SA1_CODE_2021,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_UOLSE_VWorW,FOL_IAL_Tot_UOLSE_NWorNAA,FOL_IAL_Tot_UOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_UOLSE_VWorW,FOL_Italian_UOLSE_NWorNAA,FOL_Italian_UOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japan_SEO,FOL_Japan_UOLSE_VWorW,FOL_Japan_UOLSE_NWorNAA,FOL_Japan_UOLSE_Tot,FOL_Japan_NS,FOL_Japan_Tot,FOL_Khmer_SEO,FOL_Khmer_UOLSE_VWorW,FOL_Khmer_UOLSE_NWorNAA,FOL_Khmer_UOLSE_Tot,FOL_Khmer_NS,FOL_Khmer_Tot,FOL_Korean_SEO,FOL_Korean_UOLSE_VWorW,FOL_Korean_UOLSE_NWorNAA,FOL_Korean_UOLSE_Tot,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedon_SEO,FOL_Macedon_UOLSE_VWorW,FOL_Macedon_UOLSE_NWorNAA,FOL_Macedon_UOLSE_Tot,FOL_Macedon_NS,FOL_Macedon_Tot,FOL_Malayalam_SEO,FOL_Malayalam_UOLSE_VWorW,FOL_Malayalam_UOLSE_NWorNAA,FOL_Malayalam_UOLSE_Tot,FOL_Malayalam_NS,FOL_Malayalam_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_UOLSE_VWorW,FOL_Persian_ED_UOLSE_NWorNAA,FOL_Persian_ED_UOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_UOLSE_VWorW,FOL_Polish_UOLSE_NWorNAA,FOL_Polish_UOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Portuguese_SEO,FOL_Portuguese_UOLSE_VWorW,FOL_Portuguese_UOLSE_NWorNAA,FOL_Portuguese_UOLSE_Tot,FOL_Portuguese_NS,FOL_Portuguese_Tot,FOL_Russian_SEO,FOL_Russian_UOLSE_VWorW,FOL_Russian_UOLSE_NWorNAA,FOL_Russian_UOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_UOLSE_VWorW,FOL_Samoan_UOLSE_NWorNAA,FOL_Samoan_UOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_UOLSE_VWorW,FOL_Serbian_UOLSE_NWorNAA,FOL_Serbian_UOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipin_SEO,FOL_SAL_Filipin_UOLSE_VWorW,FOL_SAL_Filipin_UOLSE_NWorNAA,FOL_SAL_Filipin_UOLSE_Tot,FOL_SAL_Filipin_NS,FOL_SAL_Filipin_Tot,FOL_SAL_Indon_SEO,FOL_SAL_Indon_UOLSE_VWorW,FOL_SAL_Indon_UOLSE_NWorNAA,FOL_SAL_Indon_UOLSE_Tot,FOL_SAL_Indon_NS,FOL_SAL_Indon_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_UOLSE_VWorW,FOL_SAL_Tagalog_UOLSE_NWorNAA,FOL_SAL_Tagalog_UOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_UOLSE_VWorW,FOL_SAL_Oth_UOLSE_NWorNAA,FOL_SAL_Oth_UOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_UOLSE_VWorW,FOL_SAL_Tot_UOLSE_NWorNAA,FOL_SAL_Tot_UOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_UOLSE_VWorW,FOL_Spanish_UOLSE_NWorNAA,FOL_Spanish_UOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_UOLSE_VWorW,FOL_Tamil_UOLSE_NWorNAA,FOL_Tamil_UOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_UOLSE_VWorW,FOL_Thai_UOLSE_NWorNAA,FOL_Thai_UOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_UOLSE_VWorW,FOL_Turkish_UOLSE_NWorNAA,FOL_Turkish_UOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_UOLSE_VWorW,FOL_Vietnamese_UOLSE_NWorNAA,FOL_Vietnamese_UOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_UOLSE_VWorW,FOL_Oth_UOLSE_NWorNAA,FOL_Oth_UOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_UOLSE_VWorW,FOL_Tot_UOLSE_NWorNAA,FOL_Tot_UOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LUatH_NS_SEO,F_LUatH_NS_UOLSE_VWorW,F_LUatH_NS_UOLSE_NWorNAA,F_LUatH_NS_UOLSE_Tot,F_LUatH_NS_NS,F_LUatH_NS_Tot,F_Tot_SEO,F_Tot_UOLSE_VWorW,F_Tot_UOLSE_NWorNAA,F_Tot_UOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_UOLSE_VWorW,PSEO_UOLSE_NWorNAA,PSEO_UOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_UOLSE_VWorW,POL_Afrikaans_UOLSE_NWorNAA,POL_Afrikaans_UOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_UOLSE_VWorW,POL_Arabic_UOLSE_NWorNAA,POL_Arabic_UOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_UOLSE_VWorW,POL_AIndLng_UOLSE_NWorNAA,POL_AIndLng_UOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Canton_SEO,POL_CL_Canton_UOLSE_VWorW,POL_CL_Canton_UOLSE_NWorNAA,POL_CL_Canton_UOLSE_Tot,POL_CL_Canton_NS,POL_CL_Canton_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_UOLSE_VWorW,POL_CL_Mandarin_UOLSE_NWorNAA,POL_CL_Mandarin_UOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot
80101100208,0,0,..,14,0,14,0,14,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,6,0,6,0,6,..,0,0,0,0,0,..,6,0,6,0,6,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,4,0,4,..,14,0,11,0,11,..,57,9,62,0,62,..,0,0,0,4,8,136,60,9,64,3,208,267,..,..,..,..,267,..,0,0,0,0,0,..,3,0,10,0,10,..,0,0,0,0,0,..,0,0,3,0,3,..,9,4,10,0,15
80101100209,0,0,..,15,0,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,6,3,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,12,3,19,0,19,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,9,8,0,15,..,9,3,9,0,9,..,59,15,68,0,70,..,0,0,0,6,6,60,59,15,73,8,134,118,..,..,..,..,118,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,3,18,0,18
80101100210,0,0,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,7,3,7,..,0,0,0,0,0,..,8,0,11,3,9,..,5,0,3,0,3,..,0,0,0,0,0,..,0,4,0,0,0,..,0,0,0,0,0,..,4,4,4,0,4,..,11,3,13,0,13,..,42,16,51,3,52,..,0,0,0,14,11,126,39,16,54,12,199,244,..,..,..,..,244,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,14,3,15,0,15
80101100211,0,0,..,39,0,39,0,39,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,6,5,0,10,..,16,7,25,0,25,..,107,20,128,0,134,..,4,0,4,17,18,127,111,20,133,13,278,282,..,..,..,..,282,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,14,3,19,0,19,..,32,11,44,0,44
80101100212,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,17,0,15,..,57,10,68,0,65,..,0,0,0,15,15,244,57,10,68,14,325,401,..,..,..,..,401,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,20,8,26,0,26
80101100213,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,7,0,0,0,0,10,15,..,..,..,..,15,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
80101100215,0,5,..,28,0,28,0,31,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,4,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,6,0,8,..,3,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,12,0,12,..,5,0,8,0,8,..,140,21,158,0,162,..,0,0,0,5,8,94,142,21,160,11,268,224,..,..,..,..,224,..,0,0,0,0,0,..,8,0,10,0,10,..,0,0,0,0,0,..,12,0,12,0,11,..,92,23,112,0,112
80101100216,0,5,..,98,4,105,0,105,..,6,0,6,0,6,..,3,0,4,0,4,..,0,0,0,0,0,..,16,8,23,0,23,..,0,0,0,0,0,..,6,0,6,0,6,..,4,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,7,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,14,0,14,0,14,..,13,0,14,0,14,..,4,0,4,0,4,..,8,0,8,0,8,..,0,0,0,0,0,..,11,0,13,0,13,..,38,9,45,0,45,..,449,32,484,0,484,..,7,0,7,41,49,210,456,32,485,41,736,418,..,..,..,..,418,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,34,0,35,0,35,..,333,21,353,0,351
80101100217,0,0,..,31,0,31,0,33,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,6,0,6,..,4,0,4,0,4,..,85,0,83,0,89,..,4,0,4,12,14,87,84,0,91,11,185,178,..,..,..,..,178,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,10,0,10,0,10,..,32,0,35,0,35
80101100218,0,4,..,26,0,28,0,32,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,9,6,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,7,0,7,0,7,..,3,0,3,0,3,..,5,0,5,0,5,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,7,0,7,..,11,0,15,0,15,..,120,12,128,0,137,..,6,0,6,13,21,122,122,12,134,16,274,257,..,..,..,..,257,..,0,0,0,0,0,..,12,0,11,0,11,..,0,0,0,0,0,..,6,0,9,0,9,..,47,8,53,0,53
80101100219,0,0,..,12,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,3,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,9,0,9,0,9,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,13,..,71,3,82,0,79,..,0,0,0,5,8,82,73,3,81,7,170,208,..,..,..,..,208,..,3,0,3,0,3,..,10,0,10,0,10,..,0,0,0,0,0,..,10,0,10,0,10,..,37,3,42,0,42
80101100220,0,3,..,13,0,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,9,0,12,0,12,..,54,5,62,0,62,..,0,0,0,5,3,50,55,5,65,5,118,109,..,..,..,..,109,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,4,0,3,0,3,..,11,3,16,0,16
80101100221,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,4,0,0,0,0,4,3,..,..,..,..,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
80101100222,0,0,..,22,0,23,0,23,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,5,0,5,..,4,0,4,0,4,..,0,0,0,0,0,..,8,0,8,0,8,..,3,0,3,0,3,..,5,0,5,0,5,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,3,0,3,0,3,..,13,0,13,0,13,..,4,0,7,0,7,..,4,0,4,0,4,..,6,0,6,0,6,..,0,0,0,0,0,..,0,3,0,0,0,..,9,0,10,0,10,..,127,17,142,0,147,..,0,0,5,8,10,126,129,14,144,10,280,270,..,..,..,..,270,..,0,0,0,0,0,..,14,0,14,0,14,..,0,0,0,0,0,..,3,6,5,0,5,..,81,9,84,0,88
80101100223,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,3,0,3,..,0,0,0,3,3,0,0,3,3,3,4,7,..,..,..,..,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
80101100224,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,8,0,8,0,8,..,65,0,65,0,65,..,0,0,0,3,3,58,65,0,65,3,124,121,..,..,..,..,121,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,4,0,4,0,4,..,34,5,42,0,42
80101100225,0,0,..,14,0,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,12,0,12,..,99,8,110,0,110,..,0,0,0,3,3,93,99,8,110,3,207,197,..,..,..,..,197,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,20,6,29,0,29,..,59,9,65,0,69
80101100301,0,0,..,16,0,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,5,0,5,0,5,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,13,0,13,0,13,..,73,3,78,0,78,..,0,0,0,0,7,102,73,3,82,0,190,221,..,..,..,..,221,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,3,12,0,12,..,24,4,27,0,27
80101100304,0,0,..,31,4,36,4,40,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,6,..,3,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,0,13,..,12,0,11,0,11,..,138,12,151,3,160,..,6,0,3,17,17,268,144,15,158,23,442,539,..,..,..,..,539,..,0,0,0,0,0,..,19,5,22,0,22,..,0,0,0,0,0,..,27,3,27,0,27,..,44,8,52,0,52
80101100306,0,0,..,16,0,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,0,0,0,..,43,0,41,0,41,..,4,0,4,5,8,169,42,0,41,5,213,289,..,..,..,..,289,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,12
80101100307,0,0,..,11,0,11,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,6,0,6,..,44,3,42,0,48,..,0,0,0,0,0,82,44,3,42,5,128,149,..,..,..,..,149,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,11,3,12,0,11,..,3,3,7,0,7
80101100308,0,6,..,31,0,31,0,31,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,12,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,12,..,0,0,0,0,0,..,7,0,7,0,7,..,4,0,4,0,4,..,0,0,0,0,0,..,16,0,16,0,16,..,25,0,25,0,25,..,200,8,201,0,201,..,0,0,0,20,25,356,201,8,205,20,580,631,..,..,..,..,631,..,6,0,6,0,6,..,16,0,16,0,16,..,0,0,0,0,0,..,21,0,24,0,24,..,66,8,77,0,77
80101100309,0,0,..,16,0,16,0,16,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,6,0,6,0,6,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,0,13,..,62,3,61,0,61,..,0,0,0,0,0,92,62,3,61,0,154,171,..,..,..,..,171,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,21,3,20,0,20
80101100310,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,3,0,3,..,15,0,15,0,15,..,48,0,48,0,48,..,0,0,0,3,3,61,48,0,48,3,111,133,..,..,..,..,133,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,3,0,3,0,3,..,20,7,21,0,21
80101100311,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,9,0,8,0,8,..,8,0,8,0,8,..,44,5,41,0,41,..,0,0,0,3,3,108,44,5,41,3,161,198,..,..,..,..,198,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,9,0,9,0,9
80101100312,0,5,..,33,0,29,0,29,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,4,0,4,..,0,0,0,0,0,..,12,0,13,0,13,..,10,0,10,0,10,..,133,16,149,0,149,..,4,0,4,6,9,166,134,16,157,6,326,323,..,..,..,..,323,..,0,0,0,0,0,..,11,0,8,0,8,..,0,0,0,0,0,..,17,5,27,0,27,..,80,13,93,0,93
