SA1_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
80107108212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,12,0,0,0,0,12,13,0,0,0,0,13,10,0,0,0,0,10,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,57
80107108213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,11,0,0,0,0,11,23,0,0,0,0,24,25,0,0,0,0,27,14,0,0,0,0,14,8,0,0,0,0,8,3,0,0,0,0,3,96,3,0,0,0,104
80107108214,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,13,0,0,0,0,13,11,0,0,0,0,11,3,0,0,0,0,3,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,42,0,0,0,0,42
80107108215,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,22,8,0,0,24,0,27,3,0,0,26,0,14,0,0,0,19,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,85,7,0,0,95
80107108216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,12,4,6,0,0,0,12,7,5,0,0,0,15,4,0,0,0,0,4,5,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,36,29,0,0,0,63
80107108217,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,5,0,0,0,0,5,7,0,0,0,0,7,10,0,0,0,0,10,13,0,0,0,0,13,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,65
80107108218,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,11,0,0,0,0,18,9,0,0,0,0,9,15,0,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,4,55,3,0,0,0,62
80107108219,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,4,0,0,0,0,4,9,0,0,0,0,9,19,7,0,0,0,23,22,0,0,0,0,24,11,0,0,0,0,11,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,74,8,0,0,0,86
80107108220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,9,0,0,0,14,7,9,0,0,0,24,3,7,0,0,0,8,4,4,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,30,31,0,0,0,64
80107108221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,11,0,0,0,0,6,10,0,0,0,0,12,17,0,0,0,0,17,10,0,0,0,0,14,4,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,9,63,5,0,0,0,72
80107108222,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,12,19,0,0,0,0,21,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,57,4,0,0,0,60
80107108223,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,9,3,0,0,0,15,0,0,0,0,0,5,6,3,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,4,41,12,0,0,0,49
80107108224,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,8,7,0,0,0,0,7,6,0,0,0,0,6,17,0,0,0,0,18,6,0,0,0,0,6,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,64,0,0,0,0,67
80107108225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,17,0,0,0,0,17,15,0,0,0,0,15,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,40
80107108226,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,0,4,7,4,0,0,0,13,12,0,0,0,0,9,5,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,39,16,0,0,0,57
80107108227,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,23,0,0,0,0,23,13,0,0,0,0,13,10,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,67,0,0,0,0,67
80107108228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,5,0,0,0,0,5,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28
80107108229,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,18,0,0,0,0,23,14,0,0,0,0,14,10,0,0,0,0,10,3,0,0,0,0,3,9,0,0,0,0,9,70,0,0,0,0,67
80107108230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,8,6,0,0,0,0,6,11,0,0,0,0,11,4,0,0,0,0,8,3,0,0,0,0,5,45,4,0,0,0,50
80107108231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,9,4,0,0,0,10,12,0,0,0,0,12,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,42
80107108232,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,8,0,0,0,0,8,8,0,0,0,0,8,0,0,0,0,0,0,38,0,0,0,0,38
80107108233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,7,3,0,0,0,8,15,0,0,0,0,14,10,0,0,0,0,10,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,39,7,0,0,0,50
80107108234,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,8,12,3,0,0,0,15,9,0,0,0,0,9,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,47,4,0,0,0,50
80107108235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,19,0,0,0,0,19,33,0,0,0,0,30,16,0,0,0,0,16,7,0,0,0,0,7,7,0,0,0,0,7,0,0,0,0,0,0,85,0,0,0,0,85
80107108236,9,0,0,0,0,9,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,13,0,0,0,0,13,19,0,0,0,0,19,16,0,0,0,0,16,13,0,0,0,0,13,4,0,0,0,0,4,4,0,0,0,0,4,88,0,0,0,0,89
80107108237,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,6,0,0,0,0,11,6,0,0,0,0,6,9,0,0,0,0,9,6,0,0,0,0,6,7,0,0,0,0,7,50,0,0,0,0,54
80107108238,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,4,0,0,0,0,4,4,0,0,0,0,4,11,0,0,0,0,11,3,0,0,0,0,3,4,0,0,0,0,4,41,0,0,0,0,41
80107108239,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,9,0,0,0,0,9,16,0,0,0,0,16,8,0,0,0,0,8,10,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,54,0,0,0,0,52
80107108240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,8,0,0,0,0,8,8,0,0,0,0,8,6,0,0,0,0,6,0,0,0,0,0,0,37,0,0,0,0,37
80107108241,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,5,0,0,0,0,5,18,0,0,0,0,18,13,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,71,0,0,0,0,71
80107108301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,8,5,0,0,0,0,5,26,0,0,0,0,26,30,0,0,0,0,30,11,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,94,0,0,0,0,94
80107108302,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,7,10,0,0,0,0,10,16,0,0,0,0,16,10,0,0,0,0,10,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,69,0,0,0,0,69
80107108303,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,9,0,0,0,0,9,12,0,0,0,0,12,10,0,0,0,0,10,10,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,64,0,0,0,0,66
80107108401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,10,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,29
80107108402,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,14,0,0,0,0,14,7,0,0,0,0,7,5,0,0,0,0,5,6,0,0,0,0,6,0,0,0,0,0,0,46,0,0,0,0,46
80107108403,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,6,0,0,0,0,6,18,0,0,0,0,18,17,0,0,0,0,17,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,62,0,0,0,0,62
80107108404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,5,11,5,0,0,0,18,17,0,0,0,0,17,7,0,0,0,0,10,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,53,4,0,0,0,56
80107108405,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,14,0,0,0,0,14,9,0,0,0,0,9,6,0,0,0,0,6,6,0,0,0,0,6,4,0,0,0,0,4,3,0,0,0,0,3,55,0,0,0,0,55
80107108406,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,10,13,0,0,0,0,13,12,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,48
80107108407,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,8,0,0,0,0,8,8,0,0,0,0,8,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,40
80107108408,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,9,0,0,0,0,9,19,0,0,0,0,19,0,0,0,0,0,0,4,0,0,0,0,4,70,0,0,0,0,70
80107108409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,9,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,29,0,0,0,0,29
80107108410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,10,0,0,0,0,10,13,0,0,0,0,13,7,0,0,0,0,7,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,46,0,0,0,0,46
80107108411,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,4,0,0,0,0,4,13,0,0,0,0,13,8,0,0,0,0,8,7,0,0,0,0,7,4,0,0,0,0,4,5,0,0,0,0,5,54,0,0,0,0,54
80107108412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,9,4,6,0,0,0,9,8,3,0,0,0,15,4,9,0,0,0,13,6,0,0,0,0,6,5,0,0,0,0,5,3,0,0,0,0,5,26,26,0,0,0,49
80107108413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28
80107108414,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,12,0,0,0,12,0,18,0,0,0,18,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,52,0,0,0,52
80107108415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,15,0,0,0,0,15,5,0,0,0,0,5,5,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,47
80107108417,9,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,5,0,0,0,0,5,11,0,0,0,0,11,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,51,0,0,0,0,51
80107108418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,4,0,0,0,0,4,7,0,0,0,0,7,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,42,0,0,0,0,42
80107108419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80107108601,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,16,0,0,0,0,16,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,50,0,0,0,0,50
80107108602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,5,0,0,0,0,5,11,0,0,0,0,11,8,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,42,0,0,0,0,42
80107108603,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,9,0,0,0,0,9,14,0,0,0,0,14,16,0,0,0,0,16,9,0,0,0,0,9,0,0,0,0,0,0,7,0,0,0,0,7,60,0,0,0,0,60
80107108604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,3,0,0,0,0,3,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,23,0,0,0,0,23
80107108605,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,9,8,7,0,0,0,8,19,9,0,0,0,22,6,0,0,0,0,6,4,0,0,0,0,7,5,0,0,0,0,5,6,0,0,0,0,8,60,19,0,0,0,77
80107108701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,0,7,4,0,0,0,0,4,22,0,0,0,0,22,30,3,0,0,0,30,10,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,84,4,0,0,0,87
80107108702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,12,0,0,0,0,12,25,0,0,0,0,25,9,0,0,0,0,9,9,0,0,0,0,9,5,0,0,0,0,5,3,0,0,0,0,3,63,0,0,0,0,63
80107108703,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,8,12,7,0,0,0,18,33,3,0,0,0,39,11,0,0,0,0,11,3,0,0,0,0,9,3,0,0,0,0,5,3,0,0,0,0,3,90,9,0,0,0,105
80107108704,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,16,0,0,0,0,16,15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,37
80107108705,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,13,0,0,0,0,13,23,0,0,0,0,23,14,0,0,0,0,14,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,72,0,0,0,0,72
80107108706,5,0,0,0,0,5,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,15,19,0,0,0,0,19,34,0,0,0,0,34,12,0,0,0,0,12,7,0,0,0,0,7,3,0,0,0,0,3,4,0,0,0,0,4,105,3,0,0,0,104
80107108707,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,23,0,0,0,0,23,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,43,0,0,0,0,43
80107108801,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,11,0,0,0,0,11,34,0,0,0,0,34,21,0,0,0,0,21,10,0,0,0,0,10,4,0,0,0,0,4,3,0,0,0,0,3,104,0,0,0,0,104
80107108802,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,20,0,0,0,0,20,20,0,0,0,0,20,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,60,0,0,0,0,60
80107108803,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6,0,0,0,0,6,17,0,0,0,0,17,10,0,0,0,0,10,10,0,0,0,0,10,5,0,0,0,0,5,3,0,0,0,0,3,68,0,0,0,0,68
80107108804,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,11,6,0,0,0,16,26,0,0,0,0,26,14,0,0,0,0,14,4,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,3,81,4,0,0,0,91
80107108805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,5,4,0,0,0,9,17,0,0,0,0,17,16,0,0,0,0,20,7,0,0,0,0,7,3,0,0,0,0,3,7,0,0,0,0,7,4,0,0,0,0,4,60,6,0,0,0,66
80107108806,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,17,0,0,0,0,17,3,0,0,0,0,3,6,0,0,0,0,6,4,0,0,0,0,4,6,0,0,0,0,6,56,0,0,0,0,56
80107108807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,14,0,0,0,0,14,19,0,0,0,0,19,16,0,0,0,0,16,11,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,85,0,0,0,0,85
80107108808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,9,0,0,0,0,9,22,0,0,0,0,22,12,0,0,0,0,12,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,62
80107108809,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,8,3,0,0,0,10,12,0,0,0,0,13,25,0,0,0,0,25,18,0,0,0,0,18,10,0,0,0,0,10,10,0,0,0,0,10,3,0,0,0,0,7,112,3,0,0,0,111
80107108810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,5,4,0,0,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,28,10,0,0,0,36
80107108901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7
80107109001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,6,0,0,0,0,6,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,30,0,0,0,0,30
80107109002,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,6,0,0,0,0,6,3,0,0,0,0,3,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,33,0,0,0,0,33
