SA1_CODE_2021,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Com_Hp_DS_Sp_ho,R_Com_Hp_DS_SD_ro_t_h_t,R_Com_Hp_DS_Flt_apt,R_Com_Hp_DS_Ot_dwel,R_Com_Hp_DS_NS,R_Com_Hp_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
80105105408,12,0,0,0,0,12,4,10,13,0,0,30,8,9,17,0,0,38,0,0,0,0,0,5,0,0,0,0,0,0,4,5,11,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,13,35,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,28,29,53,0,0,109
80105105409,0,0,61,0,0,61,0,0,175,0,0,175,0,0,156,0,0,156,0,0,8,0,0,8,0,0,0,0,0,0,0,0,46,0,0,46,0,0,3,0,0,3,0,0,0,0,0,0,0,0,209,0,0,209,0,0,5,0,0,5,0,0,4,0,0,4,0,0,456,0,0,456
80105105410,6,7,8,0,0,24,7,34,40,0,0,76,9,22,77,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,0,0,15,3,0,5,0,0,3,0,0,0,0,0,0,18,22,92,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,30,67,138,0,0,236
80105105501,52,8,0,0,0,59,43,15,0,0,0,55,20,0,0,0,0,17,11,9,0,0,0,22,0,0,0,0,0,0,15,10,0,0,0,23,3,0,0,0,0,3,0,0,0,0,0,0,49,14,0,0,0,65,3,0,0,0,0,3,0,0,0,0,0,0,140,34,3,0,0,181
80105105502,34,0,0,0,0,34,48,3,0,0,0,50,11,4,0,0,0,18,13,0,0,0,0,13,0,0,0,0,0,0,7,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,35,11,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,115,13,0,0,0,130
80105105503,42,12,0,0,0,53,45,4,5,0,0,54,9,3,9,0,0,20,5,0,0,0,0,13,0,0,0,0,0,4,5,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,27,6,11,0,0,40,0,10,0,0,0,9,0,6,0,0,0,6,120,32,16,0,0,162
80105105504,38,3,0,0,0,39,44,0,0,0,0,44,22,5,0,0,0,29,3,0,11,0,0,8,0,0,0,0,0,0,17,8,0,0,0,22,3,0,0,0,0,5,0,0,0,0,0,0,42,12,11,0,0,66,0,0,0,0,0,0,3,0,0,0,0,0,127,15,10,0,0,153
80105105505,15,4,36,0,0,49,30,13,82,0,0,123,9,3,38,0,0,43,0,7,10,0,0,22,0,0,9,0,0,9,6,0,27,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,15,14,74,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,57,27,193,0,0,278
80105105506,35,6,4,0,0,43,23,21,9,0,0,59,19,11,4,0,0,39,5,5,10,0,0,26,0,0,0,0,0,0,14,3,3,0,0,21,0,5,0,0,0,6,0,0,0,0,0,0,44,30,17,0,0,89,0,4,0,0,0,0,0,0,3,0,0,7,105,56,31,0,0,196
80105105507,49,0,0,0,0,50,59,4,0,0,0,61,11,3,0,0,0,17,11,15,0,0,0,21,0,0,0,0,0,0,12,0,0,0,0,12,5,0,0,0,0,5,0,0,0,0,0,0,40,14,3,0,0,55,0,0,0,0,0,0,6,0,0,0,0,6,144,19,3,0,0,168
80105105508,65,4,3,0,0,74,70,9,0,0,0,80,17,14,5,0,0,34,11,0,0,0,0,14,0,0,0,0,0,0,22,6,0,0,0,26,0,0,0,0,0,9,0,0,0,0,0,0,51,19,7,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,192,28,16,0,0,231
80105105509,29,11,0,0,0,40,37,9,0,0,0,43,18,6,0,0,0,25,5,4,0,0,0,13,0,0,0,0,0,4,7,0,0,0,0,10,3,0,0,0,0,4,0,0,0,0,0,0,39,14,0,0,0,48,0,0,0,0,0,0,3,0,0,0,0,3,101,36,0,0,0,138
80105105601,75,3,0,0,0,77,84,0,0,0,0,85,15,3,0,0,0,16,9,3,0,0,0,8,0,0,0,0,0,5,14,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,36,6,0,0,0,48,3,0,0,0,0,9,0,0,0,0,0,0,196,19,0,0,0,215
80105105602,49,14,3,0,0,63,64,7,4,0,0,77,11,10,3,0,0,25,7,15,0,0,0,23,0,7,0,0,0,7,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,21,31,8,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,138,53,15,0,0,206
80105105603,37,21,7,0,0,70,26,19,16,0,0,57,8,9,45,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,13,52,0,0,65,0,3,0,0,0,7,0,0,0,0,0,0,70,58,69,0,0,199
80105105604,47,0,0,0,0,46,59,5,0,0,0,61,11,0,0,0,0,15,4,16,0,0,0,21,0,0,0,0,0,0,6,5,0,0,0,11,0,0,0,0,0,0,0,6,0,0,0,6,16,23,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,3,123,32,0,0,0,157
80105105605,83,0,0,0,0,84,64,0,7,0,0,74,12,0,9,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,15,0,18,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,159,5,24,0,0,184
80105105606,38,0,0,0,0,42,26,0,0,0,0,26,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,72
80105105607,60,0,0,0,0,60,61,4,0,0,0,67,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,143,4,0,0,0,147
80105105701,0,88,0,0,0,88,0,30,0,0,0,30,0,37,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,12,0,0,0,0,4,5,0,0,0,0,0,0,0,52,0,0,0,54,0,3,0,0,0,3,0,0,0,0,0,0,0,173,0,0,0,177
80105105702,13,10,0,0,0,26,9,25,0,0,0,35,4,20,0,0,0,27,9,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,14,31,0,0,0,41,0,0,0,0,0,5,0,0,0,0,0,0,36,62,0,0,0,99
80105105703,23,4,0,0,0,23,29,4,0,0,0,31,8,5,0,0,0,14,25,0,15,0,0,43,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,34,7,15,0,0,59,0,0,0,0,0,0,7,0,0,0,0,7,90,18,14,0,0,127
80105105704,32,5,0,0,0,48,17,17,0,0,0,35,7,17,0,0,0,22,6,7,8,0,0,26,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20,23,11,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,68,52,15,0,0,131
80105105705,66,21,0,0,0,83,28,15,0,0,0,42,7,24,0,0,0,32,0,30,0,0,0,30,0,4,0,0,0,4,4,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,65,0,0,0,78,0,0,0,0,0,4,0,4,0,0,0,6,103,100,0,0,0,206
80105105706,0,22,4,0,0,31,0,23,19,0,0,44,0,22,28,0,0,53,0,0,0,0,0,0,0,11,0,0,0,11,0,8,8,0,0,14,0,0,4,0,0,4,0,0,0,0,0,0,0,37,39,0,0,79,0,14,4,0,0,17,0,5,0,0,0,3,0,105,69,0,0,178
80105105708,72,4,0,0,0,77,50,6,3,0,0,55,17,0,9,0,0,23,4,0,0,0,0,6,4,0,0,0,0,4,6,0,10,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,26,0,24,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,146,10,29,0,0,186
80105105709,9,18,12,0,0,40,9,15,30,0,0,48,7,9,53,0,0,67,0,15,15,0,0,33,0,0,0,0,0,0,6,0,35,0,0,36,0,0,3,0,0,3,0,0,0,0,0,0,7,26,110,0,0,139,0,0,5,0,0,5,0,0,0,0,0,0,21,56,155,0,0,229
80105105711,3,24,21,0,0,47,3,48,65,0,0,121,3,49,162,0,0,224,4,5,0,0,0,8,0,0,0,0,0,0,0,32,43,0,0,76,0,7,4,0,0,7,0,0,0,0,0,0,11,94,217,0,0,312,0,0,0,0,0,5,0,0,0,0,0,0,25,164,296,0,0,486
80105105712,0,7,20,0,0,26,0,13,94,0,0,109,0,13,96,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,0,0,40,0,0,15,0,0,15,0,0,0,0,0,0,0,18,153,0,0,171,0,0,10,0,0,10,0,0,4,0,0,4,0,37,274,0,0,317
80105105713,25,19,0,0,0,46,32,11,0,0,0,40,9,6,0,0,0,16,5,8,0,0,0,18,0,0,0,0,0,0,6,6,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,20,28,5,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,75,54,5,0,0,134
80105105714,29,5,0,0,0,34,28,14,0,0,0,39,3,0,0,0,0,5,4,0,0,0,0,7,0,0,0,0,0,0,11,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,19,6,0,0,0,31,0,0,0,0,0,0,4,0,0,0,0,4,77,29,0,0,0,103
80105105715,3,4,0,0,0,16,5,4,8,0,0,16,7,11,26,0,0,47,8,4,23,0,0,25,0,0,0,0,0,0,11,14,0,0,0,21,0,8,3,0,0,11,0,0,0,0,0,0,18,32,51,0,0,104,0,0,3,0,0,3,0,0,0,0,0,0,27,42,59,0,0,132
80105105801,57,15,0,0,0,67,76,0,0,0,0,76,9,0,0,0,0,8,19,8,4,0,0,29,0,0,0,0,0,0,7,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,35,9,4,0,0,49,6,0,0,0,0,6,0,0,0,0,0,3,170,21,5,0,0,200
80105105802,52,0,0,0,0,52,49,3,0,0,0,49,19,3,4,0,0,29,11,11,0,0,0,16,3,0,0,0,0,3,16,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,49,18,3,0,0,71,0,0,0,0,0,0,4,0,0,0,0,4,149,20,3,0,0,173
80105105803,24,8,8,0,0,31,22,13,27,0,0,60,13,4,42,0,0,56,5,0,24,0,0,29,0,0,0,0,0,0,11,4,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,25,8,70,0,0,104,0,0,6,0,0,4,0,0,0,0,0,0,75,21,102,0,0,199
80105105804,31,6,0,0,0,33,32,0,0,0,0,29,15,5,0,0,0,16,16,18,0,0,0,26,0,4,0,0,0,4,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,36,20,0,0,0,60,0,0,0,0,0,0,4,0,0,0,0,4,106,27,0,0,0,126
80105105805,26,0,0,0,0,34,30,0,0,0,0,28,6,0,0,0,0,6,9,0,0,0,0,8,0,0,0,0,0,4,5,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,27,3,0,0,0,0,3,0,0,0,0,0,0,84,8,0,0,0,90
80105105806,35,0,4,0,0,39,18,0,9,0,0,27,6,0,10,0,0,21,4,3,11,0,0,21,0,0,0,0,0,0,10,0,11,0,0,20,0,0,5,0,0,3,0,0,0,0,0,0,23,4,35,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,82,5,45,0,0,136
80105105807,97,8,0,0,0,99,57,0,0,0,0,58,24,0,0,0,0,24,5,0,0,0,0,5,0,0,0,0,0,0,9,3,6,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,33,5,6,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,189,12,5,0,0,206
80105105808,61,4,0,0,0,70,62,14,0,0,0,73,18,7,4,0,0,27,3,0,0,0,0,3,0,3,0,0,0,6,11,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,30,14,4,0,0,48,5,0,0,0,0,5,0,0,0,0,0,0,160,31,4,0,0,196
80105105809,39,4,5,0,0,48,35,11,0,0,0,47,7,0,0,0,0,11,12,0,0,0,0,12,0,0,0,0,0,0,5,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,19,8,0,0,0,31,0,0,0,0,0,3,0,0,0,0,0,0,95,22,4,0,0,126
80105105810,41,3,0,0,0,43,29,3,0,0,0,30,20,3,0,0,0,22,0,4,0,0,0,9,0,0,0,0,0,0,11,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,37,7,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,106,12,0,0,0,122
80105105811,53,33,9,0,0,89,35,13,9,0,0,58,8,13,9,0,0,31,10,14,0,0,0,25,4,0,0,0,0,4,11,4,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,29,33,20,0,0,82,0,0,0,0,0,0,0,5,0,0,0,5,119,77,33,0,0,232
80105105812,48,4,0,0,0,47,43,3,0,0,0,42,13,6,0,0,0,14,5,0,0,0,0,5,0,0,0,0,0,0,24,0,0,0,0,19,4,0,0,0,0,4,0,0,0,0,0,0,40,8,0,0,0,38,5,0,0,0,0,5,0,0,0,0,0,0,126,11,0,0,0,139
80105105813,12,17,21,0,0,47,3,21,41,0,0,62,6,13,78,0,0,95,7,11,13,0,0,28,0,3,10,0,0,16,3,5,35,0,0,47,0,0,3,0,0,3,0,0,0,0,0,0,22,37,141,0,0,192,0,0,3,0,0,6,0,0,0,0,0,0,28,67,208,0,0,311
80105105814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105106003,7,7,36,0,0,48,11,25,67,0,0,101,3,23,115,0,0,143,0,6,23,0,0,29,0,0,0,0,0,0,3,3,31,0,0,38,0,0,8,0,0,8,0,0,0,0,0,0,7,32,180,0,0,223,0,0,3,0,0,3,0,0,3,0,0,3,27,66,285,0,0,380
80105106006,43,17,0,0,0,58,29,11,0,0,0,40,13,14,0,0,0,23,0,3,0,0,0,7,0,0,0,0,0,0,12,9,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,27,27,3,0,0,64,0,0,0,0,0,0,3,0,0,0,0,5,111,55,4,0,0,168
80105106007,41,14,0,0,0,57,30,9,0,0,0,40,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,16,3,0,0,0,0,3,0,0,0,0,0,0,83,40,0,0,0,123
80105106008,0,0,18,0,0,18,0,0,41,0,0,41,0,0,117,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,42,0,0,7,0,0,7,0,0,0,0,0,0,0,0,167,0,0,167,0,0,6,0,0,6,0,0,3,0,0,3,0,0,236,0,0,236
80105106009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105106010,0,0,18,0,0,18,0,0,44,0,0,44,0,0,85,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,116,0,0,4,0,0,4,0,0,0,0,0,0,0,0,179,0,0,179
80105106011,19,8,8,0,0,33,13,15,24,0,0,45,3,5,24,0,0,30,0,0,0,0,0,3,0,0,0,0,0,0,8,5,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,9,5,29,0,0,51,3,0,0,0,0,3,5,0,0,0,0,5,43,30,63,0,0,134
80105106012,0,15,15,0,0,30,0,16,41,0,0,50,3,10,100,0,0,112,0,0,30,0,0,30,0,0,0,0,0,0,0,4,22,0,0,33,0,4,4,0,0,3,0,0,0,0,0,0,3,25,151,0,0,175,0,0,3,0,0,3,0,0,3,0,0,3,3,47,205,0,0,259
80105106013,0,8,10,0,0,16,0,6,3,0,0,14,0,13,21,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,11,0,4,0,0,0,4,0,0,0,0,0,0,0,20,25,0,0,44,0,5,0,0,0,5,0,0,0,0,0,0,0,41,39,0,0,75
80105106014,0,0,31,0,0,31,0,0,112,0,4,111,0,0,136,0,0,136,0,0,7,0,0,7,0,0,0,0,0,0,0,0,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,0,4,318
80105106015,0,3,53,0,0,57,0,6,52,0,0,64,0,8,64,0,0,71,0,0,44,0,0,44,0,0,0,0,0,0,0,0,18,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,8,126,0,0,136,0,0,0,0,0,0,0,0,0,0,0,4,0,17,235,0,0,255
80105106101,36,3,0,0,0,40,60,5,0,0,0,61,13,0,4,0,0,12,4,4,28,0,0,39,5,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,25,5,31,0,0,61,3,0,0,0,0,3,0,0,0,0,0,3,125,13,31,0,0,172
80105106102,47,0,0,0,0,51,48,0,0,0,0,52,13,0,3,0,0,15,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,20,5,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,119,7,3,0,0,127
80105106103,0,27,6,0,0,34,0,61,24,0,0,83,0,15,19,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,11,0,8,0,0,0,10,0,0,0,0,0,0,0,26,26,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,117,52,0,0,173
80105106106,24,0,0,0,0,24,38,0,4,0,0,41,6,0,6,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,69,4,12,0,0,84
80105106107,39,0,0,0,0,47,40,0,4,0,0,47,10,3,10,0,0,19,4,0,0,0,0,7,0,0,0,0,0,0,9,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,21,5,14,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,108,5,18,0,0,132
80105106108,56,5,11,0,0,65,49,0,7,0,0,59,8,0,22,0,0,33,12,7,0,0,0,18,0,0,0,0,0,0,5,0,9,0,0,20,0,0,3,0,0,4,0,0,0,0,0,0,35,8,39,0,0,82,5,0,0,0,0,5,0,0,4,0,0,7,144,13,60,0,0,217
80105106109,58,0,0,0,0,58,64,0,0,0,0,64,7,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,18,0,0,0,0,0,0,4,0,0,0,0,4,143,0,0,0,0,145
80105106110,33,5,0,0,0,36,66,5,3,0,0,67,15,0,0,0,0,13,4,0,0,0,0,8,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,0,32,0,0,0,0,0,7,0,0,0,0,0,0,126,7,3,0,0,139
80105106111,43,0,0,0,0,44,40,0,0,0,0,39,14,0,0,0,0,20,13,14,0,0,0,27,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,27,13,0,0,0,45,6,0,0,0,0,6,6,0,0,0,0,6,112,15,0,0,0,134
80105106112,25,0,0,0,0,27,43,0,3,0,0,44,13,0,9,0,0,19,4,0,9,0,0,14,0,0,0,0,0,0,8,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,25,0,24,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,94,0,30,0,0,122
80105106113,0,21,0,0,0,21,0,42,0,0,0,42,0,41,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,122
80105106114,0,29,0,0,0,29,0,113,0,0,0,113,0,102,0,0,0,102,0,3,0,0,0,3,0,0,0,0,0,0,0,42,0,0,0,42,0,6,0,0,0,6,0,0,0,0,0,0,0,146,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,289
80105106116,19,0,3,0,0,24,69,0,53,0,0,123,49,0,37,0,0,89,0,0,0,0,0,6,0,0,3,0,0,3,27,0,13,0,0,41,0,0,0,0,0,4,0,0,0,0,0,0,83,0,56,0,0,142,0,0,0,0,0,0,4,0,0,0,0,3,170,0,115,0,0,286
80105106117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105106118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105106119,35,7,0,0,0,49,56,13,0,0,0,71,11,6,0,0,0,23,0,0,0,0,0,3,0,0,0,0,0,0,10,3,0,0,0,11,10,0,0,0,0,10,0,0,0,0,0,0,32,9,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,121,33,0,0,0,154
80105106120,15,10,0,0,0,25,74,109,0,0,0,189,8,22,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,12,0,4,0,0,0,3,0,0,0,0,0,0,11,39,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,100,154,0,0,0,260
80105106121,36,0,0,0,0,36,40,0,0,0,0,40,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,13,0,0,0,0,0,0,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,104
80105112301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105112401,64,8,6,0,0,77,29,4,9,0,0,38,23,9,54,0,0,88,0,0,0,0,0,3,0,9,0,0,0,7,6,9,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,33,29,64,0,0,119,0,12,0,0,0,15,0,3,0,0,0,3,124,53,80,0,0,256
80105112402,42,18,3,0,0,64,33,13,11,0,0,62,4,14,20,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12,13,18,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,92,48,32,0,0,169
80105112403,64,6,0,0,0,72,49,10,0,0,0,59,11,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,27,3,0,0,0,0,3,0,0,0,0,0,0,131,26,0,0,0,160
80105112404,41,10,7,0,0,47,33,10,6,0,0,56,17,3,23,0,0,43,4,0,0,0,0,10,0,0,0,0,0,0,5,0,4,0,0,10,0,5,0,0,0,10,0,0,0,0,0,0,29,11,27,0,0,69,4,0,0,0,0,4,0,0,0,0,0,0,104,33,41,0,0,179
80105112405,57,0,0,0,0,57,43,0,0,0,0,43,10,0,0,0,0,10,0,0,0,0,0,0,0,6,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,113,6,0,0,0,119
80105112406,72,5,0,0,0,75,53,0,0,0,0,53,14,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,144,3,0,0,0,144
80105112407,54,0,24,0,0,83,40,0,40,0,0,79,16,0,63,0,0,85,4,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,12,0,0,10,0,0,15,0,0,0,0,0,0,21,0,85,0,0,110,0,0,3,0,0,3,0,0,0,0,0,0,115,4,155,0,0,270
80105112408,22,15,0,0,0,32,21,14,0,0,0,36,9,12,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,12,11,0,0,32,0,0,0,0,0,4,0,0,0,0,0,0,49,37,8,0,0,103
