SA1_CODE_2021,M_Y12e_15_19,M_Y12e_20_24,M_Y12e_25_34,M_Y12e_35_44,M_Y12e_45_54,M_Y12e_55_64,M_Y12e_65_74,M_Y12e_75_84,M_Y12e_85ov,M_Y12e_Tot,M_Y11e_15_19,M_Y11e_20_24,M_Y11e_25_34,M_Y11e_35_44,M_Y11e_45_54,M_Y11e_55_64,M_Y11e_65_74,M_Y11e_75_84,M_Y11e_85ov,M_Y11e_Tot,M_Y10e_15_19,M_Y10e_20_24,M_Y10e_25_34,M_Y10e_35_44,M_Y10e_45_54,M_Y10e_55_64,M_Y10e_65_74,M_Y10e_75_84,M_Y10e_85ov,M_Y10e_Tot,M_Y9e_15_19,M_Y9e_20_24,M_Y9e_25_34,M_Y9e_35_44,M_Y9e_45_54,M_Y9e_55_64,M_Y9e_65_74,M_Y9e_75_84,M_Y9e_85ov,M_Y9e_Tot,M_Y8b_15_19,M_Y8b_20_24,M_Y8b_25_34,M_Y8b_35_44,M_Y8b_45_54,M_Y8b_55_64,M_Y8b_65_74,M_Y8b_75_84,M_Y8b_85ov,M_Y8b_Tot,M_DNGTS_15_19,M_DNGTS_20_24,M_DNGTS_25_34,M_DNGTS_35_44,M_DNGTS_45_54,M_DNGTS_55_64,M_DNGTS_65_74,M_DNGTS_75_84,M_DNGTS_85_ov,M_DNGTS_Tot,M_Hghst_yr_schl_ns_15_19,M_Hghst_yr_schl_ns_20_24,M_Hghst_yr_schl_ns_25_34,M_Hghst_yr_schl_ns_35_44,M_Hghst_yr_schl_ns_45_54,M_Hghst_yr_schl_ns_55_64,M_Hghst_yr_schl_ns_65_74,M_Hghst_yr_schl_ns_75_84,M_Hghst_yr_schl_ns_85_ovr,M_Hghst_yr_schl_ns_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Y12e_15_19,F_Y12e_20_24,F_Y12e_25_34,F_Y12e_35_44,F_Y12e_45_54,F_Y12e_55_64,F_Y12e_65_74,F_Y12e_75_84,F_Y12e_85ov,F_Y12e_Tot,F_Y11e_15_19,F_Y11e_20_24,F_Y11e_25_34,F_Y11e_35_44,F_Y11e_45_54,F_Y11e_55_64,F_Y11e_65_74,F_Y11e_75_84,F_Y11e_85ov,F_Y11e_Tot,F_Y10e_15_19,F_Y10e_20_24,F_Y10e_25_34,F_Y10e_35_44,F_Y10e_45_54,F_Y10e_55_64,F_Y10e_65_74,F_Y10e_75_84,F_Y10e_85ov,F_Y10e_Tot,F_Y9e_15_19,F_Y9e_20_24,F_Y9e_25_34,F_Y9e_35_44,F_Y9e_45_54,F_Y9e_55_64,F_Y9e_65_74,F_Y9e_75_84,F_Y9e_85ov,F_Y9e_Tot,F_Y8b_15_19,F_Y8b_20_24,F_Y8b_25_34,F_Y8b_35_44,F_Y8b_45_54,F_Y8b_55_64,F_Y8b_65_74,F_Y8b_75_84,F_Y8b_85ov,F_Y8b_Tot,F_DNGTS_15_19,F_DNGTS_20_24,F_DNGTS_25_34,F_DNGTS_35_44,F_DNGTS_45_54,F_DNGTS_55_64,F_DNGTS_65_74,F_DNGTS_75_84,F_DNGTS_85_ov,F_DNGTS_Tot,F_Hghst_yr_schl_ns_15_19,F_Hghst_yr_schl_ns_20_24,F_Hghst_yr_schl_ns_25_34,F_Hghst_yr_schl_ns_35_44,F_Hghst_yr_schl_ns_45_54,F_Hghst_yr_schl_ns_55_64,F_Hghst_yr_schl_ns_65_74,F_Hghst_yr_schl_ns_75_84,F_Hghst_yr_schl_ns_85_ovr,F_Hghst_yr_schl_ns_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Y12e_15_19,P_Y12e_20_24,P_Y12e_25_34,P_Y12e_35_44,P_Y12e_45_54,P_Y12e_55_64,P_Y12e_65_74,P_Y12e_75_84,P_Y12e_85ov,P_Y12e_Tot,P_Y11e_15_19,P_Y11e_20_24,P_Y11e_25_34,P_Y11e_35_44,P_Y11e_45_54,P_Y11e_55_64,P_Y11e_65_74,P_Y11e_75_84,P_Y11e_85ov,P_Y11e_Tot,P_Y10e_15_19,P_Y10e_20_24,P_Y10e_25_34,P_Y10e_35_44,P_Y10e_45_54,P_Y10e_55_64,P_Y10e_65_74,P_Y10e_75_84,P_Y10e_85ov,P_Y10e_Tot,P_Y9e_15_19,P_Y9e_20_24,P_Y9e_25_34,P_Y9e_35_44,P_Y9e_45_54,P_Y9e_55_64,P_Y9e_65_74,P_Y9e_75_84,P_Y9e_85ov,P_Y9e_Tot
80104112209,0,13,43,40,12,0,0,0,0,115,0,0,0,0,0,0,0,0,0,3,0,0,5,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,17,45,55,20,6,0,0,0,146,0,12,29,38,13,5,0,0,0,102,0,0,4,0,3,0,0,0,0,6,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,12,38,39,17,9,6,0,0,122,0,25,69,83,27,6,0,0,0,215,0,0,4,0,3,0,0,0,0,11,0,0,5,3,8,3,5,0,0,14,0,0,0,0,0,0,0,0,0,3
80105104901,471,427,134,21,0,0,0,0,0,1057,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,95,15,0,0,0,0,0,0,211,573,525,152,23,0,0,0,0,0,1279,718,431,96,22,8,0,0,0,0,1274,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,162,109,14,6,0,0,0,0,0,287,878,540,116,28,8,0,0,0,0,1566,1187,856,227,46,7,0,0,0,0,2332,0,0,9,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105104902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105104903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105104904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105105001,11,18,26,27,31,10,13,5,0,123,0,0,0,0,0,0,0,0,4,5,3,3,0,7,5,0,0,3,0,17,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,7,0,0,0,3,0,0,0,0,0,3,3,0,0,7,0,3,0,0,0,9,13,17,28,39,33,16,18,8,7,174,0,11,30,30,31,23,9,3,0,140,0,0,0,5,0,0,0,0,0,9,0,0,0,5,6,0,0,6,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,4,0,10,5,14,32,45,41,30,16,8,7,197,5,26,55,56,59,35,17,8,0,261,0,0,3,7,0,0,0,4,4,14,3,6,4,9,11,0,6,7,0,39,0,0,0,0,0,3,4,0,0,7
80105105002,0,8,16,11,15,28,3,3,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,15,15,18,28,9,3,5,112,4,8,17,18,25,19,12,4,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,4,8,17,22,28,25,13,5,3,123,4,17,35,33,47,47,21,8,0,206,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
80105105003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80105105004,0,7,10,17,11,15,10,9,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,10,3,7,14,24,11,17,16,9,0,99,4,8,13,13,16,15,6,5,3,82,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,8,13,13,18,16,16,6,5,108,8,14,27,27,31,30,23,9,7,166,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,5,7,0,0,13,0,0,0,0,0,0,0,0,0,3
80105105005,8,14,17,28,38,33,22,5,0,161,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,8,16,18,31,39,36,27,9,0,188,0,13,25,32,38,34,24,7,0,170,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,14,6,13,29,38,40,36,26,9,5,206,7,29,42,62,72,72,43,13,0,339,0,0,0,0,0,0,0,0,0,8,0,0,0,5,4,0,8,0,0,25,0,0,0,0,0,0,0,0,0,5
80105105006,3,7,29,13,24,16,22,8,4,125,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,11,0,0,0,15,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,5,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,8,3,7,31,27,29,40,25,10,3,179,0,29,27,17,26,22,6,0,3,132,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,3,3,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,3,30,27,17,30,32,19,6,8,173,4,36,58,36,48,41,27,11,6,261,0,0,0,0,8,3,5,0,0,21,0,0,3,0,4,16,3,0,0,30,0,0,0,0,0,0,0,3,0,8
80105105007,0,10,22,14,12,14,17,6,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,22,14,20,19,18,7,0,102,3,3,13,14,23,25,5,10,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,10,21,22,28,12,13,0,112,10,8,30,29,32,38,20,12,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,16,0,0,0,0,0,0,0,0,0,0
80105105008,0,5,9,20,16,5,10,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,11,20,19,13,7,6,3,88,0,13,10,22,11,11,15,6,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,10,24,19,16,19,6,9,109,0,21,17,36,27,20,21,7,0,155,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,4,0,4,4,22,0,0,4,0,5,0,0,0,0,7
80105105011,8,12,27,31,37,36,17,6,4,179,0,0,0,0,0,0,4,0,0,4,0,0,0,0,5,4,3,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,12,29,33,41,45,25,13,4,212,6,16,33,34,49,31,30,12,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,15,0,0,0,0,0,0,3,6,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,5,8,16,31,36,52,42,36,15,6,249,18,25,58,66,85,71,49,15,3,395,0,0,0,0,0,0,4,0,0,12,0,0,3,0,5,9,4,0,0,29,0,0,0,0,0,0,3,5,0,7
80105105012,3,5,21,27,23,18,12,5,0,119,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,5,7,26,28,24,26,16,5,4,144,3,9,23,44,27,26,14,4,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,7,3,12,26,41,26,31,17,10,8,177,3,19,50,71,48,41,27,5,0,266,0,4,0,0,0,0,0,0,0,8,0,0,4,0,0,4,4,3,0,20,0,0,0,0,0,0,0,0,4,3
80105105013,0,31,20,27,34,34,24,3,0,171,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,4,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,7,31,26,28,38,34,23,7,6,204,5,32,25,29,37,40,24,5,0,197,0,0,0,0,0,0,0,3,0,3,0,0,0,0,5,7,4,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,8,28,26,30,45,48,37,3,5,227,8,58,49,53,70,71,47,7,3,366,0,0,0,0,0,0,0,3,0,6,4,0,7,0,4,3,7,0,0,28,0,0,0,0,0,0,0,0,0,6
80105105014,4,4,13,17,22,16,6,3,0,86,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,13,22,25,18,3,3,0,93,0,22,16,32,23,17,3,0,4,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,22,16,37,24,21,3,5,3,141,0,34,28,51,45,34,12,0,4,206,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,6
80105105015,0,6,13,5,4,0,14,26,48,107,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,7,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,16,0,3,12,5,4,3,28,42,60,157,0,5,13,5,5,3,25,52,39,143,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,13,20,36,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,14,0,5,13,5,7,0,27,76,77,214,0,8,21,6,10,3,38,80,86,249,0,0,0,0,0,0,0,6,3,7,0,0,0,0,0,0,3,21,28,62,0,0,0,0,0,0,3,0,3,6
80105105016,0,11,14,11,16,4,4,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,10,24,8,7,4,0,80,0,4,14,22,17,7,4,5,9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,3,4,15,23,17,16,9,6,8,102,0,18,30,29,30,17,8,3,8,144,0,0,0,4,0,0,0,0,0,4,0,0,0,0,5,4,6,4,0,14,0,0,0,0,0,0,0,0,0,4
80105105017,4,11,8,17,14,9,10,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,8,17,14,9,9,0,3,80,3,19,15,14,19,9,5,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18,14,19,9,9,0,0,101,4,30,27,32,30,18,11,3,0,170,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
80105105018,0,4,12,12,7,10,8,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,10,11,15,13,3,0,74,0,8,18,13,11,6,11,6,0,72,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,18,16,16,12,15,5,4,90,0,13,31,27,22,17,15,4,0,138,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,3,0,4,0,10,0,0,0,0,0,0,0,0,0,4
80105105101,0,50,117,36,13,6,5,0,0,222,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,14,0,53,133,37,13,6,5,6,0,250,5,64,127,25,10,7,9,0,0,250,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,9,5,61,141,34,10,10,11,0,0,276,7,111,248,59,19,11,9,0,0,473,0,0,0,0,4,0,0,0,0,9,0,0,4,0,4,9,0,0,0,16,0,0,0,0,0,0,0,0,0,4
80105105102,0,19,37,20,14,35,21,10,0,148,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,6,0,0,6,0,0,10,6,0,0,5,0,0,17,0,19,42,25,19,37,32,13,0,189,3,30,42,20,15,23,28,5,0,174,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,5,3,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,4,0,0,12,3,37,45,20,17,33,41,16,3,211,0,45,73,45,29,58,48,14,0,319,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,9,5,7,0,25,0,0,0,0,0,0,0,0,0,3
80105105105,0,96,209,94,33,32,12,4,0,474,0,0,3,4,0,3,0,0,0,11,0,3,7,3,4,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,8,18,6,0,0,0,0,0,33,4,109,228,107,34,35,13,3,0,536,5,90,200,64,21,10,0,0,0,399,0,0,3,0,0,0,0,0,0,7,0,0,0,0,3,4,0,0,0,16,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,5,0,0,3,0,7,17,5,0,0,3,0,0,29,6,98,221,66,27,16,11,4,0,454,7,186,408,157,50,44,8,3,0,864,0,0,10,4,4,3,0,0,0,18,0,3,9,7,8,5,0,0,0,34,0,0,0,0,0,0,6,0,0,3
80105105109,4,59,104,42,25,14,10,4,0,263,0,0,4,0,0,3,0,0,0,6,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,3,0,0,0,0,21,4,60,121,45,31,26,14,4,3,299,0,86,120,53,29,20,10,7,0,328,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,0,0,0,0,17,0,93,129,58,36,20,14,6,11,359,6,147,226,94,53,37,15,7,0,588,0,0,4,0,4,3,0,0,0,11,0,0,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,4
80105105110,3,10,43,25,4,0,0,0,0,87,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,3,10,50,20,4,0,5,0,0,101,0,16,52,13,3,0,0,0,0,88,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,16,53,13,3,0,0,0,0,92,3,27,93,38,4,5,0,0,0,171,0,0,9,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
80105105111,0,37,100,42,14,7,12,6,0,214,0,0,0,4,0,0,0,0,0,8,0,0,4,0,3,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,12,0,37,108,48,19,15,8,5,0,244,0,61,108,24,24,5,10,5,0,241,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,10,0,66,116,28,24,12,8,5,0,261,0,102,207,67,36,15,19,5,0,454,0,0,8,4,0,0,0,0,0,10,0,0,4,0,3,9,0,0,0,17,0,0,0,0,0,0,0,0,0,0
80105105112,0,12,32,15,3,6,8,0,0,72,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,8,0,12,38,20,3,9,8,3,0,95,0,13,33,22,3,3,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,7,0,13,40,21,3,10,0,5,0,105,0,23,66,41,12,12,9,0,0,162,0,0,0,0,0,4,0,0,0,5,0,0,7,0,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0
