SAL_CODE_2021,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot,P_Greece_0_4,P_Greece_5_14,P_Greece_15_24,P_Greece_25_44,P_Greece_45_54,P_Greece_55_64,P_Greece_65_74,P_Greece_75_84,P_Greece_85ov,P_Greece_Tot,P_Hong_Kong_SAR_Ch_0_4,P_Hong_Kong_SAR_Ch_5_14,P_Hong_Kong_SAR_Ch_15_24,P_Hong_Kong_SAR_Ch_25_44,P_Hong_Kong_SAR_Ch_45_54,P_Hong_Kong_SAR_Ch_55_64,P_Hong_Kong_SAR_Ch_65_74,P_Hong_Kong_SAR_Ch_75_84,P_Hong_Kong_SAR_Ch_85ov,P_Hong_Kong_SAR_Ch_Tot,P_India_0_4,P_India_5_14,P_India_15_24,P_India_25_44,P_India_45_54,P_India_55_64,P_India_65_74,P_India_75_84,P_India_85ov,P_India_Tot,P_Indonesia_0_4,P_Indonesia_5_14,P_Indonesia_15_24,P_Indonesia_25_44,P_Indonesia_45_54,P_Indonesia_55_64,P_Indonesia_65_74,P_Indonesia_75_84,P_Indonesia_85ov,P_Indonesia_Tot,P_Iran_0_4,P_Iran_5_14,P_Iran_15_24,P_Iran_25_44,P_Iran_45_54,P_Iran_55_64,P_Iran_65_74,P_Iran_75_84,P_Iran_85ov,P_Iran_Tot,P_Iraq_0_4,P_Iraq_5_14,P_Iraq_15_24,P_Iraq_25_44,P_Iraq_45_54,P_Iraq_55_64,P_Iraq_65_74,P_Iraq_75_84,P_Iraq_85ov,P_Iraq_Tot,P_Ireland_0_4,P_Ireland_5_14,P_Ireland_15_24,P_Ireland_25_44,P_Ireland_45_54,P_Ireland_55_64,P_Ireland_65_74,P_Ireland_75_84,P_Ireland_85ov,P_Ireland_Tot,P_Italy_0_4,P_Italy_5_14,P_Italy_15_24,P_Italy_25_44,P_Italy_45_54,P_Italy_55_64,P_Italy_65_74,P_Italy_75_84,P_Italy_85ov,P_Italy_Tot,P_Japan_0_4,P_Japan_5_14,P_Japan_15_24,P_Japan_25_44,P_Japan_45_54,P_Japan_55_64,P_Japan_65_74,P_Japan_75_84,P_Japan_85ov,P_Japan_Tot,P_Korea_South_0_4,P_Korea_South_5_14,P_Korea_South_15_24,P_Korea_South_25_44,P_Korea_South_45_54,P_Korea_South_55_64,P_Korea_South_65_74,P_Korea_South_75_84,P_Korea_South_85ov,P_Korea_South_Tot,P_Lebanon_0_4,P_Lebanon_5_14,P_Lebanon_15_24,P_Lebanon_25_44,P_Lebanon_45_54,P_Lebanon_55_64,P_Lebanon_65_74,P_Lebanon_75_84,P_Lebanon_85ov,P_Lebanon_Tot,P_Malaysia_0_4,P_Malaysia_5_14,P_Malaysia_15_24,P_Malaysia_25_44,P_Malaysia_45_54,P_Malaysia_55_64,P_Malaysia_65_74,P_Malaysia_75_84,P_Malaysia_85ov,P_Malaysia_Tot,P_Malta_0_4,P_Malta_5_14,P_Malta_15_24,P_Malta_25_44,P_Malta_45_54,P_Malta_55_64,P_Malta_65_74,P_Malta_75_84,P_Malta_85ov,P_Malta_Tot,P_Mauritius_0_4,P_Mauritius_5_14,P_Mauritius_15_24,P_Mauritius_25_44,P_Mauritius_45_54,P_Mauritius_55_64,P_Mauritius_65_74,P_Mauritius_75_84,P_Mauritius_85ov,P_Mauritius_Tot,P_Myanmar_0_4,P_Myanmar_5_14,P_Myanmar_15_24,P_Myanmar_25_44,P_Myanmar_45_54,P_Myanmar_55_64,P_Myanmar_65_74,P_Myanmar_75_84,P_Myanmar_85ov,P_Myanmar_Tot,P_Nepal_0_4,P_Nepal_5_14,P_Nepal_15_24,P_Nepal_25_44,P_Nepal_45_54,P_Nepal_55_64,P_Nepal_65_74,P_Nepal_75_84,P_Nepal_85ov,P_Nepal_Tot,P_Netherlands_0_4,P_Netherlands_5_14,P_Netherlands_15_24,P_Netherlands_25_44,P_Netherlands_45_54,P_Netherlands_55_64,P_Netherlands_65_74,P_Netherlands_75_84,P_Netherlands_85ov,P_Netherlands_Tot,P_New_Zealand_0_4,P_New_Zealand_5_14,P_New_Zealand_15_24,P_New_Zealand_25_44,P_New_Zealand_45_54,P_New_Zealand_55_64,P_New_Zealand_65_74,P_New_Zealand_75_84,P_New_Zealand_85ov,P_New_Zealand_Tot,P_North_Macedonia_0_4,P_North_Macedonia_5_14,P_North_Macedonia_15_24,P_North_Macedonia_25_44,P_North_Macedonia_45_54,P_North_Macedonia_55_64,P_North_Macedonia_65_74,P_North_Macedonia_75_84,P_North_Macedonia_85ov,P_North_Macedonia_Tot
SAL80079,0,0,0,9,0,5,3,3,0,22,0,0,0,0,0,0,4,0,0,3,0,0,3,0,4,3,0,0,0,12,0,14,18,116,13,13,7,0,0,184,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,20,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,14,0,0,3,0,3,3,3,0,0,11,0,0,0,0,5,6,5,0,0,9,0,0,0,0,0,0,0,4,0,11,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,22,0,0,0,0,0,5,6,5,0,16,0,0,3,12,6,8,5,0,0,43,0,0,0,0,0,0,0,0,0,3
SAL80080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,65,12,0,0,0,0,102,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,10,0,0,5,12,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
SAL80081,0,0,0,6,8,0,14,12,0,44,0,0,0,5,0,5,13,17,10,44,0,0,7,11,0,0,0,0,0,29,0,16,16,110,14,21,8,5,0,192,0,0,0,5,3,6,0,0,0,17,0,0,0,10,4,0,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,5,0,3,3,8,23,20,0,61,0,0,0,7,0,5,0,0,0,10,0,0,0,13,0,7,0,0,0,15,0,0,0,10,5,3,4,0,0,13,0,0,7,10,12,11,11,8,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,5,0,0,3,3,0,0,13,0,0,7,44,0,0,0,0,0,52,0,0,0,0,3,0,5,7,0,16,0,7,11,24,6,4,10,0,0,81,0,0,0,0,6,3,15,0,0,23
SAL80082,0,7,0,3,7,15,33,32,0,98,0,0,0,0,0,3,8,10,5,29,0,0,0,7,0,4,3,3,0,29,5,17,38,167,47,22,13,5,0,314,0,0,10,5,5,3,4,4,0,37,0,0,5,7,0,0,0,0,0,17,0,3,0,0,6,0,0,3,0,13,0,0,4,3,5,0,3,5,0,27,0,0,0,0,4,4,32,10,0,57,0,4,0,12,6,3,3,0,0,31,0,0,3,15,6,0,0,4,0,31,0,0,0,8,0,0,3,0,0,17,3,0,3,10,12,26,9,5,0,72,0,0,0,0,0,0,0,3,0,8,0,0,0,3,0,0,0,0,0,5,0,0,0,7,3,0,0,0,0,13,0,0,16,88,0,0,0,0,0,107,0,0,3,0,6,3,20,3,0,40,0,13,5,46,37,30,28,11,0,169,0,0,0,0,0,4,0,0,0,9
SAL80083,0,0,0,5,7,4,9,6,0,36,0,0,0,4,0,0,0,0,0,4,0,0,0,27,4,3,0,0,0,42,0,5,5,62,5,4,0,4,0,92,0,0,0,8,5,0,0,0,0,17,0,0,0,9,3,0,0,0,0,13,0,0,8,3,0,5,0,0,0,20,0,0,0,10,0,3,4,0,0,20,0,0,4,9,4,3,4,0,0,19,0,0,4,5,4,0,0,0,0,15,0,0,3,31,12,0,0,0,0,42,0,0,0,0,0,0,0,0,0,3,0,4,4,24,12,6,0,5,0,53,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,3,0,0,4,17,0,0,0,0,0,24,0,3,0,3,0,0,6,3,0,20,0,0,5,50,9,23,14,0,0,97,0,0,0,4,6,0,0,0,0,7
SAL80084,0,0,0,0,0,0,12,3,0,13,0,0,0,0,0,0,0,3,0,8,0,0,0,6,0,0,0,0,0,8,0,3,5,49,0,3,3,3,0,68,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,6,3,0,0,0,0,7,0,0,0,9,0,3,0,0,0,10,0,0,0,0,3,0,4,3,0,23,0,6,0,5,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,5,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,10,5,0,19,0,0,0,11,0,10,6,0,0,29,0,0,0,0,0,0,0,0,0,0
SAL80085,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,24,0,11,29,155,16,4,3,0,0,219,0,0,0,14,0,0,0,0,0,15,0,0,4,8,7,0,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,29,0,0,7,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,10,22,4,0,7,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20,52,0,3,3,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,8,14,4,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
SAL80086,0,0,3,6,9,10,10,7,0,42,0,0,0,4,0,3,4,8,0,20,0,0,4,20,0,0,5,0,0,34,5,6,18,112,9,8,0,0,0,162,0,6,6,25,5,0,0,0,0,43,0,0,3,12,7,0,0,0,0,19,0,0,0,4,0,0,0,0,0,8,0,0,0,7,0,0,3,7,0,16,0,0,0,4,0,3,7,11,5,30,0,0,0,9,0,3,0,0,0,16,0,6,7,22,0,8,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,5,6,16,7,3,5,6,0,38,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,9,0,0,0,4,8,0,0,0,0,15,0,0,14,57,0,0,0,0,0,69,3,0,0,5,4,5,0,0,0,17,0,4,12,16,15,3,4,6,0,69,0,0,0,0,0,0,0,0,0,0
SAL80087,0,0,0,5,0,0,0,7,8,25,0,0,0,0,6,0,5,3,0,13,0,0,0,0,0,0,0,0,0,5,0,5,6,79,7,7,9,3,0,109,0,0,4,4,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,3,0,6,6,16,0,0,0,3,0,0,0,0,0,5,0,0,0,8,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,11,4,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,0,0,35,145,0,0,0,0,0,188,0,0,0,0,3,0,0,6,3,8,0,3,0,9,5,9,4,0,0,36,0,0,0,0,0,0,0,0,0,0
SAL80088,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,9,4,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0
SAL80089,0,3,0,5,0,8,9,0,6,33,0,0,0,0,0,10,7,4,0,18,0,0,0,9,0,0,0,0,0,3,0,15,27,205,29,13,12,3,0,306,0,0,0,9,5,0,0,0,0,17,0,0,0,5,0,0,0,5,0,3,0,4,4,10,0,5,0,0,0,19,0,0,0,3,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,17,0,3,0,4,3,3,0,0,0,18,3,0,4,3,0,0,0,0,0,12,0,0,0,8,0,0,0,0,0,8,0,0,3,12,5,11,0,0,0,37,0,0,0,0,0,0,4,0,0,3,0,0,3,3,0,0,0,0,0,16,0,0,0,4,3,5,0,0,0,15,0,0,7,47,0,0,0,0,0,60,0,0,0,3,0,0,0,5,0,8,0,3,0,45,7,13,7,0,0,84,0,0,0,3,0,0,0,0,0,3
SAL80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80091,0,0,0,0,5,0,8,5,0,20,0,0,0,0,0,0,0,4,0,8,0,0,0,6,0,4,0,0,0,8,0,3,9,54,5,0,0,3,0,80,0,5,0,10,0,0,0,0,0,20,0,0,0,3,4,3,0,0,0,13,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,0,3,3,5,5,5,4,22,0,0,0,4,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,7,27,0,0,0,0,0,32,0,0,0,0,0,0,0,5,0,14,0,6,4,5,5,0,4,0,0,28,0,0,0,0,0,4,0,0,0,3
SAL80092,0,0,0,3,0,0,0,6,0,18,0,0,0,0,0,0,0,4,0,3,0,0,0,6,0,0,0,0,0,5,3,17,11,118,10,5,0,0,0,162,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,3,0,9,7,3,17,0,0,0,0,0,0,5,0,0,5,0,0,3,5,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,0,4,0,0,16,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,123,0,0,0,0,0,146,0,0,0,0,0,0,0,0,3,5,0,0,0,5,3,10,3,3,0,31,0,0,0,0,0,0,0,0,0,5
SAL80093,0,0,0,0,0,0,5,0,0,11,0,0,0,0,0,3,12,7,3,27,0,0,0,0,4,0,0,0,0,11,0,0,3,26,10,13,13,0,0,58,0,0,0,0,3,3,0,0,0,8,0,0,0,5,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,11,18,8,7,40,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,4,0,0,0,13,0,0,0,0,0,3,7,0,0,3,0,0,0,4,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,5,4,0,0,24,0,0,0,0,0,0,3,0,0,8
SAL80094,0,0,3,5,3,5,3,5,0,26,0,0,0,0,0,6,4,5,0,13,0,9,0,0,3,0,0,0,0,10,0,0,4,27,6,0,4,0,4,44,0,0,0,3,0,0,3,0,0,10,0,4,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,0,12,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,14,0,0,0,0,0,0,0,4,0,11,0,4,5,18,6,0,6,0,0,43,0,0,0,0,0,0,0,0,0,0
SAL80095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80097,0,0,0,0,0,3,13,7,10,37,0,0,0,0,0,0,5,4,0,9,0,0,0,0,0,4,0,0,0,10,0,7,8,82,12,29,9,10,7,161,0,0,0,5,3,0,3,0,0,10,0,0,3,0,3,0,0,0,0,9,0,0,4,6,4,4,0,0,0,22,0,4,0,6,3,0,7,0,4,23,0,0,0,0,0,8,3,4,4,21,0,0,0,0,4,0,0,0,0,10,0,0,3,0,0,0,0,0,0,7,0,0,0,0,4,0,3,4,3,16,0,0,0,8,4,8,7,0,0,30,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,19,0,0,0,0,0,28,0,0,0,0,0,0,14,10,0,24,0,5,4,11,13,10,6,4,0,64,0,6,0,4,0,0,5,0,0,14
SAL80098,0,0,0,3,0,0,0,0,0,6,0,0,5,0,4,0,0,0,0,8,0,0,0,14,0,8,4,0,0,27,4,51,54,549,57,17,22,0,0,758,0,0,8,15,7,3,0,0,0,28,0,0,0,7,6,0,0,0,0,20,0,0,0,3,4,4,0,0,0,10,0,4,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,16,0,0,4,50,9,0,0,0,0,60,0,0,0,7,0,0,0,0,0,7,0,7,0,18,3,0,5,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,5,66,0,0,0,0,0,73,0,0,0,3,0,0,0,0,0,3,0,13,8,12,10,5,0,0,0,44,0,0,0,0,0,0,0,0,0,0
SAL80099,0,0,4,6,9,4,5,6,3,35,0,0,0,0,0,0,4,11,3,18,0,10,0,10,0,3,0,0,0,28,4,8,16,105,22,5,0,0,0,167,0,0,4,13,4,3,0,0,0,25,0,0,0,7,0,0,4,0,0,13,0,0,4,3,0,3,4,0,0,16,0,0,0,5,0,5,0,0,0,18,0,0,0,7,0,12,10,7,8,41,0,4,6,10,6,0,0,0,0,33,0,0,4,6,9,0,0,0,0,26,0,0,4,3,5,0,5,0,0,10,0,0,3,11,3,9,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,0,6,7,71,0,0,0,0,0,90,0,0,5,7,0,6,7,4,0,25,0,7,11,19,16,27,10,4,0,84,0,0,0,0,0,0,0,0,0,3
SAL80100,0,0,0,3,8,5,8,6,3,37,0,0,0,0,0,3,3,0,3,16,0,0,0,3,6,3,3,0,0,24,0,30,36,334,37,21,12,6,0,484,0,0,0,18,11,4,0,0,0,33,0,4,3,15,3,4,6,0,0,27,0,4,4,10,5,5,0,0,0,23,0,0,0,12,0,0,0,3,0,13,0,0,0,20,6,3,17,13,0,52,0,0,0,10,3,4,0,0,0,20,0,3,6,29,14,3,0,0,0,60,0,0,0,0,0,0,0,0,0,3,0,3,5,18,12,7,4,4,0,62,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,3,0,0,0,16,0,0,0,14,10,6,0,0,0,27,0,0,19,95,3,0,0,3,0,117,0,0,0,0,3,4,3,8,3,16,4,4,14,55,15,26,9,6,0,128,0,0,0,3,0,0,7,0,0,8
SAL80101,0,0,0,0,7,6,14,4,0,30,0,0,0,0,3,6,4,10,0,18,0,6,0,7,14,15,14,0,0,58,0,4,19,55,35,22,12,3,3,152,0,0,3,3,6,3,0,0,0,14,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,3,0,0,3,0,0,0,3,3,3,0,3,0,14,0,0,0,5,4,8,3,5,3,28,0,0,0,0,6,0,0,0,0,4,0,0,0,11,10,8,3,0,0,29,0,0,0,0,5,0,0,0,0,6,0,0,4,11,12,10,3,7,0,47,0,0,0,0,0,0,3,4,0,5,0,0,0,3,0,0,5,4,0,7,0,0,0,0,6,3,0,0,0,9,0,0,5,19,0,0,0,0,0,25,0,0,0,0,0,0,6,5,0,11,0,8,13,19,16,14,4,9,0,89,0,0,0,3,3,3,7,0,0,15
SAL80102,0,0,5,10,12,4,12,5,9,55,0,0,0,0,3,0,5,0,0,6,0,3,11,6,5,5,0,0,0,31,0,7,11,71,19,6,3,0,0,113,0,0,6,8,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,0,0,10,0,0,3,0,4,17,0,4,0,0,4,6,0,0,0,11,0,0,0,11,8,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,7,9,6,7,3,0,0,40,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,4,0,4,0,0,3,28,0,0,0,0,0,34,0,0,5,4,4,0,3,0,0,25,0,0,12,22,15,24,3,8,4,88,0,0,0,0,0,0,0,0,0,5
SAL80103,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,8,7,0,20,0,0,0,3,0,4,5,4,0,14,0,0,3,8,9,10,0,6,0,41,0,0,0,6,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,9,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,19,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SAL80104,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SAL80105,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,4,0,0,0,10,0,0,0,14,4,0,5,0,0,26,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,6,6,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0
SAL80106,0,0,0,4,0,0,10,5,0,21,0,0,0,0,0,0,0,9,3,13,0,5,0,5,0,0,0,0,0,9,0,4,11,61,6,3,0,4,3,101,0,0,4,9,0,0,0,0,0,13,0,0,0,5,3,0,0,0,0,8,0,0,0,9,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,13,22,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,6,0,0,0,7,0,0,3,3,0,19,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,5,31,0,0,0,0,0,43,0,0,0,0,0,0,4,7,7,17,0,3,4,10,3,0,0,6,3,28,0,0,0,0,0,7,0,3,0,9
