SAL_CODE_2021,M_Tot_0,M_Tot_1_19,M_Tot_20_29,M_Tot_30_34,M_Tot_35_39,M_Tot_40_44,M_Tot_45_49,M_Tot_50_over,M_Tot_hours_NS,M_Tot_Tot,F_AgriForestFish_0,F_AgriForestFish_1_19,F_AgriForestFish_20_29,F_AgriForestFish_30_34,F_AgriForestFish_35_39,F_AgriForestFish_40_44,F_AgriForestFish_45_49,F_AgriForestFish_50_over,F_AgriForestFish_hours_NS,F_AgriForestFish_Tot,F_Min_0,F_Min_1_19,F_Min_20_29,F_Min_30_34,F_Min_35_39,F_Min_40_44,F_Min_45_49,F_Min_50_over,F_Min_hours_NS,F_Min_Tot,F_Mnfg_0,F_Mnfg_1_19,F_Mnfg_20_29,F_Mnfg_30_34,F_Mnfg_35_39,F_Mnfg_40_44,F_Mnfg_45_49,F_Mnfg_50_over,F_Mnfg_hours_NS,F_Mnfg_Tot,F_EGW_WS_0,F_EGW_WS_1_19,F_EGW_WS_20_29,F_EGW_WS_30_34,F_EGW_WS_35_39,F_EGW_WS_40_44,F_EGW_WS_45_49,F_EGW_WS_50_over,F_EGW_WS_hours_NS,F_EGW_WS_Tot,F_Cnstn_0,F_Cnstn_1_19,F_Cnstn_20_29,F_Cnstn_30_34,F_Cnstn_35_39,F_Cnstn_40_44,F_Cnstn_45_49,F_Cnstn_50_over,F_Cnstn_hours_NS,F_Cnstn_Tot,F_WTrade_0,F_WTrade_1_19,F_WTrade_20_29,F_WTrade_30_34,F_WTrade_35_39,F_WTrade_40_44,F_WTrade_45_49,F_WTrade_50_over,F_WTrade_hours_NS,F_WTrade_Tot,F_RTrade_0,F_RTrade_1_19,F_RTrade_20_29,F_RTrade_30_34,F_RTrade_35_39,F_RTrade_40_44,F_RTrade_45_49,F_RTrade_50_over,F_RTrade_hours_NS,F_RTrade_Tot,F_AccomFoodS_0,F_AccomFoodS_1_19,F_AccomFoodS_20_29,F_AccomFoodS_30_34,F_AccomFoodS_35_39,F_AccomFoodS_40_44,F_AccomFoodS_45_49,F_AccomFoodS_50_over,F_AccomFoodS_hours_NS,F_AccomFoodS_Tot,F_TransPostWhse_0,F_TransPostWhse_1_19,F_TransPostWhse_20_29,F_TransPostWhse_30_34,F_TransPostWhse_35_39,F_TransPostWhse_40_44,F_TransPostWhse_45_49,F_TransPostWhse_50_over,F_TransPostWhse_hours_NS,F_TransPostWhse_Tot,F_InfoMedTelecom_0,F_InfoMedTelecom_1_19,F_InfoMedTelecom_20_29,F_InfoMedTelecom_30_34,F_InfoMedTelecom_35_39,F_InfoMedTelecom_40_44,F_InfoMedTelecom_45_49,F_InfoMedTelecom_50_over,F_InfoMedTelecom_hours_NS,F_InfoMedTelecom_Tot,F_FinInsurS_0,F_FinInsurS_1_19,F_FinInsurS_20_29,F_FinInsurS_30_34,F_FinInsurS_35_39,F_FinInsurS_40_44,F_FinInsurS_45_49,F_FinInsurS_50_over,F_FinInsurS_hours_NS,F_FinInsurS_Tot,F_RentHirREserv_0,F_RentHirREserv_1_19,F_RentHirREserv_20_29,F_RentHirREserv_30_34,F_RentHirREserv_35_39,F_RentHirREserv_40_44,F_RentHirREserv_45_49,F_RentHirREserv_50_over,F_RentHirREserv_hours_NS,F_RentHirREserv_Tot,F_ProScieTechServ_0,F_ProScieTechServ_1_19,F_ProScieTechServ_20_29,F_ProScieTechServ_30_34,F_ProScieTechServ_35_39,F_ProScieTechServ_40_44,F_ProScieTechServ_45_49,F_ProScieTechServ_50_over,F_ProScieTechServ_hours_NS,F_ProScieTechServ_Tot,F_AdminSupServ_0,F_AdminSupServ_1_19,F_AdminSupServ_20_29,F_AdminSupServ_30_34,F_AdminSupServ_35_39,F_AdminSupServ_40_44,F_AdminSupServ_45_49,F_AdminSupServ_50_over,F_AdminSupServ_hours_NS,F_AdminSupServ_Tot,F_PubAdmiSafety_0,F_PubAdmiSafety_1_19,F_PubAdmiSafety_20_29,F_PubAdmiSafety_30_34,F_PubAdmiSafety_35_39,F_PubAdmiSafety_40_44,F_PubAdmiSafety_45_49,F_PubAdmiSafety_50_over,F_PubAdmiSafety_hours_NS,F_PubAdmiSafety_Tot,F_EducTrain_0,F_EducTrain_1_19,F_EducTrain_20_29,F_EducTrain_30_34,F_EducTrain_35_39,F_EducTrain_40_44,F_EducTrain_45_49,F_EducTrain_50_over,F_EducTrain_hours_NS,F_EducTrain_Tot,F_HealthCareSocA_0,F_HealthCareSocA_1_19,F_HealthCareSocA_20_29,F_HealthCareSocA_30_34,F_HealthCareSocA_35_39,F_HealthCareSocA_40_44,F_HealthCareSocA_45_49,F_HealthCareSocA_50_over,F_HealthCareSocA_hours_NS,F_HealthCareSocA_Tot,F_ArtRecServ_0,F_ArtRecServ_1_19,F_ArtRecServ_20_29,F_ArtRecServ_30_34,F_ArtRecServ_35_39,F_ArtRecServ_40_44,F_ArtRecServ_45_49,F_ArtRecServ_50_over,F_ArtRecServ_hours_NS,F_ArtRecServ_Tot,F_OthServ_0,F_OthServ_1_19,F_OthServ_20_29,F_OthServ_30_34,F_OthServ_35_39,F_OthServ_40_44,F_OthServ_45_49,F_OthServ_50_over,F_OthServ_hours_NS,F_OthServ_Tot
SAL80102,63,258,148,100,350,388,139,236,15,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,18,0,0,0,0,0,3,3,0,0,9,0,4,3,0,9,0,3,4,0,29,0,0,0,0,0,0,0,0,0,5,5,37,28,7,10,6,0,3,0,90,6,59,27,16,12,7,0,0,0,128,0,8,0,0,0,3,0,0,0,12,0,5,3,0,5,9,0,4,0,32,0,0,3,0,7,3,3,3,0,29,0,0,0,0,3,5,0,0,0,12,5,31,31,22,48,51,25,22,0,233,0,9,9,3,4,0,0,0,0,21,29,13,53,44,124,103,48,62,0,474,6,60,30,18,46,55,16,41,0,276,16,34,35,25,30,40,6,16,0,206,4,16,11,6,9,5,0,0,0,50,0,18,6,0,3,8,0,0,0,38
SAL80103,12,33,19,12,41,54,26,57,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,11,0,5,0,0,3,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,4,0,0,0,0,0,0,9,0,0,3,3,3,4,0,7,0,17,0,3,0,0,3,0,0,0,0,9,3,0,4,0,27,13,3,7,0,54,0,7,4,0,0,4,0,6,0,21,3,6,14,3,11,11,5,3,0,52,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL80104,5,4,6,6,23,23,8,13,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,5,0,11,9,3,0,0,22,0,0,0,0,0,0,0,4,0,3,3,0,4,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80105,17,46,26,26,110,111,27,59,7,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,9,6,3,7,4,0,0,0,34,0,4,3,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,3,3,0,0,0,0,12,0,7,0,0,0,4,0,3,0,24,0,4,5,3,3,4,0,0,0,20,6,12,16,14,58,27,14,3,0,142,4,4,9,10,5,7,3,0,0,41,7,12,15,5,31,13,4,4,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL80106,23,76,65,40,186,182,47,66,17,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,0,0,0,0,4,0,0,0,3,0,11,9,6,10,3,0,0,0,46,0,20,10,6,6,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,11,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,5,4,7,8,9,16,14,3,6,0,70,3,8,3,0,8,4,0,0,0,31,17,8,16,16,61,36,16,18,0,192,3,18,15,3,29,11,3,3,0,95,5,21,31,21,30,24,4,10,0,143,0,3,0,0,0,5,3,0,0,15,0,11,0,5,5,0,0,0,0,19
SAL80107,48,124,107,80,438,422,119,167,24,1529,0,0,0,0,5,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,5,0,0,0,17,0,0,0,0,3,0,0,0,0,5,0,3,5,0,7,5,0,4,0,24,0,0,0,0,4,5,0,0,0,7,3,37,26,12,21,7,0,4,0,102,5,35,19,6,3,5,0,3,0,79,0,0,0,0,7,0,0,0,0,12,0,0,0,0,6,0,0,0,0,13,0,0,3,3,9,4,0,0,0,17,8,0,0,0,5,7,0,3,0,20,0,11,30,7,48,30,8,11,0,143,0,4,14,7,14,7,0,0,0,35,35,4,29,30,159,96,31,31,0,415,18,39,37,22,50,27,11,15,0,226,22,32,50,23,67,37,0,10,0,240,0,9,4,0,4,6,0,0,0,30,0,13,14,0,5,8,0,0,0,44
SAL80108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80109,30,74,53,41,149,167,62,115,3,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,7,4,0,0,16,0,0,0,0,0,0,0,0,0,5,0,12,3,3,3,0,0,0,0,31,5,22,11,3,5,3,0,0,0,47,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,10,0,0,0,0,8,0,0,0,0,4,0,0,0,0,4,0,0,0,0,7,0,5,3,6,14,16,4,4,0,52,0,5,0,3,4,0,0,0,0,14,17,6,17,30,71,51,18,20,0,233,4,11,6,10,10,15,4,8,0,75,3,24,22,20,25,21,3,19,0,139,0,4,0,0,3,0,0,0,0,4,0,3,0,0,5,4,0,5,0,24
SAL80110,47,114,126,89,597,458,114,167,27,1726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,0,4,0,8,0,0,0,0,3,6,0,0,0,15,0,0,0,0,0,5,0,0,0,4,4,20,24,8,35,9,0,4,0,102,0,23,19,9,13,16,8,4,0,103,0,3,0,0,3,0,0,0,0,9,0,0,0,0,3,3,0,0,0,18,0,0,0,0,4,7,4,0,0,18,0,0,0,0,7,9,0,0,0,19,0,6,9,14,42,37,7,7,0,123,0,3,5,3,19,15,5,8,0,61,21,7,24,25,252,138,52,31,6,555,8,13,11,5,29,27,3,16,0,120,31,38,69,56,184,103,22,42,9,561,5,3,0,5,10,8,0,3,0,29,0,0,6,0,12,10,8,4,0,42
SAL80111,0,8,4,4,6,11,4,3,0,41,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,5,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80112,22,97,57,38,136,211,65,213,4,841,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,6,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,5,5,4,0,17,0,0,0,0,0,0,0,3,0,5,3,24,6,5,3,3,0,6,0,44,0,32,10,0,0,4,0,4,0,49,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,12,0,5,0,0,3,0,0,0,0,16,10,13,10,11,13,27,3,17,0,98,0,0,5,0,0,0,0,0,0,7,6,8,15,17,56,64,14,29,0,220,0,34,13,4,11,13,4,16,0,100,10,22,21,22,23,22,7,11,0,142,0,3,3,0,0,4,0,0,0,16,0,4,3,3,3,7,0,0,0,18
SAL80113,21,68,29,22,137,97,29,66,6,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,11,4,0,0,0,0,0,0,12,0,11,9,6,0,4,0,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,7,0,0,0,11,0,10,5,3,11,12,3,6,6,50,0,0,0,0,0,0,0,4,0,7,8,5,6,4,44,34,7,11,0,133,4,6,7,3,19,3,0,10,0,57,9,12,9,3,7,5,0,0,0,36,0,3,0,0,0,0,0,0,0,11,0,4,0,0,5,0,0,0,0,6
SAL80114,41,73,37,44,201,249,65,116,14,841,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,4,0,13,0,0,0,0,0,0,0,0,0,3,3,16,20,4,12,12,4,0,0,65,0,18,5,0,6,0,3,0,0,26,0,0,5,4,9,0,0,0,0,21,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,4,0,0,0,11,0,0,5,0,4,4,0,0,0,12,0,4,11,5,12,10,0,0,0,38,0,6,4,0,3,4,0,0,0,21,20,5,15,17,78,47,15,8,0,200,6,9,8,9,24,10,9,8,0,86,16,16,30,19,56,24,4,13,0,180,0,9,0,0,0,6,0,0,0,10,0,6,5,5,0,12,0,7,0,32
SAL80115,35,78,66,66,163,206,69,113,4,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,14,0,0,0,0,0,3,0,0,0,4,0,5,0,3,0,0,0,4,0,16,0,0,0,0,0,4,0,0,0,4,4,6,4,3,13,5,0,0,0,36,0,19,8,3,6,0,0,0,0,38,0,0,5,0,4,0,0,0,0,13,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,0,0,0,8,6,3,8,8,18,13,3,7,0,68,3,3,7,0,3,5,0,0,0,25,14,11,25,30,74,55,16,21,0,250,12,20,14,7,16,16,7,16,0,113,14,24,21,19,43,25,12,9,0,166,0,10,6,0,6,0,0,0,0,19,4,4,4,4,3,6,0,0,0,28
SAL80116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80117,21,75,59,52,210,202,68,73,16,781,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,4,14,4,11,14,5,0,0,0,50,3,27,5,0,3,7,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,9,0,0,0,0,3,5,0,0,0,8,0,6,3,6,24,22,5,5,0,71,0,0,4,3,7,0,0,0,0,17,20,4,20,20,59,53,14,9,0,203,8,19,21,12,30,8,10,6,0,113,6,22,25,16,31,24,8,8,0,144,0,0,3,0,3,4,0,0,0,20,0,6,6,0,5,0,0,0,0,27
SAL80118,31,65,37,34,145,172,60,102,7,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,5,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,19,9,7,0,5,0,0,0,41,0,13,7,0,0,0,0,3,0,30,0,0,0,0,6,0,0,0,0,3,0,0,0,0,5,3,0,0,0,16,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,3,0,0,0,7,3,7,8,6,11,16,0,8,0,58,3,6,0,0,5,0,0,0,0,17,9,7,12,15,60,44,13,12,0,168,7,22,25,11,19,7,7,5,0,105,3,16,27,16,35,21,3,11,0,135,0,3,0,0,5,0,0,0,0,7,0,11,3,0,4,7,0,0,0,21
SAL80119,14,60,43,28,96,135,31,57,6,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,6,8,4,4,0,0,0,0,31,3,14,5,5,0,7,0,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11,0,0,0,3,8,0,0,3,0,10,3,5,4,6,10,0,0,8,0,41,0,5,4,0,0,0,0,0,0,13,5,3,4,16,48,42,7,14,0,143,6,13,12,9,17,9,0,11,0,67,3,14,12,11,23,13,3,7,0,84,0,5,0,0,4,0,0,0,0,8,0,6,0,5,0,3,0,0,0,17
SAL80120,8,19,13,9,75,63,18,14,5,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,14,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,4,3,0,0,0,9,0,5,4,0,8,4,0,0,0,17,0,3,0,0,3,3,0,0,0,11,0,4,5,3,18,4,0,7,4,43,0,4,4,0,8,0,3,4,0,25,3,6,5,10,15,9,0,0,0,58,0,3,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,3
SAL80121,4,9,5,6,35,36,9,14,0,119,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,7,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL80122,19,31,48,29,210,164,42,49,19,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,8,9,8,15,0,0,0,0,45,6,8,6,3,9,0,0,0,0,32,0,0,0,0,0,0,4,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,3,0,0,0,13,0,0,0,0,8,0,0,0,0,7,6,5,9,4,15,14,4,0,0,46,0,3,4,0,5,3,0,0,0,14,16,0,9,12,47,27,3,4,0,114,7,5,3,5,17,5,3,3,0,61,8,14,18,24,44,18,6,0,0,141,0,0,0,0,3,0,0,0,0,6,0,5,3,0,5,3,0,0,0,19
SAL80123,3,0,3,3,0,3,0,9,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
SAL80124,46,87,58,51,283,302,98,160,11,1094,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,5,4,3,0,0,0,12,0,3,0,0,0,0,0,0,0,6,7,27,14,4,23,8,3,3,0,93,10,31,6,0,9,3,0,5,0,64,0,0,3,3,0,0,0,0,0,12,0,3,0,0,0,6,0,0,0,16,4,0,5,5,12,3,0,0,0,24,0,0,0,0,0,0,0,0,0,7,6,6,4,3,14,16,3,5,0,64,5,4,4,3,7,5,3,0,0,36,20,7,17,34,131,83,17,22,0,341,6,22,18,10,34,19,6,4,0,123,15,24,30,27,44,31,5,10,4,189,0,9,6,0,10,0,0,0,0,25,7,6,8,4,11,8,0,3,0,47
SAL80125,22,34,48,24,202,220,51,89,14,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,5,3,9,17,0,13,9,0,0,0,45,3,13,4,5,6,8,0,0,0,37,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,3,0,0,0,9,0,0,0,0,3,3,0,0,0,10,0,6,5,6,22,27,5,5,0,69,0,3,0,0,3,5,0,0,0,19,14,7,10,20,68,25,12,6,3,159,4,9,10,3,32,9,0,0,0,73,11,15,18,14,27,20,7,8,0,114,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,3,0,5,15
SAL80126,24,66,38,24,130,187,52,97,10,628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,18,7,3,4,0,0,0,0,28,4,15,5,0,0,0,0,0,0,24,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,4,7,6,11,15,11,4,0,63,0,4,0,0,7,0,0,0,0,8,25,9,18,20,66,36,15,16,0,197,0,13,12,7,11,5,5,11,0,63,0,17,26,9,27,23,10,16,0,122,0,6,0,0,0,0,0,0,0,8,0,4,7,0,3,4,0,0,0,15
SAL80127,38,143,89,56,385,422,107,186,15,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,4,0,0,0,11,0,0,0,0,4,3,0,0,0,14,0,0,0,0,3,6,0,3,0,23,0,0,0,0,0,0,0,0,0,4,9,25,14,7,14,6,0,0,0,76,5,34,16,8,10,6,3,3,0,89,0,0,0,0,5,0,0,0,0,9,0,6,0,0,6,10,3,8,0,25,0,0,3,5,9,9,0,0,0,23,0,4,3,0,8,11,0,0,0,19,8,19,25,14,62,59,25,29,0,233,0,11,4,0,7,3,4,0,0,32,42,19,45,41,229,145,49,60,3,621,6,43,18,5,45,28,18,17,0,177,8,27,14,11,45,24,12,4,0,149,3,6,7,5,12,7,0,0,0,34,6,14,4,0,5,3,5,0,0,34
SAL80128,10,3,5,4,22,34,8,7,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,4,5,5,14,5,0,0,28,0,6,4,3,4,0,0,0,0,11,0,0,0,6,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6
SAL80129,81,194,148,106,495,560,165,258,39,2046,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,5,4,4,0,3,0,18,0,0,0,0,3,0,0,0,0,9,0,6,3,3,9,0,0,0,0,31,0,0,0,0,5,3,0,0,0,9,17,47,26,8,22,10,0,3,0,133,0,48,16,7,8,8,0,4,0,101,0,6,5,0,3,8,0,3,0,23,5,7,0,3,9,4,0,0,0,19,0,6,4,0,12,5,0,3,0,24,0,6,0,0,3,4,0,0,0,17,4,21,24,12,30,30,8,10,0,129,0,14,16,6,12,6,0,3,0,55,48,20,56,54,195,131,42,40,5,588,18,37,37,21,57,33,19,28,0,252,28,44,65,45,104,48,8,20,0,377,5,8,8,5,9,3,0,0,0,33,3,11,7,4,16,0,0,0,4,42
