SAL_CODE_2021,M_PoDe_PoDe_NFD_Mng,M_PoDe_PoDe_NFD_Pro,M_PoDe_PoDe_NFD_TTW,M_PoDe_PoDe_NFD_CPS,M_PoDe_PoDe_NFD_CA,M_PoDe_PoDe_NFD_Sal,M_PoDe_PoDe_NFD_MOD,M_PoDe_PoDe_NFD_Lab,M_PoDe_PoDe_NFD_IDNS,M_PoDe_PoDe_NFD_Tot,M_PoDe_DoctDe_Mng,M_PoDe_DoctDe_Pro,M_PoDe_DoctDe_TTW,M_PoDe_DoctDe_CPS,M_PoDe_DoctDe_CA,M_PoDe_DoctDe_Sal,M_PoDe_DoctDe_MOD,M_PoDe_DoctDe_Lab,M_PoDe_DoctDe_IDNS,M_PoDe_DoctDe_Tot,M_PoDe_MasDe_Mng,M_PoDe_MasDe_Pro,M_PoDe_MasDe_TTW,M_PoDe_MasDe_CPS,M_PoDe_MasDe_CA,M_PoDe_MasDe_Sal,M_PoDe_MasDe_MOD,M_PoDe_MasDe_Lab,M_PoDe_MasDe_IDNS,M_PoDe_MasDe_Tot,M_GrDiGrCer_GrDiGrCerNFD_Mng,M_GrDiGrCer_GrDiGrCerNFD_Pro,M_GrDiGrCer_GrDiGrCerNFD_TTW,M_GrDiGrCer_GrDiGrCerNFD_CPS,M_GrDiGrCer_GrDiGrCerNFD_CA,M_GrDiGrCer_GrDiGrCerNFD_Sal,M_GrDiGrCer_GrDiGrCerNFD_MOD,M_GrDiGrCer_GrDiGrCerNFD_Lab,M_GrDiGrCer_GrDiGrCerNFD_IDNS,M_GrDiGrCer_GrDiGrCerNFD_Tot,M_GrDi_GrCer_GrDi_Mng,M_GrDi_GrCer_GrDi_Pro,M_GrDi_GrCer_GrDi_TTW,M_GrDi_GrCer_GrDi_CPS,M_GrDi_GrCer_GrDi_CA,M_GrDi_GrCer_GrDi_Sal,M_GrDi_GrCer_GrDi_MOD,M_GrDi_GrCer_GrDi_Lab,M_GrDi_GrCer_GrDi_IDNS,M_GrDi_GrCer_GrDi_Tot,M_GrDi_GrCer_GradCer_Mng,M_GrDi_GrCer_GradCer_Pro,M_GrDi_GrCer_GradCer_TTW,M_GrDi_GrCer_GradCer_CPS,M_GrDi_GrCer_GradCer_CA,M_GrDi_GrCer_GradCer_Sal,M_GrDi_GrCer_GradCer_MOD,M_GrDi_GrCer_GradCer_Lab,M_GrDi_GrCer_GradCer_IDNS,M_GrDi_GrCer_GradCer_Tot,M_BaDe_BaDe_Mng,M_BaDe_BaDe_Pro,M_BaDe_BaDe_TTW,M_BaDe_BaDe_CPS,M_BaDe_BaDe_CA,M_BaDe_BaDe_Sal,M_BaDe_BaDe_MOD,M_BaDe_BaDe_Lab,M_BaDe_BaDe_IDNS,M_BaDe_BaDe_Tot,M_AdvDi_Di_AdvDi_Di_NFD_Mng,M_AdvDi_Di_AdvDi_Di_NFD_Pro,M_AdvDi_Di_AdvDi_Di_NFD_TTW,M_AdvDi_Di_AdvDi_Di_NFD_CPS,M_AdvDi_Di_AdvDi_Di_NFD_CA,M_AdvDi_Di_AdvDi_Di_NFD_Sal,M_AdvDi_Di_AdvDi_Di_NFD_MOD,M_AdvDi_Di_AdvDi_Di_NFD_Lab,M_AdvDi_Di_AdvDi_Di_NFD_IDNS,M_AdvDi_Di_AdvDi_Di_NFD_Tot,M_AdvDi_Di_AdvDi_AsDe_Mng,M_AdvDi_Di_AdvDi_AsDe_Pro,M_AdvDi_Di_AdvDi_AsDe_TTW,M_AdvDi_Di_AdvDi_AsDe_CPS,M_AdvDi_Di_AdvDi_AsDe_CA,M_AdvDi_Di_AdvDi_AsDe_Sal,M_AdvDi_Di_AdvDi_AsDe_MOD,M_AdvDi_Di_AdvDi_AsDe_Lab,M_AdvDi_Di_AdvDi_AsDe_IDNS,M_AdvDi_Di_AdvDi_AsDe_Tot,M_AdvDi_Di_Dip_Mng,M_AdvDi_Di_Dip_Pro,M_AdvDi_Di_Dip_TTW,M_AdvDi_Di_Dip_CPS,M_AdvDi_Di_Dip_CA,M_AdvDi_Di_Dip_Sal,M_AdvDi_Di_Dip_MOD,M_AdvDi_Di_Dip_Lab,M_AdvDi_Di_Dip_IDNS,M_AdvDi_Di_Dip_Tot,M_Cert_CertIII_IV_Mng,M_Cert_CertIII_IV_Pro,M_Cert_CertIII_IV_TTW,M_Cert_CertIII_IV_CPS,M_Cert_CertIII_IV_CA,M_Cert_CertIII_IV_Sal,M_Cert_CertIII_IV_MOD,M_Cert_CertIII_IV_Lab,M_Cert_CertIII_IV_IDNS,M_Cert_CertIII_IV_Tot,M_Cert_CertI_II_Mng,M_Cert_CertI_II_Pro,M_Cert_CertI_II_TTW,M_Cert_CertI_II_CPS,M_Cert_CertI_II_CA,M_Cert_CertI_II_Sal,M_Cert_CertI_II_MOD,M_Cert_CertI_II_Lab,M_Cert_CertI_II_IDNS,M_Cert_CertI_II_Tot,M_Cert_Cert_nfd_Mng,M_Cert_Cert_nfd_Pro,M_Cert_Cert_nfd_TTW,M_Cert_Cert_nfd_CPS,M_Cert_Cert_nfd_CA,M_Cert_Cert_nfd_Sal,M_Cert_Cert_nfd_MOD,M_Cert_Cert_nfd_Lab,M_Cert_Cert_nfd_IDNS,M_Cert_Cert_nfd_Tot,M_LE_ID_Mng,M_LE_ID_Pro,M_LE_ID_TTW,M_LE_ID_CPS,M_LE_ID_CA,M_LE_ID_Sal,M_LE_ID_MOD,M_LE_ID_Lab,M_LE_ID_IDNS,M_LE_ID_Tot,M_LE_NS_Mng,M_LE_NS_Pro,M_LE_NS_TTW,M_LE_NS_CPS,M_LE_NS_CA,M_LE_NS_Sal,M_LE_NS_MOD,M_LE_NS_Lab,M_LE_NS_IDNS,M_LE_NS_Tot,M_Tot_Mng,M_Tot_Pro,M_Tot_TTW,M_Tot_CPS,M_Tot_CA,M_Tot_Sal,M_Tot_MOD,M_Tot_Lab,M_Tot_IDNS,M_Tot_Tot,F_PoDe_PoDe_NFD_Mng,F_PoDe_PoDe_NFD_Pro,F_PoDe_PoDe_NFD_TTW,F_PoDe_PoDe_NFD_CPS,F_PoDe_PoDe_NFD_CA,F_PoDe_PoDe_NFD_Sal,F_PoDe_PoDe_NFD_MOD,F_PoDe_PoDe_NFD_Lab,F_PoDe_PoDe_NFD_IDNS,F_PoDe_PoDe_NFD_Tot,F_PoDe_DoctDe_Mng,F_PoDe_DoctDe_Pro,F_PoDe_DoctDe_TTW,F_PoDe_DoctDe_CPS,F_PoDe_DoctDe_CA,F_PoDe_DoctDe_Sal,F_PoDe_DoctDe_MOD,F_PoDe_DoctDe_Lab,F_PoDe_DoctDe_IDNS,F_PoDe_DoctDe_Tot,F_PoDe_MasDe_Mng,F_PoDe_MasDe_Pro,F_PoDe_MasDe_TTW,F_PoDe_MasDe_CPS,F_PoDe_MasDe_CA,F_PoDe_MasDe_Sal,F_PoDe_MasDe_MOD,F_PoDe_MasDe_Lab,F_PoDe_MasDe_IDNS,F_PoDe_MasDe_Tot,F_GrDiGrCer_GrDiGrCerNFD_Mng,F_GrDiGrCer_GrDiGrCerNFD_Pro,F_GrDiGrCer_GrDiGrCerNFD_TTW,F_GrDiGrCer_GrDiGrCerNFD_CPS,F_GrDiGrCer_GrDiGrCerNFD_CA,F_GrDiGrCer_GrDiGrCerNFD_Sal,F_GrDiGrCer_GrDiGrCerNFD_MOD,F_GrDiGrCer_GrDiGrCerNFD_Lab,F_GrDiGrCer_GrDiGrCerNFD_IDNS,F_GrDiGrCer_GrDiGrCerNFD_Tot
SAL80086,0,3,0,0,0,0,0,0,0,3,20,87,0,0,7,0,0,0,3,120,80,139,9,10,21,3,3,13,9,297,0,4,0,0,0,0,0,0,0,5,15,31,0,0,0,5,0,3,0,51,7,18,0,0,0,0,0,0,0,26,102,252,38,32,55,9,14,23,11,536,0,0,0,0,0,0,0,0,0,0,7,3,5,3,0,4,0,0,0,28,22,9,8,14,0,8,0,7,3,67,17,10,45,12,7,5,11,13,5,122,0,4,0,4,0,4,0,0,0,13,0,3,0,6,0,0,0,5,0,8,5,3,0,3,0,0,0,0,0,9,3,6,4,0,0,0,0,0,3,16,270,560,112,91,107,35,35,68,34,1310,0,3,0,0,0,0,0,0,0,3,18,72,0,0,5,0,0,0,4,95,81,150,10,33,40,15,0,16,8,345,3,0,0,0,0,0,0,0,0,3
SAL80087,0,0,0,0,0,0,0,0,0,0,8,25,0,0,4,0,0,0,0,35,32,67,12,10,13,3,6,26,3,176,0,0,0,0,0,0,0,0,0,5,4,9,0,0,0,0,0,0,0,19,3,7,0,0,0,0,0,0,0,15,47,103,13,15,17,11,9,27,3,247,0,0,0,0,0,0,0,0,0,0,9,0,0,5,3,0,0,3,0,23,11,18,14,12,4,7,3,13,0,68,10,7,42,13,4,0,6,10,3,88,0,0,0,0,0,0,0,0,0,9,0,3,6,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,8,6,0,0,0,0,5,4,19,122,242,93,62,46,28,25,83,17,716,0,3,0,0,0,0,0,0,0,5,0,21,0,0,4,0,0,0,3,28,46,64,0,17,15,8,0,9,3,158,0,0,0,0,0,0,0,0,0,5
SAL80088,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,10,12,8,3,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,0,0,0,10,3,0,0,0,0,0,0,0,0,4,18,33,6,4,8,0,0,0,5,76,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,16,5,3,6,3,4,0,0,0,0,28,21,14,32,4,4,3,9,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,72,80,47,19,29,6,13,6,3,276,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,3,14,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,4
SAL80089,0,0,0,0,0,0,0,0,0,0,12,35,0,0,0,0,0,0,0,44,36,71,6,8,11,7,6,9,0,159,0,0,4,0,0,0,0,0,0,4,3,18,0,5,4,0,0,0,7,37,3,3,0,5,0,0,0,0,0,10,63,172,17,28,30,10,6,14,10,362,0,0,0,0,0,0,0,0,0,3,16,13,11,11,12,5,0,4,0,70,31,44,24,22,18,0,6,6,0,164,47,36,196,40,25,10,33,32,13,427,3,3,0,5,4,3,3,5,0,31,0,9,5,8,0,0,5,0,0,31,0,5,0,0,0,0,0,0,0,8,0,4,8,0,0,0,0,0,3,31,226,407,283,129,112,47,58,73,38,1383,0,3,0,0,0,0,0,0,0,3,6,17,0,0,0,0,0,0,0,21,35,88,6,23,21,9,0,4,0,178,0,6,0,0,0,0,0,0,0,6
SAL80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80091,0,0,0,0,0,0,0,0,0,0,3,40,4,0,0,0,0,0,0,48,33,33,12,6,5,3,9,7,4,104,0,0,0,0,0,0,0,0,0,3,8,16,0,0,0,0,0,0,0,28,5,0,0,0,0,0,0,0,0,6,42,104,10,13,13,10,4,8,3,210,0,0,0,0,0,0,0,0,0,0,0,5,5,3,4,0,0,0,0,19,7,8,14,8,0,4,3,0,0,42,12,5,47,14,5,5,11,5,3,113,0,5,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,8,116,217,85,53,36,15,27,32,12,593,0,0,0,0,0,0,0,0,0,0,12,33,0,0,4,0,0,0,0,48,29,62,0,16,11,6,0,6,0,125,0,0,0,0,0,0,0,0,0,0
SAL80092,0,0,0,0,0,0,0,0,0,0,11,22,6,0,0,0,0,0,0,34,26,57,7,8,17,10,0,17,0,145,0,3,0,0,0,0,0,0,0,3,4,14,0,0,5,0,0,0,0,22,4,7,0,0,0,0,0,0,0,13,45,125,27,19,18,15,7,23,0,280,0,0,0,0,0,0,0,0,0,0,8,14,4,4,3,0,0,0,6,29,7,11,13,11,7,0,0,6,7,63,21,16,48,6,15,0,3,15,0,123,0,0,5,0,0,0,0,0,0,6,0,4,3,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,9,6,4,0,0,0,0,3,3,0,16,131,265,114,50,61,32,18,62,12,748,0,3,0,0,0,0,0,0,0,3,6,10,0,0,0,0,0,0,0,16,35,60,5,10,6,6,0,10,3,129,3,0,0,0,0,4,0,0,0,9
SAL80093,0,0,0,0,0,0,0,0,0,0,6,15,0,0,0,0,0,0,4,24,27,33,0,0,6,0,7,0,0,72,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,6,45,76,9,0,26,8,7,3,6,172,0,0,0,0,0,0,0,0,0,0,7,7,5,0,3,0,0,0,0,20,16,9,12,3,5,0,0,0,0,48,22,6,75,9,6,0,5,8,0,132,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,10,125,154,104,16,47,13,21,18,9,511,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,19,24,33,0,6,11,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0
SAL80094,0,0,0,0,0,0,0,0,0,0,7,24,0,0,0,0,0,0,0,33,16,44,4,0,0,7,0,0,0,72,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,22,3,3,0,0,0,0,0,0,0,7,40,84,16,11,9,0,4,7,3,176,0,0,0,0,0,0,0,0,0,0,11,10,7,0,4,0,0,0,0,28,17,23,15,8,4,0,0,0,0,61,21,26,87,6,16,7,10,21,0,195,0,0,0,0,0,5,0,0,0,4,7,0,0,0,0,3,0,0,0,13,3,3,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,7,127,223,131,32,37,20,17,34,10,631,0,3,0,0,0,0,0,0,0,3,6,20,0,0,0,0,0,0,0,25,21,44,6,3,11,0,0,0,3,94,0,3,0,0,0,0,0,0,0,0
SAL80095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80097,0,0,0,0,0,0,0,0,0,0,4,10,0,0,3,0,0,0,0,18,31,49,0,11,11,4,3,3,5,120,0,6,0,0,0,0,0,0,0,5,9,14,0,0,0,0,0,0,0,30,7,3,0,0,5,0,0,0,0,18,58,136,15,8,34,5,0,3,8,271,0,0,0,0,0,0,0,0,0,0,12,15,4,10,3,0,0,0,0,49,28,21,11,12,15,6,0,4,0,105,41,20,140,17,21,18,21,25,13,315,0,0,0,0,0,5,0,0,0,11,9,3,0,4,4,0,4,4,0,23,4,3,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,16,209,284,180,68,102,36,37,42,25,984,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,11,20,59,0,4,9,0,0,0,5,94,5,5,0,0,5,0,0,0,0,8
SAL80098,0,0,0,0,0,0,0,0,0,0,5,21,0,0,3,0,0,0,0,33,55,146,14,10,30,10,16,11,0,298,0,0,3,0,0,0,0,0,0,4,7,11,0,0,0,0,3,0,0,24,7,0,0,4,0,0,0,0,0,15,79,174,44,25,45,9,14,12,5,403,0,0,0,0,0,0,0,0,0,0,14,14,11,3,6,5,5,8,0,59,19,28,17,22,11,12,3,10,3,129,28,15,84,16,18,10,14,15,5,199,3,3,3,0,3,0,0,0,0,13,6,0,0,0,7,3,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,3,0,0,3,0,5,0,0,23,217,422,190,90,115,43,68,54,24,1221,0,4,0,0,0,0,0,0,0,3,0,18,0,0,3,0,0,0,0,21,41,75,10,35,30,4,0,4,4,194,0,0,0,0,0,0,0,0,0,8
SAL80099,0,0,0,0,0,0,0,0,0,4,16,69,0,0,3,0,0,0,0,93,104,145,8,10,15,3,8,8,4,315,3,3,0,0,0,0,0,0,0,5,20,29,0,0,5,0,0,0,0,56,7,9,0,6,0,0,0,4,0,18,135,206,26,22,40,10,4,9,7,469,0,0,0,0,0,0,0,0,0,0,8,12,8,7,5,3,4,0,0,44,17,12,18,9,13,0,0,4,0,79,20,23,80,22,11,8,13,14,3,184,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,5,5,7,3,0,0,0,0,0,3,27,339,529,149,68,96,29,34,36,33,1316,0,4,0,0,0,0,0,0,0,6,24,47,0,0,5,0,0,0,0,76,91,155,5,15,27,5,0,0,13,312,6,5,0,0,0,0,0,0,0,7
SAL80100,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,0,0,0,0,48,93,139,22,20,42,18,23,14,6,366,0,3,0,0,0,0,0,0,0,10,5,39,0,10,5,0,0,0,0,57,9,7,0,0,3,0,0,0,0,21,123,291,47,37,67,15,20,15,6,620,0,0,0,0,0,0,0,0,0,0,29,26,11,5,10,3,7,5,0,97,42,44,48,23,25,11,14,11,12,227,65,47,286,57,43,22,28,47,11,603,5,9,6,10,0,4,0,3,0,33,8,10,4,7,3,3,7,7,0,44,0,3,0,0,0,0,0,0,0,11,8,5,13,8,6,3,0,0,6,48,379,653,437,172,206,81,101,107,45,2181,0,0,0,0,0,0,0,0,0,0,10,29,0,0,5,0,0,0,0,46,43,118,7,39,40,4,0,12,3,259,4,0,0,0,3,0,0,0,0,6
SAL80101,0,3,0,0,0,0,0,0,0,5,15,41,0,0,0,0,0,0,0,63,97,95,5,13,26,7,8,0,6,253,0,3,0,0,0,0,0,0,0,8,15,19,6,3,6,0,0,0,0,50,8,8,0,0,3,0,0,0,0,18,123,221,13,25,43,13,3,4,9,455,0,0,0,0,0,0,0,0,0,0,26,23,9,8,10,3,0,3,0,83,26,35,12,12,15,8,4,0,0,116,42,22,120,19,14,12,21,17,3,270,0,0,0,0,0,0,0,0,0,8,4,4,8,0,0,5,0,0,0,27,0,5,0,5,0,0,0,0,0,9,3,6,4,0,0,0,0,0,3,21,366,479,179,88,130,44,40,34,25,1381,0,3,0,0,0,0,0,0,0,7,0,23,0,0,5,0,0,0,0,38,42,114,4,0,36,8,0,0,4,202,0,4,0,4,0,0,0,0,0,5
SAL80102,0,0,0,0,0,0,0,0,0,0,37,106,0,0,0,0,0,0,3,149,75,118,5,5,23,4,8,5,5,256,0,0,0,0,0,0,0,0,0,6,20,32,0,0,10,0,0,0,0,67,6,9,0,0,0,0,0,0,0,15,125,279,22,23,54,10,8,14,14,552,0,0,0,0,0,0,0,0,0,0,14,14,7,5,5,6,4,3,0,50,13,18,9,6,0,0,5,5,0,63,21,15,54,15,8,4,3,10,4,135,5,0,0,0,0,0,0,0,0,7,3,0,5,0,0,0,0,0,0,13,0,7,0,4,0,0,0,0,0,12,3,3,0,0,0,0,0,0,3,14,311,603,116,65,109,18,25,37,33,1329,0,0,0,0,0,0,0,0,0,0,21,107,3,0,4,0,0,0,0,134,95,139,5,14,20,3,0,5,7,300,0,5,0,0,0,0,0,0,0,8
SAL80103,0,0,0,0,0,0,0,0,0,0,6,17,0,0,0,0,0,0,0,24,16,19,0,0,4,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,49,3,4,8,3,0,3,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,5,0,9,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,53,98,15,5,17,8,0,7,5,201,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,18,14,16,0,0,3,0,0,0,3,35,0,0,0,0,0,0,0,0,0,0
SAL80104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,0,0,11,3,0,0,0,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,12,8,3,0,0,5,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
SAL80105,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,8,8,18,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,7,13,43,4,3,13,0,0,0,4,84,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,0,0,15,3,7,0,6,0,0,0,0,0,22,16,10,52,12,3,4,9,4,0,113,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,51,96,67,21,25,11,16,7,5,307,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,13,0,0,0,0,0,0,0,24,0,4,0,0,0,0,0,0,0,4
SAL80106,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,24,22,34,11,7,11,12,5,8,0,100,0,0,0,0,0,0,0,4,0,6,5,11,0,0,0,0,0,0,0,19,0,3,0,0,0,0,0,0,0,3,23,90,20,4,17,10,6,7,9,189,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,17,6,4,8,3,7,0,6,3,0,34,10,3,51,9,3,3,11,9,5,104,0,3,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,4,0,7,0,0,0,0,0,4,0,5,75,179,88,35,34,28,28,36,12,528,0,0,0,0,0,0,0,0,0,0,6,15,0,0,4,0,0,0,0,24,19,42,0,5,12,3,0,0,5,96,0,0,0,0,0,0,0,0,0,0
SAL80107,0,4,0,0,0,0,0,0,0,4,8,34,0,0,5,0,0,0,0,50,36,77,11,4,8,3,7,5,3,152,0,4,0,0,0,0,0,0,0,5,8,17,0,3,0,0,0,0,0,35,3,4,0,0,3,0,0,0,0,15,74,167,29,10,44,20,8,7,4,368,0,0,0,0,0,0,0,0,0,0,18,9,6,3,5,3,3,6,0,56,27,24,10,17,11,0,3,0,4,103,37,23,116,11,23,14,17,22,4,271,3,3,3,0,3,0,0,3,0,15,6,0,4,6,0,0,0,0,0,14,4,4,0,0,0,0,0,4,0,17,5,5,5,0,7,0,4,6,3,26,220,383,187,60,111,39,41,53,26,1118,0,0,0,0,0,0,0,0,0,0,8,31,0,0,3,0,0,0,0,40,44,83,8,16,26,0,0,0,3,174,0,0,0,0,0,0,0,0,0,0
SAL80108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80109,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,25,45,48,5,4,5,5,0,3,0,114,0,6,0,0,0,0,0,0,0,6,8,12,0,0,3,0,0,0,0,26,8,5,0,0,0,0,0,0,0,6,48,90,9,9,18,3,3,4,0,184,0,0,0,0,0,0,0,0,0,0,5,9,3,0,0,0,0,0,0,21,17,11,8,4,9,3,3,0,0,47,27,9,40,11,3,8,0,9,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,4,7,160,207,56,31,37,23,10,21,3,547,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,20,29,35,4,0,7,0,0,0,3,76,0,0,0,0,0,0,0,0,0,9
SAL80110,0,6,0,0,0,0,0,0,0,6,10,37,0,0,0,0,0,0,0,46,36,120,19,21,22,25,7,32,4,285,0,4,0,0,0,0,0,0,0,5,3,29,4,3,6,0,0,0,0,48,8,14,0,0,0,0,0,0,0,31,84,291,50,35,63,28,21,30,6,608,0,0,0,0,0,0,0,0,0,3,3,16,10,0,6,7,0,5,0,42,14,15,11,13,12,8,3,9,0,99,29,23,69,17,20,9,10,17,7,191,0,7,4,0,3,3,0,0,0,15,3,0,0,0,7,0,0,3,0,13,0,4,0,0,5,0,0,0,0,5,0,6,0,0,0,0,0,3,0,12,195,562,171,101,134,70,42,96,29,1404,0,6,0,0,3,0,0,0,0,11,5,30,0,0,5,0,0,0,3,45,50,158,0,48,43,27,0,8,0,338,0,5,0,0,0,0,0,0,0,6
