SAL_CODE_2021,F_Tot_LF_15_19,F_Tot_LF_20_24,F_Tot_LF_25_34,F_Tot_LF_35_44,F_Tot_LF_45_54,F_Tot_LF_55_64,F_Tot_LF_65_74,F_Tot_LF_75_84,F_Tot_LF_85ov,F_Tot_LF_Tot,F_Not_in_LF_15_19,F_Not_in_LF_20_24,F_Not_in_LF_25_34,F_Not_in_LF_35_44,F_Not_in_LF_45_54,F_Not_in_LF_55_64,F_Not_in_LF_65_74,F_Not_in_LF_75_84,F_Not_in_LF_85ov,F_Not_in_LF_Tot,F_LFS_NS_15_19,F_LFS_NS_20_24,F_LFS_NS_25_34,F_LFS_NS_35_44,F_LFS_NS_45_54,F_LFS_NS_55_64,F_LFS_NS_65_74,F_LFS_NS_75_84,F_LFS_NS_85ov,F_LFS_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Emp_FullT_15_19,P_Emp_FullT_20_24,P_Emp_FullT_25_34,P_Emp_FullT_35_44,P_Emp_FullT_45_54,P_Emp_FullT_55_64,P_Emp_FullT_65_74,P_Emp_FullT_75_84,P_Emp_FullT_85ov,P_Emp_FullT_Tot,P_Emp_PartT_15_19,P_Emp_PartT_20_24,P_Emp_PartT_25_34,P_Emp_PartT_35_44,P_Emp_PartT_45_54,P_Emp_PartT_55_64,P_Emp_PartT_65_74,P_Emp_PartT_75_84,P_Emp_PartT_85ov,P_Emp_PartT_Tot,P_Emp_awy_f_wrk_15_19,P_Emp_awy_f_wrk_20_24,P_Emp_awy_f_wrk_25_34,P_Emp_awy_f_wrk_35_44,P_Emp_awy_f_wrk_45_54,P_Emp_awy_f_wrk_55_64,P_Emp_awy_f_wrk_65_74,P_Emp_awy_f_wrk_75_84,P_Emp_awy_f_wrk_85ov,P_Emp_awy_f_wrk_Tot,P_Hours_wkd_NS_15_19,P_Hours_wkd_NS_20_24,P_Hours_wkd_NS_25_34,P_Hours_wkd_NS_35_44,P_Hours_wkd_NS_45_54,P_Hours_wkd_NS_55_64,P_Hours_wkd_NS_65_74,P_Hours_wkd_NS_75_84,P_Hours_wkd_NS_85ov,P_Hours_wkd_NS_Tot,P_Tot_Emp_15_19,P_Tot_Emp_20_24,P_Tot_Emp_25_34,P_Tot_Emp_35_44,P_Tot_Emp_45_54,P_Tot_Emp_55_64,P_Tot_Emp_65_74,P_Tot_Emp_75_84,P_Tot_Emp_85ov,P_Tot_Emp_Tot,P_Unem_look_FTW_15_19,P_Unem_look_FTW_20_24,P_Unem_look_FTW_25_34,P_Unem_look_FTW_35_44,P_Unem_look_FTW_45_54,P_Unem_look_FTW_55_64,P_Unem_look_FTW_65_74,P_Unem_look_FTW_75_84,P_Unem_look_FTW_85ov,P_Unem_look_FTW_Tot,P_Unem_look_PTW_15_19,P_Unem_look_PTW_20_24,P_Unem_look_PTW_25_34,P_Unem_look_PTW_35_44,P_Unem_look_PTW_45_54,P_Unem_look_PTW_55_64,P_Unem_look_PTW_65_74,P_Unem_look_PTW_75_84,P_Unem_look_PTW_85ov,P_Unem_look_PTW_Tot,P_Tot_Unemp_15_19,P_Tot_Unemp_20_24,P_Tot_Unemp_25_34,P_Tot_Unemp_35_44,P_Tot_Unemp_45_54,P_Tot_Unemp_55_64,P_Tot_Unemp_65_74,P_Tot_Unemp_75_84,P_Tot_Unemp_85ov,P_Tot_Unemp_Tot,P_Tot_LF_15_19,P_Tot_LF_20_24,P_Tot_LF_25_34,P_Tot_LF_35_44,P_Tot_LF_45_54,P_Tot_LF_55_64,P_Tot_LF_65_74,P_Tot_LF_75_84,P_Tot_LF_85ov,P_Tot_LF_Tot,P_Not_in_LF_15_19,P_Not_in_LF_20_24,P_Not_in_LF_25_34,P_Not_in_LF_35_44,P_Not_in_LF_45_54,P_Not_in_LF_55_64,P_Not_in_LF_65_74,P_Not_in_LF_75_84,P_Not_in_LF_85ov,P_Not_in_LF_Tot,P_LFS_NS_15_19,P_LFS_NS_20_24,P_LFS_NS_25_34,P_LFS_NS_35_44,P_LFS_NS_45_54,P_LFS_NS_55_64,P_LFS_NS_65_74,P_LFS_NS_75_84,P_LFS_NS_85ov,P_LFS_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SAL80099,100,135,333,419,383,243,52,3,0,1669,77,25,45,49,54,158,232,163,106,916,9,11,16,18,22,22,15,28,58,204,186,166,401,493,464,428,297,193,160,2790,21,122,506,566,559,320,64,0,0,2164,117,120,139,169,148,131,51,10,0,892,6,11,28,50,26,19,5,0,0,140,0,3,7,3,6,6,0,0,0,23,151,256,684,782,735,476,119,13,0,3214,3,8,11,21,12,11,0,0,0,57,25,9,0,3,5,8,3,0,0,58,32,16,12,21,14,19,3,0,0,121,179,274,693,804,753,490,121,13,0,3329,183,53,70,79,94,257,430,291,137,1592,16,20,39,46,38,40,41,53,93,387,374,344,805,934,883,790,595,356,230,5312
SAL80100,161,266,842,795,603,315,65,6,0,3050,109,34,103,134,91,186,329,216,43,1249,8,11,33,29,19,6,21,5,0,141,282,311,982,959,716,510,411,227,45,4437,54,279,1162,1139,861,395,78,4,0,3967,218,217,412,379,231,173,65,7,0,1705,20,20,72,74,45,36,3,6,0,278,9,5,20,12,10,6,0,0,0,63,295,527,1669,1602,1147,612,147,14,0,6017,6,25,38,21,20,10,4,0,0,119,54,11,22,13,9,11,3,0,0,115,63,36,54,33,28,17,8,0,0,236,358,567,1721,1636,1174,631,150,14,0,6249,232,70,169,173,138,296,514,380,89,2061,15,27,67,63,38,21,21,18,5,277,600,662,1963,1868,1344,944,686,409,92,8585
SAL80101,161,201,248,363,523,319,70,3,0,1871,76,14,27,37,64,185,288,152,35,872,0,4,0,6,5,4,11,3,0,41,233,217,274,403,589,504,363,157,35,2788,40,217,362,468,786,477,81,5,0,2429,205,175,116,152,184,173,82,11,0,1094,18,15,30,23,39,33,13,0,0,174,0,3,8,9,5,0,0,0,0,25,269,416,507,652,1024,682,177,10,0,3731,5,4,14,9,6,6,3,0,0,49,43,4,3,6,6,6,3,0,0,74,54,9,18,14,14,17,3,0,0,127,319,422,519,666,1035,700,178,10,0,3854,153,42,49,50,99,303,519,321,61,1589,6,10,10,11,19,18,14,5,0,93,472,476,579,724,1147,1026,711,340,61,5535
SAL80102,80,331,408,319,364,214,38,8,0,1753,74,43,45,40,61,118,207,100,49,744,3,5,13,12,12,10,3,0,3,62,155,378,471,375,437,342,244,103,52,2561,17,184,525,431,558,272,46,5,0,2029,125,382,199,127,147,130,63,8,0,1192,12,18,35,32,24,19,5,0,0,136,0,3,8,5,0,0,0,0,0,24,156,589,761,597,726,424,104,15,0,3382,0,13,18,13,13,10,3,0,0,70,26,14,19,3,5,3,4,0,0,65,22,22,36,17,16,11,3,0,0,135,183,614,800,615,742,436,109,15,0,3520,166,84,92,56,100,215,362,179,87,1336,3,18,40,23,16,20,14,3,3,143,355,720,932,694,864,672,485,195,89,5002
SAL80103,22,20,23,26,73,48,19,5,0,233,15,3,9,4,6,20,54,42,3,160,0,0,0,0,0,0,0,0,0,13,34,27,27,35,79,66,81,43,8,405,3,20,37,40,101,77,21,6,0,311,24,17,8,12,22,25,29,6,0,146,0,0,3,0,7,3,8,0,0,22,0,0,0,0,0,0,0,0,0,0,29,42,52,59,129,108,50,14,0,480,0,0,0,3,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,3,3,4,0,4,0,0,11,29,42,57,57,133,108,57,14,0,493,28,12,8,6,15,29,91,73,19,284,0,0,0,4,4,5,4,5,4,27,61,60,62,70,150,141,150,94,20,803
SAL80104,0,4,17,15,17,7,0,0,0,68,4,0,0,6,0,6,7,0,4,32,0,0,14,6,0,3,0,0,0,23,3,4,39,23,15,18,15,0,4,120,0,11,38,32,22,6,0,0,0,111,0,3,9,10,8,4,0,0,0,37,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,46,39,28,18,3,0,0,147,0,0,0,6,3,0,0,0,0,9,0,0,3,4,0,0,0,0,0,3,0,0,3,3,3,0,0,0,0,12,5,15,48,46,32,18,3,0,0,162,6,0,8,12,12,22,22,4,3,84,0,0,28,16,17,17,0,0,0,76,11,18,76,71,60,56,30,4,3,323
SAL80105,14,32,87,89,80,90,15,3,0,413,14,3,20,12,16,48,82,15,5,236,0,3,7,0,4,0,4,0,0,24,29,47,118,100,104,140,103,24,9,676,5,51,113,128,126,106,17,0,0,543,28,24,38,43,37,51,15,0,0,246,3,3,7,3,10,14,0,0,0,37,0,0,0,0,0,0,0,0,0,4,33,73,161,179,171,168,38,4,0,830,0,3,8,0,0,3,0,0,0,21,15,6,0,0,0,3,0,0,0,27,17,9,8,0,6,3,0,0,0,45,54,83,169,183,179,175,40,4,0,877,49,10,31,16,25,84,167,43,14,439,6,3,12,5,13,4,4,0,0,52,107,97,215,201,216,267,205,42,15,1371
SAL80106,35,86,205,159,151,64,25,4,0,723,21,10,30,21,16,44,121,166,115,545,3,0,12,11,11,10,4,22,40,109,57,96,245,194,175,116,150,194,160,1386,9,49,281,218,179,80,12,0,0,840,46,75,119,92,70,40,21,0,0,465,0,0,10,18,16,10,3,0,0,64,0,6,15,4,0,0,3,0,0,28,57,129,423,334,265,137,39,3,0,1392,0,0,17,3,5,0,0,0,0,24,10,16,0,7,0,0,0,0,0,37,8,20,18,12,7,0,0,0,0,63,67,148,436,345,276,140,39,3,0,1452,43,22,46,39,33,79,187,262,190,909,10,5,30,24,14,16,12,33,55,206,117,175,517,403,324,236,242,304,246,2572
SAL80107,76,143,354,354,324,205,48,6,0,1509,63,17,62,50,59,124,199,87,32,691,0,0,15,18,15,4,7,7,0,68,141,161,441,421,398,329,254,97,33,2273,13,132,486,528,477,288,47,6,0,1974,98,149,161,158,133,113,41,10,0,858,5,8,42,38,13,20,6,0,0,136,5,4,8,8,0,3,0,0,0,33,125,294,687,729,626,424,95,14,0,3000,7,5,18,14,8,4,0,0,0,66,14,7,9,12,3,0,4,0,0,56,23,19,26,27,13,9,4,0,0,120,146,316,719,759,636,432,98,14,0,3121,127,38,90,81,87,201,348,149,46,1176,6,4,38,42,18,16,10,8,0,146,284,356,852,878,751,647,462,170,52,4447
SAL80108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80109,37,71,114,158,183,110,24,4,0,696,26,8,15,15,19,54,108,119,45,407,4,3,6,0,4,4,11,0,0,34,63,85,134,176,204,169,145,125,42,1139,9,66,161,195,256,151,28,0,0,870,58,57,57,73,74,70,24,6,0,426,7,5,11,13,14,11,3,0,0,69,0,5,0,0,0,0,0,0,0,10,79,131,231,286,348,234,66,8,0,1384,0,0,6,9,0,4,0,0,0,22,12,3,5,0,7,0,0,0,0,26,14,0,7,8,8,4,0,0,0,46,93,132,236,295,354,243,61,8,0,1430,73,18,23,20,29,95,186,202,67,726,4,8,5,8,6,8,14,9,0,72,169,163,269,320,393,344,267,223,68,2226
SAL80110,28,239,894,354,203,132,26,0,0,1879,32,16,64,40,38,69,98,62,25,439,0,20,34,7,15,9,7,3,0,91,63,270,996,401,253,200,130,66,25,2405,3,248,1257,577,294,183,34,3,0,2600,36,121,305,156,89,52,14,3,0,764,4,5,63,36,10,4,3,0,0,130,0,8,19,12,3,3,0,0,0,45,47,386,1649,775,389,241,54,5,0,3548,0,8,32,23,5,4,0,0,0,70,5,8,15,9,0,3,5,0,0,47,8,16,45,33,9,5,5,0,0,124,53,398,1697,807,400,248,61,5,0,3666,57,37,102,68,65,114,160,100,42,732,7,27,86,31,28,22,13,7,0,211,112,463,1875,898,488,378,239,113,42,4613
SAL80111,6,4,3,5,10,12,0,0,0,38,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,4,4,4,5,7,12,15,6,7,0,54,0,5,6,8,14,8,0,3,0,44,3,6,0,0,10,5,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,6,11,22,16,0,3,0,81,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,6,9,11,6,11,22,16,0,3,0,84,0,0,0,0,6,5,9,0,0,21,0,0,0,4,6,0,0,0,0,11,5,14,3,12,27,22,11,5,5,115
SAL80112,76,58,110,170,203,152,41,4,3,810,58,9,7,19,30,53,117,68,85,441,0,3,5,3,6,10,7,4,5,42,137,65,122,187,235,210,161,78,92,1295,12,67,151,228,329,207,35,11,0,1037,97,73,44,82,69,82,47,12,9,523,12,3,7,3,11,18,7,0,0,65,0,0,0,0,0,0,0,0,0,10,119,148,205,315,410,310,91,27,10,1629,0,5,14,3,4,3,0,0,0,27,18,3,0,0,0,0,0,0,0,31,24,8,14,3,3,4,0,0,0,57,139,155,213,319,415,314,97,27,10,1688,156,20,12,27,41,89,202,125,120,792,8,4,8,10,12,14,17,4,6,80,309,178,238,360,468,414,312,152,131,2562
SAL80113,16,86,108,60,63,70,21,0,0,419,12,6,15,11,7,30,69,46,14,204,4,6,3,11,4,4,4,0,0,34,28,98,127,76,72,106,90,46,14,666,0,56,180,99,94,101,21,4,0,554,25,86,46,22,20,33,30,0,0,261,0,0,21,9,3,11,3,0,0,53,0,0,4,0,0,0,0,0,0,13,26,145,252,125,122,147,51,0,0,880,0,0,8,4,3,0,0,0,0,22,0,6,3,0,3,6,0,0,0,18,0,8,14,6,6,3,0,0,0,41,29,156,262,133,128,153,59,7,0,920,25,22,30,29,25,65,115,88,18,411,3,12,16,15,14,11,8,3,0,91,63,185,306,175,167,230,178,95,18,1425
SAL80114,53,54,186,161,176,131,23,0,0,778,32,10,41,34,32,84,101,38,15,386,5,0,14,10,5,5,5,3,0,49,86,66,242,204,207,212,124,45,15,1209,15,87,280,242,249,159,29,0,0,1070,63,42,78,66,66,60,23,0,0,409,0,7,26,26,12,13,5,0,0,94,0,7,8,0,5,0,0,0,0,20,86,144,387,340,333,236,58,3,0,1591,12,6,10,3,5,3,0,0,0,37,23,3,3,5,4,3,0,0,0,46,33,8,11,14,11,3,4,0,0,85,118,148,401,358,343,243,62,3,0,1675,82,21,47,53,47,129,194,80,25,678,11,3,21,19,11,12,10,6,3,88,202,182,471,430,403,389,262,86,24,2445
SAL80115,53,61,180,221,182,110,31,3,0,848,37,12,15,26,31,58,177,106,37,494,8,7,0,15,10,7,4,4,3,57,97,77,199,254,226,177,212,117,43,1402,10,57,249,269,264,139,16,0,0,1003,67,56,79,115,80,68,37,3,0,507,0,3,36,32,13,6,0,0,0,92,0,0,0,0,3,0,0,0,0,7,83,113,367,423,358,216,58,12,0,1618,3,4,5,6,0,6,4,0,0,31,17,5,4,3,0,3,0,0,0,44,23,11,8,15,3,8,0,0,0,74,101,127,373,434,362,223,66,12,0,1690,70,15,20,33,59,100,283,201,66,849,12,10,24,32,23,6,8,6,3,123,186,153,420,496,443,336,354,215,66,2664
SAL80116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80117,45,75,205,213,156,63,22,5,0,782,26,13,34,40,40,57,112,62,16,400,3,3,13,12,7,5,9,3,0,48,75,90,249,263,197,128,138,68,16,1232,10,56,274,287,221,83,21,0,0,951,56,65,105,114,71,39,14,5,0,485,0,3,26,20,5,10,0,4,0,82,0,0,8,4,0,0,0,0,0,17,75,136,406,429,310,134,38,12,0,1533,3,12,12,11,9,5,0,0,0,46,10,4,4,3,0,0,0,0,0,22,14,12,20,10,9,5,0,0,0,69,89,144,428,437,317,142,36,12,0,1602,59,23,55,58,54,114,195,127,27,720,3,16,27,14,19,11,9,3,4,113,153,177,512,513,386,268,239,145,31,2427
SAL80118,55,58,131,179,150,76,29,0,0,681,22,7,22,26,26,51,130,59,16,354,0,8,11,3,0,3,8,0,0,38,81,74,161,205,171,133,174,63,16,1070,14,44,171,238,205,97,31,0,0,807,72,56,55,89,65,38,31,6,0,410,3,4,12,25,14,7,4,0,0,67,4,0,4,6,0,0,0,0,0,13,97,103,245,359,285,146,67,5,0,1304,4,0,4,7,3,7,0,0,0,31,10,6,8,0,0,6,0,0,0,31,16,6,10,7,8,9,4,0,0,62,107,112,248,367,289,157,69,5,0,1360,50,23,33,34,37,85,225,120,26,628,9,13,11,7,16,5,15,4,0,75,173,143,305,404,343,251,300,131,26,2068
SAL80119,30,39,86,107,127,78,15,0,0,488,15,5,16,17,18,60,133,112,81,465,0,4,5,7,8,6,4,4,3,34,49,42,113,131,149,143,151,118,87,981,9,31,112,145,184,84,13,6,0,594,54,37,37,63,47,48,25,4,0,312,5,3,7,4,9,7,0,0,0,33,0,0,5,0,0,0,0,0,0,8,66,78,166,211,239,135,40,7,0,946,3,3,7,5,4,0,0,0,0,26,3,0,4,3,0,0,0,0,0,15,4,6,4,12,8,0,6,0,0,38,78,83,170,222,247,135,44,7,0,989,36,11,24,20,37,93,244,183,122,769,8,0,11,13,8,4,4,8,7,59,118,97,205,258,291,236,288,198,134,1810
SAL80120,12,31,99,68,17,7,0,0,0,226,8,4,15,13,4,3,11,0,0,51,0,0,3,3,5,0,0,0,0,11,13,32,117,79,21,8,12,0,0,290,0,22,119,101,28,9,0,0,0,288,15,15,49,35,9,8,0,0,0,125,0,0,8,6,0,0,0,0,0,18,0,0,0,3,0,0,0,0,0,4,14,39,182,141,43,21,6,0,0,437,0,4,3,0,4,0,0,0,0,9,0,4,0,0,0,0,0,0,0,5,0,4,3,0,3,0,0,0,0,13,14,42,185,141,47,21,5,0,0,450,12,7,12,13,4,3,13,0,0,75,0,0,3,5,4,0,0,0,0,14,28,55,202,154,56,20,16,0,0,541
SAL80121,7,9,8,13,11,17,11,0,0,84,0,0,0,5,11,11,38,23,3,94,4,8,11,0,9,17,14,7,0,73,9,16,24,25,33,48,59,26,3,246,3,10,18,14,33,31,7,0,0,117,5,3,9,6,11,16,5,4,0,65,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,10,12,31,24,43,53,22,6,0,193,0,0,3,10,5,5,0,0,0,20,0,0,0,0,0,0,0,0,0,9,0,0,7,9,12,4,0,0,0,31,13,14,33,32,47,55,22,6,0,219,0,3,10,10,11,33,65,45,7,188,6,14,19,36,31,55,28,14,0,200,19,32,58,78,93,145,117,61,7,608
SAL80122,24,48,236,180,60,14,0,0,0,564,22,10,46,35,17,32,27,9,0,202,0,7,22,8,0,5,0,0,0,39,46,67,299,223,75,51,30,9,0,809,5,48,293,305,100,21,3,0,0,776,25,42,109,86,20,15,0,0,0,291,3,0,37,20,0,0,0,0,0,62,0,4,11,4,0,0,0,0,0,30,35,93,449,414,123,36,5,0,0,1156,0,0,15,7,4,0,0,0,0,27,6,0,4,6,0,0,0,0,0,14,8,5,18,4,6,0,0,0,0,40,41,100,468,420,126,44,3,0,0,1195,41,12,57,48,19,50,60,18,0,312,0,11,33,20,5,4,0,0,0,79,81,120,549,495,152,98,69,18,3,1582
SAL80123,0,0,9,0,4,0,0,0,0,19,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,6,4,3,6,4,0,0,35,0,4,9,4,4,3,0,0,0,23,0,0,3,0,0,0,3,0,0,13,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,3,18,4,9,9,3,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,18,3,6,9,3,0,0,48,0,0,0,0,6,5,8,0,0,13,0,0,0,0,0,0,0,0,0,0,5,0,18,6,9,14,8,0,0,63
SAL80124,89,109,251,221,254,196,29,0,0,1147,37,10,34,26,26,103,92,35,10,387,0,3,8,4,5,0,0,0,5,38,126,125,288,254,293,302,121,36,15,1560,38,118,346,323,353,270,35,0,0,1478,106,66,86,90,98,89,37,4,0,578,6,12,44,17,16,24,0,0,0,118,3,4,5,3,0,0,0,0,0,14,152,200,479,437,466,383,73,4,0,2191,9,10,16,11,3,6,0,0,0,52,19,4,12,8,9,7,3,0,0,43,26,18,17,14,11,7,3,0,0,98,176,221,499,449,480,392,74,4,0,2290,92,29,47,37,52,173,186,71,19,707,9,8,16,16,11,6,3,6,5,74,280,255,565,502,540,569,262,78,22,3070
SAL80125,24,45,225,240,87,23,0,0,0,638,27,6,40,34,21,24,25,9,0,173,0,0,14,3,0,3,0,0,0,28,51,51,272,276,105,47,31,9,0,834,9,42,296,385,167,30,4,0,0,927,27,30,108,96,35,10,3,0,0,317,0,6,18,21,3,6,0,0,0,56,0,0,12,4,0,0,0,0,0,25,36,81,429,515,205,47,12,0,0,1321,4,4,7,5,0,5,0,0,0,26,8,0,9,0,6,0,0,0,0,28,9,6,14,8,4,4,0,0,0,56,45,86,442,523,212,50,12,0,0,1373,48,14,47,43,23,33,40,19,3,265,0,0,24,16,5,3,0,0,0,54,92,104,514,582,236,91,50,19,3,1687
SAL80126,43,56,111,154,162,84,18,4,0,616,13,7,23,16,18,47,79,78,21,303,0,4,3,3,7,9,5,0,0,36,53,70,134,177,182,135,98,83,23,955,8,55,147,222,230,122,17,0,0,798,49,55,39,79,71,30,21,4,0,356,5,0,17,9,13,7,0,0,0,55,0,0,4,4,0,0,0,0,0,12,63,116,210,310,317,161,37,5,0,1227,5,7,4,0,4,0,0,0,0,20,17,5,0,0,4,0,0,0,0,29,17,12,8,0,9,4,0,0,0,44,81,125,217,313,328,166,40,5,0,1269,56,18,23,20,31,83,139,143,39,552,4,11,16,9,7,10,10,3,0,77,144,150,255,338,365,269,185,151,43,1899
SAL80127,49,375,649,271,186,90,23,0,0,1647,23,49,52,28,28,72,116,68,18,460,0,11,24,18,12,4,5,0,0,69,73,437,724,315,219,162,147,77,25,2176,5,303,999,428,271,129,22,4,0,2154,50,274,201,92,50,49,29,0,0,746,9,18,34,31,14,13,0,0,0,120,3,3,9,4,0,0,0,0,0,19,64,591,1240,559,334,192,56,6,0,3040,0,10,20,12,10,8,0,0,0,54,12,18,10,4,5,4,4,0,0,62,8,31,32,24,13,14,3,0,0,118,77,622,1267,578,344,197,59,6,0,3152,45,97,113,43,46,126,201,119,37,835,4,14,40,31,21,12,15,0,3,138,121,731,1416,649,415,337,272,131,43,4124
SAL80128,7,6,17,30,23,8,0,0,0,90,0,0,4,6,0,10,0,0,0,17,0,0,0,3,0,0,0,0,0,6,9,4,18,34,23,17,0,0,0,110,4,9,22,39,36,17,3,0,0,122,11,5,3,18,10,4,0,0,0,47,0,0,3,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,16,11,31,63,47,17,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,17,31,63,47,17,0,0,0,188,3,0,4,6,0,5,5,5,0,28,4,0,0,3,0,6,4,0,0,14,19,13,38,66,45,29,6,3,0,229
SAL80129,113,161,413,506,404,287,73,0,0,1957,79,27,45,66,47,214,434,175,53,1145,5,7,22,14,11,15,13,3,0,96,194,195,480,589,465,518,522,178,51,3191,27,159,595,681,611,358,69,0,0,2500,168,139,192,241,168,164,109,12,0,1180,8,9,63,44,34,36,15,0,0,212,0,3,10,7,9,5,0,0,0,43,201,305,859,978,821,569,192,12,0,3937,6,15,14,18,15,10,3,0,0,82,44,5,10,8,7,12,0,0,0,85,48,24,31,25,21,20,3,0,0,169,250,330,884,1000,841,589,196,15,0,4103,173,51,78,102,102,333,749,336,89,2010,10,15,39,37,29,30,34,10,0,207,437,395,1005,1141,972,954,979,357,92,6324
SAL80130,35,55,147,187,163,71,18,9,0,685,39,5,24,18,18,56,121,83,25,389,0,3,17,7,4,4,3,7,6,45,71,62,184,215,184,125,146,103,28,1117,9,63,207,251,226,99,22,0,0,877,55,44,57,98,68,50,27,11,0,410,0,0,22,16,6,10,3,0,0,67,0,0,5,0,0,0,0,0,0,10,68,111,292,366,308,160,49,16,0,1365,3,5,3,0,0,0,0,0,0,20,13,5,0,3,4,0,7,0,0,28,18,13,3,9,7,0,7,0,0,45,85,117,296,370,321,160,53,16,0,1409,63,12,32,31,34,94,199,179,47,688,3,6,29,22,9,10,10,10,7,103,153,131,359,421,359,266,263,201,50,2205
SAL80131,94,206,590,581,392,218,32,0,0,2106,58,24,60,53,44,107,143,116,33,628,8,14,22,26,12,8,8,6,3,98,156,236,670,655,452,328,178,129,37,2839,17,162,747,764,557,249,23,0,0,2525,116,189,294,291,148,114,45,3,4,1192,18,11,53,51,37,21,7,0,0,196,0,6,13,0,5,3,5,0,0,28,150,364,1103,1106,751,379,75,7,4,3940,0,6,15,17,11,11,0,0,0,60,19,12,8,0,7,3,0,0,0,49,23,23,25,17,16,6,4,0,0,112,173,383,1131,1121,764,393,84,7,4,4052,130,43,99,73,72,198,267,189,68,1146,7,19,51,47,15,17,11,12,4,185,316,447,1273,1244,858,609,364,210,74,5388
SAL80132,57,76,121,166,174,93,28,3,0,719,36,6,15,17,20,45,125,103,38,406,0,0,3,7,3,7,4,5,0,23,97,80,137,187,199,144,154,112,41,1145,20,53,150,222,275,137,25,0,0,880,100,75,73,81,71,52,22,5,3,474,4,0,22,14,9,8,3,4,0,66,0,0,6,0,0,0,0,0,0,4,119,130,248,318,352,192,51,7,3,1427,0,4,5,6,4,5,0,0,0,21,19,5,0,0,0,0,0,0,0,25,19,6,7,0,4,7,0,0,0,47,137,143,254,324,359,199,53,7,3,1475,74,19,24,27,42,84,213,207,73,752,0,5,12,7,5,8,14,5,0,59,212,162,284,357,404,291,276,219,77,2276
SAL80133,57,80,180,262,254,126,34,3,0,996,29,12,16,26,18,71,173,173,79,602,3,0,4,3,3,7,18,26,15,92,88,98,206,297,273,207,224,204,97,1692,18,67,249,345,364,145,26,0,0,1208,70,73,81,119,96,70,48,12,0,566,0,4,27,26,16,5,6,3,0,101,0,3,7,7,8,0,0,0,0,24,89,149,363,496,478,229,81,16,5,1903,0,3,10,5,12,0,0,0,0,30,17,9,4,9,5,4,0,0,0,37,23,10,10,12,16,8,0,0,0,68,112,158,369,506,493,234,81,16,5,1968,93,25,32,46,44,127,295,304,141,1101,3,0,15,14,8,8,27,45,37,164,208,188,420,568,547,372,402,367,175,3239
