SAL_CODE_2021,MSEO_SEO,MSEO_UOLSE_VWorW,MSEO_UOLSE_NWorNAA,MSEO_UOLSE_Tot,MSEO_NS,MSEO_Tot,MOL_Afrikaans_SEO,MOL_Afrikaans_UOLSE_VWorW,MOL_Afrikaans_UOLSE_NWorNAA,MOL_Afrikaans_UOLSE_Tot,MOL_Afrikaans_NS,MOL_Afrikaans_Tot,MOL_Arabic_SEO,MOL_Arabic_UOLSE_VWorW,MOL_Arabic_UOLSE_NWorNAA,MOL_Arabic_UOLSE_Tot,MOL_Arabic_NS,MOL_Arabic_Tot,MOL_AIndLng_SEO,MOL_AIndLng_UOLSE_VWorW,MOL_AIndLng_UOLSE_NWorNAA,MOL_AIndLng_UOLSE_Tot,MOL_AIndLng_NS,MOL_AIndLng_Tot,MOL_CL_Canton_SEO,MOL_CL_Canton_UOLSE_VWorW,MOL_CL_Canton_UOLSE_NWorNAA,MOL_CL_Canton_UOLSE_Tot,MOL_CL_Canton_NS,MOL_CL_Canton_Tot,MOL_CL_Mandarin_SEO,MOL_CL_Mandarin_UOLSE_VWorW,MOL_CL_Mandarin_UOLSE_NWorNAA,MOL_CL_Mandarin_UOLSE_Tot,MOL_CL_Mandarin_NS,MOL_CL_Mandarin_Tot,MOL_CL_Oth_SEO,MOL_CL_Oth_UOLSE_VWorW,MOL_CL_Oth_UOLSE_NWorNAA,MOL_CL_Oth_UOLSE_Tot,MOL_CL_Oth_NS,MOL_CL_Oth_Tot,MOL_CL_Tot_SEO,MOL_CL_Tot_UOLSE_VWorW,MOL_CL_Tot_UOLSE_NWorNAA,MOL_CL_Tot_UOLSE_Tot,MOL_CL_Tot_NS,MOL_CL_Tot_Tot,MOL_Croatian_SEO,MOL_Croatian_UOLSE_VWorW,MOL_Croatian_UOLSE_NWorNAA,MOL_Croatian_UOLSE_Tot,MOL_Croatian_NS,MOL_Croatian_Tot,MOL_French_SEO,MOL_French_UOLSE_VWorW,MOL_French_UOLSE_NWorNAA,MOL_French_UOLSE_Tot,MOL_French_NS,MOL_French_Tot,MOL_German_SEO,MOL_German_UOLSE_VWorW,MOL_German_UOLSE_NWorNAA,MOL_German_UOLSE_Tot,MOL_German_NS,MOL_German_Tot,MOL_Greek_SEO,MOL_Greek_UOLSE_VWorW,MOL_Greek_UOLSE_NWorNAA,MOL_Greek_UOLSE_Tot,MOL_Greek_NS,MOL_Greek_Tot,MOL_IAL_Bengali_SEO,MOL_IAL_Bengali_UOLSE_VWorW,MOL_IAL_Bengali_UOLSE_NWorNAA,MOL_IAL_Bengali_UOLSE_Tot,MOL_IAL_Bengali_NS,MOL_IAL_Bengali_Tot,MOL_IAL_Guj_SEO,MOL_IAL_Guj_UOLSE_VWorW,MOL_IAL_Guj_UOLSE_NWorNAA,MOL_IAL_Guj_UOLSE_Tot,MOL_IAL_Guj_NS,MOL_IAL_Guj_Tot,MOL_IAL_Hindi_SEO,MOL_IAL_Hindi_UOLSE_VWorW,MOL_IAL_Hindi_UOLSE_NWorNAA,MOL_IAL_Hindi_UOLSE_Tot,MOL_IAL_Hindi_NS,MOL_IAL_Hindi_Tot,MOL_IAL_Nepali_SEO,MOL_IAL_Nepali_UOLSE_VWorW,MOL_IAL_Nepali_UOLSE_NWorNAA,MOL_IAL_Nepali_UOLSE_Tot,MOL_IAL_Nepali_NS,MOL_IAL_Nepali_Tot,MOL_IAL_Punjabi_SEO,MOL_IAL_Punjabi_UOLSE_VWorW,MOL_IAL_Punjabi_UOLSE_NWorNAA,MOL_IAL_Punjabi_UOLSE_Tot,MOL_IAL_Punjabi_NS,MOL_IAL_Punjabi_Tot,MOL_IAL_Sinhal_SEO,MOL_IAL_Sinhal_UOLSE_VWorW,MOL_IAL_Sinhal_UOLSE_NWorNAA,MOL_IAL_Sinhal_UOLSE_Tot,MOL_IAL_Sinhal_NS,MOL_IAL_Sinhal_Tot,MOL_IAL_Urdu_SEO,MOL_IAL_Urdu_UOLSE_VWorW,MOL_IAL_Urdu_UOLSE_NWorNAA,MOL_IAL_Urdu_UOLSE_Tot,MOL_IAL_Urdu_NS,MOL_IAL_Urdu_Tot,MOL_IAL_Oth_SEO,MOL_IAL_Oth_UOLSE_VWorW,MOL_IAL_Oth_UOLSE_NWorNAA,MOL_IAL_Oth_UOLSE_Tot,MOL_IAL_Oth_NS,MOL_IAL_Oth_Tot,MOL_IAL_Tot_SEO,MOL_IAL_Tot_UOLSE_VWorW,MOL_IAL_Tot_UOLSE_NWorNAA,MOL_IAL_Tot_UOLSE_Tot,MOL_IAL_Tot_NS,MOL_IAL_Tot_Tot,MOL_Italian_SEO,MOL_Italian_UOLSE_VWorW,MOL_Italian_UOLSE_NWorNAA,MOL_Italian_UOLSE_Tot,MOL_Italian_NS,MOL_Italian_Tot,MOL_Japan_SEO,MOL_Japan_UOLSE_VWorW,MOL_Japan_UOLSE_NWorNAA,MOL_Japan_UOLSE_Tot,MOL_Japan_NS,MOL_Japan_Tot,MOL_Khmer_SEO,MOL_Khmer_UOLSE_VWorW,MOL_Khmer_UOLSE_NWorNAA,MOL_Khmer_UOLSE_Tot,MOL_Khmer_NS,MOL_Khmer_Tot,MOL_Korean_SEO,MOL_Korean_UOLSE_VWorW,MOL_Korean_UOLSE_NWorNAA,MOL_Korean_UOLSE_Tot,MOL_Korean_NS,MOL_Korean_Tot,MOL_Macedon_SEO,MOL_Macedon_UOLSE_VWorW,MOL_Macedon_UOLSE_NWorNAA,MOL_Macedon_UOLSE_Tot,MOL_Macedon_NS,MOL_Macedon_Tot,MOL_Malayalam_SEO,MOL_Malayalam_UOLSE_VWorW,MOL_Malayalam_UOLSE_NWorNAA,MOL_Malayalam_UOLSE_Tot,MOL_Malayalam_NS,MOL_Malayalam_Tot,MOL_Persian_ED_SEO,MOL_Persian_ED_UOLSE_VWorW,MOL_Persian_ED_UOLSE_NWorNAA,MOL_Persian_ED_UOLSE_Tot,MOL_Persian_ED_NS,MOL_Persian_ED_Tot,MOL_Polish_SEO,MOL_Polish_UOLSE_VWorW,MOL_Polish_UOLSE_NWorNAA,MOL_Polish_UOLSE_Tot,MOL_Polish_NS,MOL_Polish_Tot,MOL_Portuguese_SEO,MOL_Portuguese_UOLSE_VWorW,MOL_Portuguese_UOLSE_NWorNAA,MOL_Portuguese_UOLSE_Tot,MOL_Portuguese_NS,MOL_Portuguese_Tot,MOL_Russian_SEO,MOL_Russian_UOLSE_VWorW,MOL_Russian_UOLSE_NWorNAA,MOL_Russian_UOLSE_Tot,MOL_Russian_NS,MOL_Russian_Tot,MOL_Samoan_SEO,MOL_Samoan_UOLSE_VWorW,MOL_Samoan_UOLSE_NWorNAA,MOL_Samoan_UOLSE_Tot,MOL_Samoan_NS,MOL_Samoan_Tot,MOL_Serbian_SEO,MOL_Serbian_UOLSE_VWorW,MOL_Serbian_UOLSE_NWorNAA,MOL_Serbian_UOLSE_Tot,MOL_Serbian_NS,MOL_Serbian_Tot,MOL_SAL_Filipin_SEO,MOL_SAL_Filipin_UOLSE_VWorW
SAL80086,1876,..,..,..,..,1876,..,3,0,3,0,3,..,7,0,11,0,11,..,0,0,0,0,0,..,25,0,24,0,24,..,75,16,84,0,90,..,0,0,3,0,3,..,90,19,106,0,114,..,11,5,16,0,16,..,15,0,15,0,15,..,18,0,15,0,18,..,18,0,18,0,18,..,15,0,15,0,15,..,4,0,4,0,4,..,27,0,27,0,27,..,37,0,37,0,37,..,10,0,9,0,9,..,11,0,12,0,12,..,11,0,13,0,13,..,6,0,6,0,6,..,116,5,120,0,126,..,20,0,22,0,22,..,9,0,9,0,9,..,0,0,0,0,0,..,10,4,13,0,13,..,0,0,0,0,0,..,8,0,8,0,4,..,7,0,7,0,7,..,8,0,8,0,8,..,4,0,4,0,4,..,4,0,4,0,4,..,4,0,4,0,4,..,13,3,21,0,21,..,0
SAL80087,1076,..,..,..,..,1076,..,4,0,4,0,4,..,12,0,12,0,12,..,0,0,0,0,0,..,5,0,9,0,9,..,17,4,22,0,22,..,0,0,0,0,0,..,25,3,26,0,33,..,0,0,0,0,0,..,7,0,7,0,7,..,11,0,11,0,11,..,11,0,11,0,11,..,15,0,15,0,15,..,4,0,4,0,4,..,11,0,15,0,15,..,107,6,109,0,109,..,16,0,13,0,19,..,16,0,12,0,12,..,7,0,7,0,7,..,0,0,0,0,0,..,179,5,184,0,190,..,18,0,18,0,18,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,4,0,4,..,0,0,0,0,0,..,4,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,7,0,7,..,4
SAL80088,626,..,..,..,..,626,..,0,0,0,0,0,..,3,0,5,0,5,..,0,0,0,0,0,..,5,0,5,0,5,..,6,0,6,0,6,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,8,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,0
SAL80089,2536,..,..,..,..,2536,..,6,0,6,0,6,..,37,7,43,0,43,..,0,0,0,0,0,..,14,0,14,0,14,..,28,11,40,0,40,..,0,0,0,0,0,..,50,10,62,0,62,..,5,0,7,0,7,..,11,0,13,0,15,..,10,0,10,0,10,..,15,5,21,0,21,..,44,0,44,0,46,..,5,0,5,0,5,..,43,3,45,0,47,..,23,0,29,0,29,..,98,8,103,0,103,..,24,0,24,0,24,..,23,4,32,0,32,..,7,0,7,0,7,..,276,15,296,0,297,..,10,0,10,0,10,..,5,0,5,0,5,..,8,3,4,0,4,..,5,0,0,0,0,..,4,0,4,0,6,..,13,0,13,0,13,..,4,0,5,0,5,..,9,0,4,0,4,..,6,0,6,0,6,..,12,0,12,0,12,..,8,0,8,0,6,..,5,0,5,0,5,..,16
SAL80090,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SAL80091,1043,..,..,..,..,1043,..,0,0,0,0,0,..,18,5,17,0,17,..,5,0,5,0,5,..,3,3,10,0,10,..,33,7,36,0,36,..,0,0,0,0,0,..,36,11,46,0,46,..,6,0,6,0,6,..,8,0,8,0,8,..,11,0,11,0,11,..,4,0,4,0,4,..,6,0,6,0,6,..,8,0,8,0,8,..,20,0,20,0,20,..,13,0,13,0,13,..,6,4,10,0,10,..,5,0,5,0,5,..,13,3,12,0,12,..,0,0,0,0,0,..,74,0,79,0,79,..,9,3,12,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,5,0,5,0,5,..,0,0,0,0,0,..,9,3,7,0,7,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,6
SAL80092,1126,..,..,..,..,1126,..,0,0,0,0,0,..,5,0,8,0,8,..,4,0,4,0,4,..,6,0,6,0,6,..,41,6,47,0,50,..,0,0,0,0,0,..,51,6,61,0,58,..,4,0,4,0,4,..,12,0,12,0,12,..,8,0,8,0,8,..,9,0,9,0,9,..,11,0,9,0,9,..,6,0,6,0,6,..,18,0,18,0,18,..,68,3,71,0,71,..,34,8,39,0,41,..,3,0,3,0,3,..,19,0,19,0,19,..,3,0,3,0,3,..,163,14,177,0,181,..,5,0,11,0,11,..,3,0,9,0,9,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,11,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,4,0,4,..,19
SAL80093,965,..,..,..,..,965,..,0,0,0,0,0,..,21,3,23,0,23,..,0,0,0,0,0,..,5,5,8,0,8,..,30,4,36,0,36,..,4,0,4,0,4,..,36,12,50,0,50,..,20,4,19,0,19,..,5,0,5,0,5,..,0,0,0,0,0,..,11,3,12,0,12,..,5,0,5,0,5,..,4,0,6,0,6,..,11,0,11,0,11,..,8,0,11,0,11,..,7,0,7,0,7,..,8,0,8,0,8,..,6,0,7,0,7,..,3,0,3,0,3,..,39,6,44,0,44,..,29,3,32,0,32,..,0,0,0,0,0,..,0,0,4,0,4,..,3,0,3,0,3,..,6,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,4,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,7,0,7,0,7,..,0
SAL80094,1360,..,..,..,..,1360,..,0,0,0,0,0,..,4,0,7,0,7,..,4,0,4,0,4,..,7,4,12,0,12,..,20,7,28,0,36,..,0,0,0,0,0,..,26,15,43,0,43,..,3,0,3,0,3,..,3,0,3,0,3,..,14,0,14,0,10,..,10,3,11,0,11,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,12,0,12,0,12,..,12,0,14,0,14,..,4,0,4,0,4,..,3,0,3,0,3,..,4,0,4,0,4,..,34,0,40,0,37,..,5,0,5,0,5,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,5,0,3,0,3,..,0,0,0,0,0,..,3
SAL80095,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SAL80096,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SAL80097,2101,..,..,..,..,2101,..,12,0,12,0,12,..,28,3,34,0,34,..,0,0,0,0,0,..,4,3,5,0,5,..,24,8,30,0,27,..,3,0,3,0,3,..,34,8,36,0,34,..,13,4,18,0,18,..,3,0,3,0,3,..,13,0,13,0,13,..,8,0,9,0,9,..,7,0,7,0,7,..,0,0,0,0,0,..,13,0,20,0,20,..,15,0,14,0,14,..,23,3,29,0,28,..,16,0,16,0,16,..,24,0,24,0,24,..,0,0,0,0,0,..,94,6,104,0,104,..,9,0,7,0,7,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,17,6,23,0,25,..,3,0,3,0,3,..,6,0,6,0,6,..,3,0,3,0,3,..,4,0,4,0,4,..,4,0,4,0,4,..,15,3,15,0,15,..,6
SAL80098,1263,..,..,..,..,1263,..,9,0,9,0,9,..,38,0,45,0,45,..,0,0,0,0,0,..,17,6,25,0,29,..,70,24,90,0,96,..,0,0,0,0,0,..,89,34,122,0,124,..,14,0,14,0,14,..,0,0,0,0,0,..,4,0,4,0,4,..,10,0,14,0,14,..,52,3,57,0,57,..,61,0,65,0,65,..,76,0,76,0,76,..,41,3,43,0,44,..,153,11,165,4,163,..,27,0,27,0,27,..,105,4,113,4,117,..,15,0,17,0,17,..,542,23,559,6,567,..,7,0,7,0,7,..,11,0,9,0,9,..,5,0,5,0,5,..,31,8,36,0,36,..,4,0,9,0,9,..,31,4,39,0,39,..,15,0,12,0,12,..,0,0,0,0,0,..,9,0,13,0,13,..,7,0,7,0,7,..,4,0,4,0,4,..,15,0,15,0,15,..,24
SAL80099,2168,..,..,..,..,2168,..,4,0,4,0,4,..,36,3,44,0,44,..,0,0,0,0,0,..,10,4,17,0,17,..,62,3,63,0,63,..,3,0,5,0,5,..,74,5,81,0,81,..,9,0,7,0,7,..,53,0,53,0,53,..,15,0,15,0,15,..,25,0,25,0,27,..,23,0,23,0,23,..,3,0,3,0,3,..,24,0,28,0,28,..,50,0,57,0,54,..,16,0,16,0,16,..,18,0,18,0,18,..,22,0,22,0,23,..,5,0,5,0,5,..,164,4,169,0,174,..,27,0,27,0,27,..,27,0,27,0,29,..,0,0,0,0,0,..,13,0,14,0,14,..,4,0,3,0,3,..,3,0,3,0,3,..,9,0,13,0,13,..,15,0,18,0,18,..,4,0,3,0,3,..,7,0,7,0,7,..,0,0,0,0,0,..,13,0,13,0,13,..,6
SAL80100,3705,..,..,..,..,3705,..,21,0,21,0,21,..,44,9,48,0,48,..,5,0,5,0,5,..,29,5,38,0,38,..,86,28,117,0,118,..,0,0,0,0,0,..,118,39,156,0,156,..,41,0,46,0,46,..,17,4,20,4,21,..,11,0,11,0,11,..,23,0,23,0,23,..,38,6,41,0,41,..,41,0,43,0,43,..,91,6,94,0,94,..,71,0,73,0,71,..,113,17,128,4,132,..,46,0,49,0,49,..,69,0,73,3,78,..,15,0,17,0,17,..,488,30,520,5,521,..,28,0,31,0,33,..,12,0,12,0,12,..,0,0,0,0,0,..,30,11,45,0,45,..,0,0,3,0,3,..,11,0,12,0,12,..,12,3,18,0,18,..,3,4,6,0,6,..,13,5,16,0,16,..,15,0,13,0,13,..,3,0,7,0,7,..,18,6,23,0,23,..,12
SAL80101,2465,..,..,..,..,2465,..,25,0,23,0,23,..,18,0,17,0,17,..,0,0,0,0,0,..,53,12,65,0,65,..,127,31,159,0,158,..,5,0,5,0,5,..,188,41,223,0,227,..,33,0,37,0,37,..,3,0,3,0,3,..,7,0,7,0,7,..,36,3,39,0,39,..,18,4,22,0,22,..,5,0,5,0,5,..,35,0,35,0,35,..,16,0,16,0,16,..,20,0,20,0,20,..,24,0,24,0,24,..,34,0,33,0,33,..,0,0,0,0,0,..,150,0,154,0,154,..,24,0,24,0,24,..,3,0,3,0,3,..,0,0,0,0,0,..,13,4,21,0,19,..,10,0,12,0,12,..,17,0,17,0,23,..,4,0,0,0,0,..,13,4,20,0,20,..,18,0,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0
SAL80102,2344,..,..,..,..,2344,..,3,0,3,0,3,..,21,3,20,0,20,..,0,0,0,0,0,..,13,0,13,3,16,..,48,7,54,0,57,..,5,0,4,0,4,..,64,11,78,3,79,..,17,5,18,0,18,..,15,0,15,0,15,..,16,0,20,0,20,..,17,0,17,0,17,..,4,0,4,0,4,..,0,0,0,0,0,..,8,0,8,0,8,..,18,0,18,0,18,..,17,0,17,0,17,..,3,0,3,0,3,..,8,0,8,0,8,..,7,0,7,0,7,..,67,0,67,0,67,..,18,0,18,0,18,..,3,0,4,0,4,..,0,0,0,0,0,..,10,0,16,0,15,..,9,0,9,0,9,..,9,0,9,0,9,..,6,0,3,0,3,..,8,0,8,0,8,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,7,0,7,..,0
SAL80103,257,..,..,..,..,257,..,0,0,0,0,0,..,13,0,13,0,13,..,0,0,0,0,0,..,16,0,16,0,16,..,17,6,21,0,21,..,0,0,0,0,0,..,38,6,37,0,37,..,16,0,16,0,16,..,4,0,4,0,4,..,0,0,0,0,0,..,13,0,12,0,12,..,3,0,3,0,8,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,26,0,26,0,30,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0
SAL80104,129,..,..,..,..,129,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,3,0,3,..,0,0,0,0,0,..,0,3,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,4,0,4,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,12,0,13,0,13,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SAL80105,717,..,..,..,..,717,..,5,0,5,0,5,..,16,4,19,0,19,..,5,0,5,0,5,..,8,0,11,0,11,..,6,0,5,0,5,..,0,0,0,0,0,..,11,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,4,10,0,10,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SAL80106,998,..,..,..,..,998,..,0,0,0,0,0,..,11,3,14,0,14,..,0,0,0,0,0,..,9,0,9,0,9,..,40,4,47,0,46,..,0,0,0,0,0,..,53,8,55,0,59,..,5,0,7,0,7,..,9,0,9,0,9,..,3,0,3,0,3,..,12,0,10,0,10,..,0,0,0,0,0,..,4,0,7,0,7,..,20,0,20,0,20,..,21,0,21,0,26,..,19,0,16,0,16,..,11,0,11,0,11,..,3,0,3,0,3,..,0,0,6,0,6,..,78,3,83,0,88,..,8,4,12,0,12,..,7,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,4,3,4,0,4,..,6,0,10,0,10,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,7,0,7,..,6
SAL80107,1820,..,..,..,..,1820,..,3,0,3,0,3,..,33,3,33,0,33,..,0,0,0,0,0,..,31,9,40,0,40,..,98,32,132,0,134,..,0,0,0,0,0,..,132,40,174,0,178,..,23,0,24,0,24,..,4,0,4,0,4,..,6,0,6,0,6,..,8,0,11,0,11,..,23,0,23,0,23,..,13,0,13,0,13,..,30,0,30,0,30,..,9,0,9,0,9,..,35,3,37,0,42,..,13,0,12,0,12,..,41,0,41,0,41,..,11,0,11,0,11,..,173,7,175,0,180,..,12,0,11,0,11,..,5,0,9,0,9,..,6,0,4,0,4,..,21,10,27,0,27,..,11,6,16,0,16,..,8,0,6,0,6,..,3,0,3,0,3,..,4,0,9,0,9,..,8,0,8,0,8,..,5,0,5,0,5,..,0,0,0,0,0,..,6,0,8,0,8,..,9
SAL80108,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SAL80109,1063,..,..,..,..,1063,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,5,4,7,0,7,..,15,0,15,0,15,..,0,0,0,0,0,..,16,4,18,0,17,..,3,0,7,0,7,..,4,0,4,0,4,..,4,0,4,0,4,..,13,0,13,0,13,..,3,0,3,0,3,..,7,0,7,0,7,..,21,0,21,0,21,..,20,3,22,0,22,..,10,0,10,0,10,..,7,0,7,0,7,..,10,0,10,0,10,..,0,0,0,0,0,..,62,3,63,0,63,..,18,0,18,0,18,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,3,0,3,..,7,0,4,0,4,..,9,0,12,0,12,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0
SAL80110,1419,..,..,..,..,1419,..,0,0,0,0,0,..,30,0,30,0,30,..,0,0,0,0,0,..,33,9,40,0,40,..,51,15,67,0,67,..,4,0,4,0,4,..,92,20,109,0,109,..,6,0,6,0,6,..,12,0,12,0,12,..,0,0,0,0,0,..,12,0,11,0,11,..,16,0,22,0,22,..,7,0,7,0,9,..,32,0,32,0,32,..,155,8,159,0,164,..,26,4,33,0,28,..,10,0,9,0,9,..,14,0,17,0,17,..,0,0,0,0,0,..,267,9,277,4,287,..,14,0,14,0,14,..,17,4,22,0,22,..,0,0,0,0,0,..,22,5,29,0,29,..,4,0,4,0,4,..,91,20,109,3,113,..,12,0,12,0,12,..,0,0,0,0,0,..,8,0,8,0,8,..,4,0,4,0,4,..,0,0,0,0,0,..,7,0,7,0,7,..,42
