SAL_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
SAL80089,9,81,374,520,303,123,29,0,0,1431,53,49,81,80,54,32,21,3,0,371,5,5,25,15,12,6,4,0,0,74,0,0,4,4,5,0,0,0,0,21,69,135,480,615,372,164,57,3,0,1896,4,5,6,4,8,4,5,0,0,41,13,3,3,0,6,7,0,0,0,32,16,11,10,10,7,15,5,0,0,65,85,142,493,625,380,182,60,3,0,1963,80,28,31,41,28,69,166,84,16,537,5,6,14,22,10,9,4,5,0,72,163,181,531,685,418,256,231,90,13,2580,7,73,288,348,213,117,13,0,0,1065,70,54,157,213,110,67,18,0,0,686,5,3,40,36,20,7,3,0,0,106,0,4,11,0,0,0,0,0,0,16,84,133,493,593,341,196,36,0,0,1876,0,0,6,8,3,3,0,0,0,31,15,6,4,4,8,7,0,0,0,47,21,9,12,17,15,3,0,0,0,73
SAL80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80091,8,53,152,151,126,53,12,4,0,559,18,38,46,37,14,19,9,3,0,182,0,9,3,7,0,7,0,0,0,31,0,0,5,6,0,0,0,5,0,10,34,92,212,193,140,79,24,8,0,784,0,3,6,3,0,3,3,0,0,23,3,10,5,0,0,0,0,0,0,21,3,10,10,3,4,10,3,0,0,44,37,101,223,201,142,85,26,8,0,828,24,15,28,17,24,60,90,95,28,367,4,16,26,11,9,20,4,5,0,91,63,133,277,227,178,164,120,107,28,1288,4,50,132,128,93,51,5,0,0,467,30,29,57,54,40,29,15,0,0,265,0,6,13,6,12,3,0,0,0,47,0,0,0,0,0,0,0,0,0,3,41,83,209,194,142,83,18,0,0,776,0,0,7,5,5,0,0,0,0,17,4,6,3,4,0,3,0,0,0,19,3,4,12,7,6,3,0,0,0,39
SAL80092,6,39,179,168,139,86,23,0,0,652,28,18,60,37,17,21,20,3,0,206,3,3,10,5,8,7,9,0,0,35,0,0,6,0,0,0,0,0,0,7,39,62,249,211,169,117,45,8,0,900,0,7,8,9,3,3,0,0,0,28,10,3,0,0,0,0,0,0,0,18,11,6,8,11,4,7,0,0,0,46,53,66,260,218,174,117,45,8,0,949,33,9,15,10,10,57,85,96,30,351,3,0,16,12,3,12,3,0,0,53,89,80,287,240,191,179,138,110,30,1355,8,39,138,127,125,63,7,0,0,506,27,40,78,83,49,48,7,0,0,346,0,0,10,8,3,10,0,0,0,44,0,0,9,0,0,0,0,0,0,11,38,80,242,223,179,119,25,0,0,899,0,3,0,3,6,0,0,0,0,17,6,0,4,3,0,3,0,0,0,19,8,5,3,7,6,5,0,0,0,29
SAL80093,4,43,121,113,131,86,24,0,0,533,21,24,11,24,17,20,17,4,0,137,0,0,3,9,6,4,3,0,0,22,0,0,4,0,0,0,0,0,0,11,29,66,143,147,148,112,46,5,0,701,3,5,0,3,0,3,0,0,0,23,13,0,0,0,0,0,0,0,0,20,12,5,5,3,0,3,0,0,0,36,43,71,148,152,153,121,46,5,0,739,40,8,17,3,10,59,123,52,21,329,0,5,12,0,6,6,4,0,0,33,85,79,176,160,165,184,176,63,24,1106,3,27,72,72,94,79,11,4,0,354,30,27,50,54,40,40,15,0,0,265,0,0,6,5,10,7,0,0,0,40,0,0,0,0,0,0,0,0,0,3,34,61,129,129,147,123,30,4,0,662,0,0,5,8,0,0,0,0,0,14,5,0,0,0,0,6,0,0,0,13,10,4,4,8,0,6,3,0,0,24
SAL80094,11,49,118,171,158,75,22,0,0,609,29,34,23,23,27,28,16,3,0,178,4,5,4,6,5,3,4,0,0,44,0,0,4,0,0,0,0,0,0,10,44,82,150,202,194,109,46,3,0,835,0,0,4,5,4,0,0,0,0,20,7,0,0,0,4,0,0,0,0,20,11,7,3,5,12,0,0,0,0,41,53,92,153,211,204,113,47,3,0,878,46,12,15,19,14,53,101,95,18,377,6,8,6,6,10,7,8,4,0,46,104,110,183,232,227,170,155,107,19,1296,7,30,88,117,122,56,6,0,0,434,27,33,47,98,60,36,18,4,0,318,8,4,18,16,6,5,3,0,0,53,0,0,0,0,0,0,0,0,0,3,46,67,156,232,187,101,28,3,0,814,3,4,5,0,3,0,0,0,0,11,6,0,0,0,0,0,0,0,0,11,12,4,5,0,9,0,0,0,0,22
SAL80095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80097,24,69,229,258,234,172,38,3,0,1021,46,38,50,34,28,57,25,5,0,286,3,5,3,11,9,13,3,0,0,55,0,0,3,5,9,0,0,0,0,14,71,116,282,304,276,240,66,6,0,1375,0,4,8,7,0,6,0,0,0,26,10,3,0,0,0,0,0,0,0,20,10,10,7,8,5,10,0,0,0,46,82,124,295,316,280,244,65,6,0,1424,51,21,14,21,25,96,228,122,63,647,6,0,9,7,7,4,8,21,21,85,143,146,321,345,312,352,304,149,86,2156,11,46,142,176,197,137,16,0,0,726,47,52,82,111,70,91,31,3,0,488,0,0,31,21,9,19,4,0,0,87,0,0,0,0,4,0,0,0,0,10,64,100,252,311,273,252,47,4,0,1308,5,5,4,4,4,0,0,0,0,20,18,4,3,3,0,5,0,0,0,36,22,8,8,6,11,6,0,0,0,53
SAL80098,9,62,370,508,182,42,3,0,0,1185,35,38,81,56,24,15,11,0,0,268,4,3,14,4,3,3,0,0,0,26,0,4,5,6,4,0,0,0,0,27,46,113,468,578,219,57,13,0,0,1502,0,4,3,11,4,4,0,0,0,28,11,0,0,3,0,0,0,0,0,24,12,5,12,13,3,4,0,0,0,47,63,117,478,589,220,63,13,0,0,1551,68,18,30,22,22,28,35,17,0,239,0,13,25,19,7,4,3,0,0,69,142,147,534,632,250,87,55,14,0,1855,8,52,281,312,124,33,5,0,0,810,40,45,140,146,43,14,4,0,0,444,0,0,28,10,5,0,0,0,0,56,0,3,6,3,0,0,0,0,0,12,53,101,464,478,177,50,8,0,0,1323,3,8,14,6,6,0,0,0,0,35,14,8,14,5,0,3,0,0,0,34,13,8,25,11,6,5,0,0,0,73
SAL80099,16,70,289,310,303,175,34,0,0,1199,43,51,56,50,49,50,30,4,0,338,0,8,8,9,8,7,0,0,0,50,0,4,3,4,3,4,0,0,0,18,66,127,357,376,363,235,69,9,0,1605,0,9,3,7,4,8,0,0,0,27,11,3,0,0,3,4,0,0,0,25,13,7,4,12,4,10,0,0,0,50,75,141,361,386,372,248,69,9,0,1660,101,27,26,36,35,95,197,131,38,676,5,14,23,21,19,15,26,23,33,181,185,176,409,439,427,359,292,164,67,2519,6,56,221,254,251,144,27,0,0,957,75,69,88,117,102,85,17,3,0,551,7,4,16,37,19,9,0,0,0,86,0,0,0,0,4,0,0,0,0,7,84,131,328,411,377,236,47,3,0,1607,4,0,7,10,6,4,0,0,0,29,13,5,0,4,7,3,3,0,0,31,15,4,12,14,11,3,3,0,0,65
SAL80100,32,153,668,688,456,230,49,3,0,2280,108,103,147,107,61,61,29,5,0,629,6,12,24,20,27,17,0,0,0,107,5,0,15,10,8,3,0,0,0,36,157,270,849,823,546,310,83,9,0,3054,3,13,21,18,16,4,5,0,0,81,34,6,8,3,5,5,3,0,0,65,37,22,30,20,18,12,3,0,0,143,195,295,882,839,568,321,89,9,0,3195,123,35,67,38,48,108,180,164,41,807,9,19,30,32,17,10,3,10,3,136,325,351,983,910,627,440,279,181,44,4140,19,133,494,456,405,167,25,0,0,1690,108,115,263,272,168,114,38,0,0,1077,16,9,53,50,16,16,8,0,0,172,0,4,4,0,3,0,0,0,0,22,139,252,818,784,596,302,63,6,0,2962,3,6,17,3,4,7,0,0,0,40,19,9,6,5,3,4,0,0,0,52,21,15,17,11,10,6,0,0,0,92
SAL80101,28,130,209,261,445,292,60,5,0,1436,89,79,42,30,38,55,38,5,0,395,13,3,8,4,19,22,6,0,0,74,0,0,3,3,6,0,0,0,0,12,131,218,270,302,504,376,103,9,0,1923,4,0,4,3,6,9,0,0,0,35,18,4,0,0,4,5,0,0,0,27,23,3,10,3,11,7,0,0,0,58,154,226,274,308,513,381,108,9,0,1982,79,29,22,15,32,121,233,166,22,715,7,6,8,5,11,12,9,3,0,51,239,254,303,324,560,512,349,180,22,2745,9,84,148,202,339,180,18,0,0,995,113,95,71,126,148,107,44,3,0,701,11,14,18,13,24,16,4,0,0,98,3,0,0,0,6,0,0,0,0,14,131,193,239,349,514,304,72,3,0,1810,5,0,3,8,0,5,0,0,0,20,23,0,3,6,3,7,0,0,0,47,28,4,5,12,3,7,0,0,0,67
SAL80102,16,93,272,236,311,154,32,6,0,1110,64,170,85,39,47,57,39,3,0,503,3,5,24,9,16,9,0,0,0,63,0,0,0,0,0,0,0,0,0,15,84,268,376,284,371,220,75,12,0,1690,0,6,10,5,9,4,3,0,0,39,11,8,3,0,5,0,0,0,0,32,11,15,17,10,10,4,5,0,0,73,98,287,391,292,378,226,77,12,0,1760,91,38,42,15,36,93,154,78,36,593,3,18,25,11,5,9,11,0,0,83,197,338,461,324,422,330,239,91,38,2442,5,95,256,197,247,117,8,0,0,923,62,206,112,90,106,78,28,4,0,684,4,15,17,21,7,13,0,0,0,76,0,0,3,3,0,0,0,0,0,12,73,320,387,310,356,205,36,8,0,1694,0,4,10,3,8,4,0,0,0,34,6,9,7,0,0,3,0,0,0,31,11,11,20,9,8,8,0,0,0,63
SAL80103,0,12,22,30,50,48,11,3,0,183,10,11,5,5,9,7,13,6,0,62,0,0,0,0,3,4,3,0,0,12,0,0,0,0,0,0,0,0,0,0,10,22,35,29,62,58,32,12,0,258,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,10,22,32,36,63,58,33,12,0,266,15,4,3,3,3,13,34,33,14,121,0,0,0,0,0,4,0,0,0,16,26,29,38,35,65,70,68,47,14,399,3,13,14,15,49,30,4,0,0,132,12,8,5,7,17,17,8,5,0,86,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,19,24,19,23,70,48,19,5,0,223,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,8
SAL80104,0,3,24,19,15,8,0,0,0,69,0,4,3,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,27,28,16,6,0,0,0,88,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,0,7,27,29,16,6,0,0,0,99,5,0,0,9,12,19,14,4,0,56,0,0,11,10,12,8,0,0,0,53,5,12,37,48,37,36,18,4,0,200,0,3,10,11,8,0,0,0,0,37,0,0,3,6,3,3,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,17,17,17,7,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,3,3,0,0,0,0,0,4
SAL80105,5,24,57,72,72,59,8,0,0,307,21,12,14,11,11,14,12,0,0,98,0,0,0,5,0,8,0,0,0,17,0,0,0,0,0,0,0,0,0,7,24,37,80,88,91,84,25,0,0,427,0,3,3,0,0,0,0,0,0,16,14,6,0,0,0,0,0,0,0,23,14,9,6,0,0,0,0,0,0,39,40,46,86,88,96,82,23,0,0,459,34,10,8,6,7,39,82,23,4,205,5,0,4,0,7,3,0,0,0,20,79,56,94,97,107,126,107,24,4,693,0,24,51,54,51,44,5,0,0,237,12,10,30,32,26,34,9,0,0,148,0,3,3,0,3,5,0,0,0,26,0,0,0,0,0,0,0,0,0,0,12,32,83,95,82,84,15,3,0,409,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,8,3,0,0,0,0,3,0,0,0,8
SAL80106,8,25,163,142,92,49,6,0,0,480,19,32,48,29,22,16,6,0,0,177,0,0,0,6,8,5,0,0,0,23,0,6,4,6,3,0,0,0,0,17,33,58,223,184,123,72,11,0,0,700,0,0,13,3,5,0,0,0,0,19,3,3,0,4,0,0,0,0,0,11,3,5,13,4,5,0,0,0,0,34,32,67,235,185,127,69,11,0,0,733,25,14,20,12,20,36,70,93,72,360,3,5,16,14,5,8,15,17,13,95,63,82,274,210,148,119,95,113,89,1192,0,29,118,82,91,32,6,0,0,360,24,42,73,63,42,20,14,4,0,283,0,0,12,11,15,7,0,0,0,43,0,0,3,0,0,0,0,0,0,9,25,77,201,155,150,60,25,4,0,693,0,0,6,0,0,0,0,0,0,6,4,9,0,5,0,5,0,0,0,25,3,9,6,5,0,5,0,0,0,30
SAL80107,5,81,281,327,264,165,30,6,0,1150,39,73,46,44,37,45,15,4,0,312,6,5,12,8,7,8,3,0,0,48,0,7,8,11,0,0,0,0,0,24,51,161,345,388,310,222,44,10,0,1529,6,5,16,11,9,4,0,0,0,53,11,3,0,6,0,0,4,0,0,31,20,12,21,15,7,4,5,0,0,81,71,166,367,406,315,229,52,10,0,1610,65,24,26,26,33,78,157,61,19,487,5,0,21,23,8,12,8,5,0,78,141,197,410,454,354,315,206,71,21,2175,11,57,206,200,214,122,16,0,0,824,60,74,112,112,96,72,21,6,0,544,3,8,30,26,11,16,10,0,0,97,0,6,0,6,0,0,0,0,0,4,72,140,349,340,318,204,48,6,0,1473,0,0,0,5,0,0,0,0,0,16,6,3,8,7,4,0,0,0,0,28,6,9,7,11,3,0,0,0,0,36
SAL80108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80109,5,33,94,108,140,92,21,0,0,497,39,23,23,21,28,23,13,3,0,164,3,6,5,3,5,6,3,0,0,30,0,0,0,0,0,0,0,0,0,3,44,59,119,132,168,123,38,5,0,699,0,0,6,6,0,6,0,0,0,21,8,3,0,0,0,0,0,0,0,12,9,0,7,4,4,6,0,0,0,32,54,67,124,138,172,131,39,5,0,731,45,15,7,5,13,48,82,84,31,323,5,0,5,0,6,5,0,8,0,35,105,79,136,149,195,178,120,99,31,1086,3,28,66,91,119,61,5,0,0,373,21,35,38,56,47,46,14,4,0,266,3,3,8,7,7,5,3,0,0,38,0,0,0,0,0,0,0,0,0,7,31,71,114,152,181,113,24,4,0,683,3,0,0,3,0,3,0,0,0,7,5,0,0,0,4,0,0,0,0,8,4,0,0,3,3,3,0,0,0,13
SAL80110,3,117,614,329,157,90,17,3,0,1329,17,39,138,81,31,16,12,0,0,325,4,3,20,14,4,0,0,0,0,47,0,5,9,9,3,0,0,0,0,27,22,164,778,432,192,111,30,4,0,1726,0,4,17,16,8,0,0,0,0,42,0,5,5,3,0,3,4,0,0,18,3,3,24,24,8,4,5,0,0,61,26,164,796,455,193,116,34,4,0,1792,21,18,36,26,26,48,69,38,17,298,4,9,45,20,14,14,9,3,0,123,51,194,877,501,233,178,105,49,17,2208,3,132,643,246,143,89,16,0,0,1273,19,82,171,74,56,36,6,0,0,440,0,8,51,14,9,3,0,0,0,84,0,6,9,4,3,0,0,0,0,22,24,221,874,344,203,132,24,0,0,1819,0,4,15,4,0,3,0,0,0,27,3,7,10,4,0,0,0,0,0,28,3,16,23,11,3,3,0,0,0,61
SAL80111,0,5,4,4,10,5,0,3,0,26,0,3,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,10,8,4,5,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,10,8,4,5,0,41,0,0,0,0,3,0,5,0,0,11,0,0,0,0,6,0,0,0,0,8,0,6,4,8,22,12,5,5,5,59,0,0,3,5,0,9,0,0,0,11,7,4,0,0,7,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,5,10,12,0,0,0,33,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,6
SAL80112,3,47,88,136,191,131,25,6,0,619,40,46,18,16,13,20,24,11,3,192,4,0,0,0,6,7,4,0,0,22,0,0,0,3,0,0,0,0,0,4,48,94,99,149,210,157,54,22,3,841,0,5,9,0,7,0,0,0,0,16,14,0,0,0,0,0,0,0,0,17,12,10,9,0,3,0,0,0,0,38,63,99,105,154,214,163,54,22,3,882,98,16,10,9,8,37,90,56,32,350,9,0,3,10,4,3,7,5,3,39,170,114,116,169,230,205,147,78,41,1269,0,25,67,90,145,81,10,0,0,418,63,33,25,69,50,63,27,3,3,327,7,0,10,3,8,10,5,0,0,40,0,0,0,0,0,0,0,0,0,5,68,52,105,168,199,151,35,4,3,786,0,0,3,0,0,0,0,0,0,9,6,3,0,0,0,0,0,0,0,14,6,3,3,0,0,3,0,0,0,22
SAL80113,3,24,105,57,57,64,14,4,0,328,10,40,29,8,7,13,15,0,0,119,0,0,14,9,0,0,0,0,0,21,0,0,5,0,0,0,0,0,0,6,15,66,146,67,64,82,32,0,0,479,0,0,3,4,0,0,0,0,0,12,3,0,3,0,0,4,0,0,0,7,3,0,9,6,0,5,0,0,0,22,13,72,154,73,66,82,34,7,0,504,15,15,12,13,21,34,43,42,9,197,4,0,12,6,7,6,7,3,0,58,31,89,177,99,97,124,82,44,9,752,0,28,69,45,37,39,8,0,0,230,13,48,26,10,14,20,10,0,0,139,0,3,9,4,6,8,3,0,0,27,0,0,5,0,0,0,0,0,0,5,14,75,110,60,58,71,19,0,0,406,0,0,0,0,5,0,0,0,0,7,0,5,0,0,0,0,0,0,0,6,0,4,7,0,5,0,0,0,0,17
SAL80114,13,57,173,147,133,83,15,0,0,629,26,25,22,24,19,18,16,0,0,154,0,0,5,14,9,8,3,0,0,41,0,6,9,0,0,0,0,0,0,14,39,88,213,191,162,114,37,3,0,841,9,3,5,3,8,3,0,0,0,34,12,3,3,3,0,0,0,0,0,19,23,3,8,5,8,3,0,0,0,49,64,96,218,194,167,117,36,3,0,892,55,11,5,21,18,51,98,37,6,299,4,0,5,9,10,11,0,0,3,43,119,110,229,225,198,168,131,45,11,1236,3,31,102,100,111,73,10,0,0,435,31,16,52,46,48,46,9,0,0,254,0,6,17,15,4,8,0,0,0,52,0,0,0,0,0,0,0,0,0,8,45,53,177,155,172,126,22,0,0,749,0,3,5,0,0,0,0,0,0,7,6,0,7,3,4,3,0,0,0,24,12,3,7,3,0,3,0,0,0,33
