SAL_CODE_2021,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
SAL80101,58,0,0,0,58,10,0,67,573,48,21,0,639,9,5,13,656,24,0,675,399,52,3,0,456,0,0,0,456,13,0,473,46,15,10,6,72,0,0,0,72,5,0,81,6,0,0,4,9,0,0,0,9,0,0,9,1020,111,37,7,1181,9,5,13,1195,43,0,1239,16,0,0,0,16,0,0,0,16,0,0,16,11,0,0,0,11,0,0,0,11,0,0,11,27,0,0,0,27,0,0,0,27,0,0,27,1047,111,37,7,1204,9,5,13,1221,43,0,1262,131,9,0,4,138,5,0,5,143,7,0,151,0,0,0,0,0,0,0,0,0,0,0,0,1175,118,37,14,1344,14,5,15,1362,53,0,1416
SAL80102,30,0,0,0,30,10,0,39,434,45,12,0,493,0,3,4,500,17,0,521,252,35,11,0,299,0,0,0,295,6,0,303,34,5,3,0,43,0,0,0,43,8,0,49,0,0,0,0,3,0,0,0,3,3,0,6,730,84,28,0,838,0,3,6,844,35,0,881,6,6,0,0,13,3,0,3,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,13,3,0,3,18,0,0,18,739,91,28,0,852,6,3,12,864,35,0,896,71,10,0,0,81,4,0,4,86,18,0,96,0,0,0,0,0,0,0,0,0,0,0,0,805,98,26,0,930,12,3,13,943,51,3,995
SAL80103,13,0,0,0,13,0,0,9,77,9,0,0,83,0,0,0,83,7,0,87,32,0,0,0,43,0,0,0,43,0,0,43,8,7,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,119,19,0,0,133,0,0,0,133,7,0,144,8,0,0,0,8,0,0,0,8,0,0,8,5,0,0,0,5,0,0,0,5,0,0,5,11,0,0,0,11,0,0,0,11,0,0,11,130,19,0,0,144,0,0,0,144,7,0,150,9,3,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,140,22,0,0,155,0,0,0,155,8,0,167
SAL80104,0,0,0,0,0,0,0,0,13,0,0,0,13,0,0,0,15,0,0,15,3,0,0,0,5,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,21,0,0,0,25,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,23,0,0,0,26,0,0,25,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,28,0,0,0,36,0,0,38
SAL80105,4,0,0,0,4,0,0,5,109,17,4,0,128,0,0,0,128,8,0,135,92,12,0,0,107,0,0,0,102,12,0,111,7,5,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,214,28,4,0,246,0,0,5,248,15,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,28,4,0,246,0,0,5,248,15,0,267,18,6,0,0,26,3,4,6,40,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,230,39,4,0,273,7,5,9,282,24,0,302
SAL80106,5,0,0,0,5,0,0,5,133,20,0,0,152,5,3,13,164,10,0,173,118,24,0,0,145,3,0,3,143,0,0,151,15,4,4,0,28,0,0,0,28,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,273,50,3,0,329,4,3,10,340,13,0,353,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,5,0,0,5,277,50,3,0,331,4,3,10,342,13,0,359,40,7,0,0,42,0,0,0,42,18,0,60,0,0,0,0,0,0,0,0,0,0,0,0,315,51,3,0,371,4,3,10,384,31,0,418
SAL80107,29,0,0,0,35,0,0,35,320,36,19,6,380,0,3,4,382,16,0,393,289,38,5,3,338,9,0,6,339,8,0,355,61,14,9,0,84,0,0,0,85,0,0,85,10,0,0,0,10,0,0,0,10,0,0,10,675,87,38,8,805,9,3,13,817,29,0,846,11,0,0,0,11,0,0,0,11,0,0,11,16,0,0,0,16,0,0,0,16,0,0,16,29,0,0,0,29,0,0,0,29,0,0,29,704,87,38,8,832,9,3,13,843,29,0,872,144,13,4,0,169,9,3,11,177,25,0,205,0,0,0,4,4,0,0,0,4,0,3,7,849,101,40,13,1003,13,12,21,1026,53,6,1086
SAL80108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80109,19,0,0,0,19,0,0,21,182,23,3,0,206,0,0,0,211,9,0,218,143,23,3,0,173,0,0,0,170,4,0,177,23,0,5,0,30,0,0,0,30,0,0,30,3,0,0,0,3,0,0,0,3,0,0,3,354,47,14,0,411,0,0,3,418,8,0,432,6,3,0,0,7,0,0,0,7,0,0,7,8,0,0,0,8,0,0,0,8,0,0,8,13,3,0,0,13,0,0,0,13,0,0,13,365,51,14,0,433,0,0,3,434,8,0,445,41,15,0,0,56,0,0,0,56,4,0,56,0,0,0,0,0,0,0,0,0,0,3,3,401,59,22,4,485,0,0,3,489,11,3,503
SAL80110,6,0,0,0,6,5,0,3,134,43,11,0,184,3,0,8,188,3,0,196,88,31,0,0,127,0,0,0,130,9,0,138,26,10,9,0,44,0,0,0,45,0,0,50,5,5,0,4,9,0,0,0,9,0,0,9,252,86,12,6,360,9,4,14,370,15,0,389,8,0,0,0,8,0,0,0,8,0,0,8,7,0,0,0,7,0,0,0,9,0,0,9,13,0,0,0,13,0,0,0,19,0,0,19,268,86,12,6,368,11,4,14,386,15,0,402,53,12,3,4,78,3,0,3,80,14,0,95,0,0,0,0,0,0,0,0,0,0,0,6,321,104,23,10,452,14,4,19,466,28,0,504
SAL80111,3,0,0,0,3,0,0,3,12,0,0,0,12,0,0,0,12,0,0,12,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,21,0,0,0,21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,21,0,0,0,21,0,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,25,0,0,0,25,0,0,25
SAL80112,34,0,0,0,34,3,0,39,335,26,11,0,371,0,0,0,368,11,0,382,198,23,0,0,224,3,0,3,228,10,0,239,11,9,0,0,20,0,0,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,540,58,11,0,614,4,0,6,619,27,0,643,4,0,0,0,4,0,0,0,4,0,0,4,7,0,0,0,7,0,0,0,7,0,0,0,9,0,0,0,9,0,0,0,9,0,0,7,547,58,11,0,620,4,0,6,623,29,0,644,58,9,0,5,69,0,0,0,69,3,0,76,0,0,0,0,0,0,0,0,0,0,0,0,602,62,11,4,683,4,0,6,688,28,0,721
SAL80113,9,0,0,0,9,0,0,9,47,0,0,0,50,4,6,7,53,6,0,59,29,8,0,0,39,0,0,0,39,0,0,39,14,0,3,0,20,0,0,0,20,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,93,12,5,0,107,4,6,7,117,4,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,12,5,0,112,4,6,7,118,4,0,121,10,0,0,8,10,0,0,0,10,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,104,8,5,8,126,4,6,7,128,8,0,133
SAL80114,11,0,0,0,11,0,0,15,159,25,0,0,187,5,0,7,195,11,0,207,130,17,6,4,158,0,0,0,158,11,0,163,42,7,6,0,52,0,0,0,52,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,329,53,15,4,398,5,0,7,410,23,0,431,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,5,0,0,5,338,53,15,4,401,5,0,7,414,23,0,441,57,7,5,0,69,0,0,0,69,16,0,88,0,0,0,0,0,0,0,0,0,0,4,4,391,59,20,4,474,5,0,7,483,43,4,522
SAL80115,13,0,0,0,11,0,0,12,221,32,7,0,262,15,0,15,269,11,5,287,172,52,0,0,225,0,0,0,229,0,0,224,41,8,12,0,61,0,0,0,61,0,0,62,3,0,0,0,3,0,0,0,3,0,0,3,438,89,24,0,547,15,0,15,561,15,5,576,4,0,0,0,4,0,0,0,4,0,0,4,5,0,0,0,10,0,0,0,10,0,0,10,11,0,0,0,14,0,0,0,14,0,0,14,445,89,24,0,557,15,0,15,572,15,5,590,39,12,0,0,55,0,0,0,57,7,0,63,0,0,0,0,0,0,0,0,0,0,0,0,487,106,22,0,617,15,0,15,627,22,9,658
SAL80116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80117,3,0,0,0,3,0,0,3,161,21,0,0,185,0,0,0,190,19,0,205,147,39,0,3,187,3,0,3,190,5,0,192,24,12,7,0,41,0,0,0,41,0,0,43,0,0,0,0,0,0,0,0,0,0,3,3,329,76,13,6,415,3,0,3,424,22,3,444,4,0,0,0,4,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,5,0,0,5,332,76,13,6,420,5,0,5,426,22,3,449,86,23,0,4,113,7,0,7,122,12,0,130,0,0,0,0,0,0,0,0,0,0,0,0,415,100,13,10,532,13,0,13,545,32,3,581
SAL80118,5,0,0,0,5,0,0,5,173,23,0,0,201,0,0,0,201,3,0,202,179,21,8,0,207,9,0,9,208,5,0,216,27,5,8,0,40,0,0,0,40,0,0,41,3,0,0,0,3,0,0,0,3,0,0,3,385,43,20,0,452,9,0,9,455,9,0,467,0,0,0,0,0,0,4,4,8,0,0,8,5,0,0,0,5,0,0,0,5,0,0,5,3,0,0,0,3,0,4,4,8,0,0,8,390,43,20,0,457,9,4,7,458,9,0,476,35,0,0,0,32,10,0,10,46,5,0,52,0,0,0,0,0,0,0,0,0,0,0,0,422,40,20,0,488,13,4,17,508,17,0,527
SAL80119,13,0,0,0,13,0,0,10,134,19,3,0,160,0,0,0,164,8,0,169,94,10,0,0,107,0,0,0,107,6,0,112,8,0,0,0,8,0,0,0,9,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,234,32,3,0,273,3,0,3,275,14,0,294,4,0,0,0,4,0,0,0,4,0,0,4,5,0,0,0,5,5,0,5,16,0,0,16,5,0,0,0,5,5,0,5,16,0,0,16,248,32,3,0,285,8,0,8,290,14,0,303,39,7,5,0,52,4,0,4,56,6,0,65,0,0,0,0,0,0,0,0,0,0,0,0,285,37,8,0,334,14,0,12,347,26,0,367
SAL80120,0,0,0,0,0,0,0,6,37,12,0,0,54,0,0,0,54,0,0,54,44,12,4,4,63,0,0,0,63,0,0,63,8,0,0,0,11,0,0,0,11,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,93,26,5,3,127,0,0,0,127,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,26,5,3,134,0,0,0,134,0,0,131,32,0,0,0,29,0,0,0,29,5,0,35,0,0,0,0,0,0,0,0,0,0,0,0,125,26,5,3,163,0,0,0,163,5,0,168
SAL80121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,4,0,0,0,0,0,4,0,4,4,0,0,4,8,0,0,0,11,4,0,4,13,0,0,13,3,0,0,0,3,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,16,4,0,4,19,0,0,19
SAL80122,3,0,0,0,3,0,0,3,210,10,11,0,227,10,0,10,233,0,0,237,127,25,4,0,157,0,0,0,159,0,0,159,44,0,8,0,56,0,0,0,56,0,0,56,0,4,0,4,4,0,0,0,4,0,0,4,389,35,21,5,446,7,0,7,455,0,0,462,9,0,0,0,6,0,0,0,6,0,0,6,8,0,0,0,8,0,0,0,8,0,0,8,14,0,0,0,18,0,0,0,18,0,0,18,407,33,21,5,464,7,0,7,470,0,0,478,73,16,0,0,92,5,3,0,93,14,0,113,0,3,0,0,10,0,0,0,10,0,0,12,479,53,22,9,563,10,3,9,571,24,0,593
SAL80123,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,14
SAL80124,19,0,0,0,19,0,0,24,265,21,6,0,291,4,0,4,299,19,0,310,180,27,5,0,217,3,0,3,222,3,0,225,46,9,5,0,61,0,0,0,61,0,0,62,0,0,0,0,3,0,0,0,3,0,0,3,494,59,18,0,571,7,0,7,582,21,0,604,0,0,0,0,0,0,0,0,3,0,0,5,10,3,4,0,13,0,0,0,13,0,0,13,12,3,4,0,15,0,0,0,17,0,0,17,508,60,22,0,587,9,0,9,595,26,0,618,58,4,5,3,77,4,0,3,81,13,0,95,0,0,0,0,0,0,0,0,0,0,0,0,564,71,25,3,665,13,0,14,682,37,0,717
SAL80125,8,0,0,0,8,0,0,9,291,12,7,5,311,10,0,10,321,0,0,324,164,20,4,4,188,0,0,0,191,0,0,192,27,7,7,0,41,0,0,0,41,0,0,41,0,0,0,3,5,0,0,0,5,0,0,5,484,43,16,6,550,10,0,8,556,0,0,564,3,0,0,0,8,0,0,0,8,0,0,8,4,0,0,0,5,0,0,0,5,0,0,5,6,0,0,0,13,0,0,0,13,0,0,13,489,45,16,6,561,10,0,8,571,0,0,574,79,15,3,9,103,9,0,9,104,3,0,109,5,0,0,0,5,0,0,0,5,0,4,13,572,58,20,19,662,12,0,16,681,9,8,694
SAL80126,14,0,0,0,14,3,0,18,223,19,5,0,246,0,0,0,246,9,0,257,148,41,0,0,194,0,0,0,194,3,0,195,21,6,8,0,36,0,0,0,36,0,0,36,0,0,0,0,5,0,0,0,5,0,0,3,397,64,10,0,472,0,0,0,475,8,0,490,4,0,0,0,4,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,5,396,64,10,0,473,0,0,0,477,13,0,494,44,6,3,0,49,0,0,0,49,8,0,57,0,0,0,0,0,0,0,0,0,0,0,0,442,73,11,0,530,0,0,0,530,20,0,550
SAL80127,6,0,0,0,6,4,0,9,131,16,3,0,149,0,0,0,149,9,0,159,69,16,0,0,82,0,0,0,89,3,0,93,33,5,0,0,35,0,0,0,35,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,231,29,3,0,273,4,0,4,269,16,0,287,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,11,0,0,11,12,0,0,0,12,0,0,0,11,0,0,11,242,29,3,0,278,0,0,0,281,16,0,301,45,0,0,0,47,0,0,0,47,6,0,55,0,0,0,0,0,0,0,0,0,0,0,0,289,31,3,0,323,0,0,0,328,24,0,352
SAL80128,0,0,0,0,0,0,0,0,21,10,8,0,36,0,0,0,36,0,0,36,22,10,0,0,30,0,0,0,30,0,0,30,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,46,12,7,0,63,0,0,0,63,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,12,7,0,63,0,0,0,63,0,0,63,5,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,51,12,7,0,72,0,0,0,72,0,0,72
SAL80129,39,0,0,0,37,10,0,42,544,74,14,6,632,10,5,11,648,23,0,671,462,83,12,0,554,4,0,4,558,16,0,577,85,4,19,0,113,0,0,0,113,3,0,115,0,0,0,7,10,0,0,0,10,0,0,10,1087,162,44,21,1315,13,5,14,1325,42,0,1376,7,6,0,0,11,3,0,3,12,0,0,17,4,0,0,0,4,0,0,0,4,4,0,8,9,6,0,0,14,3,0,3,15,5,0,21,1099,167,44,21,1327,13,5,21,1346,50,0,1394,114,15,9,6,137,0,0,0,138,9,0,146,0,0,0,5,7,0,0,0,7,0,0,7,1214,174,57,32,1471,15,4,16,1489,55,0,1545
SAL80130,11,0,0,0,11,0,0,9,189,35,6,0,227,4,0,4,229,6,0,236,181,23,4,5,215,0,4,4,223,3,0,224,43,0,3,0,46,0,0,0,46,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,420,60,13,5,494,4,4,7,500,14,0,510,0,0,0,0,0,0,0,0,4,0,0,4,6,0,0,0,6,0,0,0,6,0,0,6,5,0,0,0,5,0,0,0,9,0,0,9,429,60,13,5,496,9,4,8,507,14,0,523,42,0,9,0,51,0,0,0,51,3,0,58,0,0,0,0,0,0,0,0,0,0,0,0,467,57,15,8,548,9,4,8,557,19,0,574
SAL80131,10,0,0,0,10,3,0,13,394,79,14,0,489,13,0,13,500,23,0,522,367,76,15,0,453,3,0,3,460,8,0,464,67,12,12,0,94,0,0,0,94,4,0,100,0,0,0,3,6,0,0,0,6,5,3,9,832,166,43,3,1043,14,0,14,1056,37,3,1096,5,0,0,0,5,0,0,0,5,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,3,0,10,840,166,43,3,1047,14,0,14,1064,39,3,1106,65,34,4,0,104,0,0,0,104,6,0,108,0,0,0,0,0,0,0,0,0,0,0,0,904,200,45,3,1154,14,0,14,1166,45,5,1214
SAL80132,17,0,0,0,18,4,0,24,273,29,0,0,300,0,0,0,304,16,0,320,178,21,3,0,204,0,0,0,204,3,0,212,21,3,10,0,35,0,0,0,35,0,0,39,0,0,0,0,0,0,0,0,0,0,3,3,470,56,7,0,537,0,0,0,537,22,3,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,5,0,0,5,0,0,0,5,6,0,9,470,55,7,0,543,0,0,0,543,26,3,573,44,8,0,0,53,0,0,0,53,4,0,58,0,0,0,0,0,0,0,0,0,0,0,0,508,70,13,0,591,0,0,0,591,28,6,628
SAL80133,19,0,0,0,19,0,0,22,285,22,10,0,324,0,0,0,322,8,0,331,225,21,0,0,247,0,3,3,248,0,0,248,50,13,5,0,63,0,0,0,63,7,0,60,0,0,0,8,9,0,0,0,9,0,0,12,557,57,14,8,637,0,3,3,639,15,0,652,6,0,0,0,6,0,0,0,6,3,0,7,7,0,0,0,13,0,0,0,13,8,0,15,13,0,0,0,13,0,0,0,13,10,0,21,572,57,14,8,649,0,3,3,652,21,0,674,61,9,0,0,71,0,0,0,71,22,0,90,0,0,0,0,0,0,0,0,0,0,3,3,636,66,14,8,721,0,3,3,728,42,3,769
SAL80134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4
SAL80135,11,0,0,0,11,0,0,11,306,33,4,5,340,10,0,10,352,8,3,360,171,43,13,0,229,0,4,3,233,3,0,237,31,3,3,0,35,0,0,0,35,0,0,35,5,0,0,0,10,0,0,0,10,0,0,11,507,78,20,4,612,12,4,14,629,8,5,641,8,0,0,0,10,0,0,0,10,0,0,10,4,5,0,0,14,0,0,0,14,0,0,14,15,5,0,0,20,0,0,0,20,0,0,20,520,81,20,4,633,12,4,14,645,8,5,662,81,3,0,0,88,0,0,0,93,6,0,93,0,0,0,0,0,0,0,0,0,0,0,0,605,84,20,4,719,10,4,15,733,14,5,757
SAL80136,18,0,0,0,18,5,0,25,237,15,3,0,253,7,6,13,261,14,0,270,141,17,0,0,161,4,0,4,165,0,0,166,18,3,8,0,27,0,0,0,27,4,0,29,0,0,0,0,0,0,0,0,0,0,0,0,396,33,13,0,436,12,6,15,449,15,0,464,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,7,0,0,0,7,0,0,0,7,0,0,7,398,33,13,0,440,12,6,15,456,15,0,473,72,4,7,0,92,0,0,0,92,16,0,104,0,0,0,0,0,0,0,0,0,0,0,0,471,38,17,0,532,12,6,15,543,27,0,572
