SAL_CODE_2021,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
SAL80075,63,115,422,390,271,134,48,0,0,1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,9,0,0,7,4,0,0,0,0,0,9,0,4,8,3,5,3,0,0,0,23,0,0,0,4,0,0,0,0,0,10,10,16,25,13,15,4,0,0,0,84,22,9,21,14,8,4,0,0,0,78,0,0,8,4,6,3,0,0,0,18,0,0,6,3,3,3,0,0,0,18,0,0,6,11,10,6,0,0,0,23,3,5,9,9,6,0,0,0,0,23,0,11,34,29,14,12,0,0,0,95,3,8,13,4,5,4,0,0,0,39,0,16,117,124,94,44,3,0,0,398,9,19,53,64,46,23,5,0,0,213,13,29,89,61,56,29,12,0,0,288,0,0,7,10,0,0,0,0,0,23,3,5,19,12,10,4,0,0,0,52
SAL80076,40,71,133,180,179,119,40,3,0,759,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,3,0,0,0,13,0,0,0,0,3,0,0,0,0,3,14,10,3,6,6,0,0,0,0,43,21,9,9,0,9,0,0,0,0,46,0,0,3,0,3,0,0,0,0,6,0,0,4,0,5,5,0,0,0,7,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,5,12,19,22,9,3,0,0,72,5,5,5,3,0,5,0,0,0,18,0,13,45,88,51,44,4,0,0,245,3,9,13,13,36,5,8,0,0,91,7,17,36,43,33,35,10,0,0,168,0,0,0,5,7,3,0,0,0,20,4,0,0,3,5,4,0,0,0,25
SAL80077,0,0,0,0,4,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80078,25,41,100,106,116,119,33,5,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,11,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,4,5,6,0,5,0,4,0,0,0,28,11,4,4,4,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,4,0,9,10,16,4,7,3,0,0,54,0,0,5,0,6,0,4,0,0,13,0,12,27,52,48,47,9,0,0,183,8,0,13,14,25,12,0,0,0,64,0,13,18,34,31,28,10,0,0,125,0,0,0,0,3,3,0,0,0,12,0,0,0,9,3,3,0,0,0,13
SAL80079,54,102,290,285,200,172,24,6,0,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,14,0,0,3,3,0,0,0,0,0,4,0,4,10,6,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,7,13,10,15,11,8,15,0,0,0,77,20,8,10,7,0,13,0,0,0,64,0,0,3,0,8,7,0,0,0,20,0,0,0,5,0,3,0,0,0,11,0,0,8,0,3,0,0,0,0,11,0,4,4,0,0,0,0,0,0,13,0,9,23,19,12,9,0,0,0,71,0,0,12,7,10,3,0,0,0,33,0,14,89,91,85,59,5,0,0,340,5,9,26,27,28,20,0,0,0,113,5,27,83,58,40,42,8,0,0,261,0,0,0,6,0,0,0,0,0,15,5,6,7,12,4,5,6,0,0,44
SAL80080,6,12,54,70,31,8,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,4,3,4,5,0,0,0,0,13,5,0,0,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,21,0,0,0,5,0,0,0,0,0,8,0,0,16,19,8,0,0,0,0,47,0,4,5,5,8,0,0,0,0,27,0,4,16,24,8,0,6,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4
SAL80081,106,184,464,503,401,242,92,15,0,2003,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,0,0,0,20,0,0,0,0,0,0,0,0,0,8,0,0,3,5,8,4,0,0,0,28,0,0,0,0,5,0,6,0,0,7,19,24,20,7,9,12,7,0,0,102,29,16,29,15,13,12,0,0,0,117,0,0,6,4,0,5,0,0,0,12,0,3,11,6,3,5,0,0,0,28,0,0,3,13,4,3,0,0,0,28,0,3,7,7,3,4,0,0,0,25,3,11,44,62,37,18,11,0,0,183,0,6,13,8,12,8,3,0,0,53,3,16,88,175,129,69,12,0,0,491,3,29,42,76,56,62,19,0,0,288,6,17,74,55,42,47,12,0,0,252,3,4,3,17,3,0,0,0,0,42,5,10,12,13,10,11,5,0,0,62
SAL80082,232,368,793,890,858,560,182,23,0,3908,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,9,7,10,8,0,0,0,35,0,3,0,4,7,0,0,0,0,17,0,3,14,17,12,9,3,0,0,61,0,0,0,4,3,3,0,0,0,14,71,43,44,40,38,33,15,0,0,272,71,37,26,12,12,11,0,0,0,178,6,0,11,9,8,7,4,0,0,41,4,4,6,5,12,6,0,0,0,33,0,0,8,5,11,6,3,0,0,33,0,9,16,7,6,3,0,0,0,40,3,21,68,79,61,39,7,0,0,287,3,8,18,19,25,20,17,0,0,112,10,44,219,337,335,171,26,0,0,1131,21,40,67,125,124,80,14,0,0,475,11,63,168,172,175,130,41,0,0,769,13,9,11,6,15,7,3,0,0,70,8,22,30,28,25,17,12,0,0,141
SAL80083,28,159,818,517,322,235,75,9,4,2154,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,16,0,0,3,0,0,0,0,0,0,3,0,0,6,9,5,6,0,0,0,28,0,3,3,0,0,0,0,0,0,11,12,8,27,9,4,14,0,0,0,76,12,20,15,8,3,3,0,0,0,58,0,0,3,5,0,3,0,0,0,10,0,6,24,13,0,3,5,0,0,45,0,3,11,3,3,10,0,0,0,35,0,3,11,3,3,6,5,0,0,37,0,27,135,61,42,21,3,3,0,292,0,5,12,7,4,7,0,0,0,37,5,105,445,251,135,68,17,0,0,1023,3,13,68,44,31,33,15,0,0,213,4,14,103,62,31,21,13,0,0,239,0,3,14,8,3,3,7,0,0,41,3,4,23,14,7,4,5,0,0,56
SAL80084,37,79,201,244,223,108,34,9,0,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,4,10,5,4,0,0,0,0,29,0,0,0,0,0,0,0,0,0,4,19,9,12,15,12,9,7,0,0,71,18,0,11,11,5,0,0,0,0,51,0,0,0,0,0,6,0,0,0,3,0,0,3,4,0,7,0,0,0,11,0,0,0,3,7,0,0,0,0,9,0,0,0,0,0,3,0,0,0,8,0,6,21,23,15,6,0,0,0,74,0,3,4,9,0,3,0,0,0,24,0,7,67,95,82,37,4,0,0,291,4,11,28,35,47,20,4,0,0,154,0,13,46,35,33,29,15,0,0,156,6,0,0,9,0,0,0,0,0,14,4,3,11,13,3,3,4,0,0,40
SAL80085,26,177,467,197,76,33,4,0,0,979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,0,0,0,0,0,14,0,0,4,3,0,0,0,0,0,11,0,0,14,0,0,0,0,0,0,23,0,0,3,0,0,0,0,0,0,3,6,27,32,3,0,0,0,0,0,76,4,27,36,10,3,0,0,0,0,78,0,0,5,0,0,0,0,0,0,5,0,4,4,0,4,0,0,0,0,10,0,0,11,0,0,0,0,0,0,10,0,7,10,3,0,0,0,0,0,18,0,10,45,26,8,3,0,0,0,90,0,6,10,6,0,0,0,0,0,21,0,16,71,48,24,8,0,0,0,175,4,23,45,27,3,3,0,0,0,114,9,47,85,45,17,3,0,0,0,197,0,6,4,0,0,0,0,0,0,17,0,6,11,0,0,0,0,0,0,24
SAL80086,35,202,566,347,262,146,55,4,0,1615,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,0,0,0,0,15,0,0,5,3,0,0,0,0,0,6,0,3,3,5,6,6,0,0,0,17,0,6,0,0,0,3,0,0,0,8,7,24,26,13,9,5,0,0,0,90,15,40,41,12,4,4,0,0,0,112,0,4,0,0,6,3,0,0,0,7,0,5,11,8,5,4,0,0,0,31,0,11,16,0,4,4,0,0,0,34,0,0,4,5,3,4,4,0,0,17,3,38,84,32,31,7,14,0,0,212,0,5,29,16,3,3,0,0,0,56,0,56,187,121,89,47,3,0,0,510,4,26,81,58,45,30,10,0,0,261,3,34,63,42,35,28,5,0,0,221,3,9,21,0,7,3,0,0,0,50,3,9,10,6,6,9,0,0,0,38
SAL80087,22,88,269,215,159,95,24,3,0,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,4,5,0,0,0,0,9,0,3,0,0,0,0,0,0,0,4,7,17,20,8,10,3,0,0,0,58,10,14,13,0,0,0,0,0,0,44,3,0,3,3,0,0,0,0,0,5,0,0,0,3,4,0,0,0,0,11,0,0,3,6,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,13,0,0,15,22,11,3,0,0,0,57,3,5,17,15,7,3,0,0,0,42,0,16,67,71,75,32,5,0,0,260,6,3,35,23,27,9,6,0,0,104,0,22,79,46,31,17,3,0,0,189,0,0,5,6,4,0,0,0,0,16,0,0,3,5,0,0,0,0,0,14
SAL80088,15,24,68,88,84,63,25,0,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,6,0,6,3,4,0,0,17,14,3,3,0,0,0,0,0,0,18,0,0,0,0,3,6,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,6,0,5,9,13,6,3,0,0,0,37,0,4,4,0,5,0,0,0,0,11,0,10,21,36,32,19,0,0,0,121,0,5,8,11,18,11,0,0,0,54,4,9,8,9,13,11,7,0,0,63,4,0,0,5,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,10
SAL80089,69,135,480,615,372,164,57,3,0,1896,0,0,0,0,3,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,12,0,0,6,4,0,0,0,0,0,6,0,7,6,5,0,0,0,0,0,17,0,0,0,0,4,0,0,0,0,6,20,23,31,29,15,16,5,0,0,145,30,6,19,19,10,7,0,0,0,89,0,0,5,4,8,4,0,0,0,14,3,0,3,7,3,3,0,0,0,18,0,4,15,10,0,0,5,0,0,36,0,4,6,12,0,3,0,0,0,31,0,9,49,37,20,12,3,0,0,127,0,6,14,13,4,6,0,0,0,47,0,16,127,200,125,59,3,0,0,532,12,12,62,100,54,32,4,0,0,280,9,36,113,112,68,38,10,0,0,382,0,8,11,13,9,0,0,0,0,34,5,3,24,19,14,6,0,0,0,71
SAL80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80091,34,92,212,193,140,79,24,8,0,784,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,15,5,9,3,0,9,0,0,41,16,21,9,6,3,3,0,0,0,62,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,7,0,9,22,21,17,3,0,0,0,65,0,0,7,4,0,4,0,0,0,26,0,11,67,72,63,25,4,0,0,237,11,12,37,34,30,19,0,0,0,144,7,12,33,26,10,19,4,0,0,111,0,0,0,8,3,0,0,0,0,14,0,0,6,5,5,0,0,0,0,21
SAL80092,39,62,249,211,169,117,45,8,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,0,3,3,4,0,0,0,0,0,9,0,0,0,3,0,6,0,0,0,18,0,0,0,0,0,0,0,0,0,5,13,15,19,5,7,5,0,0,0,59,11,15,15,0,0,3,0,0,0,41,0,3,0,4,0,0,0,0,0,8,0,0,0,3,3,0,0,0,0,13,0,0,0,3,5,0,0,0,0,8,0,4,3,5,0,6,0,0,0,12,6,4,12,23,10,3,4,0,0,63,0,4,3,12,7,5,0,0,0,29,0,13,47,73,74,40,7,0,0,248,0,0,18,23,22,13,3,0,0,88,4,21,89,59,39,27,3,0,0,244,0,4,5,0,0,0,0,0,0,9,0,0,4,3,12,8,0,0,0,25
SAL80093,29,66,143,147,148,112,46,5,0,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,12,6,3,3,3,5,3,0,0,45,7,6,7,4,3,6,0,0,0,37,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,5,5,0,6,0,0,0,17,0,0,5,0,4,3,0,0,0,11,0,4,12,14,11,12,0,0,0,56,0,0,3,0,0,4,0,0,0,14,4,5,35,51,50,35,8,0,0,187,0,8,15,23,20,26,3,0,0,94,0,17,27,18,32,21,8,4,0,120,0,0,0,0,3,0,0,0,0,9,0,5,6,3,3,10,4,0,0,27
SAL80094,44,82,150,202,194,109,46,3,0,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,5,0,4,3,0,0,0,19,0,0,0,0,0,4,0,0,0,7,11,11,4,8,5,13,3,0,0,57,6,9,3,6,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,0,0,5,4,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,3,20,28,26,11,5,0,0,93,0,0,6,12,3,0,4,0,0,23,6,16,41,84,61,26,4,0,0,227,7,6,22,43,38,12,11,0,0,134,4,13,28,32,28,21,4,3,0,130,0,4,6,7,0,0,0,0,0,22,3,3,4,7,12,0,0,0,0,26
SAL80095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL80096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80097,71,116,282,304,276,240,66,6,0,1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,12,0,0,0,4,3,0,0,0,0,3,0,0,4,10,5,8,0,0,0,26,0,0,0,0,0,3,0,0,0,11,13,11,12,10,11,11,3,0,0,75,14,9,0,9,4,0,0,0,0,41,0,0,0,0,0,5,0,0,0,14,3,0,0,0,3,0,0,0,0,12,0,0,3,9,3,7,4,0,0,26,0,4,10,5,0,7,0,0,0,17,0,9,15,24,19,12,7,0,0,89,0,5,8,11,7,0,0,0,0,35,8,26,95,121,117,78,8,0,0,437,9,11,21,48,38,37,11,0,0,166,4,14,59,60,44,50,11,0,0,247,5,4,4,9,3,4,0,0,0,27,0,5,11,6,8,11,8,0,0,48
SAL80098,46,113,468,578,219,57,13,0,0,1502,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12,12,3,0,0,0,0,31,0,0,0,6,0,0,0,0,0,4,14,10,35,20,9,6,0,0,0,95,16,3,18,11,9,8,0,0,0,69,0,0,3,0,4,0,0,0,0,8,0,4,4,8,0,4,0,0,0,21,0,0,13,7,5,0,0,0,0,28,0,8,3,8,0,0,0,0,0,12,4,8,54,38,11,3,0,0,0,119,0,0,17,9,4,3,0,0,0,31,3,18,127,134,54,20,0,0,0,354,6,9,39,74,35,6,0,0,0,168,5,26,104,115,29,10,0,0,0,285,0,3,5,8,3,0,0,0,0,18,0,6,12,6,9,0,0,0,0,38
SAL80099,66,127,357,376,363,235,69,9,0,1605,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,0,0,13,0,0,0,0,4,0,0,0,0,6,0,0,7,4,10,3,5,0,0,21,0,0,0,0,7,0,0,0,0,5,26,17,14,3,14,16,0,0,0,92,31,22,17,16,9,15,0,0,0,103,0,3,0,4,0,0,0,0,0,16,0,0,4,8,7,0,0,0,0,24,0,0,9,7,4,5,0,0,0,27,0,0,0,3,3,8,0,0,0,20,0,13,37,56,35,12,8,0,0,170,0,4,7,13,13,12,0,0,0,46,0,21,114,174,153,70,7,0,0,538,7,11,20,36,55,45,8,0,0,183,8,17,66,53,48,41,6,0,0,244,0,4,0,7,7,0,0,0,0,28,0,12,8,9,4,6,0,0,0,37
SAL80100,157,270,849,823,546,310,83,9,0,3054,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,9,11,6,3,4,0,0,35,0,0,6,5,3,0,0,0,0,14,0,0,24,21,14,4,0,0,0,72,0,0,3,3,4,3,0,0,0,8,31,31,61,45,27,28,10,0,0,238,52,29,39,28,14,9,0,0,0,175,0,0,12,0,5,5,0,0,0,27,0,5,12,4,3,0,0,0,0,31,0,3,21,13,10,3,0,0,0,52,4,5,14,5,7,6,0,0,0,37,0,23,72,61,46,25,8,0,0,240,0,16,20,30,25,12,5,0,0,105,4,32,214,243,206,90,9,0,0,790,13,32,116,122,93,35,8,0,0,415,10,50,136,145,94,60,11,0,0,511,5,7,10,5,8,0,0,0,0,48,4,12,31,26,13,15,0,0,0,103
SAL80101,131,218,270,302,504,376,103,9,0,1923,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,5,0,3,0,3,0,0,0,16,0,4,0,0,7,4,0,0,0,7,0,7,6,3,22,6,3,0,0,52,6,0,0,0,0,0,0,0,0,7,28,28,20,15,22,20,12,0,0,140,50,24,7,8,10,10,6,0,0,115,0,4,0,6,4,0,0,0,0,21,4,8,3,8,0,0,0,0,0,25,0,0,6,12,10,12,0,0,0,37,6,4,4,0,5,4,3,0,0,22,4,12,28,49,44,31,3,0,0,172,0,3,4,8,10,8,3,0,0,40,3,34,64,129,188,95,14,0,0,516,9,24,38,47,96,49,11,0,0,273,8,29,41,42,67,43,14,0,0,238,6,3,4,4,4,3,3,0,0,31,8,3,5,10,12,13,0,0,0,59
