SAL_CODE_2021,F_GrDi_GrCer_GrDi_Mng,F_GrDi_GrCer_GrDi_Pro,F_GrDi_GrCer_GrDi_TTW,F_GrDi_GrCer_GrDi_CPS,F_GrDi_GrCer_GrDi_CA,F_GrDi_GrCer_GrDi_Sal,F_GrDi_GrCer_GrDi_MOD,F_GrDi_GrCer_GrDi_Lab,F_GrDi_GrCer_GrDi_IDNS,F_GrDi_GrCer_GrDi_Tot,F_GrDi_GrCer_GradCer_Mng,F_GrDi_GrCer_GradCer_Pro,F_GrDi_GrCer_GradCer_TTW,F_GrDi_GrCer_GradCer_CPS,F_GrDi_GrCer_GradCer_CA,F_GrDi_GrCer_GradCer_Sal,F_GrDi_GrCer_GradCer_MOD,F_GrDi_GrCer_GradCer_Lab,F_GrDi_GrCer_GradCer_IDNS,F_GrDi_GrCer_GradCer_Tot,F_BaDe_BaDe_Mng,F_BaDe_BaDe_Pro,F_BaDe_BaDe_TTW,F_BaDe_BaDe_CPS,F_BaDe_BaDe_CA,F_BaDe_BaDe_Sal,F_BaDe_BaDe_MOD,F_BaDe_BaDe_Lab,F_BaDe_BaDe_IDNS,F_BaDe_BaDe_Tot,F_AdvDi_Di_AdvDi_Di_NFD_Mng,F_AdvDi_Di_AdvDi_Di_NFD_Pro,F_AdvDi_Di_AdvDi_Di_NFD_TTW,F_AdvDi_Di_AdvDi_Di_NFD_CPS,F_AdvDi_Di_AdvDi_Di_NFD_CA,F_AdvDi_Di_AdvDi_Di_NFD_Sal,F_AdvDi_Di_AdvDi_Di_NFD_MOD,F_AdvDi_Di_AdvDi_Di_NFD_Lab,F_AdvDi_Di_AdvDi_Di_NFD_IDNS,F_AdvDi_Di_AdvDi_Di_NFD_Tot,F_AdvDi_Di_AdvDi_AsDe_Mng,F_AdvDi_Di_AdvDi_AsDe_Pro,F_AdvDi_Di_AdvDi_AsDe_TTW,F_AdvDi_Di_AdvDi_AsDe_CPS,F_AdvDi_Di_AdvDi_AsDe_CA,F_AdvDi_Di_AdvDi_AsDe_Sal,F_AdvDi_Di_AdvDi_AsDe_MOD,F_AdvDi_Di_AdvDi_AsDe_Lab,F_AdvDi_Di_AdvDi_AsDe_IDNS,F_AdvDi_Di_AdvDi_AsDe_Tot,F_AdvDi_Di_Dip_Mng,F_AdvDi_Di_Dip_Pro,F_AdvDi_Di_Dip_TTW,F_AdvDi_Di_Dip_CPS,F_AdvDi_Di_Dip_CA,F_AdvDi_Di_Dip_Sal,F_AdvDi_Di_Dip_MOD,F_AdvDi_Di_Dip_Lab,F_AdvDi_Di_Dip_IDNS,F_AdvDi_Di_Dip_Tot,F_Cert_CertIII_IV_Mng,F_Cert_CertIII_IV_Pro,F_Cert_CertIII_IV_TTW,F_Cert_CertIII_IV_CPS,F_Cert_CertIII_IV_CA,F_Cert_CertIII_IV_Sal,F_Cert_CertIII_IV_MOD,F_Cert_CertIII_IV_Lab,F_Cert_CertIII_IV_IDNS,F_Cert_CertIII_IV_Tot,F_Cert_CertI_II_Mng,F_Cert_CertI_II_Pro,F_Cert_CertI_II_TTW,F_Cert_CertI_II_CPS,F_Cert_CertI_II_CA,F_Cert_CertI_II_Sal,F_Cert_CertI_II_MOD,F_Cert_CertI_II_Lab,F_Cert_CertI_II_IDNS,F_Cert_CertI_II_Tot,F_Cert_Cert_nfd_Mng,F_Cert_Cert_nfd_Pro,F_Cert_Cert_nfd_TTW,F_Cert_Cert_nfd_CPS,F_Cert_Cert_nfd_CA,F_Cert_Cert_nfd_Sal,F_Cert_Cert_nfd_MOD,F_Cert_Cert_nfd_Lab,F_Cert_Cert_nfd_IDNS,F_Cert_Cert_nfd_Tot,F_LE_ID_Mng,F_LE_ID_Pro,F_LE_ID_TTW,F_LE_ID_CPS,F_LE_ID_CA,F_LE_ID_Sal,F_LE_ID_MOD,F_LE_ID_Lab,F_LE_ID_IDNS,F_LE_ID_Tot,F_LE_NS_Mng,F_LE_NS_Pro,F_LE_NS_TTW,F_LE_NS_CPS,F_LE_NS_CA,F_LE_NS_Sal,F_LE_NS_MOD,F_LE_NS_Lab,F_LE_NS_IDNS,F_LE_NS_Tot,F_Tot_Mng,F_Tot_Pro,F_Tot_TTW,F_Tot_CPS,F_Tot_CA,F_Tot_Sal,F_Tot_MOD,F_Tot_Lab,F_Tot_IDNS,F_Tot_Tot,P_PoDe_PoDe_NFD_Mng,P_PoDe_PoDe_NFD_Pro,P_PoDe_PoDe_NFD_TTW,P_PoDe_PoDe_NFD_CPS,P_PoDe_PoDe_NFD_CA,P_PoDe_PoDe_NFD_Sal,P_PoDe_PoDe_NFD_MOD,P_PoDe_PoDe_NFD_Lab,P_PoDe_PoDe_NFD_IDNS,P_PoDe_PoDe_NFD_Tot,P_PoDe_DoctDe_Mng,P_PoDe_DoctDe_Pro,P_PoDe_DoctDe_TTW,P_PoDe_DoctDe_CPS,P_PoDe_DoctDe_CA,P_PoDe_DoctDe_Sal,P_PoDe_DoctDe_MOD,P_PoDe_DoctDe_Lab,P_PoDe_DoctDe_IDNS,P_PoDe_DoctDe_Tot,P_PoDe_MasDe_Mng,P_PoDe_MasDe_Pro,P_PoDe_MasDe_TTW,P_PoDe_MasDe_CPS,P_PoDe_MasDe_CA,P_PoDe_MasDe_Sal,P_PoDe_MasDe_MOD,P_PoDe_MasDe_Lab,P_PoDe_MasDe_IDNS,P_PoDe_MasDe_Tot,P_GrDiGrCer_GrDiGrCerNFD_Mng,P_GrDiGrCer_GrDiGrCerNFD_Pro,P_GrDiGrCer_GrDiGrCerNFD_TTW,P_GrDiGrCer_GrDiGrCerNFD_CPS,P_GrDiGrCer_GrDiGrCerNFD_CA,P_GrDiGrCer_GrDiGrCerNFD_Sal,P_GrDiGrCer_GrDiGrCerNFD_MOD,P_GrDiGrCer_GrDiGrCerNFD_Lab,P_GrDiGrCer_GrDiGrCerNFD_IDNS,P_GrDiGrCer_GrDiGrCerNFD_Tot,P_GrDi_GrCer_GrDi_Mng,P_GrDi_GrCer_GrDi_Pro,P_GrDi_GrCer_GrDi_TTW,P_GrDi_GrCer_GrDi_CPS,P_GrDi_GrCer_GrDi_CA,P_GrDi_GrCer_GrDi_Sal,P_GrDi_GrCer_GrDi_MOD,P_GrDi_GrCer_GrDi_Lab,P_GrDi_GrCer_GrDi_IDNS,P_GrDi_GrCer_GrDi_Tot,P_GrDi_GrCer_GradCer_Mng,P_GrDi_GrCer_GradCer_Pro,P_GrDi_GrCer_GradCer_TTW,P_GrDi_GrCer_GradCer_CPS,P_GrDi_GrCer_GradCer_CA,P_GrDi_GrCer_GradCer_Sal,P_GrDi_GrCer_GradCer_MOD,P_GrDi_GrCer_GradCer_Lab,P_GrDi_GrCer_GradCer_IDNS,P_GrDi_GrCer_GradCer_Tot,P_BaDe_BaDe_Mng,P_BaDe_BaDe_Pro,P_BaDe_BaDe_TTW,P_BaDe_BaDe_CPS,P_BaDe_BaDe_CA,P_BaDe_BaDe_Sal,P_BaDe_BaDe_MOD,P_BaDe_BaDe_Lab,P_BaDe_BaDe_IDNS,P_BaDe_BaDe_Tot,P_AdvDi_Di_AdvDi_Di_NFD_Mng,P_AdvDi_Di_AdvDi_Di_NFD_Pro,P_AdvDi_Di_AdvDi_Di_NFD_TTW,P_AdvDi_Di_AdvDi_Di_NFD_CPS,P_AdvDi_Di_AdvDi_Di_NFD_CA,P_AdvDi_Di_AdvDi_Di_NFD_Sal,P_AdvDi_Di_AdvDi_Di_NFD_MOD,P_AdvDi_Di_AdvDi_Di_NFD_Lab,P_AdvDi_Di_AdvDi_Di_NFD_IDNS,P_AdvDi_Di_AdvDi_Di_NFD_Tot
SAL80086,20,47,0,5,13,0,0,3,0,92,12,12,0,0,3,0,0,0,0,30,122,283,22,52,79,17,0,19,14,611,0,0,0,0,0,0,0,0,0,0,9,6,0,6,9,3,0,3,0,36,8,11,6,18,23,5,0,6,0,80,5,4,12,16,21,11,0,7,0,78,0,0,0,4,5,0,0,0,0,15,0,3,3,3,4,0,0,4,0,18,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,5,15,278,607,63,143,201,66,3,51,29,1434,0,6,0,0,0,0,0,0,0,6,35,159,3,0,11,0,0,0,3,217,161,295,19,46,61,21,6,23,10,639,3,4,0,0,0,0,0,0,0,7,31,76,0,12,15,5,0,7,0,143,18,26,0,0,4,0,0,0,0,59,221,533,58,94,135,35,16,40,24,1155,0,0,0,0,0,0,0,0,0,0
SAL80087,7,22,0,9,3,0,0,0,0,41,4,7,0,0,5,0,0,0,0,25,48,105,11,27,30,7,0,14,9,249,0,0,0,0,0,0,0,0,0,0,0,7,0,9,5,0,0,0,0,24,8,14,6,30,16,0,0,7,0,82,10,3,6,20,11,3,0,5,0,61,0,0,0,0,9,0,0,0,0,11,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,9,140,256,19,120,95,33,0,37,18,710,3,3,0,0,0,0,0,0,0,8,10,48,0,0,4,0,0,0,3,64,76,132,12,33,29,15,6,30,0,336,0,3,0,0,0,0,0,0,0,6,9,35,0,9,3,0,0,0,0,58,10,13,0,0,3,0,0,0,0,36,95,210,25,46,37,20,14,39,14,495,0,0,0,0,0,0,0,0,0,0
SAL80088,0,9,0,0,0,0,0,0,0,12,0,3,0,0,6,0,0,0,0,15,28,60,4,0,19,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,16,3,3,0,12,11,0,0,0,0,31,4,4,8,13,16,3,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,47,119,15,31,61,5,0,4,6,288,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,14,16,28,3,0,3,0,0,0,4,55,0,0,0,0,0,0,0,0,0,4,6,15,0,0,7,0,0,0,0,23,3,5,0,0,3,0,0,0,0,13,44,95,11,7,28,0,0,7,0,191,0,0,0,0,0,0,0,0,0,0
SAL80089,17,26,0,19,4,0,0,0,0,69,16,14,0,0,3,0,0,0,0,41,96,218,10,61,83,23,0,11,12,519,0,0,0,0,0,0,0,0,0,0,7,17,0,15,21,3,0,7,0,74,37,24,12,53,58,0,0,0,3,192,27,43,33,49,72,16,0,9,0,250,0,0,0,4,9,9,0,4,0,33,0,0,0,3,8,0,0,3,0,24,0,3,0,0,3,0,0,0,0,14,4,0,0,0,0,0,0,0,0,17,246,455,64,235,306,63,3,38,29,1441,0,4,0,0,0,0,0,0,0,4,13,51,0,0,4,0,0,0,0,66,70,157,11,30,32,15,6,11,6,339,4,6,4,0,5,0,0,0,0,14,16,47,3,16,11,0,0,0,7,101,24,21,0,6,3,0,0,0,0,45,161,393,30,90,120,35,6,26,26,881,0,0,0,0,0,0,0,0,0,5
SAL80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80091,9,21,0,6,4,0,0,0,0,34,5,5,0,5,5,0,0,0,0,17,53,135,9,14,40,3,0,11,4,284,0,0,0,0,0,0,0,0,0,0,5,8,0,3,3,3,0,4,0,20,5,0,6,10,14,4,0,0,0,36,7,12,5,17,17,7,0,0,0,58,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,128,274,17,74,104,18,0,22,17,652,0,0,0,0,0,0,0,0,0,0,20,64,4,0,7,0,0,0,0,99,54,97,12,19,23,5,9,10,5,228,0,0,0,0,0,0,0,0,0,3,15,37,0,8,4,0,0,0,0,66,12,8,0,5,7,0,0,0,0,25,96,236,18,29,55,13,5,21,9,490,0,0,0,0,0,0,0,0,0,0
SAL80092,9,21,3,4,8,0,0,0,0,47,6,3,0,0,0,0,0,0,0,15,68,128,9,47,47,7,0,11,6,314,0,0,0,0,0,0,0,0,0,0,13,6,0,5,7,0,0,0,0,34,7,16,0,16,22,5,0,0,0,76,3,6,6,15,15,5,0,6,0,63,0,0,4,0,0,0,0,0,0,8,5,0,0,0,7,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,6,0,0,0,3,0,0,0,3,7,144,257,27,106,126,35,0,30,11,741,0,3,0,0,0,0,0,0,0,3,15,27,6,0,0,0,0,0,0,46,56,110,14,19,21,20,0,30,4,272,3,5,0,0,0,4,0,0,0,14,15,36,3,6,11,0,0,0,0,67,9,10,0,0,0,0,0,0,0,27,106,250,42,61,67,21,7,28,8,596,0,0,0,0,0,0,0,0,0,0
SAL80093,3,11,0,4,4,0,0,0,0,23,0,8,0,0,3,0,0,0,0,10,48,103,9,11,44,3,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,5,0,5,6,0,0,0,0,21,10,0,0,10,10,4,0,0,0,42,7,7,12,18,26,4,0,0,0,70,3,0,0,0,4,0,0,0,0,8,0,3,0,0,3,0,0,0,0,11,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,99,188,24,62,108,19,0,3,8,514,0,0,0,0,0,0,0,0,0,0,5,23,3,0,3,0,0,0,4,37,47,61,4,14,15,5,7,0,0,152,0,0,0,0,0,0,0,0,0,0,9,24,0,4,4,0,0,0,0,36,7,11,0,0,3,0,0,0,0,20,91,185,20,15,66,10,7,5,3,404,0,0,0,0,0,0,0,0,0,0
SAL80094,7,19,0,6,5,0,0,0,0,34,7,3,0,0,0,0,0,0,0,7,49,112,6,15,34,3,0,5,9,236,0,0,0,0,0,0,0,0,0,0,11,4,0,3,7,0,0,0,0,29,11,15,0,15,22,4,0,3,0,69,6,14,8,21,19,8,0,4,0,85,0,4,0,4,6,0,0,0,0,16,3,0,0,6,6,0,0,0,0,15,0,0,0,4,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,12,129,242,20,83,123,21,0,8,13,637,0,6,0,0,0,0,0,0,0,4,9,43,0,0,0,0,0,0,3,58,40,90,4,6,13,3,0,0,3,168,0,3,0,0,0,0,0,0,0,3,15,33,0,8,5,0,0,0,0,54,8,4,0,0,0,0,0,0,0,19,86,196,18,27,50,3,4,11,14,406,0,0,0,0,0,0,0,0,0,0
SAL80095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80097,10,16,0,7,8,0,0,0,0,37,0,12,0,0,5,0,0,0,0,15,68,191,4,41,50,10,0,0,0,363,0,0,0,0,0,0,0,0,0,3,11,15,4,10,24,0,0,0,3,59,30,25,6,27,51,0,0,5,0,131,19,12,9,30,42,12,4,7,3,143,0,0,0,0,10,0,0,0,0,11,0,3,0,7,9,0,0,0,0,28,0,0,0,0,6,0,0,0,0,8,0,0,0,4,6,0,0,0,0,18,171,352,26,128,216,23,0,14,12,939,0,0,0,0,0,0,0,0,0,0,13,17,0,0,3,0,0,0,0,27,52,104,4,15,23,3,3,3,14,217,5,7,0,3,3,0,0,0,0,12,18,38,0,7,9,0,0,0,0,72,7,13,0,0,4,0,0,0,0,34,125,332,22,46,86,17,0,7,11,638,0,0,0,0,0,0,0,0,0,3
SAL80098,5,23,0,8,9,0,0,0,0,46,4,9,0,0,5,0,0,0,0,17,58,215,15,59,84,22,4,6,14,480,0,0,0,0,0,0,0,0,0,4,4,4,4,3,8,0,0,0,0,31,20,22,4,33,28,8,0,3,5,124,10,17,15,40,41,10,0,9,3,128,3,0,0,8,9,0,0,0,0,14,0,0,0,8,10,4,0,0,0,22,0,0,0,0,0,0,0,0,5,11,0,9,0,4,0,0,0,0,3,13,146,383,48,199,220,46,8,24,31,1113,0,4,0,0,0,0,0,0,0,3,7,45,0,0,7,0,0,0,0,57,95,219,28,48,53,12,16,14,4,495,0,5,4,4,0,0,0,0,0,12,12,31,0,8,7,0,3,0,0,70,8,12,0,0,6,0,0,0,0,30,132,389,60,89,124,34,19,18,18,886,0,0,0,0,0,0,0,0,0,4
SAL80099,26,47,0,3,4,0,0,0,0,85,14,16,0,0,3,0,0,0,0,35,120,262,3,36,69,17,0,8,16,528,0,0,0,0,0,0,0,0,0,0,8,12,4,3,13,0,0,0,0,44,15,17,3,13,19,5,0,7,0,80,17,11,8,29,32,13,0,6,0,104,3,0,0,5,0,0,0,0,0,14,0,0,0,0,6,0,0,0,0,14,0,6,0,0,0,0,0,0,0,3,4,8,0,0,4,0,0,0,5,19,324,592,22,103,179,47,0,22,35,1321,3,9,0,0,0,0,0,0,0,7,41,113,0,0,11,0,0,0,3,169,191,307,16,28,41,13,8,8,21,624,8,3,0,0,0,0,0,0,0,9,48,73,0,3,15,0,0,0,3,145,23,24,0,3,3,0,0,4,0,55,250,475,31,51,111,26,4,16,21,993,0,0,0,0,0,0,0,0,0,0
SAL80100,19,48,0,18,16,0,0,0,4,108,17,24,0,0,11,0,0,0,0,56,131,403,25,83,135,28,0,15,14,833,0,0,0,0,0,0,0,0,0,0,14,23,10,31,21,7,0,0,0,109,40,50,6,67,70,16,0,7,3,259,38,47,50,103,118,28,0,12,3,400,5,9,6,5,16,9,0,7,0,43,5,7,0,13,19,0,0,0,0,45,0,3,0,3,5,0,0,0,0,14,3,9,0,9,9,3,0,0,6,37,330,762,101,380,471,100,3,49,31,2224,0,0,0,0,0,0,0,0,0,0,19,68,0,3,4,0,0,0,0,89,129,259,26,59,85,19,23,21,10,628,8,7,0,0,3,0,0,0,0,18,29,83,3,26,18,0,0,4,4,168,23,35,0,3,12,0,0,0,0,80,251,694,73,117,204,44,27,27,20,1454,0,0,0,0,0,0,0,0,0,0
SAL80101,19,31,0,4,10,0,0,0,0,66,7,10,0,0,6,0,0,0,4,30,96,260,14,35,91,9,0,3,8,518,0,0,0,0,0,0,0,0,0,0,17,23,3,11,19,3,0,5,0,82,28,28,7,21,56,3,0,0,0,142,19,9,22,31,56,13,0,6,4,159,0,5,5,0,8,0,0,0,0,22,4,0,0,9,13,5,0,0,0,31,0,3,3,0,5,0,0,0,0,10,0,3,0,0,3,0,0,0,3,13,238,516,52,126,315,42,3,14,17,1320,3,5,0,0,0,0,0,0,0,8,20,61,0,0,8,0,0,0,0,92,137,212,8,17,58,14,8,0,7,456,3,5,0,4,0,0,0,0,0,9,34,50,7,9,19,0,0,0,0,112,16,20,0,4,10,0,0,0,3,48,221,480,28,57,136,22,10,3,15,971,0,0,0,0,0,0,0,0,0,0
SAL80102,31,54,0,0,3,0,0,0,4,91,15,17,0,0,0,0,0,0,0,29,117,298,13,49,83,10,0,3,9,578,0,0,0,0,0,0,0,0,0,0,8,14,0,5,10,0,0,0,0,31,9,18,5,15,20,3,0,4,0,67,4,9,5,17,8,4,3,0,0,53,0,0,0,7,0,0,0,5,0,11,4,0,0,0,7,0,0,0,0,21,3,3,0,0,0,0,0,0,0,7,3,3,0,5,4,0,0,0,0,15,304,656,25,112,167,30,4,19,23,1338,0,3,0,0,0,0,0,0,0,4,57,215,4,0,10,0,0,0,3,290,173,254,11,24,45,10,10,10,16,548,0,5,0,0,0,0,0,0,0,14,44,86,0,0,13,0,0,0,5,158,15,22,0,7,0,0,0,0,3,44,239,576,35,72,134,22,8,14,19,1125,0,0,0,0,0,0,0,0,0,0
SAL80103,4,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,14,34,0,3,15,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,6,4,0,8,4,0,0,0,0,18,3,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,34,81,0,9,31,4,0,6,4,175,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0,0,0,0,40,31,38,0,0,5,0,0,0,3,71,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,3,28,83,3,3,30,10,0,3,0,166,0,0,0,0,0,0,0,0,0,0
SAL80104,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,3,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,0,8,8,3,0,5,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,3,6,5,0,0,0,37,0,0,0,0,0,0,0,0,0,0
SAL80105,0,7,0,0,3,0,0,0,0,13,0,10,0,0,0,0,0,0,0,12,16,59,0,6,14,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,6,5,0,0,5,0,0,0,0,11,10,4,0,11,18,6,0,0,0,48,4,4,4,6,23,6,0,3,0,59,3,0,0,3,3,0,0,0,0,7,5,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,53,108,14,25,70,16,0,10,4,304,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,17,14,35,0,0,0,0,0,0,0,54,0,4,0,0,0,0,0,0,0,4,3,15,0,0,3,0,0,0,0,17,4,11,0,0,0,0,0,0,0,18,32,95,10,6,32,5,0,0,0,184,0,0,0,0,0,0,0,0,0,0
SAL80106,14,15,0,5,5,0,0,0,0,40,0,11,0,0,4,0,0,0,0,16,32,108,3,18,25,10,0,10,3,204,0,0,0,0,0,0,0,0,0,0,0,12,0,6,3,0,0,0,0,29,8,7,0,17,15,4,0,3,0,56,7,9,9,11,14,7,0,4,0,63,0,0,0,0,0,5,0,0,0,7,0,4,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,3,3,8,94,221,21,69,92,29,0,17,14,560,0,0,0,0,0,0,0,0,0,0,6,35,0,0,4,0,0,0,0,44,35,76,9,16,23,12,8,4,7,197,0,4,0,0,0,0,0,4,0,9,20,26,0,3,5,0,0,0,0,58,6,14,0,0,4,0,0,0,0,19,58,195,28,26,45,17,6,16,9,398,0,0,0,0,0,0,0,0,0,0
SAL80107,12,34,0,8,6,0,0,0,0,58,12,11,0,0,0,0,0,0,0,27,57,201,10,42,72,11,0,9,5,415,0,0,0,0,0,0,0,0,0,0,9,11,4,0,16,4,0,0,0,52,17,16,3,31,33,8,0,0,0,106,15,14,24,49,59,12,0,0,0,162,0,0,0,9,3,0,0,0,0,15,0,0,0,3,15,3,0,0,0,35,0,6,0,0,0,0,0,0,0,7,4,3,0,0,11,0,0,3,0,18,171,406,54,156,247,46,0,11,21,1117,0,5,0,0,0,0,0,0,0,5,17,66,0,0,3,0,0,0,0,89,77,165,13,18,31,3,7,5,6,327,0,7,0,0,0,0,0,0,0,12,22,56,0,9,10,0,0,0,0,100,10,17,0,0,5,0,0,0,0,42,131,368,41,55,119,26,10,14,12,780,0,0,0,0,0,0,0,0,0,0
SAL80108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80109,15,21,0,3,9,0,0,0,0,40,9,8,0,0,0,0,0,0,0,19,45,99,0,19,43,10,0,0,6,227,0,0,0,0,0,0,0,0,0,0,3,7,4,4,4,4,0,0,0,31,11,8,3,17,13,4,0,0,0,62,12,5,7,7,9,8,0,4,0,50,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,134,206,20,53,96,24,0,8,8,556,0,0,0,0,0,0,0,0,0,0,15,27,0,0,0,0,0,0,0,46,76,85,4,8,9,5,0,3,3,190,0,10,0,0,0,0,0,0,0,12,21,30,0,3,13,0,0,0,0,61,7,10,0,0,0,0,0,0,0,23,92,194,9,27,56,16,3,10,3,417,0,0,0,0,0,0,0,0,0,0
