SAL_CODE_2021,M_AgriForestFish_PD,M_AgriForestFish_GD_GC,M_AgriForestFish_BD,M_AgriForestFish_AdD_D,M_AgriForestFish_Cert,M_AgriForestFish_ID_NS,M_AgriForestFish_ToT,M_Min_PD,M_Min_GD_GC,M_Min_BD,M_Min_AdD_D,M_Min_Cert,M_Min_ID_NS,M_Min_ToT,M_Mnfg_PD,M_Mnfg_GD_GC,M_Mnfg_BD,M_Mnfg_AdD_D,M_Mnfg_Cert,M_Mnfg_ID_NS,M_Mnfg_ToT,M_EGW_WS_PD,M_EGW_WS_GD_GC,M_EGW_WS_BD,M_EGW_WS_AdD_D,M_EGW_WS_Cert,M_EGW_WS_ID_NS,M_EGW_WS_ToT,M_Cnstn_PD,M_Cnstn_GD_GC,M_Cnstn_BD,M_Cnstn_AdD_D,M_Cnstn_Cert,M_Cnstn_ID_NS,M_Cnstn_ToT,M_WTrade_PD,M_WTrade_GD_GC,M_WTrade_BD,M_WTrade_AdD_D,M_WTrade_Cert,M_WTrade_ID_NS,M_WTrade_ToT,M_RTrade_PD,M_RTrade_GD_GC,M_RTrade_BD,M_RTrade_AdD_D,M_RTrade_Cert,M_RTrade_ID_NS,M_RTrade_ToT,M_AccomFoodS_PD,M_AccomFoodS_GD_GC,M_AccomFoodS_BD,M_AccomFoodS_AdD_D,M_AccomFoodS_Cert,M_AccomFoodS_ID_NS,M_AccomFoodS_ToT,M_TransPostWhse_PD,M_TransPostWhse_GD_GC,M_TransPostWhse_BD,M_TransPostWhse_AdD_D,M_TransPostWhse_Cert,M_TransPostWhse_ID_NS,M_TransPostWhse_ToT,M_InfoMedTelecom_PD,M_InfoMedTelecom_GD_GC,M_InfoMedTelecom_BD,M_InfoMedTelecom_AdD_D,M_InfoMedTelecom_Cert,M_InfoMedTelecom_ID_NS,M_InfoMedTelecom_ToT,M_FinInsurS_PD,M_FinInsurS_GD_GC,M_FinInsurS_BD,M_FinInsurS_AdD_D,M_FinInsurS_Cert,M_FinInsurS_ID_NS,M_FinInsurS_ToT,M_RentHirREserv_PD,M_RentHirREserv_GD_GC,M_RentHirREserv_BD,M_RentHirREserv_AdD_D,M_RentHirREserv_Cert,M_RentHirREserv_ID_NS,M_RentHirREserv_ToT,M_ProScieTechServ_PD,M_ProScieTechServ_GD_GC,M_ProScieTechServ_BD,M_ProScieTechServ_AdD_D,M_ProScieTechServ_Cert,M_ProScieTechServ_ID_NS,M_ProScieTechServ_ToT,M_AdminSupServ_PD,M_AdminSupServ_GD_GC,M_AdminSupServ_BD,M_AdminSupServ_AdD_D,M_AdminSupServ_Cert,M_AdminSupServ_ID_NS,M_AdminSupServ_ToT,M_PubAdmiSafety_PD,M_PubAdmiSafety_GD_GC,M_PubAdmiSafety_BD,M_PubAdmiSafety_AdD_D,M_PubAdmiSafety_Cert,M_PubAdmiSafety_ID_NS,M_PubAdmiSafety_ToT,M_EducTrain_PD,M_EducTrain_GD_GC,M_EducTrain_BD,M_EducTrain_AdD_D,M_EducTrain_Cert,M_EducTrain_ID_NS,M_EducTrain_ToT,M_HealthCareSocA_PD,M_HealthCareSocA_GD_GC,M_HealthCareSocA_BD,M_HealthCareSocA_AdD_D,M_HealthCareSocA_Cert,M_HealthCareSocA_ID_NS,M_HealthCareSocA_ToT,M_ArtRecServ_PD,M_ArtRecServ_GD_GC,M_ArtRecServ_BD,M_ArtRecServ_AdD_D,M_ArtRecServ_Cert,M_ArtRecServ_ID_NS,M_ArtRecServ_ToT,M_OthServ_PD,M_OthServ_GD_GC,M_OthServ_BD,M_OthServ_AdD_D,M_OthServ_Cert,M_OthServ_ID_NS,M_OthServ_ToT,M_ID_NS_PD,M_ID_NS_GD_GC,M_ID_NS_BD,M_ID_NS_AdD_D,M_ID_NS_Cert,M_ID_NS_ID_NS,M_ID_NS_ToT,M_ToT_PD,M_ToT_GD_GC,M_ToT_BD,M_ToT_AdD_D,M_ToT_Cert,M_ToT_ID_NS,M_ToT_ToT,F_AgriForestFish_PD,F_AgriForestFish_GD_GC,F_AgriForestFish_BD,F_AgriForestFish_AdD_D,F_AgriForestFish_Cert,F_AgriForestFish_ID_NS,F_AgriForestFish_ToT,F_Min_PD,F_Min_GD_GC,F_Min_BD,F_Min_AdD_D,F_Min_Cert,F_Min_ID_NS,F_Min_ToT,F_Mnfg_PD,F_Mnfg_GD_GC,F_Mnfg_BD,F_Mnfg_AdD_D,F_Mnfg_Cert,F_Mnfg_ID_NS,F_Mnfg_ToT,F_EGW_WS_PD,F_EGW_WS_GD_GC,F_EGW_WS_BD,F_EGW_WS_AdD_D,F_EGW_WS_Cert,F_EGW_WS_ID_NS,F_EGW_WS_ToT,F_Cnstn_PD,F_Cnstn_GD_GC,F_Cnstn_BD,F_Cnstn_AdD_D,F_Cnstn_Cert,F_Cnstn_ID_NS,F_Cnstn_ToT,F_WTrade_PD,F_WTrade_GD_GC,F_WTrade_BD,F_WTrade_AdD_D,F_WTrade_Cert,F_WTrade_ID_NS,F_WTrade_ToT,F_RTrade_PD,F_RTrade_GD_GC,F_RTrade_BD,F_RTrade_AdD_D,F_RTrade_Cert,F_RTrade_ID_NS,F_RTrade_ToT,F_AccomFoodS_PD,F_AccomFoodS_GD_GC,F_AccomFoodS_BD,F_AccomFoodS_AdD_D
SAL80076,0,0,5,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,3,0,11,0,0,3,0,0,0,4,0,0,13,4,23,0,43,0,0,3,0,0,0,3,6,0,10,0,5,0,16,9,0,7,4,6,0,25,4,0,5,0,4,0,11,4,0,4,0,0,0,4,0,0,9,0,0,0,7,0,0,7,0,0,0,7,35,10,41,3,8,0,101,0,0,5,0,0,0,9,72,29,88,21,11,4,225,20,3,20,5,3,0,46,26,0,26,4,5,0,57,0,0,5,5,5,0,10,6,0,0,0,4,0,14,5,0,6,0,0,0,11,198,46,245,46,77,7,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,10,3,5,0,20,0,0,9,3
SAL80077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,8,0,0,3,3,0,0,5,0,0,10,5,24,0,39,0,0,8,0,0,0,8,0,0,4,0,10,0,12,0,0,3,0,0,4,6,3,0,4,0,6,0,16,3,0,3,0,5,0,14,0,0,0,0,0,0,4,0,0,0,0,5,0,6,20,10,28,9,3,4,74,0,0,3,0,0,0,11,78,5,52,12,10,4,157,9,0,12,0,3,0,22,22,3,28,0,0,0,54,0,0,0,0,5,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,137,21,166,31,72,18,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,7,0,0,0,0,0,0,3,4,0,5,0,4,0,10,0,0,4,0,0,0,4,0,0,9,0,0,0,9,0,0,3,0
SAL80079,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,6,17,0,28,0,0,0,0,5,0,12,0,0,7,8,117,0,138,0,0,3,0,5,0,10,0,0,7,8,21,3,43,0,0,9,5,11,4,24,0,0,11,3,22,8,37,0,0,0,4,4,0,14,0,0,3,0,0,0,7,0,0,4,0,0,0,8,9,4,24,15,18,3,77,0,0,0,5,9,0,11,26,12,63,42,50,0,200,4,0,15,0,6,0,32,8,0,24,10,14,0,57,0,0,6,0,0,0,6,3,0,5,10,23,0,42,0,0,9,5,4,7,18,62,22,191,117,331,33,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,0,3,0,5,0,0,3,3,5,0,12,0,0,0,3,0,0,5,0,0,10,8,19,0,39,3,0,9,6
SAL80080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,4,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,13,5,0,3,0,0,0,8,0,0,0,0,0,0,3,0,0,4,0,0,0,6,0,0,0,0,0,0,4,9,0,6,0,0,0,14,0,0,0,0,0,0,5,14,0,10,5,5,0,35,5,0,5,0,3,0,13,3,0,8,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,5,0,5,0,0,5,4,0,0,4,31,3,42,22,41,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0
SAL80081,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,13,0,9,0,36,4,0,7,0,4,0,14,8,0,32,21,121,11,194,0,0,3,0,3,0,13,10,0,20,9,21,4,65,14,0,24,14,27,3,87,6,0,7,7,23,6,48,3,4,10,5,8,0,28,0,0,4,4,3,0,13,0,0,0,3,4,0,11,55,17,106,27,16,0,226,3,3,19,12,17,4,58,104,42,172,53,46,8,420,46,8,37,4,8,0,107,17,3,27,21,15,0,74,7,3,10,0,11,0,35,6,0,10,3,21,0,46,9,3,10,0,11,3,30,305,85,504,190,368,47,1500,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,4,6,0,9,0,0,0,0,0,0,4,0,0,5,7,3,0,21,0,0,0,0,0,0,6,5,0,18,9,3,0,34,9,0,16,16
SAL80082,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,6,7,60,0,87,0,0,5,8,17,0,33,5,0,21,32,297,7,371,0,0,4,3,25,3,35,8,0,19,11,63,4,109,13,0,17,16,39,0,87,9,4,17,12,49,0,90,0,0,22,8,15,0,51,7,0,4,17,6,0,31,0,0,10,4,7,0,28,68,17,138,56,67,0,342,5,0,16,10,34,0,68,167,59,309,152,132,16,834,51,16,58,15,21,0,168,39,15,84,39,43,0,224,3,3,6,6,11,0,31,10,0,13,4,54,0,86,6,0,14,3,20,12,56,403,115,775,412,976,56,2738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,5,0,20,0,0,4,0,0,0,9,4,0,8,8,14,0,39,0,0,0,4,7,0,9,11,0,18,23,46,3,104,3,3,19,13
SAL80083,0,0,0,0,6,0,5,0,0,0,0,0,0,4,6,0,10,3,10,0,25,3,0,6,0,0,0,17,6,0,18,13,31,0,69,0,0,3,0,0,0,7,8,0,14,8,8,0,38,4,0,14,11,6,0,38,0,4,11,9,3,0,26,7,4,18,0,6,0,41,3,0,8,5,3,0,26,0,0,9,5,7,0,26,81,25,174,18,18,5,319,0,0,10,7,3,0,22,316,76,412,69,55,12,938,60,8,22,4,4,0,94,36,7,35,3,7,0,83,0,0,14,0,3,0,25,11,4,8,8,19,0,45,9,0,17,3,5,0,30,549,131,813,169,183,30,1875,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,3,3,0,0,10,0,0,6,0,0,0,3,8,5,10,3,4,0,25,4,0,9,5,0,0,11,8,0,17,9,3,0,48,7,0,14,4
SAL80084,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,6,0,11,0,0,0,4,7,0,10,3,0,15,9,107,5,138,0,0,0,0,8,0,7,0,0,3,8,15,0,27,3,0,4,0,5,0,15,5,0,0,3,11,0,24,0,0,0,4,0,0,8,3,0,4,0,0,0,9,0,0,0,3,4,0,10,11,7,29,15,16,0,82,3,0,3,0,5,0,15,31,14,67,27,44,4,194,18,0,24,3,5,0,57,4,0,8,10,6,0,27,0,0,4,0,5,0,6,7,0,0,4,18,0,24,0,0,0,0,3,0,5,93,31,163,96,266,10,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,7,9,0,26,0,0,0,0,0,0,0,7,0,11,3,13,0,33,0,0,3,3
SAL80085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,12,4,0,0,0,6,0,8,9,0,20,10,28,0,71,0,0,4,0,4,0,4,28,0,13,0,11,0,60,13,0,22,15,9,0,61,15,0,9,4,4,0,33,4,0,7,3,0,0,14,3,4,6,0,0,0,10,4,0,3,0,0,0,10,43,6,61,3,7,3,125,8,0,5,3,0,0,22,54,17,78,16,16,0,185,37,11,22,0,3,0,66,14,4,31,0,0,0,47,0,0,4,0,4,0,10,10,0,7,3,7,0,28,6,0,7,0,5,5,27,254,40,312,66,106,21,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,3,3,0,0,11,7,0,10,0,0,0,13,3,0,0,0,0,0,3,13,0,17,7,4,0,45,11,0,20,6
SAL80086,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,7,3,7,0,19,3,0,4,0,3,0,11,5,0,25,9,24,8,72,0,0,5,0,0,0,8,10,4,7,5,10,0,37,26,0,22,10,11,0,70,4,0,13,0,6,0,26,3,0,24,0,3,0,36,6,0,5,0,0,0,20,0,0,5,6,3,0,14,71,14,116,9,5,3,222,6,0,11,4,10,3,34,151,35,198,23,23,9,441,82,12,43,4,0,0,145,16,7,30,11,7,0,71,3,0,13,3,8,0,29,3,0,5,0,15,0,27,4,0,3,0,5,6,26,420,84,536,95,146,29,1310,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,0,7,8,0,0,0,0,0,8,3,0,4,0,0,0,14,0,0,0,0,0,0,4,15,4,19,4,11,0,49,12,0,28,6
SAL80087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,17,4,0,4,0,0,0,5,4,0,7,12,29,0,55,0,0,0,0,0,0,0,10,0,20,7,6,3,49,23,0,8,8,4,3,48,0,0,11,9,4,0,22,3,0,8,0,4,0,17,0,0,7,0,6,0,7,0,0,0,0,0,0,4,27,4,37,6,0,5,78,15,0,16,5,4,4,45,65,14,75,25,15,0,198,23,0,16,8,0,4,52,26,5,26,3,9,0,72,4,0,3,0,0,0,14,7,0,5,8,4,0,23,4,0,0,3,6,5,16,216,34,247,91,109,24,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,7,0,0,0,0,5,0,10,0,0,0,0,0,0,0,9,0,12,4,14,4,42,4,0,12,7
SAL80088,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,6,0,12,0,0,3,0,5,0,4,0,0,4,7,34,0,40,0,0,0,0,0,0,5,0,0,0,0,9,0,13,0,0,4,0,0,0,6,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,3,10,0,6,6,4,0,26,0,0,0,0,0,0,3,12,13,35,19,17,3,96,8,0,6,0,7,0,20,0,0,3,0,5,3,11,0,0,4,0,0,0,5,4,0,4,0,4,0,9,0,0,0,0,0,0,4,35,13,76,40,99,4,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
SAL80089,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,4,9,4,20,3,42,0,0,3,0,13,0,12,4,0,11,15,144,8,181,0,0,3,4,8,0,16,11,3,18,17,25,3,77,4,0,14,15,24,0,62,7,0,12,3,22,6,56,4,0,8,6,12,0,28,3,0,9,7,0,0,13,0,0,0,0,8,0,6,39,8,60,25,24,0,155,4,4,3,8,11,3,33,74,23,132,90,85,3,410,25,5,30,3,20,0,82,14,3,35,27,21,7,97,4,0,3,3,6,0,14,0,0,10,0,38,0,53,0,0,10,14,17,4,41,202,45,362,243,491,39,1383,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,8,0,0,0,3,7,0,8,0,0,0,3,0,0,3,11,0,26,8,17,0,63,7,0,11,5
SAL80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80091,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,5,0,9,0,0,0,0,0,0,4,0,0,7,7,42,0,63,0,0,0,0,0,0,4,4,0,0,4,3,0,19,8,0,14,10,10,0,35,8,0,5,7,6,0,19,0,0,10,0,0,0,11,0,0,3,0,0,0,8,0,0,4,0,0,0,4,29,4,32,8,10,0,90,4,0,4,0,3,0,19,59,11,69,11,17,0,170,19,8,33,0,4,0,68,12,7,12,3,6,3,43,0,0,7,0,0,0,5,4,0,8,0,8,0,15,0,0,3,0,4,3,14,156,36,210,60,133,14,593,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,7,5,4,0,19,8,0,4,5
SAL80092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,10,0,0,4,0,0,0,5,0,0,11,8,46,4,66,0,0,0,0,0,0,4,11,0,21,3,6,3,47,7,0,14,8,10,0,45,8,0,4,3,9,3,18,5,0,9,3,0,0,16,3,0,5,6,0,0,4,0,0,0,5,4,0,15,25,9,48,6,6,3,95,5,0,13,0,9,0,25,70,19,84,28,25,6,227,18,4,17,3,4,0,38,22,4,40,10,6,6,93,0,0,0,0,3,0,0,7,0,9,6,3,0,19,3,0,3,0,4,0,10,176,37,280,96,142,16,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,3,0,4,0,0,4,4,4,0,14,0,0,0,0,0,0,3,4,0,15,0,5,0,30,8,0,4,4
SAL80093,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,3,0,7,0,0,0,3,0,0,3,0,0,8,6,60,0,79,0,0,0,0,0,0,0,4,0,7,5,8,3,21,0,0,0,3,8,0,16,4,0,5,3,4,3,22,0,0,3,4,5,0,9,0,0,3,0,0,0,4,0,0,0,0,0,0,6,21,3,28,9,12,0,82,0,0,4,3,0,0,15,43,14,74,19,15,3,162,11,0,14,3,5,0,34,4,0,8,0,5,0,20,0,0,0,0,0,0,5,0,0,0,0,15,0,20,3,0,5,0,0,5,10,102,23,172,69,141,13,511,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,6,10,0,14,5,0,5,0
SAL80094,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,12,0,10,0,0,3,0,5,0,10,0,0,6,15,74,0,101,0,0,0,0,0,0,6,5,0,9,4,22,0,37,3,6,11,4,8,0,25,0,0,4,0,3,0,14,3,0,5,0,5,0,11,0,0,7,0,0,0,9,0,0,0,0,0,0,0,21,0,41,3,15,6,87,0,0,11,0,9,0,20,37,16,49,31,24,3,157,19,6,17,4,6,0,60,8,0,13,3,8,0,30,4,0,0,3,4,0,10,7,3,6,0,8,0,29,0,0,6,4,4,0,14,104,32,176,90,220,16,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,4,0,0,3,4,4,0,13,0,0,3,0,0,0,7,0,0,12,8,14,0,31,0,0,4,0
SAL80095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80097,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,21,0,26,0,0,0,0,15,0,16,0,0,13,19,105,0,134,0,0,0,3,13,0,23,7,0,7,10,14,4,38,3,0,4,3,11,4,29,0,0,0,6,25,0,34,0,0,4,0,4,0,9,0,4,5,3,3,0,22,0,0,4,4,3,0,11,22,7,58,16,8,4,110,4,0,4,0,7,0,17,65,22,131,67,65,7,352,17,4,17,4,6,0,44,17,6,13,11,17,4,64,4,4,8,0,3,0,15,0,0,3,3,19,0,28,0,0,0,3,13,0,14,138,51,271,156,348,24,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5,0,0,4,8,4,0,17,0,0,0,0,0,0,5,0,0,4,0,12,0,28,0,0,0,6
SAL80098,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,12,6,14,5,30,6,0,3,0,0,0,11,13,0,28,20,51,0,116,0,0,3,0,3,0,13,16,0,18,14,14,0,72,18,0,16,11,16,0,62,19,3,15,8,10,4,62,3,0,8,5,0,0,16,6,0,12,3,0,5,26,0,0,3,0,0,0,15,51,5,71,22,15,0,170,0,0,10,3,11,0,23,129,19,129,58,43,6,383,24,9,32,8,3,0,74,19,5,31,16,11,0,73,3,0,5,0,3,0,7,9,0,7,0,19,0,39,7,0,4,3,5,7,30,332,43,403,189,224,33,1221,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,6,4,0,27,0,0,4,0,0,0,4,13,0,26,10,10,0,64,6,0,16,4
SAL80099,0,3,0,0,4,0,8,0,0,0,0,0,0,0,0,0,5,3,3,0,17,0,0,0,0,3,0,10,11,0,14,16,69,3,112,0,0,4,0,7,0,8,11,0,18,7,17,0,50,9,0,18,15,8,5,53,9,0,9,6,3,3,28,7,0,9,0,0,0,16,0,3,14,4,0,0,18,0,0,10,0,0,0,19,69,14,92,14,11,0,195,4,6,7,4,3,0,29,205,38,192,31,27,9,510,35,8,22,4,10,0,78,23,8,28,8,9,4,80,5,4,4,0,3,0,24,3,0,15,5,8,0,32,13,0,9,8,5,5,37,413,80,469,125,198,31,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,9,5,0,0,0,0,0,6,3,0,4,4,0,0,15,0,0,4,0,0,0,5,10,0,14,6,6,0,38,3,0,9,13
SAL80100,0,0,3,0,3,0,7,0,0,0,0,0,0,3,13,0,8,10,29,6,63,6,0,0,0,13,0,23,3,0,33,35,207,12,289,4,0,11,3,7,0,20,22,0,24,25,36,0,106,19,9,25,25,51,6,123,24,5,26,22,20,4,92,5,5,11,11,18,3,61,4,0,15,8,6,0,34,0,0,6,10,4,0,22,61,20,111,29,33,4,258,4,0,12,10,20,0,47,155,34,218,109,116,12,650,47,9,47,8,22,0,136,23,4,40,12,25,5,112,4,5,13,3,7,0,31,6,0,6,9,36,0,63,11,0,6,4,14,12,45,421,86,620,323,673,58,2181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,14,0,0,3,4,3,0,14,0,0,15,17,16,0,54,0,0,0,3,0,0,7,10,4,39,22,34,3,110,7,0,18,18
SAL80101,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,18,0,24,4,0,0,0,5,0,11,3,0,18,20,103,8,154,6,0,6,6,4,0,19,4,3,9,7,16,0,46,6,0,8,11,12,0,36,13,0,3,7,16,0,38,3,0,6,4,5,0,27,4,0,16,7,6,0,29,3,0,7,7,4,0,20,55,18,113,34,15,3,234,3,0,4,4,5,0,24,141,43,186,74,59,7,503,33,7,18,5,8,3,81,25,3,17,4,6,4,59,0,0,7,3,3,0,19,7,0,4,3,29,0,44,0,0,4,0,7,5,19,316,71,455,201,304,25,1381,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,3,0,9,0,0,0,0,0,0,5,0,0,11,8,8,0,32,0,0,3,0,0,0,3,3,0,21,9,28,3,65,0,0,6,8
SAL80102,0,0,5,0,3,0,3,0,0,0,0,0,0,0,8,0,7,4,9,0,32,0,0,0,0,0,0,7,4,0,17,18,46,6,83,0,0,0,0,6,0,4,7,0,9,3,8,0,31,8,0,15,6,19,3,51,8,0,8,5,7,0,29,4,4,19,14,0,0,41,6,0,13,0,0,0,25,0,0,10,0,0,0,13,83,15,129,18,8,3,252,3,0,6,6,0,0,23,139,47,208,26,18,3,443,99,14,48,4,7,3,166,19,4,24,4,4,0,59,0,0,10,3,3,0,20,12,0,9,0,5,0,26,3,0,9,0,4,3,17,407,84,552,111,153,24,1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,5,0,5,0,0,0,9,5,0,8,4,0,0,18,0,0,0,3,0,0,5,5,0,16,6,4,0,33,12,3,21,5
