SAL_CODE_2021,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
SAL80089,8,100,12,39,27,0,0,0,0,192,28,101,0,45,17,4,0,4,3,195,101,66,3,30,143,32,0,14,9,390,57,99,5,79,59,8,0,8,6,322,8,24,3,7,14,7,0,0,0,63,12,5,27,11,17,5,0,3,0,74,0,0,0,0,0,0,0,0,0,0,0,8,0,3,8,3,0,0,5,32,4,0,0,8,3,0,0,0,3,14,246,455,64,235,306,63,3,38,29,1441,28,49,12,5,15,4,0,0,5,123,36,120,21,10,13,14,8,5,7,223,28,51,105,13,11,10,5,15,9,253,12,11,72,9,6,5,3,7,4,131,10,10,21,3,13,0,7,9,0,73,17,134,14,54,30,0,0,4,0,254,36,124,3,52,19,0,0,4,3,244,171,130,11,46,181,42,10,27,14,633,94,158,16,122,83,15,6,18,17,516,10,61,12,8,18,7,0,0,3,119
SAL80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80091,3,53,7,7,5,0,0,0,0,82,10,47,0,14,6,0,0,0,0,77,35,28,0,15,37,6,0,11,9,134,43,62,0,24,19,4,0,0,4,162,12,16,3,0,7,3,0,0,0,45,4,0,7,0,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,10,0,5,0,0,0,0,0,0,0,5,128,274,17,74,104,18,0,22,17,652,21,63,7,6,9,3,0,0,0,113,8,65,5,4,12,4,9,6,0,117,11,21,22,8,4,4,11,8,0,82,4,3,27,0,5,0,0,4,0,43,3,9,9,0,0,0,0,3,0,24,10,60,7,12,13,0,0,0,0,102,14,71,0,23,6,0,0,3,0,118,69,55,6,20,50,11,0,22,9,228,69,109,5,38,28,4,5,5,3,263,15,32,8,3,7,4,0,3,0,76
SAL80092,10,81,8,32,5,3,0,3,0,143,5,33,0,6,7,6,0,7,0,66,49,45,0,21,51,12,0,9,4,198,48,49,9,28,27,0,0,8,0,170,5,13,0,0,4,4,0,0,0,27,0,5,10,4,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,13,3,0,0,0,0,0,0,0,6,18,144,257,27,106,126,35,0,30,11,741,23,34,12,5,10,0,0,5,0,80,15,54,21,3,9,13,5,17,0,135,21,35,21,3,9,6,4,8,0,114,16,7,35,0,4,0,0,4,0,72,7,9,4,0,4,0,0,5,0,27,21,118,8,41,9,5,0,3,0,202,6,45,0,12,12,0,0,15,0,91,80,94,14,25,73,24,3,27,6,342,80,90,4,46,43,11,0,10,0,283,6,24,4,4,4,4,0,0,0,44
SAL80093,4,32,3,14,3,0,0,0,0,57,5,42,0,6,4,0,0,0,0,69,31,34,0,12,40,10,0,0,3,127,30,49,0,20,28,3,0,0,0,124,7,8,0,0,0,5,0,0,0,20,4,0,10,0,8,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,9,0,0,0,0,4,0,0,0,0,3,99,188,24,62,108,19,0,3,8,514,17,21,4,5,12,0,0,0,0,53,16,49,10,0,12,0,0,0,5,93,19,24,26,0,7,5,4,0,0,93,22,7,41,0,3,0,0,3,0,70,6,0,11,0,0,0,0,0,0,22,7,36,3,12,3,0,0,3,0,72,11,58,0,6,5,0,0,0,0,85,63,66,8,12,59,9,4,3,3,231,39,70,3,28,34,12,0,0,0,187,11,17,0,0,3,3,0,0,4,40
SAL80094,6,48,0,13,11,0,0,0,0,78,5,49,0,8,6,0,0,0,3,73,52,30,5,0,45,7,0,4,0,143,39,49,0,39,26,4,0,5,0,169,10,23,0,6,8,6,0,0,7,52,5,0,9,4,6,8,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,16,0,3,0,0,3,0,0,0,0,8,129,242,20,83,123,21,0,8,13,637,21,33,3,3,3,0,0,5,0,73,19,47,14,0,4,3,0,0,6,86,14,30,44,5,4,3,8,3,0,104,12,6,35,0,4,0,0,7,0,66,8,9,9,0,4,0,0,4,0,34,6,60,3,16,15,0,0,4,0,100,10,73,3,8,5,0,0,0,3,103,83,69,9,9,54,12,4,7,0,251,57,97,0,58,29,4,0,4,8,264,10,38,4,5,8,9,0,3,7,78
SAL80095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80097,10,98,5,21,13,0,0,0,0,153,6,81,0,15,14,0,0,0,0,115,65,58,0,16,102,7,0,4,0,249,44,41,4,52,38,6,4,4,6,181,9,20,3,9,11,3,0,0,0,50,5,5,9,10,12,5,0,3,0,47,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,0,0,0,0,17,0,0,0,0,5,0,0,0,0,6,171,352,26,128,216,23,0,14,12,939,23,45,5,8,8,0,0,0,0,92,44,86,13,7,13,0,0,9,4,182,37,51,81,11,13,10,9,11,9,235,29,6,53,7,0,3,7,8,0,104,7,3,0,4,7,0,0,9,0,29,15,116,5,30,18,0,0,0,0,184,16,92,0,16,17,0,0,0,0,147,113,111,0,29,137,18,3,5,10,426,69,71,5,72,56,10,3,3,3,301,14,34,8,8,12,7,0,0,0,77
SAL80098,7,105,9,29,18,8,0,0,3,182,12,67,0,30,7,0,0,5,0,116,61,73,7,34,100,15,3,0,11,302,32,46,4,49,35,5,0,0,3,180,9,23,0,6,19,4,0,0,0,50,3,0,14,16,14,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,5,0,18,0,0,0,5,0,0,0,0,9,13,146,383,48,199,220,46,8,24,31,1113,18,41,9,11,17,3,0,0,4,104,48,165,30,17,21,10,13,21,0,328,26,75,50,15,9,9,15,9,3,213,20,10,38,3,3,4,0,0,0,82,5,6,5,5,5,0,0,0,0,25,15,126,12,43,17,8,4,0,3,235,16,99,0,31,7,0,0,5,0,159,118,145,26,52,154,39,18,19,19,587,56,89,11,71,48,9,3,5,4,292,14,30,11,8,26,6,0,4,0,95
SAL80099,16,116,6,14,18,3,0,0,0,167,14,68,0,13,12,6,0,0,0,110,101,75,0,21,62,18,0,6,9,294,119,191,4,41,41,6,0,6,12,418,25,42,0,4,10,3,0,0,0,82,0,0,10,3,4,5,0,3,0,28,0,0,0,0,0,0,0,0,0,0,8,15,0,0,9,0,0,0,0,38,0,4,0,4,0,6,0,0,5,14,324,592,22,103,179,47,0,22,35,1321,46,81,4,0,5,4,0,3,4,154,28,93,9,10,4,3,4,10,8,169,37,72,44,15,15,0,9,9,0,193,19,36,46,0,7,0,0,0,0,115,16,17,8,0,5,0,0,0,0,45,20,153,5,15,19,3,0,5,0,221,17,92,0,22,14,6,0,0,0,147,190,150,13,32,89,38,11,16,13,545,223,332,8,57,80,10,8,11,24,739,27,65,7,6,19,3,7,0,3,126
SAL80100,18,164,4,51,29,8,0,6,0,279,31,164,4,63,24,9,0,6,0,301,113,141,11,58,215,40,0,15,5,593,83,142,13,127,89,10,3,4,10,491,16,30,3,7,9,3,0,0,0,72,10,9,35,31,40,16,0,5,0,148,0,0,0,0,0,0,0,0,0,4,7,15,4,9,11,3,0,0,0,49,4,6,0,11,4,3,0,0,5,35,330,762,101,380,471,100,3,49,31,2224,37,80,14,12,29,6,0,6,6,185,61,201,41,19,27,11,17,19,6,411,48,96,132,17,32,16,25,22,9,403,35,27,115,0,11,4,7,18,0,221,10,8,29,0,12,5,0,9,0,72,21,198,6,67,37,7,0,8,0,339,41,213,7,71,33,9,0,9,0,379,239,258,36,80,289,71,23,32,14,1032,150,219,19,200,123,19,10,18,18,770,24,70,12,11,19,7,4,0,0,152
SAL80101,14,104,7,15,18,4,0,0,6,165,20,92,0,12,18,0,0,0,0,149,95,107,6,15,153,24,0,0,7,409,52,91,4,47,55,6,0,0,7,267,7,26,4,9,18,4,0,0,0,73,4,0,11,5,12,3,0,4,0,40,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,8,0,7,4,0,4,0,0,0,3,17,238,516,52,126,315,42,3,14,17,1320,31,59,13,7,20,7,0,0,0,146,59,163,7,12,19,5,4,0,3,273,53,87,79,11,14,10,14,11,3,280,31,12,54,5,11,3,0,6,0,119,3,0,7,0,8,0,0,0,0,22,23,138,7,26,17,0,0,0,4,220,30,113,0,18,21,0,3,3,3,188,216,207,13,37,212,40,6,12,12,757,110,156,3,80,72,7,4,4,12,452,20,37,7,12,18,12,3,3,0,111
SAL80102,16,86,5,9,10,0,0,0,0,126,11,68,0,16,6,0,0,3,0,117,68,76,4,12,44,4,0,3,3,210,118,253,4,29,50,8,0,6,7,481,20,43,4,7,15,7,0,0,0,98,0,0,4,10,4,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,7,5,0,8,7,0,0,0,0,27,3,0,0,5,3,0,0,0,4,19,304,656,25,112,167,30,4,19,23,1338,60,142,12,11,21,4,0,7,5,249,22,84,16,14,13,5,0,0,3,156,32,76,30,6,3,0,5,0,9,163,20,29,17,4,4,0,0,7,0,77,25,29,5,0,12,0,0,0,6,76,24,123,4,18,10,0,0,0,0,186,19,88,3,23,8,0,3,6,0,152,137,152,8,14,72,11,12,12,9,430,223,449,12,52,91,14,7,6,15,863,31,70,16,18,17,9,0,4,3,170
SAL80103,0,29,0,0,7,0,0,0,0,38,0,3,0,4,4,0,0,0,0,16,12,12,0,0,13,5,0,0,0,46,8,10,0,4,5,0,0,0,4,28,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,34,81,0,9,31,4,0,6,4,175,6,10,0,0,4,0,0,0,0,22,10,14,3,0,4,0,0,0,3,29,10,7,3,0,4,0,0,0,3,28,9,3,0,0,0,0,0,3,0,22,0,0,0,0,0,0,0,0,0,4,0,78,0,0,7,0,0,0,0,84,0,9,0,4,4,0,0,0,0,17,32,35,0,0,18,7,0,0,0,98,14,16,0,6,7,0,0,0,4,50,6,5,0,0,0,0,0,0,0,10
SAL80104,0,3,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,3,4,5,0,0,0,15,4,4,0,0,0,0,0,0,0,8,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,0,8,8,3,0,5,0,51,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,3,0,5,0,0,0,0,3,0,17,4,0,3,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,4,9,0,0,3,8,5,0,0,0,22,4,7,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,11
SAL80105,4,36,0,7,0,0,0,0,4,51,0,16,0,6,3,0,0,0,0,32,20,19,0,0,29,3,0,3,3,77,9,20,0,15,24,4,0,0,0,76,5,0,0,0,0,0,0,0,0,4,0,0,6,6,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,5,0,0,0,0,8,53,108,14,25,70,16,0,10,4,304,7,14,0,0,6,0,0,0,0,36,7,27,7,0,8,0,0,0,0,52,8,16,30,0,4,5,8,3,0,69,7,8,18,0,0,0,0,0,0,37,0,0,5,0,3,0,0,0,0,12,3,48,0,3,0,0,0,0,4,62,4,26,0,7,3,0,0,0,0,43,35,34,3,13,32,11,3,6,4,125,18,29,0,18,32,4,0,0,0,107,3,8,4,0,0,0,0,0,0,18
SAL80106,3,43,0,10,9,0,0,0,4,74,7,34,0,15,3,0,0,0,0,61,26,36,3,10,39,7,0,7,0,128,31,56,7,19,19,3,0,3,3,141,7,22,0,0,3,0,0,3,0,36,0,0,5,4,7,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,5,0,4,5,0,0,0,8,94,221,21,69,92,29,0,17,14,560,13,45,4,4,8,0,0,3,3,84,15,49,4,9,0,9,0,5,0,90,12,17,27,3,4,6,9,5,0,86,3,3,20,0,0,0,3,7,0,44,3,10,8,0,0,0,0,0,0,30,3,54,0,13,9,0,0,0,4,86,9,43,5,16,9,0,0,0,0,87,47,53,13,18,51,18,10,13,3,231,46,87,10,33,29,4,0,3,4,214,11,29,5,0,4,7,0,3,3,57
SAL80107,10,76,6,20,6,6,0,0,6,131,16,80,0,16,22,0,0,0,0,140,45,66,8,16,111,18,0,4,0,275,47,97,4,63,54,3,0,0,6,269,14,20,0,8,6,4,0,0,0,52,5,3,12,15,16,5,0,5,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,13,0,4,0,3,3,0,0,3,3,23,171,406,54,156,247,46,0,11,21,1117,11,62,13,11,13,0,0,0,0,117,30,121,25,6,18,8,7,6,3,226,43,61,62,7,14,7,17,14,7,234,12,5,52,0,4,0,3,10,3,99,9,9,19,5,3,0,0,3,0,39,16,100,13,24,12,6,0,0,3,167,30,105,3,21,24,0,0,0,0,180,113,116,16,25,140,29,13,10,5,466,84,137,12,87,79,6,0,9,6,425,20,41,3,8,10,4,0,0,0,93
SAL80108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80109,10,58,7,14,7,0,0,3,0,90,10,38,0,5,4,0,0,5,3,64,54,25,0,4,43,10,0,4,3,148,34,47,0,21,23,0,0,0,5,131,3,10,0,0,3,6,0,0,0,19,0,0,4,7,3,0,0,5,0,21,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,0,0,11,0,0,0,0,3,0,0,0,4,8,134,206,20,53,96,24,0,8,8,556,18,26,5,5,5,7,0,0,0,54,17,43,9,6,0,0,0,3,0,80,25,18,13,3,6,4,3,0,0,78,19,7,23,0,7,5,0,3,0,70,3,9,3,0,0,0,0,0,0,13,9,83,7,15,7,0,0,3,0,121,12,48,0,5,9,0,0,6,3,79,114,65,3,14,52,17,9,5,0,287,60,89,5,29,34,0,0,0,3,216,6,24,0,0,3,5,0,0,0,38
SAL80110,14,317,13,48,19,6,0,5,6,418,15,58,0,19,7,3,0,0,0,101,70,88,7,39,82,23,0,14,3,320,68,136,0,52,82,13,0,3,3,356,18,24,10,3,14,5,0,0,0,82,3,0,18,7,17,0,0,3,0,58,0,0,0,0,0,0,0,0,0,0,10,9,0,0,4,0,0,0,0,25,3,11,0,4,0,3,0,0,5,18,220,728,52,202,247,65,3,30,17,1577,20,71,7,8,18,0,0,8,3,135,35,125,35,22,17,32,3,28,5,293,28,81,43,10,14,5,10,13,0,198,7,15,28,7,4,3,3,6,0,66,0,5,4,5,7,3,0,0,0,20,18,461,14,64,30,7,0,3,5,605,14,74,0,22,7,3,0,7,0,139,112,152,21,66,133,58,16,41,9,602,130,222,6,77,113,14,6,13,13,592,28,50,21,11,26,5,0,3,4,135
SAL80111,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,4,4,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,0,8,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,5,0,0,4,0,0,0,0,11,6,5,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3
SAL80112,11,80,5,3,15,0,0,0,0,109,13,32,0,0,3,0,0,0,0,52,45,38,4,11,31,5,0,5,6,142,44,82,0,18,15,0,0,0,9,165,5,15,3,5,5,9,0,0,0,37,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,19,0,0,0,0,5,0,0,0,0,11,152,299,19,45,84,17,0,9,24,650,14,42,4,4,14,3,0,0,4,82,24,51,5,0,9,4,4,7,3,106,25,25,11,6,6,3,0,0,0,73,23,9,4,0,4,0,0,0,0,40,4,4,3,0,3,0,0,0,0,20,17,142,4,8,15,0,0,0,3,188,18,37,0,0,3,0,0,0,0,67,95,103,4,12,36,16,0,5,10,288,92,160,0,20,26,7,0,6,12,326,9,20,10,9,8,9,0,0,0,56
SAL80113,5,15,0,0,0,0,0,0,0,18,0,12,0,6,3,0,0,0,3,30,13,22,3,7,13,9,0,4,0,63,30,66,0,5,11,0,0,4,3,115,4,13,0,3,7,0,0,0,0,25,0,0,5,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,71,150,12,20,49,8,0,5,14,333,9,23,13,0,5,0,0,0,4,57,8,29,4,0,4,0,0,0,0,51,8,20,11,3,6,0,0,3,0,48,7,4,3,0,0,0,0,0,0,18,0,0,0,0,3,0,0,0,0,12,8,28,0,0,0,0,0,0,0,41,8,16,0,4,3,0,0,0,3,35,38,52,9,3,20,7,0,0,0,128,60,125,3,8,27,4,0,8,4,233,5,11,0,0,12,0,0,0,0,33
SAL80114,0,34,0,26,11,0,0,0,0,78,6,29,0,18,10,0,0,0,0,60,27,29,3,11,53,12,0,4,3,152,12,20,8,37,22,5,3,5,0,98,0,8,3,6,6,0,0,0,0,23,0,0,8,5,6,4,0,5,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,59,140,31,98,123,30,6,10,8,510,5,17,3,4,3,5,0,0,0,36,11,33,4,0,9,10,0,4,0,74,13,23,69,5,11,4,16,9,3,152,6,7,51,0,0,0,4,8,0,88,5,3,7,0,0,0,0,0,0,23,0,44,3,34,11,0,0,0,0,93,11,40,0,18,10,4,7,0,0,80,43,45,8,15,70,19,7,4,8,215,22,31,7,51,32,5,8,0,0,148,3,11,8,6,5,0,0,0,0,40
