SAL_CODE_2021,M_Neg_Nil_income_15_19_yrs,M_Neg_Nil_income_20_24_yrs,M_Neg_Nil_income_25_34_yrs,M_Neg_Nil_income_35_44_yrs,M_Neg_Nil_income_45_54_yrs,M_Neg_Nil_income_55_64_yrs,M_Neg_Nil_income_65_74_yrs,M_Neg_Nil_income_75_84_yrs,M_Negtve_Nil_incme_85_yrs_ovr,M_Neg_Nil_income_Tot,M_1_149_15_19_yrs,M_1_149_20_24_yrs,M_1_149_25_34_yrs,M_1_149_35_44_yrs,M_1_149_45_54_yrs,M_1_149_55_64_yrs,M_1_149_65_74_yrs,M_1_149_75_84_yrs,M_1_149_85ov,M_1_149_Tot,M_150_299_15_19_yrs,M_150_299_20_24_yrs,M_150_299_25_34_yrs,M_150_299_35_44_yrs,M_150_299_45_54_yrs,M_150_299_55_64_yrs,M_150_299_65_74_yrs,M_150_299_75_84_yrs,M_150_299_85ov,M_150_299_Tot,M_300_399_15_19_yrs,M_300_399_20_24_yrs,M_300_399_25_34_yrs,M_300_399_35_44_yrs,M_300_399_45_54_yrs,M_300_399_55_64_yrs,M_300_399_65_74_yrs,M_300_399_75_84_yrs,M_300_399_85ov,M_300_399_Tot,M_400_499_15_19_yrs,M_400_499_20_24_yrs,M_400_499_25_34_yrs,M_400_499_35_44_yrs,M_400_499_45_54_yrs,M_400_499_55_64_yrs,M_400_499_65_74_yrs,M_400_499_75_84_yrs,M_400_499_85ov,M_400_499_Tot,M_500_649_15_19_yrs,M_500_649_20_24_yrs,M_500_649_25_34_yrs,M_500_649_35_44_yrs,M_500_649_45_54_yrs,M_500_649_55_64_yrs,M_500_649_65_74_yrs,M_500_649_75_84_yrs,M_500_649_85ov,M_500_649_Tot,M_650_799_15_19_yrs,M_650_799_20_24_yrs,M_650_799_25_34_yrs,M_650_799_35_44_yrs,M_650_799_45_54_yrs,M_650_799_55_64_yrs,M_650_799_65_74_yrs,M_650_799_75_84_yrs,M_650_799_85ov,M_650_799_Tot,M_800_999_15_19_yrs,M_800_999_20_24_yrs,M_800_999_25_34_yrs,M_800_999_35_44_yrs,M_800_999_45_54_yrs,M_800_999_55_64_yrs,M_800_999_65_74_yrs,M_800_999_75_84_yrs,M_800_999_85ov,M_800_999_Tot,M_1000_1249_15_19_yrs,M_1000_1249_20_24_yrs,M_1000_1249_25_34_yrs,M_1000_1249_35_44_yrs,M_1000_1249_45_54_yrs,M_1000_1249_55_64_yrs,M_1000_1249_65_74_yrs,M_1000_1249_75_84_yrs,M_1000_1249_85ov,M_1000_1249_Tot,M_1250_1499_15_19_yrs,M_1250_1499_20_24_yrs,M_1250_1499_25_34_yrs,M_1250_1499_35_44_yrs,M_1250_1499_45_54_yrs,M_1250_1499_55_64_yrs,M_1250_1499_65_74_yrs,M_1250_1499_75_84_yrs,M_1250_1499_85ov,M_1250_1499_Tot,M_1500_1749_15_19_yrs,M_1500_1749_20_24_yrs,M_1500_1749_25_34_yrs,M_1500_1749_35_44_yrs,M_1500_1749_45_54_yrs,M_1500_1749_55_64_yrs,M_1500_1749_65_74_yrs,M_1500_1749_75_84_yrs,M_1500_1749_85ov,M_1500_1749_Tot,M_1750_1999_15_19_yrs,M_1750_1999_20_24_yrs,M_1750_1999_25_34_yrs,M_1750_1999_35_44_yrs,M_1750_1999_45_54_yrs,M_1750_1999_55_64_yrs,M_1750_1999_65_74_yrs,M_1750_1999_75_84_yrs,M_1750_1999_85ov,M_1750_1999_Tot,M_2000_2999_15_19_yrs,M_2000_2999_20_24_yrs,M_2000_2999_25_34_yrs,M_2000_2999_35_44_yrs,M_2000_2999_45_54_yrs,M_2000_2999_55_64_yrs,M_2000_2999_65_74_yrs,M_2000_2999_75_84_yrs,M_2000_2999_85ov,M_2000_2999_Tot,M_3000_3499_15_19_yrs,M_3000_3499_20_24_yrs,M_3000_3499_25_34_yrs,M_3000_3499_35_44_yrs,M_3000_3499_45_54_yrs,M_3000_3499_55_64_yrs,M_3000_3499_65_74_yrs,M_3000_3499_75_84_yrs,M_3000_3499_85ov,M_3000_3499_Tot,M_3500_more_15_19_yrs,M_3500_more_20_24_yrs,M_3500_more_25_34_yrs,M_3500_more_35_44_yrs,M_3500_more_45_54_yrs,M_3500_more_55_64_yrs,M_3500_more_65_74_yrs,M_3500_more_75_84_yrs,M_3500_more_85ov,M_3500_more_Tot,M_PI_NS_15_19_yrs,M_PI_NS_ns_20_24_yrs,M_PI_NS_ns_25_34_yrs,M_PI_NS_ns_35_44_yrs,M_PI_NS_ns_45_54_yrs,M_PI_NS_ns_55_64_yrs,M_PI_NS_ns_65_74_yrs,M_PI_NS_ns_75_84_yrs,M_PI_NS_ns_85_yrs_ovr,M_PI_NS_ns_Tot,M_Tot_15_19_yrs,M_Tot_20_24_yrs,M_Tot_25_34_yrs,M_Tot_35_44_yrs,M_Tot_45_54_yrs,M_Tot_55_64_yrs,M_Tot_65_74_yrs,M_Tot_75_84_yrs,M_Tot_85ov,M_Tot_Tot,F_Neg_Nil_income_15_19_yrs,F_Neg_Nil_income_20_24_yrs,F_Neg_Nil_income_25_34_yrs,F_Neg_Nil_income_35_44_yrs,F_Neg_Nil_income_45_54_yrs,F_Neg_Nil_income_55_64_yrs,F_Neg_Nil_income_65_74_yrs,F_Neg_Nil_income_75_84_yrs,F_Neg_Nil_incme_85_yrs_ovr,F_Neg_Nil_income_Tot,F_1_149_15_19_yrs,F_1_149_20_24_yrs,F_1_149_25_34_yrs,F_1_149_35_44_yrs,F_1_149_45_54_yrs,F_1_149_55_64_yrs,F_1_149_65_74_yrs,F_1_149_75_84_yrs,F_1_149_85ov,F_1_149_Tot,F_150_299_15_19_yrs,F_150_299_20_24_yrs,F_150_299_25_34_yrs,F_150_299_35_44_yrs,F_150_299_45_54_yrs,F_150_299_55_64_yrs,F_150_299_65_74_yrs,F_150_299_75_84_yrs,F_150_299_85ov,F_150_299_Tot
SAL80093,39,3,3,0,0,8,9,0,0,76,21,0,3,0,0,0,3,0,0,30,4,3,6,3,0,0,11,8,0,38,0,7,3,0,3,6,16,4,3,50,3,7,4,3,10,5,9,9,0,43,0,7,7,4,6,4,9,0,0,44,0,10,8,4,4,6,10,8,4,47,0,7,11,7,3,14,8,5,0,61,3,3,27,11,6,22,18,7,0,107,0,10,16,10,13,17,10,3,5,82,0,8,18,8,11,10,16,9,0,81,0,5,15,19,21,12,11,0,0,78,0,3,34,49,54,39,26,5,0,200,0,0,7,16,14,15,6,0,0,55,0,0,4,24,22,17,4,0,0,69,3,9,17,7,5,4,10,0,0,51,85,79,176,160,165,184,176,63,24,1106,28,4,11,18,7,17,9,5,0,101,19,5,0,0,6,5,4,3,0,45,7,11,8,3,5,12,18,6,0,62
SAL80094,50,7,3,5,7,8,8,6,0,87,17,3,0,0,0,4,0,0,0,27,17,6,4,0,0,8,4,0,0,40,3,6,5,5,10,7,8,14,6,65,4,12,5,7,0,5,12,5,7,61,8,9,7,5,5,5,10,9,0,56,0,5,10,3,0,6,9,11,4,54,0,13,19,13,7,7,15,10,0,91,4,13,30,12,21,14,20,10,4,131,0,14,23,24,16,13,17,10,0,115,0,11,27,22,22,16,9,4,0,114,0,5,9,23,19,13,10,4,0,73,0,0,25,67,54,36,15,3,0,207,0,0,3,19,20,13,8,0,0,63,0,0,6,17,17,14,5,3,0,58,6,8,13,7,7,15,9,4,0,56,104,110,183,232,227,170,155,107,19,1296,25,3,11,14,13,10,13,0,0,90,14,0,3,4,3,7,10,3,0,53,20,8,8,6,6,5,19,9,5,67
SAL80095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80097,55,15,9,8,5,7,12,0,3,120,31,8,0,0,0,5,4,0,0,47,18,10,3,4,4,10,6,4,3,64,8,5,4,11,5,5,21,23,16,95,4,7,3,8,11,9,23,15,12,92,9,17,12,3,0,8,16,11,4,92,8,12,13,10,13,12,24,16,5,111,3,14,30,15,10,22,30,10,9,144,0,23,35,34,20,29,35,13,8,200,0,18,43,36,29,30,32,9,5,197,0,4,53,34,34,41,32,6,0,205,0,5,37,43,32,29,22,4,0,168,0,0,46,94,92,91,20,4,0,343,0,0,11,19,19,15,4,0,0,64,0,0,11,17,26,29,5,0,3,97,6,6,14,12,9,12,13,21,21,111,143,146,321,345,312,352,304,149,86,2156,57,11,19,19,14,37,21,3,0,186,37,3,4,4,8,7,16,3,4,88,21,10,9,6,3,9,25,20,10,117
SAL80098,78,8,5,7,6,8,12,0,0,128,29,5,0,0,0,4,0,3,0,45,6,9,3,4,3,5,0,0,0,31,7,8,6,7,0,5,4,7,0,46,4,3,16,5,3,8,4,0,0,50,5,7,17,12,0,0,0,0,0,45,3,15,25,11,7,4,0,0,0,71,0,15,51,32,11,9,3,0,0,119,0,28,105,62,32,5,3,0,0,236,0,18,69,58,25,6,0,0,0,184,0,5,71,90,20,12,4,0,0,198,0,6,44,74,22,8,0,0,0,162,0,0,76,163,68,17,3,0,0,329,0,0,9,48,14,3,0,0,0,82,0,0,10,37,13,6,0,0,0,68,3,6,25,23,6,4,4,0,0,78,142,147,534,632,250,87,55,14,0,1855,60,8,68,46,16,28,16,5,0,245,29,3,18,12,0,0,0,0,0,71,14,17,16,19,3,0,11,0,0,73
SAL80099,94,21,7,17,5,6,12,4,4,167,48,13,7,0,7,5,10,4,0,76,17,15,4,7,7,4,9,7,3,71,4,16,3,11,10,27,17,9,9,94,9,14,14,5,20,22,23,18,10,122,4,0,16,10,4,9,14,14,5,80,9,12,16,7,12,10,25,9,0,85,0,20,31,24,13,12,27,16,3,150,0,18,38,27,23,22,22,18,0,172,0,21,45,28,13,15,28,10,0,162,3,13,44,27,29,17,24,9,0,168,0,0,46,33,29,25,13,7,0,153,0,3,83,122,110,66,35,5,0,420,0,0,9,43,33,24,3,0,0,121,0,0,20,68,91,67,12,3,0,262,4,13,21,24,25,20,28,27,32,199,185,176,409,439,427,359,292,164,67,2519,81,17,17,25,33,22,12,9,3,218,54,9,5,0,6,17,11,7,0,102,26,15,6,10,9,15,15,6,3,102
SAL80100,137,23,25,9,16,22,17,10,3,255,64,8,12,3,4,5,7,0,0,110,42,22,10,9,4,5,13,11,0,115,15,25,14,17,14,13,43,46,9,200,9,24,25,14,10,8,23,23,8,149,14,37,42,23,12,17,32,13,11,189,12,28,46,21,17,10,25,16,5,181,11,28,69,45,35,37,19,14,3,260,0,54,153,80,69,49,28,13,6,449,0,34,126,107,58,51,12,17,0,402,0,20,143,133,68,34,20,3,0,431,0,8,94,124,70,43,9,3,0,354,0,5,148,204,151,84,21,5,0,622,0,0,15,26,29,18,0,0,0,96,0,0,17,52,58,29,7,3,0,163,9,23,40,35,20,13,9,8,4,165,325,351,983,910,627,440,279,181,44,4140,111,19,56,58,30,51,40,12,0,379,62,13,13,25,7,14,14,8,0,157,49,19,22,24,9,18,30,10,3,177
SAL80101,88,16,8,0,13,12,11,11,3,164,60,13,0,0,4,0,3,0,0,85,38,25,10,6,8,3,14,13,0,113,5,19,6,3,9,9,23,23,4,96,0,16,3,0,5,5,11,13,4,67,12,17,7,7,10,11,24,18,4,106,9,35,10,9,15,21,13,14,0,110,5,34,35,4,20,19,36,13,4,169,5,42,36,18,35,45,45,14,0,245,6,26,38,15,29,42,32,15,3,194,0,4,50,33,35,45,35,9,0,214,0,6,27,29,40,44,20,8,3,178,0,3,38,107,154,108,36,7,0,459,0,0,5,18,66,48,8,3,0,164,0,0,13,55,118,97,25,7,0,309,10,7,7,6,16,14,11,4,0,69,239,254,303,324,560,512,349,180,22,2745,82,10,15,27,20,43,36,16,0,254,73,13,5,6,8,15,19,3,0,148,27,22,4,7,4,23,31,21,3,135
SAL80102,89,14,8,4,7,11,3,0,0,141,51,18,4,3,0,8,4,3,0,88,13,17,12,5,9,6,10,0,3,73,4,30,17,9,14,12,7,11,3,104,3,43,16,3,6,8,23,7,9,111,3,43,28,5,10,15,4,3,3,119,0,32,37,7,3,9,11,4,5,116,9,39,39,13,12,7,24,14,3,159,6,34,41,23,17,9,17,7,5,168,0,28,66,8,20,27,21,10,3,180,0,14,55,13,24,34,28,11,6,170,0,6,29,30,22,24,17,4,0,130,0,3,74,89,108,70,36,10,0,383,0,0,8,25,39,28,14,0,0,109,0,0,15,70,124,61,23,3,4,292,3,18,27,13,6,10,9,0,0,86,197,338,461,324,422,330,239,91,38,2442,64,14,21,21,21,18,10,3,0,171,37,11,4,3,13,9,5,3,0,89,22,43,11,6,6,14,5,8,7,124
SAL80103,11,0,0,0,5,0,0,0,0,21,3,3,0,0,0,0,0,4,0,9,3,3,0,0,0,0,0,0,0,14,0,0,0,4,0,0,3,0,0,11,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,0,16,0,0,4,0,0,0,3,0,0,12,0,0,4,0,0,0,5,0,0,13,0,5,3,3,3,0,8,0,0,23,0,11,4,0,3,4,4,5,0,33,0,0,7,5,0,3,6,7,0,26,0,0,3,0,0,7,3,3,0,25,0,0,4,11,10,16,14,6,0,62,0,0,3,0,4,9,3,5,0,18,0,0,4,14,36,25,15,5,0,102,3,0,0,0,0,4,0,4,0,18,26,29,38,35,65,70,68,47,14,399,12,4,0,7,4,3,4,5,0,43,7,4,0,0,0,0,6,3,0,19,3,0,0,0,0,0,0,0,0,15
SAL80104,5,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,0,0,0,15,0,0,0,0,3,3,6,0,0,11,0,0,0,0,0,5,7,0,0,11,0,0,6,0,4,0,0,0,0,9,0,4,8,3,0,0,3,0,0,18,0,0,4,10,3,6,0,0,0,20,0,0,4,5,0,0,3,0,0,14,0,3,6,8,0,3,0,0,0,19,0,0,0,0,6,0,0,0,0,9,0,0,3,7,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,10,17,8,0,0,0,52,5,12,37,48,37,36,18,4,0,200,7,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,8
SAL80105,41,8,10,0,0,4,6,0,0,64,9,0,0,0,0,0,6,0,0,16,12,0,0,0,0,0,4,6,0,29,3,3,0,5,5,0,14,3,0,27,0,0,0,0,5,3,10,0,0,24,0,9,4,0,9,0,6,0,0,29,5,6,9,5,4,3,8,0,0,34,0,8,7,5,3,15,5,4,0,48,0,11,17,6,4,13,14,0,0,66,0,3,8,7,7,18,11,5,0,54,0,0,15,13,12,11,10,0,0,66,0,0,7,13,3,9,10,0,0,42,0,0,12,29,29,23,0,0,0,100,0,0,0,5,9,7,0,0,0,24,0,0,0,7,10,10,3,0,0,30,7,0,4,0,9,4,4,0,3,32,79,56,94,97,107,126,107,24,4,693,10,0,7,5,3,11,11,4,0,54,8,0,0,4,0,0,5,3,0,23,5,0,0,0,0,4,3,0,0,22
SAL80106,30,3,10,6,0,8,3,3,5,74,10,0,0,0,6,3,0,0,0,17,0,0,4,3,0,0,8,3,9,40,0,3,13,0,0,3,5,20,5,60,4,8,4,0,7,9,5,19,13,65,4,17,7,12,12,3,4,9,9,76,0,8,18,12,3,12,9,10,7,89,0,10,33,5,9,11,9,14,7,96,0,7,48,20,10,9,8,5,7,116,0,4,35,22,22,18,3,0,7,109,3,6,25,26,11,13,6,9,6,94,0,0,13,31,10,6,3,0,0,72,0,0,32,50,30,17,5,3,3,137,0,0,4,9,6,0,0,0,0,23,0,0,5,5,10,3,0,0,0,30,5,8,20,12,8,8,13,17,17,106,63,82,274,210,148,119,95,113,89,1192,24,6,10,13,5,14,5,5,4,90,14,7,0,5,0,5,6,4,4,47,10,3,11,0,3,3,0,13,11,53
SAL80107,62,15,17,8,8,4,17,0,0,142,42,6,5,6,0,3,3,4,0,65,17,21,5,7,0,6,15,11,0,71,3,18,9,7,13,11,18,11,4,88,3,15,5,7,10,11,5,10,6,78,0,14,18,8,10,9,8,14,0,86,0,25,18,15,8,15,21,9,0,108,0,28,30,16,27,21,18,8,0,154,0,24,56,30,16,29,18,4,0,186,0,15,47,52,28,20,15,0,0,184,0,14,49,52,40,32,18,0,0,196,0,0,46,46,35,32,13,0,0,177,0,3,69,114,96,71,18,0,0,370,0,0,8,34,22,18,0,0,0,85,0,0,10,26,41,24,4,0,0,99,5,0,24,18,14,14,9,5,0,85,141,197,410,454,354,315,206,71,21,2175,61,3,30,28,26,27,15,7,0,207,35,5,12,12,3,12,8,3,0,93,19,20,9,6,9,14,18,3,0,97
SAL80108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80109,53,8,0,3,0,9,5,4,0,84,26,4,0,0,3,0,3,0,0,37,7,5,0,0,0,0,4,6,0,26,5,7,3,5,0,7,9,10,5,47,7,3,4,0,3,9,13,13,4,51,9,7,4,4,6,6,7,6,0,52,3,11,9,0,0,4,9,9,3,53,0,13,10,7,10,6,6,4,0,58,0,15,19,7,13,15,17,7,0,96,0,0,16,9,7,14,11,9,4,63,0,4,15,7,11,13,10,3,0,71,0,0,15,14,15,22,9,7,0,79,0,0,21,39,55,33,13,0,3,168,0,0,0,17,17,6,0,4,0,46,0,0,8,32,42,37,8,4,0,129,3,4,5,0,6,6,4,9,0,37,105,79,136,149,195,178,120,99,31,1086,27,3,4,8,4,9,9,0,0,72,11,3,0,0,0,0,5,9,3,37,12,6,3,0,0,4,3,8,4,37
SAL80110,25,9,14,9,0,7,7,5,0,83,7,0,0,3,0,3,0,0,0,27,3,0,5,3,0,4,3,0,0,22,0,3,17,14,9,7,3,9,3,67,5,8,12,17,10,4,14,3,0,67,0,16,26,15,9,3,4,7,0,81,6,21,43,19,4,3,4,4,3,110,0,27,98,31,8,5,5,4,3,187,0,36,118,59,27,15,11,6,0,269,0,24,101,47,24,19,8,6,6,229,0,24,130,43,23,11,5,4,0,247,0,8,80,60,21,17,3,0,0,191,0,7,125,103,44,39,13,0,0,330,0,0,19,20,8,11,4,0,0,57,0,0,22,27,23,15,5,0,0,106,4,13,51,24,16,14,9,7,0,141,51,194,877,501,233,178,105,49,17,2208,30,15,50,15,13,20,19,10,0,172,4,0,4,0,3,0,3,4,0,27,11,4,5,7,3,3,9,3,0,43
SAL80111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,5,0,0,0,0,0,0,0,9,0,0,4,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,0,0,0,0,6,0,0,0,0,8,0,6,4,8,22,12,5,5,5,59,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
SAL80112,91,11,7,5,0,4,0,0,0,118,54,5,0,0,0,0,0,0,0,58,9,8,0,5,3,0,0,0,3,28,4,8,4,4,0,0,0,4,0,25,0,6,0,5,0,6,0,8,0,34,5,14,5,6,0,5,4,0,5,39,3,16,0,9,0,8,10,6,0,52,0,13,7,0,4,4,10,0,3,48,0,8,16,7,12,3,3,5,5,68,0,11,18,6,7,12,12,4,3,72,0,3,20,9,8,13,22,5,3,75,0,5,12,11,10,5,16,6,0,65,0,0,16,32,35,45,24,18,6,172,0,0,6,15,18,20,4,9,4,79,0,0,4,53,120,76,27,14,0,289,7,0,3,10,4,6,7,3,6,50,170,114,116,169,230,205,147,78,41,1269,57,6,4,10,9,9,8,3,7,115,52,4,0,0,0,3,5,4,0,73,18,9,5,8,4,0,6,9,3,52
SAL80113,17,7,6,4,0,0,0,0,0,35,6,3,0,3,0,0,0,0,0,16,3,12,0,4,4,5,4,4,0,33,0,10,10,0,5,9,4,0,0,35,3,11,4,7,9,3,5,7,0,43,0,9,7,6,0,0,3,0,4,27,0,8,10,0,0,4,6,0,0,39,0,3,13,0,0,0,3,0,0,27,0,13,20,0,5,7,4,5,0,57,0,6,23,8,0,4,0,8,0,59,0,6,17,10,6,7,11,5,0,64,0,3,14,8,8,0,4,4,0,53,0,0,25,27,14,18,10,5,0,108,0,0,0,0,6,11,4,0,0,21,0,0,9,14,16,39,11,0,0,82,4,0,16,6,5,7,3,6,0,57,31,89,177,99,97,124,82,44,9,752,13,7,6,4,5,6,0,0,0,33,3,0,0,0,0,5,0,0,0,9,6,10,0,0,0,5,9,3,0,28
SAL80114,60,11,3,10,7,8,10,0,0,107,18,4,0,0,0,5,3,0,0,37,8,6,3,0,4,7,9,6,0,47,4,0,6,7,4,0,16,8,0,54,4,12,0,4,4,11,14,11,3,55,0,7,8,7,3,8,7,3,3,50,0,20,10,10,10,3,11,8,0,61,5,18,33,16,13,9,14,0,0,107,0,8,25,35,27,35,16,0,0,143,0,8,45,26,18,19,10,0,0,124,0,0,35,17,31,14,3,0,0,108,0,3,21,21,27,14,3,0,0,91,0,0,30,49,27,25,3,0,0,143,0,0,5,3,12,4,0,0,0,26,0,0,9,5,0,7,0,0,0,29,7,7,7,9,9,8,10,0,3,55,119,110,229,225,198,168,131,45,11,1236,33,0,13,8,13,16,10,0,0,101,25,0,4,0,6,14,3,0,0,46,7,3,14,3,3,21,8,3,0,67
SAL80115,40,3,8,4,10,9,3,4,0,83,26,5,0,0,0,0,3,0,0,34,8,8,5,3,3,9,5,3,0,40,3,4,6,0,4,5,12,16,8,60,3,4,3,5,9,3,13,4,4,43,0,14,3,6,8,4,9,4,3,56,0,7,12,13,9,8,14,13,4,72,4,12,17,6,7,7,17,12,0,90,0,4,20,16,12,15,19,14,0,104,0,3,20,15,11,11,15,8,4,88,0,0,35,12,19,10,12,5,0,99,0,0,19,16,25,11,7,3,0,83,0,3,42,76,62,34,12,3,0,233,0,0,3,13,9,5,0,0,0,33,0,0,3,31,25,11,3,0,0,70,11,5,15,18,7,4,8,11,0,74,92,77,219,234,214,157,143,101,26,1258,36,4,5,7,6,20,17,6,0,99,24,3,0,5,4,4,10,5,0,59,17,10,5,8,9,6,11,6,0,73
SAL80116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80117,34,8,12,6,0,12,5,0,0,71,14,3,0,0,0,0,5,0,0,26,16,6,5,5,3,7,4,4,0,48,0,6,7,0,6,9,6,10,0,46,4,6,10,4,12,10,14,5,4,61,0,12,21,7,8,8,5,6,0,72,0,10,11,9,12,5,9,3,3,60,0,9,21,19,9,8,10,7,0,87,0,11,23,21,15,16,11,14,0,116,0,4,27,18,15,10,12,5,0,100,0,6,29,36,16,5,10,0,0,101,0,0,18,33,25,10,3,0,0,96,0,0,43,66,47,21,8,3,0,180,0,0,9,13,7,0,0,0,0,24,0,0,4,8,6,4,0,0,0,29,3,13,20,8,11,8,4,9,4,72,76,92,262,248,186,140,102,76,19,1196,26,9,17,17,22,16,10,10,0,109,27,4,9,3,4,11,8,4,0,66,11,5,3,5,3,0,13,11,0,51
SAL80118,29,10,5,0,6,5,7,0,0,64,22,3,0,0,0,0,0,0,0,36,8,6,3,0,4,3,5,5,0,35,0,9,0,3,5,7,9,4,0,41,7,0,4,3,4,3,10,10,0,40,7,5,0,0,6,5,10,4,0,45,3,5,10,3,7,3,14,3,7,52,5,7,4,10,6,3,13,3,0,52,0,4,10,8,12,11,12,4,0,72,0,8,24,21,13,9,15,5,0,105,0,0,15,34,23,10,16,4,0,100,0,4,16,23,16,10,8,9,0,76,0,0,33,51,41,18,14,0,0,156,0,0,4,11,6,11,0,0,0,31,0,0,3,17,15,16,3,0,0,55,4,5,9,3,8,4,4,4,0,41,92,73,147,202,169,116,130,64,12,998,26,3,4,3,6,10,11,0,0,76,27,0,7,4,3,7,5,0,0,55,6,3,3,3,4,4,11,5,0,47
SAL80119,26,0,0,0,3,3,0,0,5,43,15,0,0,0,3,0,3,0,0,33,12,3,3,3,4,4,0,4,3,35,3,5,0,0,0,0,9,12,0,28,4,6,0,3,0,9,9,4,12,42,0,6,5,0,5,0,18,13,5,52,3,10,6,3,3,4,8,11,3,48,0,11,6,7,7,5,13,5,0,53,0,4,10,9,8,9,14,15,3,79,0,3,10,11,11,9,23,5,3,73,0,0,13,16,7,11,12,9,0,70,0,0,5,14,9,7,9,4,0,54,0,3,10,30,39,22,4,4,0,118,0,0,0,7,11,3,3,0,0,20,0,0,0,22,24,5,4,0,0,58,6,0,4,8,7,4,5,4,3,36,66,54,95,125,140,98,133,75,48,834,15,7,4,9,3,10,8,7,4,60,15,5,0,6,5,4,7,3,0,48,5,4,3,4,0,0,18,11,0,50
