SAL_CODE_2021,A55_64_UOLSE_VWW_17,A55_64_UOLSE_VWW_18,A55_64_UOLSE_VWW_19,A55_64_UOLSE_VWW_20,A55_64_UOLSE_VWW_21,A55_64_UOLSE_VWW_YNS,A55_64_UOLSE_VWW_T,A55_64_UOLSE_NWNAA_B_05,A55_64_UOLSE_NWNAA_06_10,A55_64_UOLSE_NWNAA_11_15,A55_64_UOLSE_NWNAA_16,A55_64_UOLSE_NWNAA_17,A55_64_UOLSE_NWNAA_18,A55_64_UOLSE_NWNAA_19,A55_64_UOLSE_NWNAA_20,A55_64_UOLSE_NWNAA_21,A55_64_UOLSE_NWNAA_YNS,A55_64_UOLSE_NWNAA_T,A55_64_UOLSE_PinE_NS_B_05,A55_64_UOLSE_PinE_NS_06_10,A55_64_UOLSE_PinE_NS_11_15,A55_64_UOLSE_PinE_NS_16,A55_64_UOLSE_PinE_NS_17,A55_64_UOLSE_PinE_NS_18,A55_64_UOLSE_PinE_NS_19,A55_64_UOLSE_PinE_NS_20,A55_64_UOLSE_PinE_NS_21,A55_64_UOLSE_PinE_NS_YNS,A55_64_UOLSE_PinE_NS_T,A55_64_UOLSE_T_B_05,A55_64_UOLSE_T_06_10,A55_64_UOLSE_T_11_15,A55_64_UOLSE_T_16,A55_64_UOLSE_T_17,A55_64_UOLSE_T_18,A55_64_UOLSE_T_19,A55_64_UOLSE_T_20,A55_64_UOLSE_T_21,A55_64_UOLSE_T_YNS,A55_64_UOLSE_T_T,A55_64_L_PinE_NS_B_05,A55_64_L_PinE_NS_06_10,A55_64_L_PinE_NS_11_15,A55_64_L_PinE_NS_16,A55_64_L_PinE_NS_17,A55_64_L_PinE_NS_18,A55_64_L_PinE_NS_19,A55_64_L_PinE_NS_20,A55_64_L_PinE_NS_21,A55_64_L_PinE_NS_YNS,A55_64_L_PinE_NS_T,A55_64_T_B_05,A55_64_T_06_10,A55_64_T_11_15,A55_64_T_16,A55_64_T_17,A55_64_T_18,A55_64_T_19,A55_64_T_20,A55_64_T_21,A55_64_T_YNS,A55_64_T_T,A65_74_SEO_B_05,A65_74_SEO_06_10,A65_74_SEO_11_15,A65_74_SEO_16,A65_74_SEO_17,A65_74_SEO_18,A65_74_SEO_19,A65_74_SEO_20,A65_74_SEO_21,A65_74_SEO_YNS,A65_74_SEO_T,A65_74_UOLSE_VWW_B_05,A65_74_UOLSE_VWW_06_10,A65_74_UOLSE_VWW_11_15,A65_74_UOLSE_VWW_16,A65_74_UOLSE_VWW_17,A65_74_UOLSE_VWW_18,A65_74_UOLSE_VWW_19,A65_74_UOLSE_VWW_20,A65_74_UOLSE_VWW_21,A65_74_UOLSE_VWW_YNS,A65_74_UOLSE_VWW_T,A65_74_UOLSE_NWNAA_B_05,A65_74_UOLSE_NWNAA_06_10,A65_74_UOLSE_NWNAA_11_15,A65_74_UOLSE_NWNAA_16,A65_74_UOLSE_NWNAA_17,A65_74_UOLSE_NWNAA_18,A65_74_UOLSE_NWNAA_19,A65_74_UOLSE_NWNAA_20,A65_74_UOLSE_NWNAA_21,A65_74_UOLSE_NWNAA_YNS,A65_74_UOLSE_NWNAA_T,A65_74_UOLSE_PinE_NS_B_05,A65_74_UOLSE_PinE_NS_06_10,A65_74_UOLSE_PinE_NS_11_15,A65_74_UOLSE_PinE_NS_16,A65_74_UOLSE_PinE_NS_17,A65_74_UOLSE_PinE_NS_18,A65_74_UOLSE_PinE_NS_19,A65_74_UOLSE_PinE_NS_20,A65_74_UOLSE_PinE_NS_21,A65_74_UOLSE_PinE_NS_YNS,A65_74_UOLSE_PinE_NS_T,A65_74_UOLSE_T_B_05,A65_74_UOLSE_T_06_10,A65_74_UOLSE_T_06,A65_74_UOLSE_T_16,A65_74_UOLSE_T_17,A65_74_UOLSE_T_18,A65_74_UOLSE_T_19,A65_74_UOLSE_T_20,A65_74_UOLSE_T_21,A65_74_UOLSE_T_YNS,A65_74_UOLSE_T_T,A65_74_L_PinE_NS_B_05,A65_74_L_PinE_NS_06_10,A65_74_L_PinE_NS_11_15,A65_74_L_PinE_NS_16,A65_74_L_PinE_NS_17,A65_74_L_PinE_NS_18,A65_74_L_PinE_NS_19,A65_74_L_PinE_NS_20,A65_74_L_PinE_NS_21,A65_74_L_PinE_NS_YNS,A65_74_L_PinE_NS_T,A65_74_T_B_05,A65_74_T_06_10,A65_74_T_11_15,A65_74_T_16,A65_74_T_17,A65_74_T_18,A65_74_T_19,A65_74_T_20,A65_74_T_21,A65_74_T_YNS,A65_74_T_T,A75_84_SEO_B_05,A75_84_SEO_06_10,A75_84_SEO_11_15,A75_84_SEO_16,A75_84_SEO_17,A75_84_SEO_18,A75_84_SEO_19,A75_84_SEO_20,A75_84_SEO_21,A75_84_SEO_YNS,A75_84_SEO_T,A75_84_UOLSE_VWW_B_05,A75_84_UOLSE_VWW_06_10,A75_84_UOLSE_VWW_11_15,A75_84_UOLSE_VWW_16,A75_84_UOLSE_VWW_17,A75_84_UOLSE_VWW_18,A75_84_UOLSE_VWW_19,A75_84_UOLSE_VWW_20,A75_84_UOLSE_VWW_21,A75_84_UOLSE_VWW_YNS,A75_84_UOLSE_VWW_T,A75_84_UOLSE_NWNAA_B_05,A75_84_UOLSE_NWNAA_06_10,A75_84_UOLSE_NWNAA_11_15,A75_84_UOLSE_NWNAA_16,A75_84_UOLSE_NWNAA_17,A75_84_UOLSE_NWNAA_18,A75_84_UOLSE_NWNAA_19,A75_84_UOLSE_NWNAA_20,A75_84_UOLSE_NWNAA_21,A75_84_UOLSE_NWNAA_YNS,A75_84_UOLSE_NWNAA_T,A75_84_UOLSE_PinE_NS_B_05,A75_84_UOLSE_PinE_NS_06_10,A75_84_UOLSE_PinE_NS_11_15,A75_84_UOLSE_PinE_NS_16,A75_84_UOLSE_PinE_NS_17,A75_84_UOLSE_PinE_NS_18,A75_84_UOLSE_PinE_NS_19,A75_84_UOLSE_PinE_NS_20,A75_84_UOLSE_PinE_NS_21,A75_84_UOLSE_PinE_NS_YNS,A75_84_UOLSE_PinE_NS_T,A75_84_UOLSE_T_B_05,A75_84_UOLSE_T_06_10,A75_84_UOLSE_T_11_15,A75_84_UOLSE_T_16,A75_84_UOLSE_T_17,A75_84_UOLSE_T_18,A75_84_UOLSE_T_19,A75_84_UOLSE_T_20,A75_84_UOLSE_T_21,A75_84_UOLSE_T_YNS,A75_84_UOLSE_T_T,A75_84_L_PinE_NS_B_05,A75_84_L_PinE_NS_06_10,A75_84_L_PinE_NS_11_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_17,A75_84_L_PinE_NS_18
SAL80089,0,0,0,4,0,0,85,0,5,5,0,0,0,0,6,0,0,24,0,0,0,0,0,0,0,0,0,0,0,54,27,7,0,6,0,0,6,0,3,108,0,0,0,0,0,0,0,0,0,0,0,143,37,13,0,6,0,3,6,0,3,203,90,0,0,0,0,0,0,0,0,0,94,42,0,7,0,0,0,0,0,5,0,52,6,7,6,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,46,7,13,0,0,0,3,0,5,0,79,0,0,0,0,0,0,0,0,0,0,0,138,11,13,0,0,0,3,0,5,3,173,43,0,0,0,0,0,0,0,0,3,46,17,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0
SAL80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80091,0,0,0,5,0,0,44,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,33,0,3,0,0,0,0,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,74,3,8,0,0,0,0,5,0,4,95,54,0,0,0,0,0,0,0,0,0,60,27,0,0,0,0,0,0,0,0,0,27,3,3,0,3,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,32,3,0,3,0,0,4,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,83,3,0,3,0,0,4,0,0,0,89,55,0,0,0,0,0,0,0,0,0,55,21,0,0,0,0,0,0,0,0,0,28,6,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,3,39,0,0,0,0,0,0
SAL80092,0,0,0,4,0,0,49,5,0,5,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,45,5,0,0,0,0,4,4,0,0,58,0,0,0,0,0,0,0,0,0,0,0,96,7,4,0,0,0,4,4,0,0,115,50,0,0,0,0,0,0,0,0,0,46,29,0,0,0,0,0,0,0,0,0,31,7,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,34,3,4,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,84,0,4,0,0,0,0,0,0,0,87,54,0,0,0,0,0,0,0,0,0,59,19,3,0,0,0,0,0,0,0,0,26,3,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,27,3,3,0,0,0,0,0,0,0,37,0,0,0,0,0,0
SAL80093,0,0,0,0,0,3,87,8,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,89,5,0,0,0,0,0,0,0,3,100,0,0,0,0,0,0,0,0,0,0,0,139,13,0,0,0,0,0,0,0,3,158,68,0,0,0,0,0,0,0,0,0,67,90,0,0,0,0,0,0,0,0,4,87,14,4,3,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,100,3,3,0,0,0,0,0,0,4,109,0,0,0,0,0,0,0,0,0,0,0,169,3,3,0,0,0,0,0,0,3,176,26,0,0,0,0,0,0,0,0,0,26,35,0,0,0,0,0,0,0,0,0,41,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0
SAL80094,0,0,0,0,0,0,32,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,32,0,3,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,72,0,6,0,0,0,0,0,0,0,84,66,0,0,0,0,0,0,0,0,0,65,27,0,0,0,0,0,0,0,0,0,27,5,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,91,4,0,0,0,0,3,0,0,0,98,44,0,0,0,0,0,0,0,0,0,42,21,0,0,0,0,0,0,0,0,0,21,4,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,4,0,0,0,33,0,0,0,0,0,0
SAL80095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80097,0,0,0,0,0,4,133,0,4,0,0,0,0,0,4,0,4,14,0,0,0,0,0,0,0,0,0,0,0,118,13,4,0,0,0,0,4,0,6,143,0,0,0,0,0,0,0,0,0,0,0,233,14,6,0,0,0,0,4,0,6,265,126,0,0,0,0,0,0,0,0,0,121,90,3,0,3,0,0,0,0,0,0,94,6,0,9,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,93,4,9,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,217,4,6,0,0,0,0,0,0,0,233,85,0,0,0,0,0,0,0,0,8,92,46,0,0,0,0,0,0,0,0,0,50,18,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,66,0,4,0,0,0,0,0,0,0,70,0,0,0,0,0,0
SAL80098,0,0,3,0,0,0,63,9,3,3,8,0,0,4,5,0,0,29,0,0,0,0,0,0,0,0,0,0,0,48,7,13,8,3,3,3,5,0,0,90,0,0,0,0,0,0,0,0,0,0,0,64,16,16,3,3,3,3,5,0,0,118,19,0,0,0,0,0,0,0,0,0,22,23,0,3,0,0,0,3,0,0,0,38,4,0,6,0,3,0,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,26,3,11,4,3,0,7,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,42,3,11,4,3,0,11,0,0,0,77,4,0,0,0,0,0,0,0,0,0,4,3,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0
SAL80099,0,0,0,0,0,0,90,3,0,5,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,78,6,10,0,0,0,0,3,0,0,98,0,0,0,0,0,0,0,0,0,0,0,206,13,12,0,0,0,3,3,0,3,234,97,0,0,0,0,0,0,0,0,4,101,56,0,0,0,0,0,0,0,0,6,61,12,0,3,0,0,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,69,0,8,0,0,0,4,0,0,6,86,0,0,0,0,0,0,0,0,0,3,8,169,0,8,0,0,0,4,0,0,4,192,68,0,0,0,0,0,0,0,0,5,77,33,0,0,0,0,0,0,0,0,0,31,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,42,4,0,0,0,0,0
SAL80100,0,0,0,0,0,0,161,24,10,0,0,0,3,8,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,151,26,10,0,0,3,8,0,0,4,210,0,0,0,0,0,0,0,0,0,0,0,274,31,15,3,0,3,7,0,0,6,347,107,4,0,0,3,0,0,0,0,0,117,94,0,5,0,0,0,3,0,0,0,102,25,7,11,0,0,5,7,4,0,0,62,0,0,0,0,0,0,0,0,0,0,0,123,8,14,0,0,5,9,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,230,11,19,0,5,0,9,3,0,0,283,80,0,6,0,0,0,0,0,0,0,89,48,0,0,0,0,0,0,0,0,0,48,22,0,0,0,0,0,6,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,6,0,0,0,79,0,0,0,0,0,0
SAL80101,0,0,0,0,0,0,226,10,3,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,4,222,7,6,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,375,19,12,0,0,0,0,0,0,0,417,121,4,0,0,0,0,0,0,0,0,128,119,5,4,0,0,0,0,0,0,0,127,16,3,17,0,0,0,5,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,136,7,22,0,0,0,5,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,254,14,21,0,0,0,5,0,0,0,293,79,0,0,0,0,0,0,0,0,0,79,55,0,0,0,0,0,0,0,0,4,51,14,3,10,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,63,3,10,0,0,0,0,0,0,4,79,0,0,0,0,0,0
SAL80102,0,0,0,0,0,0,59,6,0,6,0,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,64,4,6,0,0,0,3,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,190,3,4,0,0,0,3,0,0,0,210,103,0,0,0,0,0,0,0,0,0,105,38,0,0,0,0,0,0,0,0,0,38,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,152,47,0,0,0,0,0,0,0,0,0,44,18,0,0,0,0,0,0,0,0,0,19,11,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0
SAL80103,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,9,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,71,8,0,0,0,0,0,0,0,0,81,31,0,0,0,0,0,0,0,0,0,31,55,0,0,0,0,0,0,0,0,0,55,4,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,58,0,4,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,83,0,4,0,0,0,0,0,0,0,86,17,0,0,0,0,0,0,0,0,0,19,30,5,0,0,0,0,0,0,0,5,35,4,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,35,8,0,0,0,0,0,0,0,5,43,0,0,0,0,0,0
SAL80104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80105,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,64,38,0,0,0,0,0,0,0,0,0,43,27,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,73,8,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
SAL80106,0,0,0,0,0,0,32,6,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,27,5,4,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,54,7,4,0,0,0,0,0,0,0,70,49,0,0,0,0,0,0,0,0,6,53,25,0,0,0,0,0,0,0,0,0,27,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,3,85,55,0,0,0,0,0,0,0,0,4,59,28,0,0,0,0,0,0,0,0,7,30,9,6,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,34,9,0,0,0,0,0,0,0,6,46,0,0,0,0,0,0
SAL80107,0,0,0,0,0,5,159,20,10,3,0,0,0,6,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,162,11,4,0,0,0,5,3,0,0,194,0,0,0,0,0,0,0,0,0,0,0,235,27,5,0,0,0,5,3,0,4,285,72,0,0,0,0,0,0,0,0,0,73,101,0,0,0,0,0,0,0,0,4,108,36,7,6,0,0,0,11,0,0,3,59,0,0,0,0,0,0,0,0,0,0,0,137,8,3,0,0,0,6,0,0,3,165,0,0,0,0,0,0,0,0,0,0,0,210,8,3,0,0,0,6,0,0,5,245,23,0,0,0,0,0,0,0,0,0,23,28,0,0,0,0,0,0,0,0,0,28,10,4,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,40,4,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0
SAL80108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80109,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,32,4,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,74,5,0,0,0,0,0,0,0,0,86,58,0,0,0,0,0,0,0,0,0,58,31,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,97,41,0,0,0,0,0,0,0,0,0,44,28,0,0,0,0,0,0,0,0,0,28,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0
SAL80110,0,0,3,0,0,0,51,3,8,3,0,0,0,0,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,36,13,12,0,0,0,7,4,0,5,76,0,0,0,0,0,0,0,0,0,0,0,93,16,12,0,0,0,7,5,0,3,136,46,0,0,0,0,0,0,0,0,0,50,26,0,4,0,0,0,0,0,0,0,37,0,4,6,0,0,0,4,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,26,4,6,0,0,0,3,3,0,0,50,0,0,0,0,0,0,0,0,0,0,0,73,9,6,0,0,0,3,3,0,4,96,30,0,0,0,0,0,0,0,0,0,35,12,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
SAL80111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80112,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,50,4,4,3,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,122,5,12,3,0,0,4,0,0,0,145,68,0,0,0,0,0,0,0,0,6,71,28,0,0,0,0,0,4,0,0,0,30,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,4,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,95,3,0,0,0,0,4,0,0,5,113,31,0,0,0,0,0,0,0,0,0,31,19,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
SAL80113,0,0,0,0,0,0,23,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,23,7,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,58,7,0,0,0,0,0,0,0,4,66,44,0,0,0,0,0,0,0,0,0,43,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,53,0,3,0,0,0,0,0,0,0,58,24,0,0,0,0,0,0,0,0,0,24,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
SAL80114,0,0,0,0,0,0,34,3,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,23,8,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,3,3,95,13,0,0,0,0,0,0,0,6,117,48,5,0,0,0,0,0,0,0,0,49,23,0,0,0,0,0,0,0,0,0,25,8,0,0,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,30,3,0,5,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,81,0,0,5,0,0,0,0,0,4,93,26,0,0,0,0,0,0,0,0,0,26,9,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
