SAL_CODE_2021,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
SAL80086,12,0,0,0,12,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,74,10,0,0,89,0,0,0,89,6,0,95,25,5,0,0,29,0,0,0,30,0,0,36,8,4,0,0,8,0,0,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,5,0,0,43,0,0,0,40,4,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,3,0,0,3,0,0,0,3,0,0,3,37,8,0,0,45,0,0,0,44,4,0,47,4,4,0,0,7,0,0,0,7,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,41,9,0,0,48,0,0,0,51,3,0,62,27,3,0,0,36,0,0,0,35,3,0,38,21,3,0,0,19,0,0,0,19,4,0,27
SAL80087,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,72,5,0,4,77,0,0,0,77,4,0,83,33,0,0,0,34,0,0,0,34,0,0,35,11,6,0,0,14,0,0,0,14,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,4,0,0,46,0,0,0,46,3,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,4,0,0,46,0,0,0,47,3,0,52,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,44,4,0,0,55,0,0,0,56,3,0,58,27,3,0,0,29,0,0,0,29,4,0,33,17,3,0,0,20,0,0,0,20,0,0,18
SAL80088,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,36,6,0,0,48,0,0,0,48,0,0,48,17,0,0,0,23,0,0,0,23,0,0,21,11,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,34,0,0,0,34,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,34,0,0,0,34,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,3,0,0,34,0,0,0,34,0,0,34,23,0,0,0,23,0,0,0,23,0,0,28,10,4,0,0,13,0,0,0,13,0,0,13
SAL80089,29,0,0,0,29,9,0,37,0,0,0,0,0,0,0,0,0,0,0,0,206,30,0,0,240,5,0,6,247,10,0,262,55,3,0,0,64,0,0,0,64,5,0,67,35,0,0,0,37,0,0,0,37,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,9,0,0,101,0,0,0,101,3,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,6,6,0,0,0,6,0,4,4,7,0,0,7,94,9,0,0,107,0,4,4,110,3,0,113,9,3,0,0,13,0,0,0,13,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,109,10,0,0,123,0,4,4,125,10,0,133,52,3,0,0,56,0,0,0,56,3,0,60,33,5,0,0,36,0,0,0,36,0,0,36
SAL80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80091,9,0,0,0,9,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,61,8,0,0,65,0,0,0,65,3,0,74,27,0,0,0,26,0,0,0,34,0,0,34,10,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,0,0,38,0,0,0,39,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,0,0,44,0,0,0,44,0,0,48,6,0,0,0,4,0,0,0,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,45,5,0,0,47,0,0,0,45,5,0,55,28,0,0,0,28,0,0,0,28,3,0,28,9,0,0,0,11,0,0,0,11,5,0,11
SAL80092,5,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,87,14,3,0,99,0,0,0,99,4,0,101,27,4,0,0,24,0,0,0,24,0,0,28,15,3,0,0,20,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,43,6,0,0,47,0,0,0,47,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,6,0,0,47,0,0,0,47,0,0,51,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,43,6,0,0,47,0,0,0,47,4,0,51,31,0,0,0,35,0,0,0,35,0,0,34,11,0,0,0,13,4,0,4,13,0,0,16
SAL80093,14,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,55,3,0,0,63,0,0,0,62,3,0,68,24,4,0,0,26,0,0,0,27,0,0,27,15,0,0,0,19,0,0,0,19,0,0,19,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,40,4,0,0,48,0,0,0,46,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,4,0,0,48,0,0,0,44,0,0,44,0,0,0,0,8,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,42,7,0,0,46,3,0,3,55,0,0,52,26,4,0,0,29,0,0,0,33,0,0,35,15,0,0,0,15,0,0,0,11,0,0,11
SAL80094,19,0,0,0,19,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,100,16,0,0,120,0,0,0,119,7,0,125,31,0,0,0,33,0,0,0,33,0,0,36,19,0,0,0,20,0,0,0,20,0,0,20,4,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,52,3,0,0,56,0,0,0,53,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,3,0,0,56,0,0,0,57,0,0,58,3,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,53,3,0,0,63,0,0,0,64,0,0,61,33,4,0,0,40,0,0,0,43,0,0,39,19,0,5,0,31,0,0,0,31,0,0,27
SAL80095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80097,6,0,0,0,6,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,133,11,5,0,146,4,4,5,153,8,0,162,46,3,4,0,53,0,0,0,51,0,0,51,12,4,0,0,17,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,5,4,0,69,0,0,0,76,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,5,4,0,69,0,0,0,76,0,0,76,9,0,0,0,7,0,0,0,7,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,69,6,4,0,74,0,0,0,81,4,0,86,49,7,3,0,57,0,0,0,60,7,0,61,22,3,0,0,23,0,0,0,23,0,0,23
SAL80098,30,4,0,4,35,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,169,30,0,6,202,4,0,3,211,8,0,217,44,3,0,0,48,0,0,0,50,0,0,55,20,7,0,0,25,0,0,0,25,0,0,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,11,0,0,76,0,0,0,76,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,9,0,0,76,0,0,0,81,0,0,79,9,7,0,0,18,3,0,3,20,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,77,18,0,0,97,3,0,3,96,6,0,106,52,4,3,0,60,0,0,0,60,0,0,59,25,10,0,0,38,0,0,0,39,0,0,39
SAL80099,19,0,0,0,24,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,142,18,4,0,173,0,0,3,173,16,0,186,63,6,0,0,65,0,0,0,64,4,0,69,32,4,0,0,34,0,0,0,34,0,0,34,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,89,7,0,0,102,0,0,0,104,7,0,107,0,5,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,4,93,9,0,0,101,0,0,0,102,7,0,109,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,93,9,0,0,105,0,0,0,104,8,0,111,76,5,0,0,83,0,0,0,85,9,0,87,32,9,3,0,45,0,0,0,45,0,0,45
SAL80100,35,0,0,0,35,4,0,36,0,0,0,0,0,0,0,0,0,0,3,3,265,28,9,0,303,0,0,0,301,7,3,311,70,5,0,0,77,0,0,0,77,3,0,81,32,12,3,0,43,0,0,0,43,0,0,44,0,0,0,0,4,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,102,16,10,3,128,0,0,0,128,7,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,16,10,3,128,0,0,0,128,7,0,136,13,0,0,0,15,0,0,0,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,120,15,10,3,145,0,0,0,147,11,0,153,111,11,0,0,118,0,0,0,121,3,0,130,63,12,0,4,81,3,0,3,83,5,0,89
SAL80101,22,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,212,22,6,0,240,4,0,0,246,8,0,258,74,5,0,0,83,0,0,0,85,4,0,91,41,3,0,0,46,0,0,0,46,3,0,49,4,0,0,0,4,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,120,12,6,0,138,0,0,0,141,7,0,144,5,0,0,0,5,0,0,0,5,0,0,5,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,127,12,6,0,142,0,0,0,142,7,0,151,8,0,0,0,12,0,0,0,12,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,131,13,6,4,156,0,0,0,150,8,0,163,104,9,4,0,121,0,6,4,129,0,0,129,52,8,0,0,63,0,0,0,63,5,0,67
SAL80102,11,0,0,0,11,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,149,17,0,0,170,0,0,0,170,11,0,183,61,3,0,0,69,0,0,0,69,0,0,74,38,0,0,0,35,0,0,0,35,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,7,0,0,105,0,0,0,111,3,0,109,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,99,5,0,0,107,0,0,6,111,3,0,110,8,0,0,0,7,0,0,0,7,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,102,11,0,0,114,0,0,6,118,8,0,128,86,11,4,0,97,0,0,0,102,0,0,99,39,3,0,0,41,0,0,0,41,0,0,45
SAL80103,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,33,4,0,0,37,0,0,0,37,0,0,41,8,0,0,0,8,0,0,0,8,0,0,6,9,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,14,0,0,0,14,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,19,0,0,0,18,0,0,0,18,0,0,24,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,0,26,0,0,0,26,0,0,27,11,0,0,0,15,0,0,0,15,0,0,15,8,0,0,0,8,0,0,0,8,0,0,8
SAL80104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
SAL80105,5,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,39,7,0,0,47,0,0,0,51,3,0,59,12,0,0,0,15,0,0,0,15,0,0,15,16,0,0,0,16,0,0,0,16,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,31,0,0,0,31,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,31,0,0,0,31,0,0,31,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,34,0,0,0,34,3,0,36,23,0,0,0,25,0,0,0,21,0,0,25,10,6,0,0,8,0,0,0,8,0,0,8
SAL80106,4,0,0,0,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,47,10,3,0,57,0,0,8,62,7,0,66,16,0,0,0,19,0,0,0,13,0,0,15,9,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,0,0,26,0,0,0,29,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,0,0,26,0,0,0,29,0,0,33,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,27,5,0,0,29,0,0,0,33,4,0,34,15,3,0,0,24,0,0,0,20,0,0,23,13,0,0,0,18,0,0,0,14,0,0,14
SAL80107,23,0,0,4,27,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,99,16,10,0,122,4,0,7,120,9,0,135,43,5,0,0,48,0,0,0,50,0,0,54,20,3,4,0,30,0,0,0,30,0,0,30,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,66,5,5,0,80,0,0,0,83,4,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,5,5,0,80,0,0,0,83,4,0,83,8,0,0,0,11,0,0,0,9,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,78,6,5,0,93,0,4,4,96,5,0,105,55,10,0,0,64,0,0,0,64,3,0,64,31,4,0,0,33,0,0,0,33,0,0,36
SAL80108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80109,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,80,12,4,0,93,0,0,0,93,0,0,93,26,4,0,0,29,0,0,0,29,0,0,32,16,3,0,0,20,0,0,0,20,0,0,20,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,39,6,0,0,52,0,0,0,52,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,6,0,0,52,0,0,0,52,0,0,50,6,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,43,9,0,0,55,0,0,0,55,0,0,59,38,6,3,0,45,0,0,0,45,0,0,51,13,6,0,0,24,0,0,0,24,0,0,21
SAL80110,7,0,0,0,7,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,32,8,0,0,44,0,0,0,42,9,0,50,9,5,0,0,12,0,0,0,9,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,16,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,16,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,16,0,0,0,13,0,0,17,12,8,0,0,15,0,0,0,15,0,0,15,0,4,0,0,6,0,0,0,6,0,0,6
