SAL_CODE_2021,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Samoa_0_4,P_Samoa_5_14,P_Samoa_15_24,P_Samoa_25_44,P_Samoa_45_54,P_Samoa_55_64,P_Samoa_65_74,P_Samoa_75_84,P_Samoa_85ov,P_Samoa_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SAL80085,0,0,0,45,0,0,0,0,0,48,0,0,0,0,4,0,0,0,0,3,0,4,0,30,8,0,0,0,0,44,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,4,0,0,0,0,16,0,0,10,8,4,0,0,0,0,18,0,0,0,22,7,4,0,0,0,34,0,0,0,21,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,9,0,5,0,0,0,0,17,0,0,6,30,5,7,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,10,86,12,3,0,0,0,128,8,14,41,87,9,5,3,0,0,168,158,198,573,1475,176,91,52,12,4,2739
SAL80086,0,0,0,16,3,0,0,0,0,26,0,0,0,5,0,0,0,0,0,12,0,0,5,17,4,3,0,0,0,30,0,0,0,0,0,0,6,0,0,13,0,0,7,6,0,0,0,0,0,11,0,0,0,5,0,4,3,6,0,23,0,0,0,3,5,0,0,0,0,16,0,0,5,12,3,0,0,0,0,22,0,0,0,9,0,0,5,0,0,15,0,0,0,7,6,0,0,0,0,12,0,0,3,11,9,0,0,0,0,28,0,0,0,4,0,0,0,0,0,7,4,11,10,26,10,6,0,0,0,56,0,3,11,28,12,17,5,0,0,84,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,8,4,20,15,175,31,25,30,10,15,324,14,20,13,102,21,12,26,48,59,312,225,424,784,2195,610,516,447,284,212,5703
SAL80087,0,4,0,11,4,0,0,0,0,23,0,0,0,0,0,5,0,0,0,4,0,6,6,26,13,5,4,0,0,53,0,0,0,0,4,0,4,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,4,3,15,0,0,0,3,0,0,0,0,0,7,0,0,0,5,9,6,4,0,0,22,0,4,0,20,0,6,4,0,0,36,0,0,0,3,0,0,0,0,0,3,0,0,3,6,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,7,0,12,4,6,0,3,0,24,0,0,5,8,0,3,0,0,0,19,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,4,19,15,111,19,9,11,25,5,215,6,11,14,35,21,11,17,17,13,137,186,359,363,1098,408,294,211,239,109,3271
SAL80088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,4,0,0,9,0,4,0,0,0,4,3,0,0,13,0,0,0,5,0,3,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,8,3,0,26,0,0,0,10,0,0,0,0,0,7,89,215,143,355,184,198,178,35,14,1405
SAL80089,0,7,0,32,3,0,0,0,0,50,0,0,0,0,12,0,0,0,0,15,0,7,19,58,30,22,0,4,0,131,0,0,0,3,6,0,10,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,3,8,0,4,5,0,18,0,0,0,4,0,0,0,0,0,4,0,0,8,15,5,6,3,0,0,36,0,6,5,32,3,9,0,0,0,48,0,0,0,4,0,0,0,0,0,4,0,5,8,15,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,4,0,0,29,0,0,6,49,9,6,0,0,0,70,0,0,0,0,0,3,4,0,0,3,0,0,0,0,5,0,0,0,0,8,0,20,15,97,45,33,27,13,5,254,10,26,21,60,18,12,9,11,0,162,551,1159,696,2513,834,565,491,197,32,7049
SAL80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80091,0,7,5,15,0,0,0,0,0,25,0,0,0,0,5,0,0,0,0,10,0,3,4,25,0,4,4,0,0,34,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,7,0,15,0,0,5,8,0,0,0,0,0,14,0,0,0,4,0,0,0,0,0,4,0,5,7,7,3,4,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,4,3,3,0,0,3,0,19,0,3,4,17,10,11,0,0,3,53,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,13,6,69,15,12,3,17,6,147,5,14,25,61,21,22,10,11,5,165,149,359,374,1007,354,310,275,224,60,3104
SAL80092,0,6,0,15,4,0,0,0,0,25,0,0,0,0,3,3,0,0,0,9,0,6,7,40,16,9,4,5,0,74,0,0,0,0,0,5,0,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,5,3,0,16,0,0,0,7,0,0,0,0,0,14,0,3,0,4,0,0,0,0,0,12,0,0,0,9,6,5,5,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,3,9,0,0,4,0,0,20,0,0,0,0,0,0,0,0,0,0,3,3,0,6,7,6,0,0,0,25,0,0,0,8,0,6,0,0,0,13,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,29,14,104,26,19,20,11,4,223,12,22,6,49,8,16,11,8,4,133,178,432,342,1092,395,396,294,243,75,3440
SAL80093,0,0,0,5,0,0,0,0,0,6,0,0,0,0,5,5,0,0,0,9,0,0,3,3,9,4,0,0,0,28,0,0,0,0,3,0,5,0,0,12,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,5,0,3,0,12,0,0,0,7,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,7,0,0,4,3,3,4,5,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,14,0,0,0,10,9,8,8,0,0,40,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,11,38,17,35,26,10,7,147,4,13,14,28,9,16,12,3,5,96,130,321,320,650,351,414,369,132,45,2740
SAL80094,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,3,13,5,0,0,0,0,25,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,4,0,0,0,9,0,0,0,5,4,0,0,0,0,12,0,0,0,5,0,0,0,0,0,7,0,0,3,4,0,6,6,0,0,19,0,0,0,6,5,0,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,6,0,0,0,3,3,0,0,0,0,10,4,5,4,6,6,0,3,0,0,23,0,3,3,3,3,0,0,0,0,18,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,24,14,12,15,20,5,94,9,15,13,27,15,15,10,9,5,107,241,509,374,885,457,346,325,215,35,3383
SAL80095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,3,0,3,5,0,0,0,0,7
SAL80096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80097,0,0,8,9,5,0,0,0,0,22,0,0,0,6,0,4,0,0,0,9,0,5,0,17,10,4,6,4,4,53,0,0,0,4,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,15,5,12,7,50,0,0,0,4,9,0,0,0,0,14,0,3,3,9,14,3,5,3,0,45,0,3,5,13,4,26,13,10,0,78,0,0,0,0,0,0,0,0,0,0,0,4,5,3,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,5,5,4,7,0,0,4,0,28,0,0,0,3,12,29,9,5,0,55,0,0,0,0,0,0,3,5,4,12,0,0,0,0,0,0,0,0,0,5,0,3,17,34,28,46,34,31,25,215,3,8,11,25,12,21,18,23,18,145,329,660,549,1342,636,784,646,406,281,5644
SAL80098,0,8,16,89,12,9,0,0,0,134,0,0,0,0,0,0,0,0,0,3,0,7,14,65,14,4,3,0,0,104,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,7,0,4,0,5,4,0,0,0,0,16,0,4,3,14,5,3,4,0,0,35,0,5,13,37,12,8,0,0,0,72,0,0,0,4,0,0,0,0,0,4,0,0,6,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,6,7,0,3,0,0,0,24,0,0,4,16,9,8,0,0,0,37,0,0,0,4,0,0,0,0,0,3,0,0,4,7,10,0,0,0,0,24,0,20,26,129,38,21,3,0,0,239,29,31,19,82,14,8,9,3,0,196,619,979,541,2372,468,190,107,32,0,5310
SAL80099,0,4,7,17,7,0,0,0,0,31,0,0,0,4,5,6,0,0,0,19,0,7,12,30,10,6,0,3,0,65,0,0,0,9,7,0,9,3,6,36,0,0,0,0,3,0,0,0,0,7,0,0,0,4,4,9,5,6,3,30,0,3,0,5,8,0,5,0,0,15,0,0,0,9,3,0,5,0,0,21,0,4,6,14,9,6,0,0,0,43,0,3,0,14,3,0,0,0,0,23,0,4,3,3,5,0,0,0,0,16,0,0,0,0,4,0,0,0,0,7,0,12,11,19,10,10,3,3,0,64,0,0,0,13,8,15,5,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,23,16,74,50,31,36,19,8,262,13,29,30,72,45,43,37,30,52,361,322,820,716,1737,883,790,595,356,230,6455
SAL80100,0,14,12,69,8,3,5,0,0,111,0,0,0,0,10,0,3,0,0,17,0,9,15,53,25,17,8,0,0,124,0,0,0,4,5,5,5,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,8,15,4,36,0,4,0,4,8,0,4,0,0,25,0,4,4,17,15,6,0,8,0,61,0,14,8,52,15,14,5,5,5,114,0,3,0,0,0,0,0,0,0,9,0,4,10,16,5,3,6,5,0,38,0,0,0,4,0,0,0,0,0,6,0,3,3,26,17,6,4,0,0,59,0,5,6,54,32,27,5,5,0,137,0,0,0,0,0,0,3,3,0,11,0,0,0,8,0,3,0,0,0,12,0,20,23,157,53,40,40,29,3,370,15,49,40,109,30,18,27,18,0,321,897,1475,1266,3833,1344,944,686,409,92,10957
SAL80101,0,0,0,27,0,5,5,0,0,35,0,0,0,0,8,0,0,0,0,6,0,5,6,10,6,3,5,0,0,31,0,0,0,4,9,3,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,8,3,5,3,31,0,3,0,0,8,0,0,0,0,13,0,8,15,17,26,7,3,0,0,85,0,0,0,14,3,26,29,0,0,72,0,0,0,6,0,0,0,0,0,9,0,0,0,5,3,3,0,0,0,14,0,0,0,0,4,0,0,0,0,5,0,11,5,6,8,3,5,0,0,35,0,0,6,19,28,32,14,3,0,95,0,0,0,0,0,0,6,0,0,9,0,0,6,5,12,0,0,0,0,24,0,9,12,39,34,50,32,18,6,199,0,16,8,19,19,24,18,9,0,110,266,878,944,1305,1147,1026,711,340,61,6680
SAL80102,4,0,0,18,0,3,0,0,0,25,0,0,0,3,0,0,0,0,0,12,0,0,0,9,3,5,0,5,0,22,0,0,0,4,5,0,3,6,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,6,8,0,0,19,0,3,0,9,3,4,0,0,0,15,4,3,3,6,10,3,0,0,0,33,0,0,0,5,4,3,0,0,0,10,0,0,0,8,0,0,0,0,0,5,0,0,0,6,5,0,0,0,0,7,0,0,0,4,0,0,0,0,0,4,4,4,14,28,16,11,11,4,0,83,0,3,0,17,15,5,8,0,0,43,0,0,0,4,4,0,0,0,0,8,0,0,0,5,3,4,0,0,0,11,3,17,13,86,33,27,18,5,7,214,5,9,19,58,17,21,14,10,0,148,225,694,1069,1626,864,672,485,195,89,5917
SAL80103,0,0,0,6,6,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,5,0,0,5,0,4,5,12,4,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,4,0,5,0,0,0,0,10,0,0,0,0,6,0,4,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,10,8,12,6,3,51,0,0,4,5,8,3,9,0,0,34,18,106,119,135,150,141,150,94,20,928
SAL80104,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,11,8,7,3,40,13,17,0,0,0,84,24,32,24,148,60,56,30,4,3,375
SAL80105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,5,3,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,8,13,19,0,0,60,0,12,0,20,11,4,3,0,0,55,93,242,205,414,216,267,205,42,15,1703
SAL80106,0,0,0,10,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,3,0,0,0,17,8,4,4,0,0,31,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,25,0,0,0,0,3,0,0,0,0,3,0,0,4,8,3,0,0,0,0,13,0,3,0,16,4,0,0,0,0,23,0,0,0,6,0,0,0,0,0,6,0,0,0,7,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,5,0,0,18,0,0,0,19,7,10,0,0,0,45,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,6,0,0,5,3,6,18,50,13,7,6,12,17,142,6,13,17,53,12,14,8,9,16,144,164,315,294,925,324,236,242,304,246,3054
SAL80107,0,4,9,25,0,0,0,0,0,45,0,0,0,0,6,0,0,0,0,9,0,4,6,28,16,13,3,0,0,68,0,0,0,4,0,6,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,6,3,0,28,0,3,0,0,4,3,3,0,0,16,0,0,0,15,3,0,0,0,0,21,0,0,0,14,0,11,10,0,0,43,0,0,0,0,6,0,6,0,0,10,0,0,4,18,4,7,4,0,0,36,0,0,0,3,0,0,0,0,0,3,0,6,0,8,3,5,0,0,0,22,0,0,12,40,25,29,26,5,6,135,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,8,0,4,12,73,38,39,26,12,5,212,8,30,8,68,20,16,11,7,0,171,381,752,641,1727,751,647,462,170,52,5579
SAL80108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80109,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,9,0,3,4,13,0,5,0,0,0,23,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,0,13,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,4,12,0,0,0,10,0,4,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,3,4,0,0,23,0,0,4,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,9,20,19,15,16,18,3,102,5,9,12,13,7,13,16,9,3,84,118,345,335,589,393,344,267,223,68,2687
SAL80110,0,0,6,17,3,0,0,0,0,26,0,0,0,3,0,4,0,0,0,8,5,7,21,179,35,7,3,0,0,263,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,3,5,0,23,0,4,0,13,4,0,0,0,0,27,0,0,5,13,0,5,5,0,0,24,0,5,0,31,5,0,4,3,0,50,0,0,0,7,0,0,0,0,0,9,0,0,0,14,3,4,0,0,0,21,0,0,0,3,3,0,0,0,0,13,3,0,0,17,7,4,0,0,0,36,0,0,3,10,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,0,24,23,164,27,20,3,5,5,271,9,10,24,98,29,22,16,13,0,206,301,279,582,2776,488,378,239,113,42,5197
SAL80111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,4,0,4,6,0,0,0,0,12,11,12,20,15,27,22,11,5,5,138
SAL80112,0,4,0,10,3,0,0,0,0,10,0,0,0,0,3,0,0,0,0,3,0,7,0,13,3,0,6,0,0,22,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,13,0,4,3,4,0,0,0,0,0,17,0,0,3,0,6,3,4,0,0,23,0,0,3,6,6,5,3,0,0,31,0,0,0,3,10,3,0,0,0,15,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,8,0,5,8,3,4,3,3,0,0,33,0,0,0,9,4,5,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,5,0,0,0,9,0,12,12,28,18,12,13,12,6,108,3,11,13,20,12,12,12,4,0,91,111,478,491,595,468,414,312,152,131,3146
SAL80113,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,9,0,0,0,3,6,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,14,0,0,0,0,0,26,0,0,0,3,3,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,32,5,13,7,4,0,70,0,4,20,36,14,13,15,5,0,100,53,72,250,480,167,230,178,95,18,1544
SAL80114,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,5,14,12,5,6,0,0,33,0,0,0,0,0,0,0,0,4,10,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,11,0,0,4,3,3,5,5,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,17,16,19,24,8,0,91,4,21,11,35,10,7,5,3,0,105,190,424,379,903,403,389,262,86,24,3058
