SAL_CODE_2021,M_NatPhySci_Occ_Mng,M_NatPhySci_Occ_Pro,M_NatPhySci_Occ_TTW,M_NatPhySci_Occ_CPS,M_NatPhySci_Occ_CA,M_NatPhySci_Occ_Sal,M_NatPhySci_Occ_MOD,M_NatPhySci_Occ_Lab,M_NatPhySci_Occ_IDNS,M_NatPhySci_Total,M_InfoTechn_Occ_Mng,M_InfoTechn_Occ_Pro,M_InfoTechn_Occ_TTW,M_InfoTechn_Occ_CPS,M_InfoTechn_Occ_CA,M_InfoTechn_Occ_Sal,M_InfoTechn_Occ_MOD,M_InfoTechn_Occ_Lab,M_InfoTechn_Occ_IDNS,M_InfoTechn_Total,M_EngRelTech_Occ_Mng,M_EngRelTech_Occ_Pro,M_EngRelTech_Occ_TTW,M_EngRelTech_Occ_CPS,M_EngRelTech_Occ_CA,M_EngRelTech_Occ_Sal,M_EngRelTech_Occ_MOD,M_EngRelTech_Occ_Lab,M_EngRelTech_Occ_IDNS,M_EngRelTech_Total,M_ArchitBuild_Occ_Mng,M_ArchitBuild_Occ_Pro,M_ArchitBuild_Occ_TTW,M_ArchitBuild_Occ_CPS,M_ArchitBuild_Occ_CA,M_ArchitBuild_Occ_Sal,M_ArchitBuild_Occ_MOD,M_ArchitBuild_Occ_Lab,M_ArchitBuild_Occ_IDNS,M_ArchitBuild_Total,M_AgriEnviRelStu_Occ_Mng,M_AgriEnviRelStu_Occ_Pro,M_AgriEnviRelStu_Occ_TTW,M_AgriEnviRelStu_Occ_CPS,M_AgriEnviRelStu_Occ_CA,M_AgriEnviRelStu_Occ_Sal,M_AgriEnviRelStu_Occ_MOD,M_AgriEnviRelStu_Occ_Lab,M_AgriEnviRelStu_Occ_IDNS,M_AgriEnviRelStu_Total,M_Health_Occ_Mng,M_Health_Occ_Pro,M_Health_Occ_TTW,M_Health_Occ_CPS,M_Health_Occ_CA,M_Health_Occ_Sal,M_Health_Occ_MOD,M_Health_Occ_Lab,M_Health_Occ_IDNS,M_Health_Total,M_Educat_Occ_Mng,M_Educat_Occ_Pro,M_Educat_Occ_TTW,M_Educat_Occ_CPS,M_Educat_Occ_CA,M_Educat_Occ_Sal,M_Educat_Occ_MOD,M_Educat_Occ_Lab,M_Educat_Occ_IDNS,M_Educat_Total,M_ManagCom_Occ_Mng,M_ManagCom_Occ_Pro,M_ManagCom_Occ_TTW,M_ManagCom_Occ_CPS,M_ManagCom_Occ_CA,M_ManagCom_Occ_Sal,M_ManagCom_Occ_MOD,M_ManagCom_Occ_Lab,M_ManagCom_Occ_IDNS,M_ManagCom_Total,M_SocietCultu_Occ_Mng,M_SocietCultu_Occ_Pro,M_SocietCultu_Occ_TTW,M_SocietCultu_Occ_CPS,M_SocietCultu_Occ_CA,M_SocietCultu_Occ_Sal,M_SocietCultu_Occ_MOD,M_SocietCultu_Occ_Lab,M_SocietCultu_Occ_IDNS,M_SocietCultu_Total,M_CreatArt_Occ_Mng,M_CreatArt_Occ_Pro,M_CreatArt_Occ_TTW,M_CreatArt_Occ_CPS,M_CreatArt_Occ_CA,M_CreatArt_Occ_Sal,M_CreatArt_Occ_MOD,M_CreatArt_Occ_Lab,M_CreatArt_Occ_IDNS,M_CreatArt_Total,M_FoodHospPersServ_Occ_Mng,M_FoodHospPersServ_Occ_Pro,M_FoodHospPersServ_Occ_TTW,M_FoodHospPersServ_Occ_CPS,M_FoodHospPersServ_Occ_CA,M_FoodHospPersServ_Occ_Sal,M_FoodHospPersServ_Occ_MOD,M_FoodHospPersServ_Occ_Lab,M_FoodHospPersServ_Occ_IDNS,M_FoodHospPersServ_Total,M_MixFieldProg_Occ_Mng,M_MixFieldProg_Occ_Pro,M_MixFieldProg_Occ_TTW,M_MixFieldProg_Occ_CPS,M_MixFieldProg_Occ_CA,M_MixFieldProg_Occ_Sal,M_MixFieldProg_Occ_MOD,M_MixFieldProg_Occ_Lab,M_MixFieldProg_Occ_IDNS,M_MixFieldProg_Total,M_FS_ID_Occ_Mng,M_FS_ID_Occ_Pro,M_FS_ID_Occ_TTW,M_FS_ID_Occ_CPS,M_FS_ID_Occ_CA,M_FS_ID_Occ_Sal,M_FS_ID_Occ_MOD,M_FS_ID_Occ_Lab,M_FS_ID_Occ_IDNS,M_FS_ID_Total,M_FS_NS_Occ_Mng,M_FS_NS_Occ_Pro,M_FS_NS_Occ_TTW,M_FS_NS_Occ_CPS,M_FS_NS_Occ_CA,M_FS_NS_Occ_Sal,M_FS_NS_Occ_MOD,M_FS_NS_Occ_Lab,M_FS_NS_Occ_IDNS,M_FS_NS_Total,M_Tot_Occ_Mng,M_Tot_Occ_Pro,M_Tot_Occ_TTW,M_Tot_Occ_CPS,M_Tot_Occ_CA,M_Tot_Occ_Sal,M_Tot_Occ_MOD,M_Tot_Occ_Lab,M_Tot_Occ_IDNS,M_Total_Total,F_NatPhySci_Occ_Mng,F_NatPhySci_Occ_Pro,F_NatPhySci_Occ_TTW,F_NatPhySci_Occ_CPS,F_NatPhySci_Occ_CA,F_NatPhySci_Occ_Sal,F_NatPhySci_Occ_MOD,F_NatPhySci_Occ_Lab,F_NatPhySci_Occ_IDNS,F_NatPhySci_Total,F_InfoTechn_Occ_Mng,F_InfoTechn_Occ_Pro,F_InfoTechn_Occ_TTW,F_InfoTechn_Occ_CPS,F_InfoTechn_Occ_CA,F_InfoTechn_Occ_Sal,F_InfoTechn_Occ_MOD,F_InfoTechn_Occ_Lab,F_InfoTechn_Occ_IDNS,F_InfoTechn_Total,F_EngRelTech_Occ_Mng,F_EngRelTech_Occ_Pro,F_EngRelTech_Occ_TTW,F_EngRelTech_Occ_CPS,F_EngRelTech_Occ_CA,F_EngRelTech_Occ_Sal,F_EngRelTech_Occ_MOD,F_EngRelTech_Occ_Lab,F_EngRelTech_Occ_IDNS,F_EngRelTech_Total,F_ArchitBuild_Occ_Mng,F_ArchitBuild_Occ_Pro,F_ArchitBuild_Occ_TTW,F_ArchitBuild_Occ_CPS,F_ArchitBuild_Occ_CA,F_ArchitBuild_Occ_Sal,F_ArchitBuild_Occ_MOD,F_ArchitBuild_Occ_Lab,F_ArchitBuild_Occ_IDNS,F_ArchitBuild_Total,F_AgriEnviRelStu_Occ_Mng,F_AgriEnviRelStu_Occ_Pro,F_AgriEnviRelStu_Occ_TTW,F_AgriEnviRelStu_Occ_CPS,F_AgriEnviRelStu_Occ_CA,F_AgriEnviRelStu_Occ_Sal,F_AgriEnviRelStu_Occ_MOD,F_AgriEnviRelStu_Occ_Lab,F_AgriEnviRelStu_Occ_IDNS,F_AgriEnviRelStu_Total
SAL80089,12,31,5,0,5,0,0,0,0,58,27,99,18,0,5,10,8,5,7,172,28,47,109,13,7,10,5,15,7,241,15,9,66,7,3,0,3,9,4,119,3,5,20,3,0,0,7,8,0,51,13,26,9,15,4,0,0,0,0,64,7,28,0,5,0,0,0,0,0,46,70,60,8,16,42,16,10,13,6,242,32,54,15,45,27,3,6,13,10,196,4,35,0,0,7,0,0,0,3,55,15,0,28,13,0,3,13,4,0,81,0,0,0,0,0,0,0,0,0,0,0,9,3,7,6,0,4,0,0,30,0,7,5,0,0,0,3,5,10,29,226,407,283,129,112,47,58,73,38,1383,16,19,8,4,10,0,0,0,0,63,6,21,0,6,10,6,0,0,3,56,0,6,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,13,5,3,0,0,3,0,0,0,0,20
SAL80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80091,5,30,3,3,0,0,0,0,0,54,8,42,4,0,8,3,9,5,0,81,11,18,22,4,3,4,11,8,0,73,4,0,27,0,0,0,0,4,0,38,5,3,9,0,0,0,0,3,0,13,0,15,0,3,3,0,0,0,0,25,4,23,0,5,0,0,0,0,0,31,35,22,8,13,13,9,0,11,0,104,30,43,5,15,9,0,5,5,0,110,4,16,0,0,3,4,0,5,0,30,0,0,10,3,0,0,0,4,0,22,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,10,116,217,85,53,36,15,27,32,12,593,17,28,0,5,9,0,0,0,0,57,3,19,0,4,5,0,0,6,0,34,0,5,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,4,6,7,0,0,0,0,0,0,0,12
SAL80092,8,16,9,0,0,0,0,0,0,37,15,45,21,3,5,10,5,14,0,115,20,34,24,3,9,6,4,8,0,105,15,8,33,0,0,0,0,4,0,60,5,0,4,0,3,0,0,3,0,17,9,37,0,14,0,0,0,6,0,55,0,13,0,4,0,0,0,4,0,32,30,43,12,8,18,11,3,12,3,143,30,42,3,11,13,6,0,8,0,118,0,9,4,0,0,0,0,0,0,17,0,3,9,3,0,0,0,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,15,5,0,3,0,6,0,3,3,0,16,131,265,114,50,61,32,18,62,12,748,14,15,4,0,8,0,0,0,0,41,0,7,0,6,8,0,0,5,0,20,0,0,0,0,0,0,0,0,0,10,0,4,0,0,4,0,0,0,0,12,5,0,0,0,4,0,0,0,0,10
SAL80093,3,15,0,0,3,0,0,0,0,22,15,37,10,0,6,0,0,0,0,75,18,17,26,0,5,5,4,0,0,79,22,0,42,0,0,0,0,3,0,69,4,0,7,0,0,0,0,0,0,12,3,8,0,0,0,0,0,0,0,9,0,16,0,0,3,0,0,0,0,21,39,31,7,0,17,4,4,4,0,102,13,23,4,14,9,0,0,0,0,65,0,9,0,0,6,0,0,0,0,18,5,0,7,0,0,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,9,11,125,154,104,16,47,13,21,18,9,511,6,6,4,5,6,0,0,0,0,30,5,6,0,0,0,0,0,0,0,21,0,4,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8
SAL80094,10,16,3,4,8,0,0,5,0,39,13,42,8,0,3,0,0,0,6,75,12,25,48,5,4,3,8,3,0,101,12,0,35,0,0,0,0,7,0,61,4,4,11,0,0,0,0,4,0,25,3,17,0,0,0,0,0,0,0,25,5,20,3,0,0,0,0,0,0,32,33,35,5,4,8,6,4,5,0,104,19,44,0,16,6,3,0,4,4,99,3,11,4,0,0,0,0,0,0,25,3,0,11,0,4,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,3,3,3,0,0,0,0,0,0,9,127,223,131,32,37,20,17,34,10,631,9,13,3,0,0,0,0,0,0,30,4,6,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,11,4,4,0,0,0,0,0,0,0,7
SAL80095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80097,11,19,4,4,8,0,0,0,0,43,34,74,12,3,13,0,0,9,5,144,36,40,81,10,7,10,9,13,7,222,26,3,56,6,0,3,7,8,0,99,3,3,0,4,5,0,0,9,0,20,3,20,0,7,4,0,0,0,0,33,0,16,0,0,3,0,0,0,0,29,44,56,0,13,37,10,3,0,9,181,30,31,3,22,22,3,3,4,0,116,0,11,6,4,3,0,0,0,0,29,3,0,13,5,4,0,8,0,0,30,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,0,0,0,4,17,0,7,3,0,0,0,0,4,4,25,209,284,180,68,102,36,37,42,25,984,12,23,0,9,4,0,0,0,0,45,11,20,3,0,0,0,0,0,3,38,3,7,0,6,4,0,0,0,0,16,0,3,0,0,0,0,0,0,0,8,5,0,0,0,4,0,0,0,0,8
SAL80098,14,20,3,0,7,0,0,0,0,49,38,135,28,7,13,0,13,14,0,253,25,58,43,10,3,5,15,6,5,178,19,7,38,3,0,0,0,0,0,68,0,3,5,0,4,0,0,0,0,19,11,25,4,13,3,0,4,0,0,50,3,29,0,0,0,0,0,0,0,41,59,79,15,18,60,20,15,17,9,290,25,40,3,17,15,5,0,3,4,111,8,11,9,4,9,5,0,4,0,42,9,8,21,0,3,4,3,4,0,54,0,0,0,0,0,0,0,0,0,3,7,6,5,0,5,0,0,0,0,22,8,3,9,3,0,4,0,4,10,36,217,422,190,90,115,43,68,54,24,1221,9,23,4,5,10,0,0,0,0,58,7,29,3,12,11,7,0,9,0,73,0,14,5,9,3,0,0,0,0,35,4,3,0,0,0,4,0,0,0,14,3,0,0,3,0,0,0,0,0,11
SAL80099,27,53,3,0,3,0,0,3,0,90,27,74,10,7,4,6,4,5,6,134,30,70,45,9,7,0,9,7,0,174,19,20,41,0,4,0,0,6,0,93,8,8,7,0,0,0,0,0,0,20,9,37,3,4,3,0,0,0,0,57,5,25,0,8,4,0,0,0,0,39,89,68,6,17,27,17,11,10,0,247,108,137,3,16,30,4,8,7,7,319,10,23,7,3,5,0,7,0,0,51,7,0,9,3,0,6,0,3,0,30,0,0,0,0,0,0,0,0,0,0,11,7,0,0,5,0,0,0,4,24,4,3,7,0,0,3,3,0,3,26,339,529,149,68,96,29,34,36,33,1316,21,33,0,0,6,4,0,0,5,68,4,17,0,4,0,5,0,0,3,35,8,6,0,0,8,0,0,0,0,25,0,14,0,0,4,0,0,0,0,20,4,6,0,0,4,0,0,0,0,22
SAL80100,11,43,3,5,13,0,0,0,0,81,48,176,38,8,21,7,17,19,3,336,47,81,124,18,28,14,25,17,8,363,30,18,115,0,7,4,7,18,0,201,5,6,28,0,5,0,0,5,0,56,9,39,0,18,4,4,0,0,0,67,9,55,0,14,4,0,0,0,0,80,132,111,24,27,78,33,20,17,5,444,68,74,14,69,27,9,3,14,9,288,9,37,7,5,10,6,4,5,0,76,13,5,61,9,12,5,9,13,0,116,0,0,0,0,0,0,0,0,0,0,6,6,0,5,0,0,3,0,3,32,8,4,13,3,3,0,4,6,11,56,379,653,437,172,206,81,101,107,45,2181,27,37,8,9,13,6,0,0,4,105,12,23,0,13,7,12,0,3,0,73,4,12,6,5,9,3,0,5,0,39,0,10,3,0,5,0,0,0,0,25,5,6,0,0,7,0,0,0,0,24
SAL80101,21,37,7,4,0,0,0,0,0,69,44,123,6,7,17,5,4,0,0,202,49,73,73,11,12,7,14,11,3,255,24,9,55,5,3,3,0,6,0,108,9,0,3,0,3,0,0,0,0,15,9,33,0,4,5,0,0,0,0,53,7,22,0,7,4,0,0,0,0,38,126,102,5,17,58,19,6,9,6,343,54,66,0,32,22,0,6,0,5,187,11,9,0,0,0,8,3,0,0,39,5,0,17,0,0,0,3,4,0,32,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,20,6,4,0,0,0,3,0,0,9,23,366,479,179,88,130,44,40,34,25,1381,13,27,4,4,21,4,0,0,0,72,16,43,0,4,5,0,0,0,0,67,3,12,0,0,0,0,0,0,0,22,4,5,8,3,3,0,0,0,0,21,0,0,3,0,3,0,0,0,0,12
SAL80102,25,81,4,0,10,0,0,7,5,139,21,70,16,6,10,0,0,0,4,121,26,54,26,3,3,0,5,0,9,133,12,9,17,4,5,0,0,7,0,50,16,11,4,0,3,0,0,0,0,31,5,37,0,7,0,0,0,0,0,59,7,15,0,9,0,0,3,7,0,43,69,80,6,4,28,5,10,8,6,221,103,196,5,21,35,3,4,6,9,381,10,28,10,5,4,7,0,3,0,73,0,3,8,6,5,0,0,5,0,27,0,0,0,0,0,0,0,0,0,0,8,10,4,0,0,0,0,0,0,24,6,3,5,0,3,0,0,6,4,21,311,603,116,65,109,18,25,37,33,1329,33,61,6,8,12,0,0,0,0,117,4,13,0,9,4,5,0,0,0,35,9,17,0,4,0,0,0,0,0,29,4,15,0,0,8,0,0,0,0,26,9,14,3,0,9,0,0,0,3,43
SAL80103,5,3,0,0,4,0,0,0,0,11,8,9,3,0,0,0,0,0,3,18,10,7,3,0,0,0,0,0,3,26,10,0,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,45,0,3,0,0,0,0,0,0,0,3,16,22,0,0,8,0,0,0,0,47,8,11,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,53,98,15,5,17,8,0,7,5,201,0,3,0,0,3,0,0,0,0,7,0,8,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
SAL80104,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,4,3,0,0,0,0,3,0,12,4,0,3,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,12,8,3,0,0,5,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80105,4,15,0,0,5,0,0,0,0,24,6,23,6,0,5,0,0,0,0,39,8,12,26,0,4,5,8,3,0,63,6,4,18,0,0,0,0,0,0,33,0,0,3,0,3,0,0,0,0,8,3,8,0,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,14,11,14,3,11,0,5,3,0,3,51,8,10,0,10,5,0,0,0,0,32,0,6,0,0,0,0,0,0,0,7,0,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,6,51,96,67,21,25,11,16,7,5,307,3,3,0,0,3,0,0,0,0,12,3,5,3,0,4,0,0,0,0,9,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4
SAL80106,6,21,0,0,0,0,0,0,3,35,7,41,4,5,0,10,0,0,0,71,10,23,27,0,4,0,9,4,0,82,5,3,19,0,0,0,3,7,0,40,4,5,3,0,0,0,0,0,0,19,0,6,0,6,0,0,0,0,0,12,4,12,5,3,3,0,0,0,0,28,24,25,15,4,18,11,7,10,0,102,12,27,3,14,9,4,0,3,0,77,0,7,0,0,8,3,0,0,0,22,4,0,6,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,6,14,75,179,88,35,34,28,28,36,12,528,8,23,0,4,8,3,0,0,0,45,0,8,0,0,3,0,0,0,0,20,0,4,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,8
SAL80107,7,39,5,5,3,0,0,0,0,61,17,103,17,5,10,3,7,6,6,178,37,56,61,0,17,9,17,15,4,211,12,0,52,0,0,0,3,10,3,89,3,4,17,5,3,0,0,5,0,30,5,23,7,3,0,0,0,0,0,40,11,26,0,0,4,0,0,0,0,44,62,49,6,4,32,9,10,8,4,193,36,47,7,24,23,8,0,3,4,152,5,23,3,0,7,7,0,0,0,46,8,0,17,3,0,4,0,3,0,37,0,0,0,0,0,0,0,0,0,4,4,7,0,0,0,0,0,3,0,21,5,4,0,0,0,0,0,7,5,28,220,383,187,60,111,39,41,53,26,1118,3,29,4,3,12,0,0,0,0,58,10,18,4,5,10,4,0,0,0,54,7,3,4,0,0,4,0,0,0,27,0,7,0,0,4,0,0,0,0,9,4,3,3,4,0,0,0,0,0,10
SAL80108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80109,4,12,6,0,0,0,0,0,0,25,10,27,7,0,0,0,0,0,0,57,31,18,13,3,6,4,3,0,0,78,17,6,16,0,3,0,0,3,0,57,5,0,0,0,0,0,0,0,0,10,6,22,0,4,0,0,0,0,0,31,0,11,0,0,4,0,0,0,0,21,65,41,0,11,8,3,3,3,0,146,21,37,5,10,11,0,0,0,0,90,0,13,0,0,0,0,0,0,0,17,5,0,9,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,9,160,207,56,31,37,23,10,21,3,547,11,10,5,5,3,5,0,0,0,29,4,14,0,6,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,6,5,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,8
SAL80110,11,35,4,3,5,0,0,8,3,67,25,97,32,3,9,19,3,19,4,217,20,67,37,5,15,5,10,13,0,168,8,8,23,4,3,4,3,8,0,56,0,5,4,0,0,0,0,0,0,14,6,146,0,15,10,0,0,3,0,189,3,21,0,6,0,0,0,7,0,40,47,64,23,25,54,30,14,28,3,286,59,90,10,30,25,3,6,8,4,233,10,17,8,0,9,3,0,4,0,57,6,4,22,3,4,0,6,4,0,50,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,4,0,17,0,9,0,0,0,0,0,4,5,24,195,562,171,101,134,70,42,96,29,1404,17,41,3,4,10,0,0,0,0,74,11,27,0,20,3,12,0,8,0,76,7,13,0,0,0,4,0,0,0,32,5,3,0,3,5,0,0,0,0,16,0,5,0,0,3,0,0,0,0,11
SAL80111,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,0,0,0,0,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80112,5,22,0,0,9,0,0,0,4,35,18,35,5,0,9,4,4,4,3,70,21,21,9,0,3,3,0,0,0,59,21,5,6,0,0,0,0,0,0,37,3,5,3,0,5,0,0,0,0,16,4,60,0,4,0,0,0,0,3,76,4,8,0,0,0,0,0,0,0,14,50,66,3,4,7,13,0,0,6,144,44,79,0,8,14,6,0,0,5,158,0,5,3,0,0,0,0,0,0,17,9,0,10,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,10,0,5,0,0,3,0,0,0,0,7,179,317,34,26,45,23,6,8,18,660,7,17,4,4,14,6,0,0,0,46,6,17,0,0,5,0,0,0,0,29,7,5,0,0,0,0,0,0,0,17,0,4,0,0,0,0,0,0,0,8,0,3,0,0,4,0,0,0,0,6
SAL80113,0,13,6,0,0,0,0,0,0,28,9,27,4,0,0,0,0,0,0,44,4,17,11,3,3,0,0,3,0,47,0,3,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,8,12,0,0,0,0,0,0,0,17,0,5,0,0,0,0,0,0,0,5,20,30,3,3,8,0,0,0,0,69,32,59,3,5,13,5,0,0,0,117,0,0,0,0,0,0,0,0,0,6,0,0,15,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,5,9,91,177,42,13,36,4,3,10,10,383,7,10,3,0,4,0,0,0,0,23,4,3,0,0,0,0,0,0,0,11,3,4,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,7
SAL80114,3,11,0,4,6,0,0,0,0,20,10,28,6,0,7,0,0,4,0,57,13,18,68,4,8,4,12,9,3,136,6,4,51,0,0,0,4,11,0,83,5,3,5,0,0,0,0,4,0,19,3,10,0,4,0,0,0,0,0,20,0,17,0,0,0,0,7,0,0,19,17,13,4,6,18,4,6,0,0,69,13,9,5,11,8,0,5,0,0,48,0,9,5,0,4,0,0,0,0,18,8,0,6,3,3,0,9,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,3,0,0,3,5,0,22,75,116,157,37,41,14,48,32,12,531,3,9,3,0,3,5,0,0,0,21,0,5,0,0,3,3,0,0,0,14,0,7,0,0,5,0,6,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3
