SAL_CODE_2021,D_5_9_FPET_MPTLF,D_5_9_FPET_MPNLF,D_5_9_FPET_MPLFSNS,D_5_9_FPET_T,D_5_9_FPULFTW_MPEFT,D_5_9_FPULFTW_MPEPT,D_5_9_FPULFTW_MP_EAW,D_5_9_FPULFTW_MP_E_HNS,D_5_9_FPULFTW_MPET,D_5_9_FPULFTW_MPULFTW,D_5_9_FPULFTW_MPULPTW,D_5_9_FPULFTW_MPUT,D_5_9_FPULFTW_MPTLF,D_5_9_FPULFTW_MPNLF,D_5_9_FPULFTW_MPLFSNS,D_5_9_FPULFTW_T,D_5_9_FPULPTW_MPEFT,D_5_9_FPULPTW_MPEPT,D_5_9_FPULPTW_MPEAW,D_5_9_FPULPTW_MP_E_HNS,D_5_9_FPULPTW_MPET,D_5_9_FPULPTW_MPULFTW,D_5_9_FPULPTW_MPULPTW,D_5_9_FPULPTW_MPUT,D_5_9_FPULPTW_MPTLF,D_5_9_FPULPTW_MPNLF,D_5_9_FPULPTW_MPLFSNS,D_5_9_FPULPTW_T,D_5_9_FPUT_MPEFT,D_5_9_FPUT_MPEPT,D_5_9_FPUT_MPEAW,D_5_9_FPUT_MPEHNS,D_5_9_FPUT_MPET,D_5_9_FPUT_MPULFTW,D_5_9_FPUT_MPULPTW,D_5_9_FPUT_MPUT,D_5_9_FPUT_MPTLF,D_5_9_FPUT_MPNLF,D_5_9_FPUT_MPLFSNS,D_5_9_FPUT_T,D_5_9_FPTLF_MPEFT,D_5_9_FPTLF_MPEPT,D_5_9_FPTLF_MPEAW,D_5_9_FPTLF_MPEHNS,D_5_9_FPTLF_MPET,D_5_9_FPTLF_MPULFTW,D_5_9_FPTLF_MPULPTW,D_5_9_FPTLF_MPUT,D_5_9_FPTLF_MPTLF,D_5_9_FPTLF_MPNLF,D_5_9_FPTLF_MPLFSNS,D_5_9_FPTLF_T,D_5_9_FPNLF_MPEFT,D_5_9_FPNLF_MPEPT,D_5_9_FPNLF_MPEAW,D_5_9_FPNLF_MPEHNS,D_5_9_FPNLF_MPET,D_5_9_FPNLF_MPULFTW,D_5_9_FPNLF_MPULPTW,D_5_9_FPNLF_MPUT,D_5_9_FPNLF_MPTLF,D_5_9_FPNLF_MPNLF,D_5_9_FPNLF_MPLFSNS,D_5_9_FPNLF_T,D_5_9_FPLFSNS_MPEFT,D_5_9_FPLFSNS_MPEPT,D_5_9_FPLFSNS_MPEAW,D_5_9_FPLFSNS_MPEHNS,D_5_9_FPLFSNS_MPET,D_5_9_FPLFSNS_MPULFTW,D_5_9_FPLFSNS_MPULPTW,D_5_9_FPLFSNS_MPUT,D_5_9_FPLFSNS_MPTLF,D_5_9_FPLFSNS_MPNLF,D_5_9_FPLFSNS_MPLFSNS,D_5_9_FPLFSNS_T,D_5_9_FPT_MPEFT,D_5_9_FPT_MPEPT,D_5_9_FPT_MPEAW,D_5_9_FPT_MPEHNS,D_5_9_FPT_MPET,D_5_9_FPT_MPULFTW,D_5_9_FPT_MPULPTW,D_5_9_FPT_MPUT,D_5_9_FPT_MPTLF,D_5_9_FPT_MPNLF,D_5_9_FPT_MPLFSNS,D_5_9_FPT_T,D_10_12_FPEFT_MPEFT,D_10_12_FPEFT_MPEPT,D_10_12_FPEFT_MPEAW,D_10_12_FPEFT_MPEHNS,D_10_12_FPEFT_MPET,D_10_12_FPEFT_MPULFTW,D_10_12_FPEFT_MPULPTW,D_10_12_FPEFT_MPUT,D_10_12_FPEFT_MPTLF,D_10_12_FPEFT_MPNLF,D_10_12_FPEFT_MPLFSNS,D_10_12_FPEFT_T,D_10_12_FPEPT_MPEFT,D_10_12_FPEPT_MPEPT,D_10_12_FPEPT_MPEAW,D_10_12_FPEPT_MPEHNS,D_10_12_FPEPT_MPET,D_10_12_FPEPT_MPULFTW,D_10_12_FPEPT_MPULPTW,D_10_12_FPEPT_MPUT,D_10_12_FPEPT_MPTLF,D_10_12_FPEPT_MPNLF,D_10_12_FPEPT_MPLFSNS,D_10_12_FPEPT_T,D_10_12_FPEAW_MPEFT,D_10_12_FPEAW_MPEPT,D_10_12_FPEAW_MPEAW,D_10_12_FPEAW_MPEHNS,D_10_12_FPEAW_MPET,D_10_12_FPEAW_MPULFTW,D_10_12_FPEAW_MPULPTW,D_10_12_FPEAW_MPUT,D_10_12_FPEAW_MPTLF,D_10_12_FPEAW_MPNLF,D_10_12_FPEAW_MPLFSNS,D_10_12_FPEAW_T,D_10_12_FPHNS_MPEFT,D_10_12_FPHNS_MPEPT,D_10_12_FPHNS_MPEAW,D_10_12_FPHNS_MPEHNS,D_10_12_FPHNS_MPET,D_10_12_FPHNS_MPULFTW,D_10_12_FPHNS_MPULPTW,D_10_12_FPHNS_MPUT,D_10_12_FPHNS_MPTLF,D_10_12_FPHNS_MPNLF,D_10_12_FPHNS_MPLFSNS,D_10_12_FPHNS_T,D_10_12_FPET_MPEFT,D_10_12_FPET_MPEPT,D_10_12_FPET_MPEAW,D_10_12_FPET_MPEHNS,D_10_12_FPET_MPET,D_10_12_FPET_MPULFTW,D_10_12_FPET_MPULPTW,D_10_12_FPET_MPUT,D_10_12_FPET_MPTLF,D_10_12_FPET_MPNLF,D_10_12_FPET_MPLFSNS,D_10_12_FPET_T,D_10_12_FPULFTW_MPEFT,D_10_12_FPULFTW_MPEPT,D_10_12_FPULFTW_MPEAW,D_10_12_FPULFTW_MPEHNS,D_10_12_FPULFTW_MPET,D_10_12_FPULFTW_MPULFTW,D_10_12_FPULFTW_MPULPTW,D_10_12_FPULFTW_MPUT,D_10_12_FPULFTW_MPTLF,D_10_12_FPULFTW_MPNLF,D_10_12_FPULFTW_MPLFSNS,D_10_12_FPULFTW_T,D_10_12_FPULPTW_MPEFT,D_10_12_FPULPTW_MPEPT,D_10_12_FPULPTW_MPEAW,D_10_12_FPULPTW_MPEHNS,D_10_12_FPULPTW_MPET,D_10_12_FPULPTW_MPULFTW,D_10_12_FPULPTW_MPULPTW,D_10_12_FPULPTW_MPUT,D_10_12_FPULPTW_MPTLF,D_10_12_FPULPTW_MPNLF,D_10_12_FPULPTW_MPLFSNS,D_10_12_FPULPTW_T,D_10_12_FPUT_MPEFT,D_10_12_FPUT_MPEPT,D_10_12_FPUT_MPEAW,D_10_12_FPUT_MPEHNS,D_10_12_FPUT_MPET,D_10_12_FPUT_MPULFTW,D_10_12_FPUT_MPULPTW,D_10_12_FPUT_MPUT,D_10_12_FPUT_MPTLF,D_10_12_FPUT_MPNLF,D_10_12_FPUT_MPLFSNS,D_10_12_FPUT_T,D_10_12_FPTLF_MPEFT,D_10_12_FPTLF_MPEPT,D_10_12_FPTLF_MPEAW,D_10_12_FPTLF_MPEHNS,D_10_12_FPTLF_MPET,D_10_12_FPTLF_MPULFTW,D_10_12_FPTLF_MPULPTW,D_10_12_FPTLF_MPUT,D_10_12_FPTLF_MPTLF,D_10_12_FPTLF_MPNLF,D_10_12_FPTLF_MPLFSNS,D_10_12_FPTLF_T,D_10_12_FPNLF_MPEFT,D_10_12_FPNLF_MPEPT,D_10_12_FPNLF_MPEAW,D_10_12_FPNLF_MPEHNS
SAL80086,125,4,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,99,20,4,0,124,4,0,4,130,4,0,134,7,3,0,0,6,0,0,0,6,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,107,20,4,0,134,4,0,4,140,8,0,148,42,3,0,0,39,0,0,0,39,4,0,43,25,9,0,0,29,0,0,0,32,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,11,0,0,75,0,0,0,74,4,0,78,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,6,0,0,6,64,10,0,0,74,0,0,0,80,4,0,83,6,0,0,0
SAL80087,120,6,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,19,0,0,118,0,0,0,122,6,0,131,6,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,106,21,0,0,124,0,0,0,130,6,0,134,39,0,0,0,39,0,0,0,39,3,0,42,21,4,0,0,26,0,0,0,26,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,4,60,7,0,4,68,0,0,0,68,4,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,7,0,4,70,0,0,0,70,4,0,73,6,0,0,0
SAL80088,78,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,73,10,3,0,84,0,0,0,84,0,0,84,14,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,84,10,3,0,97,0,0,0,97,0,0,97,17,6,0,0,19,0,0,0,19,0,0,19,16,0,0,0,21,0,0,0,21,0,0,21,6,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,36,6,0,0,44,0,0,0,44,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,6,0,0,41,0,0,0,41,0,0,41,4,0,0,0
SAL80089,441,8,0,444,0,0,0,0,7,0,0,0,7,0,0,7,3,0,0,0,3,0,0,3,3,0,0,3,5,0,0,0,9,0,0,3,10,0,0,10,372,60,8,0,442,5,4,5,452,8,0,455,40,13,0,5,50,0,0,0,50,5,0,59,0,0,0,0,0,0,0,0,0,0,0,0,409,74,8,8,493,5,4,5,500,11,0,509,96,11,0,0,110,0,0,0,113,3,0,117,81,15,0,0,96,0,3,4,102,3,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,29,0,0,210,5,3,6,213,4,0,219,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,4,0,0,4,181,29,0,0,211,5,0,6,218,4,0,222,21,5,0,0
SAL80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80091,103,3,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,80,20,3,0,104,0,0,0,99,4,0,107,14,3,0,0,18,0,0,0,18,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,89,20,3,0,118,0,0,0,117,13,0,131,35,0,0,0,40,0,0,0,40,0,0,36,15,4,0,0,18,0,0,0,18,4,0,18,0,5,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,52,8,0,0,60,0,0,0,60,4,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,56,8,0,0,60,0,0,0,60,4,0,65,9,0,0,0
SAL80092,130,0,0,133,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,7,0,0,0,7,0,0,0,9,0,0,9,103,25,3,0,134,3,0,3,136,0,0,139,13,6,0,0,18,0,0,0,18,0,3,21,0,0,0,0,0,0,0,0,0,5,0,3,114,29,3,0,152,3,0,3,153,0,4,163,56,3,0,0,55,0,0,0,60,0,0,65,21,8,0,0,25,0,0,0,25,0,0,25,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,80,8,6,0,87,0,0,0,90,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,8,6,0,87,0,0,0,90,0,0,91,7,0,0,0
SAL80093,110,0,0,113,0,0,0,0,0,3,0,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,4,96,16,0,0,110,3,0,3,118,4,0,116,15,0,0,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,107,16,0,0,127,5,0,5,131,4,0,136,27,5,0,0,31,0,0,0,31,0,0,31,13,0,0,0,18,0,0,0,18,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,50,0,0,0,50,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,50,0,0,0,50,3,0,51,11,4,0,0
SAL80094,179,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,145,32,0,0,181,3,0,3,181,0,0,184,17,0,4,0,21,5,0,5,25,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,164,32,7,0,197,4,0,4,201,4,0,209,52,5,0,0,55,0,0,0,55,9,0,60,37,4,0,0,40,0,0,0,43,0,0,43,0,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,88,9,0,0,99,0,0,0,98,9,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,9,0,0,99,0,0,0,99,9,0,104,16,0,0,0
SAL80095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80097,225,8,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,4,0,0,4,207,15,4,0,227,0,0,0,226,8,0,236,22,0,6,0,28,0,0,0,28,6,0,37,0,0,0,0,0,0,0,0,0,0,0,0,229,16,8,0,256,0,0,0,253,14,0,272,72,4,3,0,74,5,4,3,80,0,0,82,49,6,5,0,61,0,0,0,64,0,0,61,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,119,11,3,0,134,4,4,5,140,3,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,125,11,3,0,140,4,4,5,145,3,0,146,6,0,0,0
SAL80098,375,3,0,380,0,3,0,0,6,0,0,0,5,0,0,5,4,3,0,0,10,0,0,0,10,0,0,10,8,7,0,0,9,0,0,0,11,0,0,11,336,38,4,0,383,0,0,6,384,3,0,390,50,12,0,0,64,8,0,8,73,12,0,78,0,0,0,0,0,0,0,0,0,0,3,5,390,54,4,0,451,9,0,11,459,12,3,474,95,13,0,0,107,0,0,0,108,3,0,110,49,10,0,0,62,0,0,0,62,0,0,60,3,0,0,0,4,0,0,0,4,0,0,4,0,0,0,6,3,0,0,0,3,0,0,3,146,17,0,6,168,0,0,0,175,6,0,180,3,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,7,0,0,7,151,21,0,6,176,0,0,0,177,6,0,184,13,12,3,0
SAL80099,235,8,0,245,4,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,0,3,200,28,7,0,236,5,0,8,242,8,0,253,27,7,0,0,34,0,0,0,34,4,0,39,0,0,0,0,0,0,0,0,0,0,0,0,226,33,4,0,270,5,0,8,276,14,0,286,86,10,0,0,93,0,0,0,94,7,0,100,40,7,0,0,48,0,0,0,48,5,0,51,7,0,4,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,127,18,0,0,149,0,0,0,148,10,0,159,3,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,4,131,18,0,0,147,0,0,0,147,14,0,164,16,4,0,0
SAL80100,500,17,4,519,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,12,0,0,12,15,0,0,0,15,0,0,0,15,0,0,15,429,65,5,6,504,9,0,11,513,17,4,534,82,20,3,0,104,0,0,0,102,9,0,115,0,3,0,4,3,0,0,0,3,0,0,9,515,82,6,9,613,9,3,15,626,23,3,655,142,9,0,0,151,0,0,0,152,4,0,162,80,15,0,0,92,0,0,0,92,0,0,96,10,0,3,0,11,0,0,0,11,0,0,13,3,0,0,0,3,0,0,0,3,0,0,3,231,21,4,0,261,0,0,0,258,9,0,269,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,7,0,0,0,7,0,0,0,7,0,0,7,236,21,4,0,267,0,0,0,270,9,0,274,28,5,0,0
SAL80101,277,8,0,284,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,9,0,0,0,9,0,0,0,9,0,0,9,246,31,8,3,285,0,0,0,284,8,0,296,25,5,0,0,34,0,0,0,31,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,272,29,8,5,315,0,0,0,319,6,0,325,109,9,5,0,119,0,0,3,126,4,0,129,72,5,0,0,82,0,0,0,82,0,0,81,9,0,0,0,14,0,0,0,14,0,0,15,3,0,0,0,3,0,0,0,3,0,0,3,189,20,6,0,217,0,0,3,219,8,0,225,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,198,20,6,0,222,0,0,3,228,8,0,230,17,0,0,0
SAL80102,220,8,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,21,9,0,223,0,0,3,222,8,0,229,18,3,0,0,17,5,0,5,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,212,22,9,0,241,0,0,3,244,8,0,253,88,16,0,0,97,0,0,0,103,3,0,105,41,9,0,0,47,0,0,0,47,3,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,17,0,0,146,0,0,0,147,8,0,157,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,129,17,0,0,151,0,0,0,155,8,0,163,11,0,0,0
SAL80103,21,5,0,21,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,19,0,0,0,24,0,0,0,24,5,0,26,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,28,0,0,0,28,5,0,29,18,0,0,0,22,0,0,0,22,0,0,20,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,4,0,0,30,0,0,0,30,0,0,32,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,31,4,0,0,37,0,0,0,37,0,0,30,0,0,0,0
SAL80104,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,10,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0
SAL80105,59,6,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,10,0,0,57,0,0,0,59,6,0,65,5,3,0,0,8,0,0,0,8,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,58,11,0,0,65,0,0,0,69,3,0,78,30,3,0,0,34,0,0,0,34,0,0,34,12,0,0,0,12,0,0,0,12,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,7,0,0,46,0,0,0,46,4,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,7,0,0,46,0,0,0,46,4,0,47,3,3,0,0
SAL80106,96,4,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,12,0,0,96,0,0,0,96,4,0,98,15,0,0,0,15,0,0,0,15,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,93,14,0,0,110,0,0,0,109,9,0,119,28,8,0,0,33,0,0,4,42,4,0,41,19,5,0,0,21,0,0,0,20,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,10,3,0,59,0,0,8,59,4,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,10,3,0,59,0,0,8,59,4,0,66,4,0,0,0
SAL80107,229,4,0,231,6,0,0,0,6,0,0,0,6,0,0,6,11,0,0,0,11,0,0,0,11,0,0,11,10,0,0,0,10,0,0,0,10,0,0,10,198,22,13,0,234,3,0,5,238,4,0,240,46,0,4,0,54,0,0,3,55,9,0,66,0,0,0,0,0,0,0,0,0,0,5,3,247,25,13,4,291,3,4,5,296,14,5,309,59,10,0,0,70,0,0,0,69,4,0,72,15,0,4,0,19,0,0,0,19,0,0,15,0,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,80,10,10,0,96,0,0,0,95,3,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,10,10,0,96,0,0,0,98,3,0,102,21,6,0,0
SAL80108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80109,103,0,0,103,0,3,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,0,0,5,93,13,5,0,104,0,0,0,104,0,0,104,8,0,0,0,9,0,0,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,100,13,4,0,119,0,0,0,119,0,0,120,36,8,0,0,48,0,0,0,48,0,0,44,26,3,3,0,33,0,0,0,33,0,0,33,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,69,13,4,0,85,0,0,0,85,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,6,0,0,0,6,0,0,0,6,0,0,6,72,13,4,0,89,0,0,0,89,0,0,86,3,0,0,0
SAL80110,102,4,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,4,0,0,0,4,0,0,4,69,25,3,0,100,7,0,7,104,4,0,109,13,0,0,0,15,0,0,0,14,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,79,24,3,0,113,7,0,7,117,10,0,126,15,4,0,0,21,0,0,0,21,0,0,25,8,3,0,0,9,0,0,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9,0,0,30,0,0,0,30,5,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4,27,9,0,0,36,0,0,0,34,5,0,38,6,3,0,0
