SAL_CODE_2021,F_AccomFoodS_Cert,F_AccomFoodS_ID_NS,F_AccomFoodS_ToT,F_TransPostWhse_PD,F_TransPostWhse_GD_GC,F_TransPostWhse_BD,F_TransPostWhse_AdD_D,F_TransPostWhse_Cert,F_TransPostWhse_ID_NS,F_TransPostWhse_ToT,F_InfoMedTelecom_PD,F_InfoMedTelecom_GD_GC,F_InfoMedTelecom_BD,F_InfoMedTelecom_AdD_D,F_InfoMedTelecom_Cert,F_InfoMedTelecom_ID_NS,F_InfoMedTelecom_ToT,F_FinInsurS_PD,F_FinInsurS_GD_GC,F_FinInsurS_BD,F_FinInsurS_AdD_D,F_FinInsurS_Cert,F_FinInsurS_ID_NS,F_FinInsurS_ToT,F_RentHirREserv_PD,F_RentHirREserv_GD_GC,F_RentHirREserv_BD,F_RentHirREserv_AdD_D,F_RentHirREserv_Cert,F_RentHirREserv_ID_NS,F_RentHirREserv_ToT,F_ProScieTechServ_PD,F_ProScieTechServ_GD_GC,F_ProScieTechServ_BD,F_ProScieTechServ_AdD_D,F_ProScieTechServ_Cert,F_ProScieTechServ_ID_NS,F_ProScieTechServ_ToT,F_AdminSupServ_PD,F_AdminSupServ_GD_GC,F_AdminSupServ_BD,F_AdminSupServ_AdD_D,F_AdminSupServ_Cert,F_AdminSupServ_ID_NS,F_AdminSupServ_ToT,F_PubAdmiSafety_PD,F_PubAdmiSafety_GD_GC,F_PubAdmiSafety_BD,F_PubAdmiSafety_AdD_D,F_PubAdmiSafety_Cert,F_PubAdmiSafety_ID_NS,F_PubAdmiSafety_ToT,F_EducTrain_PD,F_EducTrain_GD_GC,F_EducTrain_BD,F_EducTrain_AdD_D,F_EducTrain_Cert,F_EducTrain_ID_NS,F_EducTrain_ToT,F_HealthCareSocA_PD,F_HealthCareSocA_GD_GC,F_HealthCareSocA_BD,F_HealthCareSocA_AdD_D,F_HealthCareSocA_Cert,F_HealthCareSocA_ID_NS,F_HealthCareSocA_ToT,F_ArtRecServ_PD,F_ArtRecServ_GD_GC,F_ArtRecServ_BD,F_ArtRecServ_AdD_D,F_ArtRecServ_Cert,F_ArtRecServ_ID_NS,F_ArtRecServ_ToT,F_OthServ_PD,F_OthServ_GD_GC,F_OthServ_BD,F_OthServ_AdD_D,F_OthServ_Cert,F_OthServ_ID_NS,F_OthServ_ToT,F_ID_NS_PD,F_ID_NS_GD_GC,F_ID_NS_BD,F_ID_NS_AdD_D,F_ID_NS_Cert,F_ID_NS_ID_NS,F_ID_NS_ToT,F_ToT_PD,F_ToT_GD_GC,F_ToT_BD,F_ToT_AdD_D,F_ToT_Cert,F_ToT_ID_NS,F_ToT_ToT,P_AgriForestFish_PD,P_AgriForestFish_GD_GC,P_AgriForestFish_BD,P_AgriForestFish_AdD_D,P_AgriForestFish_Cert,P_AgriForestFish_ID_NS,P_AgriForestFish_ToT,P_Min_PD,P_Min_GD_GC,P_Min_BD,P_Min_AdD_D,P_Min_Cert,P_Min_ID_NS,P_Min_ToT,P_Mnfg_PD,P_Mnfg_GD_GC,P_Mnfg_BD,P_Mnfg_AdD_D,P_Mnfg_Cert,P_Mnfg_ID_NS,P_Mnfg_ToT,P_EGW_WS_PD,P_EGW_WS_GD_GC,P_EGW_WS_BD,P_EGW_WS_AdD_D,P_EGW_WS_Cert,P_EGW_WS_ID_NS,P_EGW_WS_ToT,P_Cnstn_PD,P_Cnstn_GD_GC,P_Cnstn_BD,P_Cnstn_AdD_D,P_Cnstn_Cert,P_Cnstn_ID_NS,P_Cnstn_ToT,P_WTrade_PD,P_WTrade_GD_GC,P_WTrade_BD,P_WTrade_AdD_D,P_WTrade_Cert,P_WTrade_ID_NS,P_WTrade_ToT,P_RTrade_PD,P_RTrade_GD_GC,P_RTrade_BD,P_RTrade_AdD_D,P_RTrade_Cert,P_RTrade_ID_NS,P_RTrade_ToT,P_AccomFoodS_PD,P_AccomFoodS_GD_GC,P_AccomFoodS_BD,P_AccomFoodS_AdD_D,P_AccomFoodS_Cert,P_AccomFoodS_ID_NS,P_AccomFoodS_ToT,P_TransPostWhse_PD,P_TransPostWhse_GD_GC,P_TransPostWhse_BD,P_TransPostWhse_AdD_D,P_TransPostWhse_Cert,P_TransPostWhse_ID_NS,P_TransPostWhse_ToT,P_InfoMedTelecom_PD,P_InfoMedTelecom_GD_GC,P_InfoMedTelecom_BD,P_InfoMedTelecom_AdD_D,P_InfoMedTelecom_Cert,P_InfoMedTelecom_ID_NS,P_InfoMedTelecom_ToT,P_FinInsurS_PD,P_FinInsurS_GD_GC,P_FinInsurS_BD,P_FinInsurS_AdD_D,P_FinInsurS_Cert,P_FinInsurS_ID_NS,P_FinInsurS_ToT,P_RentHirREserv_PD,P_RentHirREserv_GD_GC,P_RentHirREserv_BD,P_RentHirREserv_AdD_D,P_RentHirREserv_Cert,P_RentHirREserv_ID_NS,P_RentHirREserv_ToT,P_ProScieTechServ_PD,P_ProScieTechServ_GD_GC,P_ProScieTechServ_BD,P_ProScieTechServ_AdD_D,P_ProScieTechServ_Cert,P_ProScieTechServ_ID_NS,P_ProScieTechServ_ToT,P_AdminSupServ_PD,P_AdminSupServ_GD_GC,P_AdminSupServ_BD,P_AdminSupServ_AdD_D,P_AdminSupServ_Cert,P_AdminSupServ_ID_NS,P_AdminSupServ_ToT,P_PubAdmiSafety_PD,P_PubAdmiSafety_GD_GC,P_PubAdmiSafety_BD,P_PubAdmiSafety_AdD_D,P_PubAdmiSafety_Cert,P_PubAdmiSafety_ID_NS,P_PubAdmiSafety_ToT,P_EducTrain_PD
SAL80075,10,0,32,0,0,0,0,3,0,8,0,0,0,5,3,0,8,5,3,8,4,3,0,16,0,0,3,3,7,0,13,17,0,38,14,15,0,82,0,0,10,3,7,0,25,45,24,131,69,61,0,329,33,19,80,13,34,0,184,30,17,93,47,59,4,248,0,5,6,4,6,0,17,3,0,10,4,17,0,40,3,0,4,3,3,4,16,154,68,413,184,264,18,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,7,35,0,0,4,0,15,0,19,8,0,15,20,132,0,176,0,0,3,3,8,0,18,10,0,29,14,26,3,85,3,0,23,17,25,0,76,8,0,9,11,16,4,44,3,4,13,6,11,0,35,3,6,15,6,10,0,38,3,0,7,3,14,4,23,36,9,86,28,26,9,186,9,0,14,12,21,4,54,98,37,229,117,119,8,601,53
SAL80076,3,0,11,0,0,0,0,0,0,6,0,0,3,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,4,0,3,11,10,29,8,0,0,59,4,0,4,0,5,0,14,66,25,104,25,9,0,228,27,9,35,4,8,0,74,43,18,64,13,11,4,151,5,0,9,0,0,0,14,4,0,9,0,3,0,19,0,0,0,3,0,0,7,173,66,279,67,50,11,644,0,0,4,0,0,0,4,0,0,0,0,0,0,0,4,0,8,0,3,0,18,0,0,5,0,0,0,5,0,0,18,3,23,0,47,0,0,3,0,0,0,7,10,0,17,6,4,0,37,7,0,17,4,6,0,39,3,0,3,0,4,0,16,9,0,6,4,0,0,17,4,0,6,0,0,0,14,0,0,9,0,4,0,13,53,23,69,8,6,0,158,4,0,10,4,6,0,20,147,50,190,40,21,4,453,47
SAL80077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80078,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,5,5,5,22,3,9,0,40,0,0,6,3,7,0,15,48,19,68,24,8,0,159,21,9,26,0,4,0,53,32,12,44,9,8,3,109,0,0,0,0,3,0,10,6,0,4,0,3,0,9,0,0,3,0,0,0,3,119,44,192,46,51,12,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,5,0,14,0,0,3,4,0,0,13,4,0,15,5,29,0,47,0,0,8,0,0,0,8,3,0,9,0,10,6,26,0,0,8,0,5,8,17,3,0,10,0,6,0,19,4,0,3,0,5,0,13,4,0,0,0,0,0,12,0,0,3,3,7,0,13,28,12,51,15,9,4,115,5,0,8,3,5,0,22,125,27,117,32,18,4,320,27
SAL80079,17,0,26,0,0,4,0,7,0,8,0,0,0,5,0,0,9,0,0,0,0,7,0,12,0,0,0,4,0,0,10,3,3,18,11,21,0,58,0,0,0,5,7,0,12,31,13,86,58,58,4,251,13,7,37,10,21,0,97,24,11,76,42,41,7,203,0,0,3,0,3,0,4,0,0,5,13,19,0,29,0,0,3,0,8,3,13,83,46,250,171,225,28,803,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,17,0,34,0,0,3,0,5,0,13,6,0,12,9,120,8,147,0,0,3,3,5,0,16,4,0,16,15,37,3,80,3,0,13,10,23,6,53,0,0,15,0,26,8,48,0,0,3,3,3,0,16,0,0,4,3,4,4,18,0,0,4,3,8,0,9,16,11,40,28,35,8,132,0,0,0,9,13,0,26,64,27,156,96,112,9,455,24
SAL80080,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,4,3,0,18,0,0,6,5,0,0,6,12,0,16,9,10,0,41,4,5,14,0,0,0,21,11,4,17,13,10,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,33,10,67,24,29,3,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,4,12,0,18,0,0,0,0,0,0,0,4,0,0,0,3,0,9,0,0,0,8,7,0,15,3,0,3,0,0,0,8,0,0,4,0,0,0,5,0,0,3,0,0,0,3,0,0,0,0,0,0,4,6,0,13,4,3,0,26,0,0,6,0,0,0,9,24,3,25,9,20,0,75,5
SAL80081,16,0,59,0,0,3,3,0,0,9,4,0,10,5,0,0,20,7,0,5,0,4,4,22,0,3,3,7,5,0,16,45,15,69,19,19,4,167,6,0,9,9,5,0,36,82,53,195,49,39,6,421,67,30,100,27,32,0,261,31,13,81,30,46,8,214,0,4,8,10,3,0,29,3,3,7,8,14,4,46,4,0,6,3,5,5,24,271,136,547,199,201,33,1386,0,0,0,0,5,0,9,0,0,0,0,0,0,0,5,0,7,3,15,0,38,0,0,11,0,4,0,20,11,0,40,30,125,11,217,0,0,9,0,3,4,21,20,4,36,15,24,7,101,23,0,35,28,49,8,142,10,0,13,3,24,6,58,3,3,27,11,7,0,48,4,0,11,10,9,3,34,3,3,6,5,11,0,28,101,32,171,48,32,5,391,15,3,33,12,22,4,88,185,90,359,102,80,11,840,113
SAL80082,21,6,59,0,0,0,6,8,0,18,6,5,10,0,6,0,30,0,0,5,7,3,3,23,0,0,9,7,6,0,27,47,18,104,27,39,6,238,5,5,21,8,22,0,66,146,95,335,183,137,13,913,70,56,174,44,65,0,413,72,61,246,127,117,15,650,0,3,21,10,9,0,45,11,0,18,28,47,3,106,0,0,15,12,12,10,47,370,260,1026,518,570,67,2816,0,0,0,3,3,0,3,0,0,0,0,0,0,0,4,0,13,19,71,5,110,0,4,11,5,16,0,38,7,0,31,43,308,8,407,3,0,8,6,23,3,47,19,0,41,41,110,10,216,15,3,36,33,59,6,152,9,3,18,22,59,4,112,8,5,34,9,25,4,78,7,0,14,20,11,3,56,0,0,25,7,17,6,51,113,34,238,77,106,7,582,11,5,42,19,58,6,140,309,156,645,337,265,32,1744,122
SAL80083,10,0,30,4,0,6,0,0,0,11,9,7,21,5,0,0,40,7,7,14,11,0,0,29,3,3,5,4,0,0,27,79,37,132,7,7,0,273,5,0,12,3,3,0,28,305,118,414,65,43,9,956,67,26,95,7,3,0,200,72,18,99,21,7,0,223,11,8,12,4,4,0,38,4,0,19,3,11,0,44,7,0,14,0,0,6,26,600,220,908,161,109,21,2028,0,0,0,0,7,0,10,0,0,0,0,0,0,4,12,0,12,5,4,3,38,3,0,14,0,0,0,17,12,5,28,19,34,0,98,6,0,10,5,4,0,24,16,3,36,16,11,0,81,8,0,31,19,17,0,70,3,4,11,11,8,0,35,20,12,46,5,5,0,82,16,7,24,11,5,0,57,7,5,19,12,6,0,51,159,60,311,26,29,5,589,8,0,23,11,9,0,56,615,188,829,133,99,22,1889,122
SAL80084,7,0,18,0,0,0,0,0,0,3,3,0,0,0,0,0,7,0,0,0,3,0,0,6,0,0,3,0,0,0,3,7,6,22,10,14,0,59,0,0,5,4,3,0,16,31,23,83,62,39,0,244,30,20,42,13,18,0,124,23,9,53,21,20,0,129,0,0,3,0,0,0,10,0,3,8,3,13,0,28,0,0,0,0,0,5,9,106,65,236,141,157,7,711,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,6,0,12,0,0,0,6,7,0,10,3,4,18,16,117,5,158,0,0,0,0,8,0,7,8,0,8,11,28,0,56,0,0,6,4,13,0,29,5,0,0,4,18,0,26,0,3,0,4,0,0,12,3,0,6,0,0,0,16,0,0,5,3,4,0,14,22,14,47,28,34,0,143,4,5,8,5,11,0,30,66,32,152,93,85,9,441,48
SAL80085,7,0,48,0,0,0,3,0,0,5,0,0,0,4,0,0,9,6,0,0,0,0,0,11,4,0,6,0,4,0,15,28,0,44,5,3,0,81,9,3,3,5,0,0,23,33,18,74,12,12,0,148,28,9,52,13,3,0,98,30,10,96,15,13,0,172,5,0,5,0,3,0,12,0,0,7,0,3,0,16,3,0,5,4,0,0,20,184,46,354,73,67,13,732,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,7,3,5,0,20,8,0,3,3,6,0,12,14,0,30,10,30,0,84,3,0,3,0,4,0,9,42,0,38,10,18,0,107,27,0,42,22,17,3,115,17,0,9,6,4,0,36,6,0,12,7,0,0,26,8,4,8,0,0,0,21,5,0,6,0,7,6,23,67,6,110,9,16,3,211,13,3,12,7,7,0,42,91,35,154,22,31,6,328,59
SAL80086,13,3,58,0,0,0,0,4,0,7,6,5,12,0,0,0,29,7,6,8,0,0,0,27,3,4,4,0,7,0,18,49,15,85,8,7,3,177,10,5,18,5,7,0,45,139,42,236,36,23,0,475,110,26,71,10,14,0,228,59,11,74,23,13,0,188,10,4,13,5,4,0,40,7,0,12,9,4,0,31,3,3,5,0,3,5,23,447,128,611,115,110,20,1434,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,10,7,8,0,30,6,0,3,0,3,0,18,13,0,32,12,29,5,89,0,0,4,0,0,0,7,24,6,30,16,17,0,88,41,0,47,14,24,5,131,6,0,12,0,5,0,35,15,5,38,3,4,0,66,15,5,17,5,0,0,39,5,8,11,4,9,0,30,128,29,208,17,18,6,399,16,4,30,14,18,5,82,290,84,432,55,47,6,920,193
SAL80087,4,0,25,3,0,0,0,0,0,5,0,4,3,0,0,0,9,4,0,5,0,0,0,3,0,0,0,0,5,0,6,19,4,20,11,6,0,56,4,3,6,4,7,0,20,69,27,92,29,18,0,237,33,9,39,6,0,3,96,42,12,59,31,18,0,164,0,0,6,4,4,0,12,0,0,6,0,7,0,4,0,0,3,4,0,0,11,191,73,249,106,81,9,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,0,17,6,0,3,0,0,0,14,3,0,7,11,32,0,60,0,0,0,0,0,0,5,18,4,26,14,20,3,89,20,0,15,16,10,3,72,9,0,7,9,6,0,27,8,6,8,3,4,0,28,0,0,7,0,6,0,15,6,0,4,0,4,0,11,43,8,56,20,5,5,130,16,5,25,9,7,4,67,134,45,165,52,32,3,429,58
SAL80088,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,4,0,14,0,8,0,35,0,0,3,4,3,0,8,13,11,47,15,13,0,98,9,9,21,8,3,0,45,6,9,18,10,7,0,51,0,0,0,0,5,0,3,0,0,5,0,3,0,11,4,0,0,0,0,0,3,34,28,115,46,55,9,288,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,6,0,17,0,0,4,0,5,0,7,0,0,4,10,32,0,49,0,0,0,0,5,0,7,4,0,4,0,6,0,18,0,0,4,4,3,0,12,0,0,0,0,7,0,9,0,0,5,0,3,0,5,0,0,0,3,3,0,9,0,0,0,3,3,0,12,9,0,24,10,9,4,56,3,0,3,4,3,0,14,24,19,85,32,33,0,195,12
SAL80089,14,0,40,0,0,0,3,3,0,10,5,4,0,0,3,0,12,8,0,5,10,5,3,23,0,0,8,3,13,0,22,18,10,40,23,18,0,101,3,0,7,11,4,3,33,54,42,167,88,73,4,432,49,28,105,37,28,0,246,47,27,115,60,82,6,331,0,3,14,5,9,0,29,6,0,7,12,24,0,52,0,0,9,0,4,3,20,206,114,519,272,305,30,1441,3,0,3,4,0,0,9,0,0,0,0,0,0,0,6,0,11,4,26,5,48,0,0,3,3,16,0,21,5,0,17,22,150,8,191,0,0,3,3,8,0,17,19,3,43,24,45,4,141,15,0,19,21,43,0,96,7,0,15,7,29,6,64,4,4,14,4,14,0,46,8,0,12,15,5,5,43,3,0,5,4,20,0,29,56,13,101,43,39,0,259,6,4,17,15,14,6,60,127,71,300,175,162,7,840,78
SAL80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80091,8,0,32,0,0,0,0,0,0,5,6,0,3,0,0,0,7,0,0,4,0,0,0,6,0,0,3,0,0,0,8,19,10,34,4,3,0,64,3,0,12,0,0,0,20,62,19,97,12,22,0,219,45,8,55,10,10,0,124,17,8,47,5,15,5,97,6,0,4,0,0,0,7,3,0,7,0,4,0,15,4,0,0,5,0,0,7,177,57,284,59,72,9,652,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,4,7,5,0,9,0,0,0,0,0,0,4,0,0,4,7,44,0,70,0,0,0,0,0,0,7,12,3,11,8,7,0,43,15,0,18,14,15,0,61,8,0,3,9,6,0,27,6,0,10,0,0,0,16,0,0,7,0,0,0,13,0,0,7,0,0,0,11,48,16,62,14,19,3,154,10,3,12,0,10,0,35,122,32,169,26,42,3,388,65
SAL80092,4,0,18,0,0,0,0,0,0,4,0,0,3,0,0,0,10,0,0,3,0,0,0,9,0,0,0,0,5,0,10,16,3,19,4,4,0,54,4,0,5,3,5,0,20,45,30,95,35,19,3,223,14,6,37,14,6,0,75,50,16,102,25,20,4,220,0,0,3,0,0,0,3,0,0,10,3,13,0,22,0,0,8,0,0,0,11,149,68,314,111,84,13,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,10,0,20,0,0,8,3,0,0,15,0,0,15,13,53,4,81,0,0,5,0,0,0,10,20,0,40,10,8,3,79,16,0,23,11,16,0,57,8,0,4,7,4,3,25,4,0,10,3,0,0,20,3,0,7,0,0,0,16,0,0,8,7,5,0,21,43,13,65,9,12,3,152,7,0,15,6,8,0,46,112,43,180,61,43,3,448,29
SAL80093,3,0,13,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,11,0,3,0,14,0,0,4,0,4,0,10,7,4,30,8,5,0,51,0,0,3,0,3,0,8,32,15,80,22,18,3,159,15,9,38,4,13,0,87,25,4,45,15,19,0,105,0,0,0,0,0,0,3,0,0,11,5,8,0,20,0,0,0,0,0,0,8,92,35,228,68,86,4,514,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,3,3,0,0,5,0,0,12,9,61,0,83,0,0,0,0,0,0,4,4,0,13,4,16,3,40,3,0,7,6,8,0,26,4,0,9,3,12,3,31,0,0,3,4,5,0,15,0,0,11,0,3,0,19,5,0,0,0,7,0,15,25,12,60,16,14,0,132,0,0,12,7,10,0,23,75,22,156,39,33,4,322,35
SAL80094,5,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,5,0,0,0,11,0,0,0,0,4,0,5,14,11,32,10,8,4,75,7,0,4,4,3,0,12,44,13,77,33,20,3,198,28,10,45,10,13,0,113,20,8,36,19,24,0,111,6,3,8,0,5,0,20,0,0,4,9,5,0,16,0,0,6,0,0,4,3,120,50,236,101,110,15,637,3,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,0,12,0,16,5,0,3,0,9,0,12,3,0,14,21,75,0,111,0,0,3,0,0,0,12,6,0,15,9,36,4,63,4,6,9,5,11,0,34,0,0,4,3,3,0,17,3,0,5,4,5,0,14,5,0,7,5,0,0,19,0,0,4,4,4,0,7,34,12,73,14,25,3,160,9,0,13,3,7,0,32,76,35,128,61,51,4,354,47
SAL80095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80097,10,0,11,0,0,3,4,3,0,11,0,4,3,0,0,0,6,0,0,0,3,0,0,12,0,0,6,0,3,0,13,5,6,29,9,10,0,61,0,0,3,8,4,0,17,40,25,131,85,61,9,341,18,13,67,29,14,0,145,27,13,87,34,36,8,208,0,0,8,4,9,0,18,0,0,7,6,13,0,26,5,0,3,0,0,7,15,106,64,363,199,185,26,939,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,3,21,0,34,0,0,3,6,15,0,21,0,0,10,23,112,4,153,0,0,3,4,13,0,22,8,0,13,7,35,6,62,3,0,4,8,20,4,39,0,0,5,11,28,0,45,0,4,6,5,4,0,21,3,5,12,14,8,0,36,0,0,7,4,5,0,23,29,12,84,23,18,4,173,4,4,12,5,11,0,35,108,47,259,149,124,12,692,40
SAL80098,13,0,37,0,0,4,0,0,0,5,0,0,3,4,5,0,15,5,4,7,0,0,0,21,0,0,0,4,3,0,11,27,7,53,6,12,3,107,11,0,5,3,9,0,28,68,21,129,50,30,4,305,31,17,72,14,19,3,161,50,17,126,32,30,3,257,0,0,5,0,4,0,15,3,0,0,5,13,0,28,0,0,3,7,0,4,16,219,67,480,157,172,22,1113,0,0,5,0,0,0,7,0,0,0,0,0,0,0,4,0,9,3,12,0,32,8,0,3,0,3,0,12,18,0,35,28,56,0,150,4,0,6,0,3,0,13,31,3,44,27,30,6,131,25,4,34,20,24,0,103,19,3,22,15,12,4,70,4,3,9,10,5,0,32,13,3,20,8,0,4,45,0,0,7,5,9,0,18,76,13,123,32,26,3,280,11,0,13,9,16,0,49,192,40,264,105,76,13,686,56
SAL80099,7,0,38,0,0,3,4,0,0,8,3,5,11,0,0,0,22,6,3,9,0,0,0,19,0,0,5,0,0,0,15,34,13,70,12,13,4,153,6,5,9,4,0,0,31,182,53,184,37,20,5,493,60,22,55,10,14,0,168,51,18,97,17,30,9,221,5,0,8,0,5,0,22,3,0,15,3,11,0,30,8,3,10,0,0,4,20,386,125,528,128,128,23,1321,0,3,4,0,4,0,7,0,0,0,0,0,0,0,3,3,13,3,9,0,30,3,0,9,0,3,0,9,8,0,23,24,75,7,128,0,0,7,0,4,0,15,19,0,29,16,21,0,88,12,4,34,24,15,6,93,13,0,11,8,8,3,39,13,5,21,0,4,0,38,6,3,21,4,3,0,38,0,3,17,4,5,0,29,106,28,160,22,22,0,348,14,3,23,8,8,0,62,390,93,380,69,54,16,1002,97
SAL80100,38,0,87,0,0,3,0,8,0,17,0,3,5,3,8,0,17,5,0,9,8,16,0,43,0,0,4,3,14,0,30,37,15,87,19,38,9,201,13,8,18,12,14,4,64,102,56,254,105,116,4,637,51,40,162,45,62,5,369,62,38,166,71,78,16,426,0,7,6,6,8,0,30,6,0,18,21,30,0,79,3,0,4,6,6,4,30,306,178,833,367,491,51,2224,0,0,3,0,3,0,5,0,0,0,0,0,0,4,13,0,10,17,44,6,81,7,0,8,3,13,0,36,7,5,53,48,225,12,345,4,0,6,3,8,0,27,36,4,59,46,73,7,212,26,9,39,42,88,5,205,25,6,27,21,23,5,108,10,3,19,15,26,3,82,7,0,33,17,23,0,75,3,0,13,8,20,0,48,96,33,199,51,70,13,460,12,10,29,24,36,4,111,252,92,469,221,236,20,1292,102
SAL80101,9,0,27,0,0,0,5,3,0,14,0,4,9,0,0,0,11,3,0,10,9,4,0,29,0,0,0,3,4,3,14,37,12,70,21,13,4,149,7,0,4,3,10,0,23,81,47,160,83,47,8,419,66,18,107,25,23,3,240,36,11,86,37,30,5,207,0,0,5,9,3,0,16,4,0,5,7,21,0,40,4,0,5,0,3,0,17,240,96,518,231,209,22,1320,0,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,6,3,16,0,32,3,0,0,0,3,0,15,4,0,30,25,111,8,184,6,0,10,6,4,0,19,11,3,39,13,44,3,109,5,0,15,15,20,0,62,12,0,8,13,17,0,50,6,4,17,8,8,0,39,7,0,24,14,12,0,59,3,0,7,11,15,3,34,88,34,183,50,24,3,382,12,0,9,13,15,0,50,224,87,343,160,105,14,923,95
