SAL_CODE_2021,D_0_4_FPEFT_MPEFT,D_0_4_FPEFT_MPEPT,D_0_4_FPEFT_MPEAW,D_0_4_FPEFT_MPEHNS,D_0_4_FPEFT_MPET,D_0_4_FPEFT_MPULFTW,D_0_4_FPEFT_MPULPTW,D_0_4_FPEFT_MPUT,D_0_4_FPEFT_MPTLF,D_0_4_FPEFT_MPNLF,D_0_4_FPEFT_MPLFSNS,D_0_4_FPEFT_T,D_0_4_FPEPT_MPEFT,D_0_4_FPEPT_MPEPT,D_0_4_FPEPT_MPEAW,D_0_4_FPEPT_MPEHNS,D_0_4_FPEPT_MPET,D_0_4_FPEPT_MPULFTW,D_0_4_FPEPT_MPULPTW,D_0_4_FPEPT_MPUT,D_0_4_FPEPT_MPTLF,D_0_4_FPEPT_MPNLF,D_0_4_FPEPT_MPLFSNS,D_0_4_FPEPT_T,D_0_4_FPEAW_MPEFT,D_0_4_FPEAW_MPEPT,D_0_4_FPEAW_MPEAW,D_0_4_FPEAW_MPEHNS,D_0_4_FPEAW_MPET,D_0_4_FPEAW_MPULFTW,D_0_4_FPEAW_MPULPTW,D_0_4_FPEAW_MPUT,D_0_4_FPEAW_MPTLF,D_0_4_FPEAW_MPNLF,D_0_4_FPEAW_MPLFSNS,D_0_4_FPEAW_T,D_0_4_FPHNS_MPEFT,D_0_4_FPHNS_MPEPT,D_0_4_FPHNS_MPEAW,D_0_4_FPHNS_MPEHNS,D_0_4_FPHNS_MPET,D_0_4_FPHNS_MPULFTW,D_0_4_FPHNS_MPULPTW,D_0_4_FPHNS_MPUT,D_0_4_FPHNS_MPTLF,D_0_4_FPHNS_MPNLF,D_0_4_FPHNS_MPLFSNS,D_0_4_FPHNS_T,D_0_4_FPET_MPEFT,D_0_4_FPET_MPEPT,D_0_4_FPET_MPEAW,D_0_4_FPET_MPEHNS,D_0_4_FPET_MPET,D_0_4_FPET_MPULFTW,D_0_4_FPET_MPULPTW,D_0_4_FPET_MPUT,D_0_4_FPET_MPTLF,D_0_4_FPET_MPNLF,D_0_4_FPET_MPLFSNS,D_0_4_FPET_T,D_0_4_FPULFTW_MPEFT,D_0_4_FPULFTW_MPEPT,D_0_4_FPULFTW_MP_EAW,D_0_4_FPULFTW_MP_E_HW_NS,D_0_4_FPULFTW_MPET,D_0_4_FPULFTW_MPULFTW,D_0_4_FPULFTW_MPULPTW,D_0_4_FPULFTW_MPUT,D_0_4_FPULFTW_MPTLF,D_0_4_FPULFTW_MPNLF,D_0_4_FPULFTW_MPLFSNS,D_0_4_FPULFTW_T,D_0_4_FPULPTW_MPEFT,D_0_4_FPULPTW_MPEPT,D_0_4_FPULPTW_MPEAW,D_0_4_FPULPTW_MPEm_HW_NS,D_0_4_FPULPTW_MPET,D_0_4_FPULPTW_MPULFTW,D_0_4_FPULPTW_MPULPTW,D_0_4_FPULPTW_MPUT,D_0_4_FPULPTW_MPTLF,D_0_4_FPULPTW_MPNLF,D_0_4_FPULPTW_MPLFSNS,D_0_4_FPULPTW_T,D_0_4_FPUT_MPEFT,D_0_4_FPUT_MPEPT,D_0_4_FPUT_MPEAW,D_0_4_FPUT_MP_E_HNS,D_0_4_FPUT_MPET,D_0_4_FPUT_MPULFTW,D_0_4_FPUT_MPULPTW,D_0_4_FPUT_MPUT,D_0_4_FPUT_MPTLF,D_0_4_FPUT_MPNLF,D_0_4_FPUT_MPLFSNS,D_0_4_FPUT_T,D_0_4_FPTLF_MPEFT,D_0_4_FPTLF_MPEPT,D_0_4_FPTLF_MPEAW,D_0_4_FPTLF_MPEHNS,D_0_4_FPTLF_MPET,D_0_4_FPTLF_MPULFTW,D_0_4_FPTLF_MPULPTW,D_0_4_FPTLF_MPUT,D_0_4_FPTLF_MPTLF,D_0_4_FPTLF_MPNLF,D_0_4_FPTLF_MPLFSNS,D_0_4_FPTLF_T,D_0_4_FPNLF_MPEFT,D_0_4_FPNLF_MPEPT,D_0_4_FPNLF_MPEAW,D_0_4_FPNLF_MP_E_HNS,D_0_4_FPNLF_MPET,D_0_4_FPNLF_MPUEmpLfFTW,D_0_4_FPNLF_MPUEmpLfPTW,D_0_4_FPNLF_MPUT,D_0_4_FPNLF_MPTLF,D_0_4_FPNLF_MPNLF,D_0_4_FPNLF_MPLFSNS,D_0_4_FPNLF_T,D_0_4_FPLFSNS_MPEFT,D_0_4_FPLFSNS_MPEPT,D_0_4_FPLFSNS_MPEAW,D_0_4_FPLFSNS_MP_E_HNS,D_0_4_FPLFSNS_MPET,D_0_4_FPLFSNS_MPULFTW,D_0_4_FPLFSNS_MPULPTW,D_0_4_FPLFSNS_MPUT,D_0_4_FPLFSNS_MPTLF,D_0_4_FPLFSNS_MPNLF,D_0_4_FPLFSNS_MPLFSNS,D_0_4_FPLFSNS_T,D_0_4_FPT_MPEFT,D_0_4_FPT_MPEPT,D_0_4_FPT_MPEAW,D_0_4_FPT_MPEHNS,D_0_4_FPT_MPET,D_0_4_FPT_MPULFTW,D_0_4_FPT_MPULPTW,D_0_4_FPT_MPUT,D_0_4_FPT_MPTLF,D_0_4_FPT_MPNLF,D_0_4_FPT_MPLFSNS,D_0_4_FPT_T,D_5_9_FPEFT_MPEFT,D_5_9_FPEFT_MPEPT,D_5_9_FPEFT_MPEAW,D_5_9_FPEFT_MPEHNS,D_5_9_FPEFT_MPET,D_5_9_FPEFT_MPULFTW,D_5_9_FPEFT_MPULPTW,D_5_9_FPEFT_MPUT,D_5_9_FPEFT_MPTLF,D_5_9_FPEFT_MPNLF,D_5_9_FPEFT_MPLFSNS,D_5_9_FPEFT_T,D_5_9_FPEPT_MPEFT,D_5_9_FPEPT_MPEPT,D_5_9_FPEPT_MPEAW,D_5_9_FPEPT_MPEHNS,D_5_9_FPEPT_MPET,D_5_9_FPEPT_MPULFTW,D_5_9_FPEPT_MPULPTW,D_5_9_FPEPT_MPUT,D_5_9_FPEPT_MPTLF,D_5_9_FPEPT_MPNLF,D_5_9_FPEPT_MPLFSNS,D_5_9_FPEPT_T,D_5_9_FPEAW_MPEFT,D_5_9_FPEAW_MPEPT,D_5_9_FPEAW_MPEAW,D_5_9_FPEAW_MPEHNS,D_5_9_FPEAW_MPET,D_5_9_FPEAW_MPULFTW,D_5_9_FPEAW_MPULPTW,D_5_9_FPEAW_MPUT,D_5_9_FPEAW_MPTLF,D_5_9_FPEAW_MPNLF,D_5_9_FPEAW_MPLFSNS,D_5_9_FPEAW_T,D_5_9_FPHNS_MPEFT,D_5_9_FPHNS_MPEPT,D_5_9_FPHNS_MPEAW,D_5_9_FPHNS_MPEHNS,D_5_9_FPHNS_MPET,D_5_9_FPHNS_MPULFTW,D_5_9_FPHNS_MPULPTW,D_5_9_FPHNS_MPUT,D_5_9_FPHNS_MPTLF,D_5_9_FPHNS_MPNLF,D_5_9_FPHNS_MPLFSNS,D_5_9_FPHNS_T,D_5_9_FPET_MPEFT,D_5_9_FPET_MPEPT,D_5_9_FPET_MPEAW,D_5_9_FPET_MP_E_HNS,D_5_9_FPET_MPET,D_5_9_FPET_MPULFTW,D_5_9_FPET_MPULPTW,D_5_9_FPET_MPUT
SAL80086,35,6,0,0,37,0,0,0,37,0,0,37,48,15,0,0,66,0,0,0,66,8,0,72,17,10,4,0,25,0,0,0,25,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,99,29,4,0,127,0,0,0,127,5,0,135,3,0,0,0,3,0,0,0,3,0,0,3,4,3,0,0,11,0,0,0,11,0,0,8,8,3,0,0,7,0,0,0,7,0,0,10,108,30,4,0,141,0,0,0,141,4,0,148,20,10,0,0,29,0,0,0,33,4,0,38,0,0,0,0,0,0,0,0,0,0,0,0,130,42,4,0,171,0,0,0,170,12,0,185,61,12,4,0,73,0,0,0,72,4,0,77,41,10,0,0,48,0,0,0,51,0,0,51,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,99,17,4,0,123,4,0,4
SAL80087,37,8,0,0,42,0,0,0,46,0,0,45,41,18,0,0,53,0,0,0,53,4,0,54,13,3,3,0,22,0,0,0,22,0,0,22,6,0,0,0,6,0,0,0,6,0,0,6,92,30,5,0,123,0,0,0,123,6,0,128,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,4,3,0,0,0,3,0,0,0,3,0,0,4,91,30,5,0,124,0,0,0,126,6,0,132,16,0,0,0,19,0,0,0,19,0,0,17,3,0,0,0,3,0,0,0,3,0,0,6,115,29,5,0,146,0,0,0,146,4,7,155,49,3,0,0,51,0,0,0,51,3,0,51,49,16,0,0,55,0,0,0,55,3,0,59,7,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,98,19,0,0,117,0,0,0
SAL80088,20,0,0,0,26,0,0,0,26,0,0,26,24,4,3,0,31,0,0,0,31,0,0,31,9,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,58,7,0,0,67,0,0,0,67,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,7,0,0,67,0,0,0,67,0,0,67,8,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,65,5,0,0,73,0,0,0,73,0,0,73,35,0,3,0,37,0,0,0,37,0,0,37,33,6,0,0,39,0,0,0,39,0,0,39,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,70,10,3,0,78,0,0,0
SAL80089,125,15,5,0,145,0,0,0,145,0,0,145,147,18,0,0,163,4,0,4,167,5,0,171,52,8,15,0,76,0,0,0,76,0,0,76,4,0,0,4,4,0,0,0,4,0,0,4,321,44,15,6,385,4,0,4,389,5,0,396,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,6,327,48,15,6,393,4,0,4,394,5,0,404,57,13,4,0,73,0,0,0,73,8,0,76,0,0,0,0,0,0,0,0,0,0,0,0,383,55,21,3,464,4,0,4,462,9,0,476,188,25,0,0,218,0,4,4,219,3,0,221,160,28,4,0,198,0,0,5,202,0,0,201,15,0,0,0,18,0,0,0,18,0,0,18,0,0,3,0,6,0,0,0,6,0,0,6,361,59,8,0,432,3,5,7
SAL80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80091,24,3,3,0,26,0,0,0,26,0,0,26,36,7,0,0,49,0,0,0,49,0,0,49,9,3,0,0,7,0,0,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,64,17,6,0,89,0,0,0,89,0,0,90,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,70,17,6,0,87,0,0,0,91,0,0,91,19,7,0,0,27,0,0,0,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,86,20,6,0,111,0,0,0,113,0,0,115,49,7,0,0,56,0,0,0,55,3,0,60,33,9,0,0,41,0,0,0,41,3,0,43,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,101,0,0,0
SAL80092,26,4,0,0,29,5,0,5,31,0,0,33,52,13,4,0,66,0,0,0,66,0,0,67,11,3,0,0,19,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,87,20,8,3,114,5,0,5,120,4,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,6,94,20,8,3,120,5,0,5,122,4,0,127,13,5,0,0,18,0,0,0,21,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,108,20,9,3,140,4,0,4,149,4,3,154,53,9,0,0,61,0,0,0,60,0,0,60,45,18,3,0,59,0,0,0,59,0,0,65,3,0,5,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,99,25,3,0,132,0,0,0
SAL80093,20,0,0,0,28,0,0,0,28,0,0,28,40,8,0,0,47,0,0,0,47,0,0,47,15,0,3,0,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,78,6,3,0,87,0,0,0,87,0,0,87,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,78,6,3,0,89,0,0,0,89,0,0,91,9,0,0,0,10,0,0,0,10,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,89,6,3,0,102,0,0,0,106,0,0,107,45,8,0,0,51,0,0,0,51,0,0,54,44,12,0,0,61,0,0,0,61,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,16,0,0,110,0,0,0
SAL80094,43,6,8,0,58,0,0,0,58,0,0,57,64,8,0,0,69,3,0,3,72,6,0,75,24,0,5,0,30,0,0,0,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,129,14,13,0,159,3,0,3,165,9,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4,129,21,13,0,166,3,0,3,163,9,0,170,16,0,5,0,22,5,0,5,26,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,144,20,17,0,184,7,0,7,190,6,0,198,59,18,0,0,74,0,0,0,74,0,0,80,83,9,0,0,94,0,0,0,88,0,0,94,8,5,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,145,30,0,0,175,0,0,0
SAL80095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80097,60,17,0,0,73,0,0,0,77,0,0,77,84,18,3,0,109,0,0,0,109,5,0,109,51,0,4,4,61,0,0,0,61,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,192,36,10,4,241,0,0,0,246,0,0,243,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,0,0,0,10,0,0,10,195,39,10,4,252,0,0,0,249,0,0,252,31,0,0,0,37,0,0,0,37,9,0,43,0,0,0,0,0,0,0,0,0,0,0,3,228,39,18,4,283,0,0,0,281,16,0,299,99,7,0,0,112,0,0,0,112,4,0,114,92,5,7,0,104,0,0,0,104,6,0,109,10,0,0,0,11,0,0,0,11,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,200,15,4,0,222,0,0,0
SAL80098,138,15,0,0,153,0,0,0,159,6,3,163,145,19,0,0,170,0,0,0,170,5,0,173,38,7,3,0,49,0,0,0,49,0,0,49,0,0,0,0,3,0,0,0,3,0,0,3,329,36,3,7,376,0,0,0,376,6,3,387,5,6,0,0,4,0,0,0,7,0,0,7,8,0,0,0,8,0,0,0,8,0,0,8,14,3,0,0,20,0,0,0,22,0,0,22,339,45,3,7,393,0,0,0,396,6,3,405,76,19,0,0,99,7,0,7,97,9,0,113,3,0,0,0,4,0,0,0,4,0,3,5,418,57,3,5,489,7,0,6,498,19,5,524,197,18,0,0,216,0,0,0,220,0,0,223,132,12,0,0,147,0,0,0,147,4,0,146,4,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,330,39,4,0,374,0,0,0
SAL80099,71,13,4,0,85,0,0,0,85,0,0,85,75,14,0,0,88,0,0,0,88,4,0,96,28,3,6,0,39,0,0,0,39,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,178,27,10,0,214,0,0,0,217,6,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,3,0,0,0,3,0,0,3,177,30,9,0,219,0,0,0,221,6,0,225,22,4,0,0,32,0,0,0,30,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,205,32,11,0,251,4,0,4,256,6,0,261,133,11,0,0,141,5,0,8,146,4,0,158,63,15,3,0,78,0,0,0,78,5,0,80,6,0,0,0,8,0,0,0,8,0,0,11,6,0,0,0,6,0,0,0,6,0,0,6,198,29,3,0,235,5,0,8
SAL80100,188,28,4,0,214,4,0,4,218,14,0,227,211,31,0,3,248,5,0,5,248,0,0,253,74,16,4,3,100,0,0,0,100,3,3,109,3,0,0,0,3,0,0,0,3,0,0,3,476,81,10,8,570,9,0,9,576,15,3,589,5,0,0,0,5,0,0,0,5,0,0,5,3,0,0,0,6,0,0,0,8,0,0,8,10,0,0,0,10,0,0,0,13,0,0,13,484,81,12,8,580,4,0,4,586,15,3,604,120,29,4,0,151,3,0,0,153,8,5,171,0,0,0,0,0,0,0,0,0,0,0,0,602,111,16,8,727,10,0,10,745,22,6,773,198,27,0,0,232,9,0,9,238,14,0,249,192,34,0,0,228,3,0,5,235,8,0,239,22,0,5,0,29,0,0,0,29,0,4,32,0,0,0,0,5,0,0,0,5,0,0,5,418,65,5,6,487,9,0,11
SAL80101,63,5,5,0,73,3,0,3,71,0,0,71,79,13,0,0,95,0,0,0,95,5,0,94,19,7,3,0,34,0,0,0,34,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,163,25,7,0,200,3,0,3,201,5,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,25,7,0,199,3,0,3,203,5,0,199,28,4,0,0,33,0,0,0,33,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,195,29,7,0,235,3,0,3,238,5,0,236,115,11,9,0,138,0,0,0,132,8,0,139,105,13,0,0,124,0,0,0,124,0,0,125,6,0,0,0,15,0,0,0,15,0,0,15,0,0,0,6,8,0,0,0,8,0,0,8,233,31,8,3,275,0,0,0
SAL80102,36,5,4,0,42,0,0,0,42,0,0,45,46,9,0,0,62,0,0,0,63,0,0,61,23,5,4,0,30,0,0,0,30,0,0,34,0,0,0,0,5,0,0,0,5,0,0,5,104,21,9,0,139,0,0,0,136,3,0,144,3,5,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,4,0,0,0,4,0,0,4,108,19,9,0,143,0,0,0,145,3,0,147,17,8,0,0,21,0,0,0,19,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,125,31,10,0,167,0,0,0,168,3,0,173,119,11,3,0,131,0,0,0,134,7,0,144,68,7,7,0,79,0,0,0,79,0,0,79,5,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,4,0,0,0,4,0,0,4,191,20,9,0,215,0,0,0
SAL80103,12,0,0,0,12,0,0,0,12,0,0,12,3,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,17,0,0,0,17,0,0,17,16,0,0,0,13,0,0,0,13,5,0,16,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,21,0,0,0
SAL80104,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11,0,0,0,12,0,0,12,3,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,14,0,0,0,15,0,0,16,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0
SAL80105,20,3,0,0,21,0,0,0,21,0,0,21,29,5,0,0,34,0,0,0,34,0,0,35,7,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,54,6,0,0,61,0,0,0,61,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,6,0,0,61,0,0,0,61,0,0,69,0,0,0,0,3,4,4,3,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,57,11,0,0,67,4,4,3,71,4,0,80,25,0,0,0,26,0,0,0,26,0,0,31,30,3,0,0,31,0,0,0,32,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,10,0,0,57,0,0,0
SAL80106,27,5,0,0,34,0,0,3,30,0,0,30,43,12,0,0,53,0,0,0,53,0,0,51,11,0,3,0,16,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,82,15,3,0,99,0,0,3,102,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,5,0,0,5,84,15,3,0,107,0,0,3,108,0,0,106,18,3,0,0,23,0,0,0,23,13,0,28,0,0,0,0,0,0,0,0,0,0,0,0,99,21,3,0,124,0,0,3,129,12,0,142,39,7,0,0,43,0,0,0,46,3,0,49,39,4,0,0,40,0,0,0,40,0,0,42,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,80,12,0,0,96,0,0,0
SAL80107,50,12,6,0,57,0,0,0,57,0,0,63,99,18,3,3,119,3,0,3,124,4,0,129,45,11,7,0,54,0,0,0,57,0,0,57,3,0,0,0,3,0,0,0,3,0,0,3,196,35,6,3,243,3,0,5,243,4,0,249,8,0,0,0,8,0,0,0,8,0,0,8,6,0,0,0,6,0,0,0,6,0,0,6,11,0,0,0,11,0,0,0,11,0,0,11,209,35,6,3,254,3,0,5,257,4,0,263,52,4,0,0,59,0,0,0,60,4,0,63,0,0,0,0,0,0,0,0,0,0,0,0,263,35,10,3,310,3,0,7,314,9,0,325,75,7,3,0,93,0,0,0,93,0,0,93,104,8,3,0,112,3,0,5,117,3,0,122,10,4,0,0,13,0,0,0,13,0,0,13,4,0,0,0,4,0,0,0,4,0,0,4,191,22,13,0,224,3,0,5
SAL80108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80109,17,0,3,0,21,0,0,0,22,0,0,29,36,4,0,0,37,0,0,0,40,0,0,40,16,0,3,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,67,6,5,0,78,0,0,3,80,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,6,5,0,79,0,0,3,82,0,0,82,17,8,0,0,20,0,0,0,20,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,88,11,5,0,102,0,0,3,106,0,0,111,43,0,0,0,43,0,0,0,43,0,0,43,39,7,0,0,46,0,0,0,46,0,0,46,3,0,0,0,7,0,0,0,7,0,0,7,3,0,0,0,3,0,0,0,3,0,0,3,87,7,5,0,103,0,0,0
SAL80110,42,14,3,0,64,6,0,4,69,0,0,75,49,21,0,0,74,0,0,0,74,3,0,78,24,8,0,0,35,0,0,0,38,0,0,38,5,4,0,0,8,0,0,0,8,0,0,8,121,46,7,3,182,6,4,6,185,11,0,196,4,0,0,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,3,9,0,0,0,9,0,0,0,9,0,0,9,130,46,7,3,189,6,4,6,197,11,0,202,40,5,3,4,52,0,0,0,55,3,0,59,0,0,0,0,0,0,0,0,0,0,0,0,172,50,15,6,242,8,4,13,248,15,0,262,47,13,3,0,58,0,0,0,59,0,0,59,21,8,0,0,31,0,0,0,30,4,0,35,0,0,0,0,10,0,0,0,10,0,0,10,0,3,0,0,3,0,0,0,3,0,0,6,74,25,3,0,98,8,0,8
