SAL_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
SAL80078,0,3,5,9,0,0,0,0,10,0,0,0,4,3,0,0,0,9,0,3,0,3,13,22,14,12,83,0,12,8,18,23,22,14,12,105,113,103,111,111,151,135,90,23,834,3,4,6,10,8,3,4,0,32,118,112,121,136,180,164,106,36,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,4,5,4,0,21,0,5,8,4,4,5,4,0,26,104,93,139,143,197,169,128,33,1005,0,5,3,5,5,4,7,0,25,111,93,145,150,208,173,139,35,1062,0,3,7,9,0,0,0,0,17,0,0,0,3,5,0,0,0,12,0,8,8,11,18,32,21,12,105,0,9,10,20,25,32,21,12,127,220,189,250,253,347,305,222,58,1842,6,7,5,13,8,9,5,5,62,230,206,271,290,383,342,243,67,2031
SAL80079,0,3,0,3,0,0,0,0,12,0,0,0,0,10,0,0,0,12,0,3,8,18,21,31,10,8,105,3,9,14,21,29,31,10,8,122,241,313,288,208,235,117,57,20,1474,10,10,11,7,6,3,4,3,46,250,327,309,228,275,153,72,28,1648,0,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,0,5,0,0,0,3,5,3,0,0,21,0,3,6,9,9,3,0,0,28,218,346,282,257,281,165,113,46,1702,4,10,7,6,4,10,5,5,51,224,362,294,271,291,176,116,54,1777,0,0,0,3,0,0,0,0,9,0,0,5,0,10,0,0,0,21,0,10,13,23,29,36,10,9,122,3,12,19,26,36,36,10,9,153,460,657,568,461,515,280,165,62,3179,7,12,12,16,13,11,12,5,100,476,688,601,503,564,325,188,83,3429
SAL80080,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,9,28,57,77,34,7,8,3,0,205,0,0,0,0,0,0,0,0,6,33,59,80,35,14,8,3,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,68,84,38,10,8,0,0,260,0,0,5,3,0,0,0,0,6,40,74,90,42,10,13,0,0,272,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,10,4,4,0,4,0,0,0,0,11,72,124,159,71,12,16,4,0,461,0,3,0,6,0,0,0,0,17,73,134,167,77,17,15,4,0,492
SAL80081,0,0,7,3,0,0,0,0,17,0,3,3,0,5,0,0,0,15,3,11,25,12,27,57,31,20,182,5,14,33,17,39,57,31,20,210,479,520,509,433,351,391,160,34,2874,16,30,18,16,16,15,10,5,121,500,558,558,471,402,466,199,55,3203,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,4,3,0,30,0,0,4,6,7,4,3,0,38,359,441,534,411,437,494,210,76,2958,13,18,14,10,15,23,3,3,94,373,461,548,430,461,525,214,76,3088,0,5,7,4,0,0,0,0,20,0,3,3,0,5,0,0,0,15,0,10,27,16,40,64,39,19,216,8,16,37,26,49,64,39,19,249,835,959,1041,846,790,884,366,109,5825,26,49,26,28,31,40,16,9,219,865,1018,1105,900,864,988,415,130,6295
SAL80082,0,7,4,11,4,0,0,0,30,5,10,11,8,15,0,0,0,50,0,12,47,78,100,183,90,22,536,5,35,65,92,121,183,90,22,624,888,864,925,891,727,711,325,65,5397,39,51,53,36,19,26,20,5,243,936,950,1041,1024,867,914,436,93,6256,0,6,0,0,0,0,0,0,4,0,0,3,4,3,0,0,0,6,0,0,11,21,27,25,15,4,102,0,8,16,27,27,25,15,4,118,791,865,1035,1006,874,1049,423,85,6131,25,27,33,38,19,37,18,14,224,818,905,1086,1078,928,1109,457,98,6465,3,13,8,12,4,0,0,0,39,5,10,15,8,18,0,0,0,58,0,17,59,98,131,202,106,25,637,7,44,76,119,150,202,106,25,734,1682,1736,1964,1901,1603,1752,748,142,11533,63,75,91,73,40,63,35,15,461,1749,1855,2131,2100,1798,2020,887,191,12729
SAL80083,21,55,61,49,15,0,0,0,205,3,24,17,9,18,0,0,0,68,0,53,37,20,44,43,17,7,221,24,132,115,75,82,43,17,7,497,226,714,418,268,223,175,68,6,2103,25,96,59,36,37,34,16,0,295,275,940,591,381,339,251,100,15,2895,20,41,36,13,5,0,0,0,106,0,13,8,5,0,0,0,0,29,0,0,20,13,10,5,0,0,53,23,57,55,36,12,5,0,0,191,269,913,502,296,310,235,107,29,2655,38,91,52,38,26,27,8,3,282,334,1051,608,367,354,268,118,30,3124,45,89,96,65,20,0,0,0,316,0,40,17,14,20,0,0,0,94,0,52,59,37,55,49,21,7,283,52,189,175,107,95,49,21,7,690,498,1625,916,567,531,411,178,39,4757,65,179,112,74,62,58,17,0,578,609,1996,1202,744,685,516,217,42,6016
SAL80084,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,3,16,19,17,23,20,12,117,0,5,20,25,17,23,20,12,129,190,224,239,231,144,141,60,8,1240,10,26,10,6,10,0,0,0,60,205,255,275,257,172,165,84,18,1436,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,6,9,0,5,4,0,22,0,0,8,7,0,5,4,0,22,189,254,286,229,209,206,90,14,1473,4,11,13,10,5,5,3,0,54,195,267,300,243,213,221,92,19,1551,0,3,7,0,0,0,0,0,14,3,0,3,0,0,0,0,0,5,0,7,22,24,17,30,21,13,139,6,13,28,31,17,30,21,13,154,378,473,523,457,358,349,150,21,2714,16,38,24,12,11,5,3,0,117,397,523,577,502,389,384,174,32,2981
SAL80085,0,6,0,9,0,0,0,0,18,0,5,3,0,0,0,0,0,8,0,7,0,4,3,5,0,0,16,5,12,4,11,9,5,0,0,42,251,509,203,74,34,17,6,0,1093,19,28,19,3,0,3,0,0,74,275,549,227,85,40,23,6,0,1212,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,12,272,449,193,81,49,21,5,0,1080,29,32,11,5,3,4,0,0,85,299,488,216,91,49,25,5,0,1177,8,6,3,5,0,0,0,0,27,0,4,3,0,0,0,0,0,13,0,7,5,4,3,5,0,0,24,5,18,11,11,9,5,0,0,58,519,961,393,150,81,40,12,4,2173,45,61,28,9,3,3,0,0,153,573,1036,438,176,91,52,12,4,2386
SAL80086,4,9,12,14,6,0,0,0,51,0,7,4,0,0,0,0,0,21,6,15,13,17,22,17,13,19,131,13,36,24,40,30,17,13,19,196,326,603,355,255,204,180,82,26,2037,21,38,27,10,0,15,21,22,154,359,674,413,304,240,220,114,68,2387,3,9,4,3,0,0,0,0,19,0,6,0,0,0,0,0,0,6,0,0,0,8,10,4,0,3,21,5,9,3,12,5,4,0,3,45,419,659,391,287,263,220,140,97,2474,0,28,16,7,8,6,30,43,145,428,702,412,307,278,233,165,140,2666,8,18,16,19,4,0,0,0,66,0,12,4,0,0,0,0,0,17,7,13,11,26,29,21,19,26,150,13,47,25,51,38,21,19,26,238,743,1263,750,544,469,402,218,123,4511,24,66,44,19,10,24,49,65,303,784,1369,825,610,516,447,284,212,5053
SAL80087,0,3,7,0,0,0,0,0,12,0,3,3,0,5,0,0,0,11,0,3,4,13,14,11,18,16,80,3,9,17,17,14,11,18,16,104,182,280,228,163,128,84,67,28,1170,16,11,7,9,10,6,7,4,68,203,306,252,187,154,93,92,54,1339,3,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,4,9,7,0,0,0,12,7,6,3,6,4,0,0,0,26,154,299,216,199,128,108,148,51,1299,6,13,3,9,4,7,4,3,52,166,314,222,216,143,115,149,54,1382,5,3,11,4,0,0,0,0,22,0,3,3,0,5,0,0,0,14,0,4,5,19,20,11,18,16,92,6,12,20,23,19,11,18,16,132,343,578,446,359,258,186,213,78,2468,18,29,16,20,11,14,13,6,119,363,621,476,408,294,211,239,109,2722
SAL80088,0,3,0,0,0,0,0,0,9,0,4,3,4,3,0,0,0,16,0,0,8,11,11,18,3,4,55,0,7,12,13,22,18,3,4,77,68,69,82,73,77,73,12,6,462,0,0,4,0,0,0,0,0,8,66,80,96,89,101,89,17,9,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,0,0,9,0,0,0,0,6,8,0,0,17,74,75,102,90,101,75,15,0,536,0,4,6,0,0,0,0,0,9,74,80,105,95,100,85,19,3,560,0,3,3,0,0,0,0,0,8,0,4,9,4,3,0,0,0,16,0,3,6,10,18,19,6,4,71,0,8,19,19,20,19,6,4,92,144,146,178,170,179,151,26,4,999,0,3,3,0,0,0,0,0,16,143,159,198,184,198,178,35,14,1106
SAL80089,0,4,0,0,0,0,0,0,9,0,4,7,0,3,0,0,0,19,0,16,35,43,31,37,23,7,192,3,22,41,46,39,37,23,7,210,326,496,627,365,212,186,62,9,2283,11,14,22,9,4,5,8,0,77,339,531,685,418,256,231,90,13,2580,0,8,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,5,15,6,9,9,0,49,4,9,13,16,6,9,9,0,61,344,572,674,395,299,241,96,18,2634,11,11,15,6,6,8,3,0,64,351,590,705,413,308,254,108,16,2755,0,14,6,8,0,0,0,0,20,0,4,3,3,3,0,0,0,14,4,17,40,55,40,53,25,9,238,3,32,49,62,41,53,25,9,272,666,1066,1302,763,511,428,162,28,4917,25,28,43,14,9,11,8,6,139,696,1126,1393,834,565,491,197,32,5335
SAL80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80091,3,3,0,4,0,0,0,0,14,4,3,0,3,5,0,0,0,10,0,4,11,9,13,19,20,10,78,3,11,13,11,19,19,20,10,100,173,242,204,150,127,98,80,18,1093,22,30,11,10,15,4,5,0,96,197,277,227,178,164,120,107,28,1288,0,4,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,8,0,3,3,0,0,0,0,0,17,166,242,233,167,141,150,107,32,1230,11,17,7,9,9,4,5,0,63,176,262,242,176,151,154,117,28,1311,8,7,0,4,0,0,0,0,17,4,0,3,3,8,0,0,0,16,0,6,10,14,14,19,20,10,84,4,15,11,18,21,19,20,10,114,336,477,440,313,270,249,189,50,2328,28,42,20,16,22,8,13,0,155,374,540,473,354,310,275,224,60,2595
SAL80092,0,0,3,3,0,0,0,0,6,0,0,5,0,7,0,0,0,13,0,3,8,11,15,24,23,15,100,0,7,15,15,22,24,23,15,119,167,264,212,170,155,111,84,21,1177,7,19,12,8,10,3,4,0,61,169,287,240,191,179,138,110,30,1355,0,5,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,10,4,5,0,0,20,0,4,6,15,8,5,0,0,36,166,267,256,187,204,144,125,39,1388,3,16,11,3,4,4,5,5,48,173,282,278,204,211,150,136,38,1478,0,6,4,3,6,0,0,0,18,0,0,8,3,7,0,0,0,21,0,6,11,18,17,25,23,17,118,3,10,20,33,26,25,23,17,151,333,528,471,356,356,259,210,56,2563,8,32,27,7,18,11,7,5,108,342,571,515,395,396,294,243,75,2831
SAL80093,0,0,4,4,4,0,0,0,14,0,0,0,0,0,0,0,0,5,0,4,10,9,10,22,7,4,56,0,6,14,17,13,22,7,4,77,157,160,140,153,164,154,51,19,995,8,10,0,4,7,4,0,0,38,166,176,160,165,184,176,63,24,1106,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,11,0,0,3,7,0,4,0,0,18,149,146,157,171,223,187,68,17,1126,8,3,5,8,3,5,0,0,34,162,153,164,182,230,193,68,17,1174,0,0,8,0,4,0,0,0,18,0,0,0,0,0,0,0,0,9,0,4,8,15,11,23,7,4,69,0,3,17,23,14,23,7,4,93,310,301,299,320,389,336,119,38,2120,14,21,9,16,12,4,0,0,69,320,325,324,351,414,369,132,45,2284
SAL80094,0,0,4,0,0,0,0,0,11,0,7,6,7,4,0,0,0,19,0,3,9,12,18,27,21,7,94,0,7,17,18,28,27,21,7,120,205,164,208,199,141,118,78,16,1129,13,6,6,10,4,3,4,0,48,216,183,232,227,170,155,107,19,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,9,8,5,0,27,0,3,0,6,9,8,5,0,31,151,194,266,218,163,162,104,18,1267,0,5,6,10,5,4,3,0,41,161,201,271,227,175,168,108,16,1338,0,4,4,0,0,0,0,0,8,0,7,6,7,4,0,0,0,19,3,3,10,15,31,34,27,7,122,3,17,22,18,32,34,27,7,154,354,349,476,420,303,280,180,28,2397,13,15,9,12,10,7,9,3,83,374,383,502,457,346,325,215,35,2635
SAL80095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6
SAL80096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80097,0,5,3,6,0,0,0,0,21,0,4,6,0,11,0,0,0,17,0,8,13,29,45,57,26,18,197,0,14,18,33,52,57,26,18,233,280,296,318,270,294,244,116,57,1862,8,10,7,5,8,6,9,3,60,289,321,345,312,352,304,149,86,2156,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,4,0,5,16,12,10,5,52,0,4,3,5,16,12,10,5,61,259,309,354,307,409,307,234,181,2355,7,6,12,7,4,8,17,24,90,261,318,367,322,436,334,261,198,2502,0,5,7,6,0,0,0,0,21,0,4,9,0,11,0,0,0,19,0,13,18,38,61,72,35,20,253,4,19,25,44,73,72,35,20,295,537,602,664,575,699,553,348,238,4215,17,16,21,15,13,21,25,25,148,549,631,710,636,784,646,406,281,4651
SAL80098,0,12,23,13,4,0,0,0,61,0,3,7,3,0,0,0,0,16,3,13,20,21,6,4,0,0,67,0,39,47,39,12,4,0,0,141,268,477,565,207,72,47,17,0,1652,11,20,21,7,4,0,0,0,64,284,534,632,250,87,55,14,0,1855,0,0,3,3,0,0,0,0,14,0,3,3,0,0,0,0,0,4,0,3,3,4,0,0,0,0,14,0,8,16,8,0,0,0,0,37,243,579,559,203,97,51,10,0,1736,11,31,19,12,0,4,0,0,87,258,615,598,218,100,52,12,0,1853,4,16,33,18,4,0,0,0,71,0,5,7,6,0,0,0,0,20,3,19,21,26,7,4,0,0,78,7,47,65,43,11,4,0,0,179,513,1056,1117,408,171,99,23,0,3389,22,53,44,17,8,6,3,0,151,541,1149,1227,468,190,107,32,0,3713
SAL80099,8,10,21,17,6,0,0,0,58,0,7,11,4,13,0,0,0,34,0,16,27,22,28,24,28,4,158,7,30,54,48,45,24,28,4,249,337,358,364,355,296,241,111,29,2095,16,19,24,19,22,22,23,32,181,365,409,439,427,359,292,164,67,2519,0,0,0,4,0,0,0,0,16,0,3,0,0,0,0,0,0,9,0,4,9,15,8,8,0,4,47,0,9,12,33,4,8,0,4,67,337,370,458,408,398,277,168,98,2516,18,17,22,22,23,18,27,58,202,356,401,493,464,428,297,193,160,2790,8,15,22,24,4,0,0,0,69,0,7,9,7,13,0,0,0,39,3,17,33,44,38,31,28,15,205,11,39,63,76,56,31,28,15,319,673,724,824,770,693,516,279,128,4613,31,40,43,39,40,42,51,95,387,716,805,934,883,790,595,356,230,5312
SAL80100,0,14,14,26,4,0,0,0,62,3,7,9,7,8,0,0,0,33,5,33,41,39,65,42,22,14,262,12,55,63,78,71,42,22,14,352,636,894,812,537,354,230,145,30,3638,26,37,32,18,12,3,9,0,144,677,983,910,627,440,279,181,44,4140,0,6,7,0,5,0,0,0,13,0,4,3,0,0,0,0,0,8,0,3,8,17,23,15,5,0,73,0,11,18,24,19,15,5,0,92,571,930,916,668,473,385,218,40,4205,19,33,30,23,6,19,8,5,138,591,982,959,716,510,411,227,45,4437,4,24,18,25,4,0,0,0,74,3,13,13,8,8,0,0,0,43,6,37,47,59,79,53,30,18,333,13,68,84,98,94,53,30,18,447,1207,1825,1732,1209,832,615,366,71,7847,48,73,65,40,22,20,20,3,289,1266,1963,1868,1344,944,686,409,92,8585
SAL80101,0,9,17,31,13,0,0,0,73,4,0,4,12,24,0,0,0,43,4,8,14,41,54,60,41,11,219,6,25,37,81,89,60,41,11,345,476,275,276,462,411,288,137,12,2349,11,7,7,9,12,4,5,0,58,488,303,324,560,512,349,180,22,2745,0,0,4,8,0,0,0,0,13,0,4,0,0,0,0,0,0,6,3,0,9,18,23,9,3,5,66,3,6,13,29,25,9,3,5,84,449,267,377,555,479,350,149,32,2659,7,0,6,7,6,11,5,0,44,457,274,403,589,504,363,157,35,2788,0,12,23,37,13,0,0,0,83,4,5,11,18,24,0,0,0,58,3,11,24,56,74,60,42,13,285,8,29,58,108,115,60,42,13,428,925,540,656,1021,889,636,285,49,5013,13,8,12,22,15,18,9,0,101,944,579,724,1147,1026,711,340,61,5535
SAL80102,7,3,8,9,7,0,0,0,27,5,5,5,0,9,0,0,0,21,0,6,9,22,13,19,9,8,96,12,11,18,31,30,19,9,8,145,507,422,292,386,293,215,73,29,2215,19,24,11,9,14,10,0,0,86,533,461,324,422,330,239,91,38,2442,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,6,4,10,0,3,0,29,3,0,10,4,10,0,3,0,37,521,454,349,422,322,243,102,48,2453,10,13,12,12,6,3,3,4,68,532,471,375,437,342,244,103,52,2561,7,4,8,9,7,0,0,0,34,4,5,6,0,9,0,0,0,23,0,6,15,27,21,19,15,8,121,16,12,28,40,36,19,15,8,181,1031,881,645,802,616,450,178,80,4674,26,35,22,22,18,12,5,4,147,1069,932,694,864,672,485,195,89,5002
SAL80103,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,5,5,10,6,33,0,0,0,11,3,5,10,6,37,51,34,35,56,64,57,40,11,349,3,0,0,0,4,0,0,0,16,57,38,35,65,70,68,47,14,399,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,61,26,33,83,63,77,46,3,392,0,0,0,0,0,0,0,0,9,60,27,35,79,66,81,43,8,405,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,5,5,11,5,36,0,0,0,11,10,5,11,5,45,111,63,67,137,129,133,81,18,739,4,0,4,4,3,4,5,0,25,119,62,70,150,141,150,94,20,803
SAL80104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,10,0,3,0,4,4,0,0,0,13,17,27,31,27,17,17,4,0,137,3,11,10,12,11,0,0,0,55,14,37,48,37,36,18,4,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,19,14,16,8,0,4,96,0,14,6,0,8,0,0,0,24,7,39,23,15,18,15,0,4,120,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,11,0,3,0,3,4,0,0,0,14,20,48,56,42,31,23,4,3,232,3,24,16,17,17,0,0,0,79,24,76,71,60,56,30,4,3,323
SAL80105,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,12,0,0,3,11,13,11,3,0,47,0,3,4,10,18,11,3,0,58,129,87,91,86,102,93,18,7,608,4,4,0,7,3,0,0,0,27,128,94,97,107,126,107,24,4,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,5,0,0,0,8,67,106,98,97,133,96,22,5,642,5,7,7,7,0,4,0,0,28,70,118,100,104,140,103,24,9,676,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,12,0,0,3,6,16,17,3,0,54,0,3,4,13,22,17,3,0,67,196,200,190,187,241,187,41,14,1250,8,12,8,14,4,7,0,0,50,205,215,201,216,267,205,42,15,1371
