SAL_CODE_2021,F_300_399_15_19_yrs,F_300_399_20_24_yrs,F_300_399_25_34_yrs,F_300_399_35_44_yrs,F_300_399_45_54_yrs,F_300_399_55_64_yrs,F_300_399_65_74_yrs,F_300_399_75_84_yrs,F_300_399_85ov,F_300_399_Tot,F_400_499_15_19_yrs,F_400_499_20_24_yrs,F_400_499_25_34_yrs,F_400_499_35_44_yrs,F_400_499_45_54_yrs,F_400_499_55_64_yrs,F_400_499_65_74_yrs,F_400_499_75_84_yrs,F_400_499_85ov,F_400_499_Tot,F_500_649_15_19_yrs,F_500_649_20_24_yrs,F_500_649_25_34_yrs,F_500_649_35_44_yrs,F_500_649_45_54_yrs,F_500_649_55_64_yrs,F_500_649_65_74_yrs,F_500_649_75_84_yrs,F_500_649_85ov,F_500_649_Tot,F_650_799_15_19_yrs,F_650_799_20_24_yrs,F_650_799_25_34_yrs,F_650_799_35_44_yrs,F_650_799_45_54_yrs,F_650_799_55_64_yrs,F_650_799_65_74_yrs,F_650_799_75_84_yrs,F_650_799_85ov,F_650_799_Tot,F_800_999_15_19_yrs,F_800_999_20_24_yrs,F_800_999_25_34_yrs,F_800_999_35_44_yrs,F_800_999_45_54_yrs,F_800_999_55_64_yrs,F_800_999_65_74_yrs,F_800_999_75_84_yrs,F_800_999_85ov,F_800_999_Tot,F_1000_1249_15_19_yrs,F_1000_1249_20_24_yrs,F_1000_1249_25_34_yrs,F_1000_1249_35_44_yrs,F_1000_1249_45_54_yrs,F_1000_1249_55_64_yrs,F_1000_1249_65_74_yrs,F_1000_1249_75_84_yrs,F_1000_1249_85ov,F_1000_1249_Tot,F_1250_1499_15_19_yrs,F_1250_1499_20_24_yrs,F_1250_1499_25_34_yrs,F_1250_1499_35_44_yrs,F_1250_1499_45_54_yrs,F_1250_1499_55_64_yrs,F_1250_1499_65_74_yrs,F_1250_1499_75_84_yrs,F_1250_1499_85ov,F_1250_1499_Tot,F_1500_1749_15_19_yrs,F_1500_1749_20_24_yrs,F_1500_1749_25_34_yrs,F_1500_1749_35_44_yrs,F_1500_1749_45_54_yrs,F_1500_1749_55_64_yrs,F_1500_1749_65_74_yrs,F_1500_1749_75_84_yrs,F_1500_1749_85ov,F_1500_1749_Tot,F_1750_1999_15_19_yrs,F_1750_1999_20_24_yrs,F_1750_1999_25_34_yrs,F_1750_1999_35_44_yrs,F_1750_1999_45_54_yrs,F_1750_1999_55_64_yrs,F_1750_1999_65_74_yrs,F_1750_1999_75_84_yrs,F_1750_1999_85ov,F_1750_1999_Tot,F_2000_2999_15_19_yrs,F_2000_2999_20_24_yrs,F_2000_2999_25_34_yrs,F_2000_2999_35_44_yrs,F_2000_2999_45_54_yrs,F_2000_2999_55_64_yrs,F_2000_2999_65_74_yrs,F_2000_2999_75_84_yrs,F_2000_2999_85ov,F_2000_2999_Tot,F_3000_3499_15_19_yrs,F_3000_3499_20_24_yrs,F_3000_3499_25_34_yrs,F_3000_3499_35_44_yrs,F_3000_3499_45_54_yrs,F_3000_3499_55_64_yrs,F_3000_3499_65_74_yrs,F_3000_3499_75_84_yrs,F_3000_3499_85ov,F_3000_3499_Tot,F_3500_more_15_19_yrs,F_3500_more_20_24_yrs,F_3500_more_25_34_yrs,F_3500_more_35_44_yrs,F_3500_more_45_54_yrs,F_3500_more_55_64_yrs,F_3500_more_65_74_yrs,F_3500_more_75_84_yrs,F_3500_more_85ov,F_3500_more_Tot,F_PI_NS_15_19_yrs,F_PI_NS_ns_20_24_yrs,F_PI_NS_ns_25_34_yrs,F_PI_NS_ns_35_44_yrs,F_PI_NS_ns_45_54_yrs,F_PI_NS_ns_55_64_yrs,F_PI_NS_ns_65_74_yrs,F_PI_NS_ns_75_84_yrs,F_PI_NS_ns_85_yrs_ovr,F_PI_NS_ns_Tot,F_Tot_15_19_yrs,F_Tot_20_24_yrs,F_Tot_25_34_yrs,F_Tot_35_44_yrs,F_Tot_45_54_yrs,F_Tot_55_64_yrs,F_Tot_65_74_yrs,F_Tot_75_84_yrs,F_Tot_85ov,F_Tot_Tot,P_Neg_Nil_income_15_19_yrs,P_Neg_Nil_income_20_24_yrs,P_Neg_Nil_income_25_34_yrs,P_Neg_Nil_income_35_44_yrs,P_Neg_Nil_income_45_54_yrs,P_Neg_Nil_income_55_64_yrs,P_Neg_Nil_income_65_74_yrs,P_Neg_Nil_income_75_84_yrs,P_Negtve_Nil_incme_85_yrs_ovr,P_Neg_Nil_income_Tot,P_1_149_15_19_yrs,P_1_149_20_24_yrs,P_1_149_25_34_yrs,P_1_149_35_44_yrs,P_1_149_45_54_yrs,P_1_149_55_64_yrs,P_1_149_65_74_yrs,P_1_149_75_84_yrs,P_1_149_85ov,P_1_149_Tot,P_150_299_15_19_yrs,P_150_299_20_24_yrs,P_150_299_25_34_yrs,P_150_299_35_44_yrs,P_150_299_45_54_yrs,P_150_299_55_64_yrs,P_150_299_65_74_yrs,P_150_299_75_84_yrs,P_150_299_85ov,P_150_299_Tot,P_300_399_15_19_yrs,P_300_399_20_24_yrs,P_300_399_25_34_yrs,P_300_399_35_44_yrs,P_300_399_45_54_yrs,P_300_399_55_64_yrs,P_300_399_65_74_yrs,P_300_399_75_84_yrs,P_300_399_85ov,P_300_399_Tot,P_400_499_15_19_yrs,P_400_499_20_24_yrs,P_400_499_25_34_yrs,P_400_499_35_44_yrs,P_400_499_45_54_yrs,P_400_499_55_64_yrs,P_400_499_65_74_yrs,P_400_499_75_84_yrs,P_400_499_85ov,P_400_499_Tot,P_500_649_15_19_yrs,P_500_649_20_24_yrs,P_500_649_25_34_yrs,P_500_649_35_44_yrs,P_500_649_45_54_yrs,P_500_649_55_64_yrs,P_500_649_65_74_yrs,P_500_649_75_84_yrs,P_500_649_85ov,P_500_649_Tot
SAL80075,4,13,26,13,11,9,35,27,5,139,0,19,17,20,9,17,55,44,43,223,6,13,31,27,8,10,27,23,9,163,5,18,40,17,31,9,44,21,7,196,9,18,53,35,22,17,25,8,0,186,0,16,66,52,35,33,11,8,5,228,0,24,64,49,25,26,12,7,0,205,0,12,60,46,40,26,9,0,0,192,0,0,45,51,34,21,3,0,0,158,0,4,53,73,73,18,0,0,0,230,0,0,6,10,3,4,0,0,0,27,0,0,8,7,4,4,0,0,0,23,6,7,17,18,12,10,13,5,5,82,117,170,527,458,348,231,282,173,80,2387,105,29,35,34,21,37,26,19,0,305,54,12,4,12,9,7,16,3,0,117,35,18,17,18,15,17,33,16,11,179,4,18,35,19,25,15,60,42,8,242,7,21,32,31,17,26,82,65,55,339,17,33,44,38,17,16,40,35,17,255
SAL80076,8,5,5,0,3,10,11,11,7,60,3,8,5,5,9,9,9,20,15,84,0,9,8,7,3,10,9,11,3,59,0,17,8,11,7,16,12,11,4,82,0,5,5,11,13,9,15,14,5,81,0,11,20,15,17,17,9,13,9,112,0,8,19,20,13,17,14,0,4,92,0,0,15,21,17,9,11,4,4,83,0,6,16,18,12,16,10,0,0,81,0,0,38,48,59,41,8,8,0,204,0,0,0,19,11,10,0,4,0,41,0,0,5,26,33,19,0,0,0,85,3,0,5,11,10,5,12,19,65,124,110,84,164,220,217,203,140,129,141,1404,77,6,10,13,18,17,9,0,3,168,66,7,5,0,6,8,15,5,5,104,19,12,5,10,3,14,11,7,9,96,3,13,4,4,10,8,19,15,10,93,3,15,14,10,9,10,22,25,17,121,4,14,16,13,9,12,6,16,3,100
SAL80077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,5,0,0,0,19,0,0,5,13,3,5,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80078,5,3,0,3,4,8,10,12,3,46,0,3,3,8,4,5,9,21,8,55,4,6,3,3,4,11,15,16,5,73,0,4,0,4,3,13,12,11,7,61,0,3,10,11,6,11,18,18,0,75,0,10,13,4,18,21,21,13,3,95,0,5,10,15,3,11,12,6,0,67,0,0,17,12,9,16,12,0,0,69,0,0,15,20,21,23,14,0,0,92,0,0,16,35,45,34,10,4,0,143,0,0,5,5,5,15,0,0,0,26,0,0,0,19,14,17,3,0,4,57,0,0,5,4,6,4,5,5,0,28,54,58,93,145,150,208,173,139,35,1062,48,9,13,10,15,15,13,14,3,138,27,5,0,0,6,12,7,4,4,73,15,17,6,4,4,3,15,17,3,83,9,11,0,3,4,12,21,24,10,86,5,0,3,10,3,3,15,27,9,87,4,11,10,7,4,12,30,20,10,102
SAL80079,5,9,8,11,7,14,26,29,0,121,6,12,4,8,0,19,21,19,12,112,6,11,25,8,14,20,18,15,9,115,0,8,24,19,11,21,18,8,0,109,3,15,41,22,13,27,18,10,4,150,0,20,49,35,30,31,7,6,4,174,0,14,63,31,26,30,4,0,0,173,0,4,38,36,37,32,7,0,0,161,0,0,36,37,34,24,3,0,0,122,0,0,39,46,53,23,6,0,0,166,0,0,0,0,0,3,0,0,0,8,0,0,0,3,3,0,0,0,0,11,4,0,6,11,12,4,5,12,3,63,103,114,362,294,271,291,176,116,54,1777,99,20,25,21,24,46,18,7,4,255,43,7,10,5,8,11,11,5,5,98,33,15,8,10,9,17,22,12,4,139,10,12,17,20,13,22,47,46,6,196,15,28,13,16,5,31,42,28,16,191,15,19,27,19,21,32,30,21,14,196
SAL80080,0,0,0,3,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,3,3,3,4,0,0,0,0,14,0,0,7,6,4,0,0,0,0,20,0,4,5,15,0,0,0,0,0,24,0,0,14,7,3,0,0,0,0,32,0,0,7,14,4,0,0,0,0,36,0,0,6,4,3,4,0,0,0,21,0,0,9,3,3,0,0,0,0,16,0,0,3,9,4,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,10,20,22,74,90,42,10,13,0,0,272,19,3,0,5,0,3,4,0,0,39,8,0,4,3,3,0,0,0,0,16,12,0,0,5,5,0,0,0,0,18,0,0,0,3,3,0,0,3,0,18,0,0,3,4,0,0,0,5,0,16,0,9,3,10,4,0,0,0,0,28
SAL80081,14,13,17,10,9,24,61,32,6,192,8,16,28,17,18,17,52,48,21,218,7,19,25,23,13,37,47,28,10,211,6,24,36,27,22,42,61,12,7,230,0,16,40,37,25,44,46,22,7,231,9,23,54,56,37,47,35,10,0,278,0,10,55,65,38,32,47,4,0,252,4,11,48,48,42,31,22,4,4,218,0,4,45,40,35,23,16,4,0,169,0,0,39,117,105,64,13,0,0,343,0,0,0,15,12,19,0,0,0,52,0,0,5,24,16,5,0,0,3,54,3,12,20,21,16,14,27,14,3,130,174,197,461,548,430,461,525,214,76,3088,184,32,47,40,32,53,54,18,8,470,66,21,10,12,12,22,28,16,6,192,58,39,25,20,24,27,53,21,7,265,29,33,34,18,16,37,103,65,6,351,14,27,41,24,28,26,72,66,31,338,14,50,56,44,22,51,85,39,17,376
SAL80082,21,22,31,25,30,56,123,55,9,371,13,33,36,48,42,48,151,89,27,478,16,43,48,50,58,60,139,59,16,479,5,46,73,51,59,48,112,51,9,456,15,53,71,73,60,85,109,42,12,521,3,52,95,84,78,87,103,32,0,542,3,42,102,103,95,71,62,16,3,500,0,11,142,133,108,83,27,9,0,523,0,7,74,103,102,66,29,3,0,384,0,0,109,244,241,141,21,3,0,770,0,0,5,27,34,18,5,0,0,97,0,0,0,35,40,22,7,7,0,118,17,15,33,39,42,22,43,16,12,238,429,388,905,1086,1078,928,1109,457,98,6465,358,59,77,61,70,83,99,35,0,838,217,29,12,19,11,41,67,35,4,432,132,50,40,43,32,41,95,60,10,497,42,57,61,36,69,89,204,118,19,702,28,69,72,60,74,78,225,128,36,767,37,98,70,71,79,96,189,113,24,774
SAL80083,3,13,9,10,9,10,13,3,5,71,4,4,11,7,4,4,16,9,6,68,0,25,25,14,6,11,22,11,0,118,10,8,27,15,5,17,22,13,3,108,0,20,49,18,11,13,18,16,4,145,0,29,63,38,15,25,29,16,0,213,0,61,125,25,23,27,19,6,0,286,0,44,183,45,23,28,21,13,0,358,0,8,133,67,43,32,15,4,0,300,0,9,278,202,90,67,18,7,0,675,0,0,21,49,14,23,9,3,0,120,0,0,18,58,54,31,22,3,0,187,7,34,89,53,38,35,30,8,0,299,63,262,1051,608,367,354,268,118,30,3124,53,5,23,25,25,25,15,3,0,170,37,0,6,0,10,5,8,3,0,73,14,13,6,5,10,11,12,0,0,72,4,25,15,14,9,11,19,13,5,104,6,13,14,13,11,12,23,15,6,105,7,32,36,21,15,18,32,15,8,175
SAL80084,5,8,8,5,7,18,27,14,0,94,4,9,17,9,9,18,25,16,9,106,3,9,6,10,7,12,31,12,0,96,0,10,20,11,11,9,19,13,0,110,3,6,35,21,13,16,22,5,0,128,0,9,30,29,13,17,14,7,0,114,0,5,35,26,19,27,12,4,0,137,0,0,32,35,26,15,6,0,0,117,0,5,24,26,28,16,0,0,0,102,0,0,27,74,66,19,8,0,0,187,0,0,0,9,4,9,0,0,0,17,0,0,0,10,13,4,0,0,0,22,3,6,11,13,10,6,8,6,0,64,107,85,267,300,243,213,221,92,19,1551,90,20,20,22,13,31,15,3,0,220,54,9,6,12,0,11,12,8,0,102,28,13,16,13,9,13,29,15,0,126,8,16,16,9,13,19,50,27,6,162,7,14,26,8,20,25,42,20,8,160,8,17,12,16,13,19,47,23,0,158
SAL80085,5,15,12,0,4,0,4,0,0,42,0,21,17,7,0,0,3,3,0,52,4,40,36,0,0,3,0,0,0,93,3,17,28,11,0,0,5,0,0,63,0,31,38,12,7,6,0,0,0,89,0,32,62,19,4,3,3,0,0,121,0,34,57,22,6,0,0,0,0,125,0,10,68,29,7,4,0,0,0,120,0,3,42,20,15,6,0,0,0,82,0,0,56,44,20,3,0,0,0,131,0,0,3,5,7,4,0,0,0,16,0,0,0,5,0,7,0,0,0,13,6,25,31,12,5,3,4,0,0,86,42,257,488,216,91,49,25,5,0,1177,27,35,55,14,16,12,3,3,0,168,7,9,10,6,4,0,3,0,0,35,9,23,11,0,0,5,5,0,0,51,7,30,20,3,3,3,6,0,0,75,3,31,24,9,0,4,4,3,3,79,9,72,67,14,6,3,0,0,0,161
SAL80086,7,35,16,15,10,23,17,18,6,135,6,32,23,13,4,11,32,25,34,177,6,37,46,17,12,20,23,17,13,195,0,33,33,11,15,12,27,16,6,160,0,36,56,26,23,17,24,14,7,209,4,53,72,37,20,22,15,12,4,230,0,34,91,31,22,15,13,7,9,220,0,18,102,36,30,21,14,3,0,235,0,7,73,42,21,17,8,5,0,174,0,6,92,101,80,53,9,6,0,340,0,0,9,11,22,5,3,4,0,54,0,0,11,22,22,16,9,0,0,74,0,7,37,13,6,6,8,30,45,159,94,330,702,412,307,278,233,165,140,2666,80,23,56,25,20,25,15,10,8,253,57,14,10,13,12,4,10,3,10,119,16,29,32,14,16,18,25,10,5,163,8,55,27,22,16,28,34,27,17,238,7,51,36,17,14,39,48,36,43,294,10,65,74,27,16,30,37,27,17,300
SAL80087,3,11,9,5,6,3,4,11,5,61,0,10,7,9,7,7,15,20,10,78,6,9,24,16,3,9,8,18,13,106,0,12,20,8,13,10,12,27,8,112,0,12,38,13,17,7,10,18,3,111,0,16,37,22,13,16,8,11,5,132,0,8,32,13,23,9,7,4,7,115,0,6,36,25,15,3,8,3,0,104,0,0,25,12,18,12,0,5,0,81,0,0,41,40,53,21,5,7,0,170,0,0,5,7,12,0,0,0,0,25,0,0,3,14,17,3,0,0,0,43,4,4,10,6,11,4,13,3,0,64,74,94,314,222,216,143,115,149,54,1382,70,17,21,14,19,18,17,3,0,187,38,10,3,11,0,4,6,6,0,82,11,10,14,9,11,12,11,17,0,89,5,18,11,10,3,13,8,20,6,102,0,18,14,14,11,6,23,31,9,133,16,21,36,21,9,15,9,23,9,170
SAL80088,0,3,0,5,0,0,5,0,0,17,0,0,3,4,4,0,7,0,0,20,0,3,3,14,3,8,6,0,0,40,0,6,5,6,3,3,8,0,0,28,0,0,8,3,4,14,10,3,0,51,0,8,10,9,10,11,9,0,0,48,0,0,8,6,10,9,4,0,0,43,0,0,13,18,10,12,0,0,0,46,0,0,14,14,14,3,4,0,0,49,0,0,11,21,32,20,3,0,0,85,0,0,0,5,0,3,0,0,0,9,0,0,0,0,3,3,5,0,0,12,0,0,0,5,0,0,0,0,0,8,39,35,80,105,95,100,85,19,3,560,39,3,5,0,6,14,17,6,0,83,23,7,3,0,4,0,3,4,0,39,3,6,5,0,0,7,6,3,0,35,0,4,3,3,0,0,7,10,0,36,4,4,3,4,4,5,12,0,0,30,0,5,3,15,3,11,11,0,0,55
SAL80089,15,8,12,23,15,19,33,8,0,137,5,8,20,27,12,22,32,26,3,149,4,14,43,41,20,17,25,13,4,180,0,26,30,33,26,21,29,10,4,178,11,23,64,65,28,25,24,7,0,247,0,28,79,74,42,24,21,5,0,270,0,13,63,90,38,29,10,7,0,252,0,9,85,79,58,36,14,0,0,276,0,3,57,67,33,19,0,0,0,181,0,3,64,124,87,36,4,0,0,323,0,0,3,15,9,7,0,0,0,32,0,0,3,8,10,4,0,0,0,28,3,11,11,18,3,6,8,4,0,66,180,179,590,705,413,308,254,108,16,2755,171,23,43,43,25,41,41,7,0,397,62,3,9,14,6,6,19,3,4,134,34,17,17,15,11,15,30,13,6,161,17,25,28,31,20,25,51,31,5,236,12,23,37,37,25,29,49,30,12,246,15,27,59,54,33,29,46,21,4,286
SAL80090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80091,0,3,4,10,4,8,17,10,6,65,0,14,10,11,3,7,15,20,11,92,3,8,19,15,8,13,26,15,6,110,0,18,14,6,3,8,13,12,5,87,4,5,15,20,13,5,10,8,0,88,0,5,23,18,6,15,6,6,5,91,0,25,30,20,15,10,4,3,0,117,0,3,42,24,10,13,4,4,0,109,0,0,21,29,19,6,13,0,0,98,0,3,28,49,42,15,4,0,0,148,0,0,6,5,15,3,0,0,0,32,0,0,0,13,5,3,0,0,0,21,3,8,16,8,9,7,4,7,0,73,68,108,262,242,176,151,154,117,28,1311,39,12,23,20,9,19,17,11,0,152,33,8,3,5,4,7,13,4,0,76,29,11,11,8,10,6,18,13,4,110,0,10,26,10,10,14,19,22,7,125,3,19,16,19,11,11,34,36,16,172,3,21,37,21,12,18,30,17,4,174
SAL80092,13,5,5,0,5,3,14,10,0,68,0,10,7,5,3,19,19,25,5,104,3,3,14,19,11,8,16,11,13,92,0,13,25,20,6,20,10,18,3,111,0,21,27,18,8,13,20,15,3,131,0,16,47,19,18,21,18,4,3,146,0,10,37,27,18,12,13,6,0,115,0,5,25,26,13,28,4,6,0,116,0,0,25,32,27,10,5,0,0,99,0,0,29,50,44,31,6,5,0,160,0,0,0,8,11,9,0,0,0,34,0,0,3,12,18,10,0,3,0,47,0,0,12,11,3,3,4,4,5,46,77,101,282,278,204,211,150,136,38,1478,69,16,13,22,10,20,10,14,6,179,27,0,0,9,0,9,13,8,0,73,16,16,11,4,7,10,9,9,0,85,13,12,9,8,9,7,17,21,5,106,0,11,23,10,7,26,27,40,15,158,13,10,33,25,9,13,28,22,8,161
SAL80093,5,0,11,4,6,3,20,12,6,67,0,7,3,7,0,13,20,19,6,76,0,4,6,7,6,18,16,14,8,73,0,6,13,5,10,11,22,4,0,71,0,9,3,13,6,21,18,10,0,82,0,16,14,12,12,12,19,3,0,90,0,9,23,14,14,18,5,0,0,84,0,0,29,18,18,23,14,0,0,104,0,0,14,19,19,21,12,0,0,84,0,0,16,34,53,33,10,0,0,141,0,0,0,6,3,7,0,4,0,21,0,0,0,4,13,10,4,0,0,32,3,5,3,4,8,4,10,0,0,52,78,85,153,164,182,230,193,68,17,1174,69,13,14,13,13,28,20,4,0,173,41,6,8,0,6,10,11,0,0,79,9,19,8,7,7,13,28,12,0,98,3,8,14,6,9,11,31,17,12,114,3,14,12,13,10,18,31,24,11,125,5,13,15,14,10,23,24,10,8,113
SAL80094,0,8,10,12,5,4,14,19,0,66,7,12,8,15,14,6,13,13,0,85,3,9,14,14,16,3,24,14,3,99,9,9,12,8,8,14,21,12,0,96,3,5,11,16,18,19,18,20,4,111,0,7,16,21,17,21,12,9,0,105,0,3,18,26,13,12,3,5,0,89,0,9,30,30,23,18,8,0,0,114,0,0,12,32,26,14,6,5,0,98,0,0,28,60,45,24,8,0,0,163,0,0,3,5,10,7,0,0,0,24,0,0,5,11,16,4,0,3,0,32,0,3,8,6,4,5,5,3,0,40,86,75,201,271,227,175,168,108,16,1338,79,12,20,20,16,15,15,3,0,180,31,7,9,3,4,11,10,5,0,83,32,14,14,3,4,12,25,9,5,107,3,16,15,14,17,9,23,33,4,136,10,18,14,16,17,18,28,17,7,141,8,17,19,20,21,11,32,24,3,159
SAL80095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL80096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL80097,11,9,6,3,4,22,32,36,5,139,3,11,18,11,7,30,40,52,29,195,0,10,15,18,10,20,31,27,13,146,4,9,21,18,13,30,30,35,14,185,4,9,24,29,21,30,43,22,17,194,3,11,41,44,22,51,34,9,12,222,4,9,40,34,24,38,15,7,6,167,0,11,45,41,41,36,14,9,3,204,0,3,31,37,41,28,3,3,4,148,0,0,32,78,81,58,11,0,0,261,0,0,0,4,10,6,3,0,0,30,0,0,0,8,6,8,0,0,6,34,3,0,6,12,8,12,7,42,82,183,146,117,318,367,322,436,334,261,198,2502,111,29,27,25,27,46,36,7,3,307,68,13,4,5,8,14,20,5,4,135,39,19,19,11,9,22,34,26,5,177,17,13,7,13,16,31,59,58,19,234,3,18,25,14,15,36,61,64,42,296,13,24,30,23,15,24,55,39,20,236
SAL80098,0,4,16,16,6,4,3,3,0,69,0,8,14,12,8,8,5,0,0,57,0,11,31,22,10,4,6,0,0,89,0,6,42,27,10,4,5,0,0,104,0,19,67,36,12,3,0,0,0,142,5,22,70,76,23,11,0,0,0,207,0,8,58,56,19,6,0,0,0,146,0,11,72,74,26,10,0,0,0,198,0,5,45,50,14,0,0,0,0,107,0,3,59,98,50,9,5,0,0,224,0,0,4,15,3,3,0,0,0,25,0,0,0,6,3,5,0,0,0,13,5,4,32,25,14,0,0,0,0,88,122,140,615,598,218,100,52,12,0,1853,132,20,72,55,19,39,31,5,0,368,65,7,22,6,5,0,0,0,0,115,19,21,21,23,9,7,11,0,0,111,5,19,17,22,12,12,15,7,0,111,7,13,35,18,12,11,12,0,0,106,5,18,49,31,9,7,7,0,0,130
SAL80099,7,13,10,10,9,28,23,20,10,122,5,16,23,12,15,25,39,33,33,210,9,24,26,16,16,25,34,24,18,184,6,20,16,19,13,17,25,15,3,132,0,12,28,25,26,20,29,20,15,164,0,19,39,36,29,27,34,5,0,186,0,12,55,40,26,33,20,3,0,187,0,9,54,41,34,32,13,11,0,194,0,9,33,51,34,28,15,4,0,168,0,0,61,118,106,72,16,5,3,385,0,0,5,27,23,21,0,0,3,79,0,0,8,35,68,28,4,0,0,151,9,8,20,23,21,28,17,32,64,217,186,166,401,493,464,428,297,193,160,2790,176,28,29,39,39,29,27,13,10,382,98,18,8,0,10,20,19,9,0,174,39,30,10,16,17,14,23,16,9,177,9,25,13,20,17,52,36,27,15,218,11,33,35,22,31,50,69,54,43,332,9,29,39,24,14,34,49,41,23,271
SAL80100,12,24,38,32,25,27,52,41,9,247,5,20,24,33,30,40,71,57,10,289,7,29,46,57,34,35,41,33,9,302,4,20,75,56,39,37,52,31,3,311,5,43,108,88,50,40,35,13,4,386,10,43,105,96,73,47,18,11,4,404,0,36,143,84,70,43,17,6,0,392,0,19,149,111,68,51,15,0,0,408,0,8,64,94,78,36,11,0,0,282,0,5,96,157,147,51,12,4,0,463,0,0,12,14,7,7,0,0,0,42,0,0,3,14,17,5,0,0,0,44,7,13,35,33,19,10,23,8,3,148,282,311,982,959,716,510,411,227,45,4437,247,51,74,66,47,71,58,21,5,636,127,20,28,28,15,21,22,12,0,272,91,39,31,33,19,24,44,15,6,295,29,53,45,48,33,39,87,82,20,439,23,45,54,48,38,44,90,80,19,437,27,63,90,75,44,50,72,49,18,487
SAL80101,11,14,4,6,6,22,29,17,8,129,8,31,11,7,18,23,42,26,3,159,12,19,15,15,20,22,42,18,3,159,5,22,14,19,26,24,31,19,0,159,3,9,24,20,34,39,30,11,5,184,0,27,34,26,46,55,31,7,0,225,0,31,31,38,31,44,21,7,0,206,0,6,53,43,68,43,14,5,0,232,0,3,19,44,59,36,10,5,0,172,0,4,34,94,144,84,9,0,0,369,0,0,8,26,41,18,0,6,0,91,0,0,10,30,49,17,3,0,0,109,3,4,7,10,11,7,12,4,0,48,233,217,274,403,589,504,363,157,35,2788,170,24,29,29,35,49,53,26,4,418,135,19,7,9,13,18,26,5,0,236,68,43,10,12,14,30,41,30,3,250,22,32,12,13,12,31,54,43,12,218,9,44,13,10,17,21,56,42,8,225,26,36,28,18,31,29,57,32,9,260
