SAL_CODE_2021,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_UOLSE_VWorW,FOL_IAL_Tot_UOLSE_NWorNAA,FOL_IAL_Tot_UOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_UOLSE_VWorW,FOL_Italian_UOLSE_NWorNAA,FOL_Italian_UOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japan_SEO,FOL_Japan_UOLSE_VWorW,FOL_Japan_UOLSE_NWorNAA,FOL_Japan_UOLSE_Tot,FOL_Japan_NS,FOL_Japan_Tot,FOL_Khmer_SEO,FOL_Khmer_UOLSE_VWorW,FOL_Khmer_UOLSE_NWorNAA,FOL_Khmer_UOLSE_Tot,FOL_Khmer_NS,FOL_Khmer_Tot,FOL_Korean_SEO,FOL_Korean_UOLSE_VWorW,FOL_Korean_UOLSE_NWorNAA,FOL_Korean_UOLSE_Tot,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedon_SEO,FOL_Macedon_UOLSE_VWorW,FOL_Macedon_UOLSE_NWorNAA,FOL_Macedon_UOLSE_Tot,FOL_Macedon_NS,FOL_Macedon_Tot,FOL_Malayalam_SEO,FOL_Malayalam_UOLSE_VWorW,FOL_Malayalam_UOLSE_NWorNAA,FOL_Malayalam_UOLSE_Tot,FOL_Malayalam_NS,FOL_Malayalam_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_UOLSE_VWorW,FOL_Persian_ED_UOLSE_NWorNAA,FOL_Persian_ED_UOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_UOLSE_VWorW,FOL_Polish_UOLSE_NWorNAA,FOL_Polish_UOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Portuguese_SEO,FOL_Portuguese_UOLSE_VWorW,FOL_Portuguese_UOLSE_NWorNAA,FOL_Portuguese_UOLSE_Tot,FOL_Portuguese_NS,FOL_Portuguese_Tot,FOL_Russian_SEO,FOL_Russian_UOLSE_VWorW,FOL_Russian_UOLSE_NWorNAA,FOL_Russian_UOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_UOLSE_VWorW,FOL_Samoan_UOLSE_NWorNAA,FOL_Samoan_UOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_UOLSE_VWorW,FOL_Serbian_UOLSE_NWorNAA,FOL_Serbian_UOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipin_SEO,FOL_SAL_Filipin_UOLSE_VWorW,FOL_SAL_Filipin_UOLSE_NWorNAA,FOL_SAL_Filipin_UOLSE_Tot,FOL_SAL_Filipin_NS,FOL_SAL_Filipin_Tot,FOL_SAL_Indon_SEO,FOL_SAL_Indon_UOLSE_VWorW,FOL_SAL_Indon_UOLSE_NWorNAA,FOL_SAL_Indon_UOLSE_Tot,FOL_SAL_Indon_NS,FOL_SAL_Indon_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_UOLSE_VWorW,FOL_SAL_Tagalog_UOLSE_NWorNAA,FOL_SAL_Tagalog_UOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_UOLSE_VWorW,FOL_SAL_Oth_UOLSE_NWorNAA,FOL_SAL_Oth_UOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_UOLSE_VWorW,FOL_SAL_Tot_UOLSE_NWorNAA,FOL_SAL_Tot_UOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_UOLSE_VWorW,FOL_Spanish_UOLSE_NWorNAA,FOL_Spanish_UOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_UOLSE_VWorW,FOL_Tamil_UOLSE_NWorNAA,FOL_Tamil_UOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_UOLSE_VWorW,FOL_Thai_UOLSE_NWorNAA,FOL_Thai_UOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_UOLSE_VWorW,FOL_Turkish_UOLSE_NWorNAA,FOL_Turkish_UOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_UOLSE_VWorW,FOL_Vietnamese_UOLSE_NWorNAA,FOL_Vietnamese_UOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_UOLSE_VWorW,FOL_Oth_UOLSE_NWorNAA,FOL_Oth_UOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_UOLSE_VWorW,FOL_Tot_UOLSE_NWorNAA,FOL_Tot_UOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LUatH_NS_SEO,F_LUatH_NS_UOLSE_VWorW,F_LUatH_NS_UOLSE_NWorNAA,F_LUatH_NS_UOLSE_Tot,F_LUatH_NS_NS,F_LUatH_NS_Tot,F_Tot_SEO,F_Tot_UOLSE_VWorW,F_Tot_UOLSE_NWorNAA,F_Tot_UOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_UOLSE_VWorW,PSEO_UOLSE_NWorNAA,PSEO_UOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_UOLSE_VWorW,POL_Afrikaans_UOLSE_NWorNAA,POL_Afrikaans_UOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_UOLSE_VWorW,POL_Arabic_UOLSE_NWorNAA,POL_Arabic_UOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_UOLSE_VWorW,POL_AIndLng_UOLSE_NWorNAA,POL_AIndLng_UOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Canton_SEO,POL_CL_Canton_UOLSE_VWorW,POL_CL_Canton_UOLSE_NWorNAA,POL_CL_Canton_UOLSE_Tot,POL_CL_Canton_NS,POL_CL_Canton_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_UOLSE_VWorW,POL_CL_Mandarin_UOLSE_NWorNAA,POL_CL_Mandarin_UOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot
SAL80086,0,5,..,111,4,116,0,115,..,19,4,23,0,23,..,6,0,6,0,6,..,0,0,0,0,0,..,20,3,20,0,20,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,6,0,6,..,4,0,4,0,4,..,6,0,6,0,6,..,8,3,10,0,10,..,3,0,3,0,3,..,10,9,21,0,21,..,6,0,6,0,6,..,22,0,26,0,26,..,4,0,4,0,4,..,8,0,8,0,8,..,46,0,44,0,44,..,32,0,32,0,32,..,3,0,3,0,3,..,16,0,20,0,20,..,0,0,0,0,0,..,36,24,63,0,64,..,132,10,148,3,156,..,721,87,811,11,819,..,15,3,20,148,164,1981,738,87,826,158,2965,3856,..,..,..,..,3856,..,7,0,7,0,7,..,18,4,25,0,25,..,5,0,5,0,5,..,51,9,55,0,55,..,192,29,221,5,225
SAL80087,0,0,..,165,9,173,5,175,..,14,7,18,0,18,..,5,0,5,0,5,..,0,0,0,0,0,..,4,0,3,0,3,..,0,0,3,0,3,..,3,0,6,0,6,..,0,0,4,0,4,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,3,5,0,5,..,13,0,13,0,13,..,4,0,9,0,9,..,16,0,15,0,15,..,0,0,0,0,0,..,40,4,39,0,39,..,15,0,15,0,15,..,4,5,7,0,7,..,5,0,7,0,7,..,0,0,0,0,0,..,10,6,9,0,9,..,80,11,99,0,97,..,439,57,494,3,496,..,16,3,23,58,79,1081,455,56,512,60,1663,2165,..,..,..,..,2165,..,4,0,4,0,4,..,13,0,13,0,13,..,0,0,0,0,0,..,14,8,15,0,19,..,36,14,51,0,51
SAL80088,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,6,0,6,..,62,0,63,0,63,..,3,0,3,3,10,634,64,0,70,3,711,1264,..,..,..,..,1264,..,4,0,4,0,4,..,11,0,9,0,9,..,0,0,0,0,0,..,4,0,4,0,4,..,6,0,6,0,6
SAL80089,0,13,..,248,15,264,0,264,..,10,0,10,0,10,..,4,0,7,0,7,..,4,0,6,0,8,..,8,0,3,0,3,..,8,0,5,0,5,..,10,0,10,0,10,..,3,0,3,0,3,..,11,0,15,0,15,..,6,0,6,0,6,..,12,0,14,0,13,..,6,0,6,0,6,..,9,0,9,0,9,..,18,0,18,0,18,..,15,0,15,0,15,..,45,0,51,0,51,..,11,0,11,0,11,..,86,0,92,0,92,..,34,4,38,0,38,..,9,0,9,0,11,..,10,0,15,0,15,..,8,0,8,0,8,..,43,9,49,0,50,..,149,15,167,6,175,..,808,85,898,10,906,..,12,4,20,75,94,2585,828,89,917,85,3587,5120,..,..,..,..,5120,..,20,0,20,0,20,..,62,12,71,0,71,..,6,0,5,0,5,..,26,3,31,0,31,..,66,24,91,0,91
SAL80090,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
SAL80091,0,0,..,62,0,66,0,66,..,11,0,11,0,11,..,0,0,3,0,3,..,5,0,6,0,6,..,5,0,5,0,5,..,5,0,5,0,5,..,0,0,0,0,0,..,8,3,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,10,0,9,0,9,..,14,0,14,0,14,..,0,0,0,0,0,..,32,0,28,0,28,..,20,0,20,0,20,..,0,0,0,0,0,..,11,0,11,0,11,..,0,0,0,0,0,..,22,5,31,0,31,..,55,4,61,0,63,..,353,41,390,3,394,..,5,0,5,69,71,1109,354,41,395,69,1576,2159,..,..,..,..,2159,..,0,0,0,0,0,..,30,4,38,0,38,..,6,0,6,0,6,..,16,3,18,0,18,..,65,15,81,0,81
SAL80092,0,7,..,149,5,152,0,153,..,16,4,19,0,19,..,0,0,0,0,0,..,5,0,5,0,5,..,13,0,13,0,13,..,3,0,3,0,3,..,20,0,20,0,20,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,5,0,5,..,3,3,6,0,6,..,0,0,0,0,0,..,7,0,7,0,7,..,22,0,25,0,25,..,3,0,3,0,3,..,10,0,10,0,10,..,10,0,9,0,9,..,45,3,44,0,44,..,11,0,16,0,16,..,13,0,14,0,14,..,17,0,11,0,11,..,0,0,0,0,0,..,3,0,8,0,8,..,64,9,73,0,73,..,476,44,523,0,527,..,13,3,15,60,77,1157,488,50,537,66,1755,2281,..,..,..,..,2281,..,4,0,4,0,4,..,18,3,22,0,22,..,4,0,4,0,4,..,21,0,22,0,22,..,89,20,107,4,106
SAL80093,0,0,..,32,0,31,0,31,..,28,7,32,0,35,..,5,0,5,0,5,..,4,0,3,0,3,..,7,0,10,0,10,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,7,0,7,0,7,..,4,4,3,0,3,..,3,0,3,0,3,..,10,0,10,0,10,..,6,0,6,0,6,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,15,0,15,..,24,5,32,0,32,..,3,0,3,0,3,..,8,0,8,0,8,..,0,0,0,0,0,..,26,5,34,0,34,..,45,3,54,0,54,..,348,42,387,0,387,..,7,0,7,39,44,960,355,42,393,41,1390,1918,..,..,..,..,1918,..,3,0,3,0,3,..,35,3,35,0,35,..,0,0,0,0,0,..,13,9,23,0,23,..,67,5,76,0,76
SAL80094,0,0,..,29,0,29,0,29,..,3,0,3,0,3,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,10,0,10,0,10,..,4,0,4,0,4,..,10,0,10,0,10,..,0,0,0,0,0,..,18,0,18,0,18,..,18,3,23,0,23,..,6,0,6,0,6,..,6,0,6,0,6,..,3,0,3,0,3,..,6,5,12,0,12,..,54,3,58,0,60,..,247,27,267,3,272,..,6,0,5,47,57,1372,252,26,281,53,1700,2728,..,..,..,..,2728,..,0,0,0,0,0,..,11,4,13,0,13,..,6,0,6,0,6,..,16,7,22,0,22,..,54,18,68,5,69
SAL80095,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,3,0,3,..,0,0,0,0,0,0,0,3,3,0,5,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,3,0,3
SAL80096,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
SAL80097,0,0,..,105,8,108,0,113,..,11,4,11,0,11,..,8,0,8,0,8,..,4,0,0,0,0,..,0,0,4,0,4,..,8,0,11,0,11,..,21,4,19,0,19,..,4,0,4,0,4,..,5,0,5,0,5,..,4,0,4,0,4,..,0,0,0,0,0,..,7,0,7,0,7,..,11,0,15,0,15,..,6,0,6,0,6,..,6,0,10,0,10,..,8,0,8,0,8,..,0,0,0,0,0,..,28,0,30,0,30,..,44,4,47,0,47,..,24,0,27,0,27,..,6,0,8,0,8,..,0,0,0,0,0,..,40,13,49,0,49,..,69,11,81,4,80,..,511,68,573,7,580,..,12,3,17,88,106,2285,519,68,590,95,2968,4392,..,..,..,..,4392,..,20,0,20,0,20,..,50,5,62,0,62,..,5,0,5,0,5,..,15,5,22,0,22,..,49,13,60,0,57
SAL80098,0,18,..,505,37,544,6,547,..,4,0,4,0,4,..,11,0,13,0,13,..,0,0,0,0,0,..,27,20,49,0,49,..,5,0,3,0,3,..,32,0,32,0,32,..,7,0,7,0,7,..,0,0,0,0,0,..,11,0,15,0,15,..,7,0,4,0,4,..,7,0,8,0,8,..,10,3,15,0,15,..,20,0,20,0,22,..,7,0,7,0,7,..,26,0,26,0,26,..,6,0,6,0,7,..,67,0,67,0,67,..,26,0,26,3,25,..,24,4,24,0,28,..,0,0,0,0,0,..,0,0,0,0,0,..,25,6,33,0,33,..,177,27,203,3,208,..,1105,133,1239,12,1252,..,28,6,33,107,135,1256,1132,139,1273,118,2640,2513,..,..,..,..,2513,..,16,0,16,0,16,..,75,7,86,0,86,..,0,0,0,0,0,..,41,11,51,0,55,..,142,40,183,4,183
SAL80099,0,5,..,126,6,129,0,131,..,24,3,32,0,32,..,24,0,24,0,24,..,3,0,4,0,4,..,16,0,14,0,14,..,7,0,7,0,7,..,0,0,0,0,0,..,8,0,8,0,8,..,22,0,22,0,22,..,8,0,8,0,8,..,12,0,16,0,14,..,3,0,3,0,3,..,4,0,14,0,14,..,16,0,16,0,16,..,12,0,12,0,12,..,13,0,13,0,13,..,0,0,0,0,0,..,43,0,46,0,46,..,31,7,36,0,36,..,6,0,7,0,7,..,5,0,9,0,9,..,7,0,7,0,7,..,25,3,27,0,27,..,96,12,105,4,106,..,689,63,751,7,750,..,17,0,17,217,235,2348,708,63,769,220,3338,4516,..,..,..,..,4516,..,5,0,5,0,5,..,59,9,70,0,70,..,9,0,9,0,9,..,28,6,36,0,36,..,115,10,124,0,123
SAL80100,0,18,..,416,34,453,6,456,..,34,7,38,3,40,..,19,3,21,0,21,..,0,0,0,0,0,..,26,13,32,3,37,..,6,4,12,0,12,..,7,0,6,0,6,..,11,3,17,0,17,..,6,6,6,0,6,..,9,4,14,0,14,..,16,0,16,0,15,..,5,0,3,0,3,..,16,3,18,0,18,..,20,3,22,0,23,..,20,0,22,0,22,..,28,0,32,0,32,..,19,0,19,0,19,..,82,6,90,0,94,..,47,12,57,0,57,..,20,0,22,0,22,..,17,3,16,0,21,..,0,0,0,0,0,..,72,17,94,0,91,..,189,26,218,11,226,..,1279,197,1472,27,1491,..,22,3,28,153,180,3893,1297,200,1495,181,5566,7592,..,..,..,..,7592,..,35,0,35,0,35,..,74,13,87,0,87,..,6,3,8,0,8,..,71,23,92,0,92,..,181,64,247,0,248
SAL80101,0,0,..,129,4,132,0,132,..,19,0,23,0,23,..,4,0,4,0,4,..,0,0,0,0,0,..,12,4,17,0,17,..,9,0,9,0,9,..,21,0,21,4,24,..,3,0,3,0,3,..,16,0,20,0,20,..,18,0,14,0,14,..,11,0,11,0,11,..,0,0,0,0,0,..,9,0,8,0,8,..,7,0,7,0,7,..,3,0,3,0,3,..,9,0,9,0,9,..,0,0,0,0,0,..,22,0,22,0,22,..,17,3,19,0,19,..,19,0,16,0,16,..,9,0,9,0,9,..,3,0,3,0,0,..,53,6,61,0,61,..,53,8,68,0,68,..,746,85,832,4,833,..,19,0,23,49,71,2440,764,87,852,57,3344,4907,..,..,..,..,4907,..,46,0,47,0,47,..,43,0,49,0,49,..,3,0,5,0,5,..,110,21,129,0,129,..,266,58,321,3,324
SAL80102,0,0,..,54,0,54,0,54,..,18,0,18,0,18,..,10,4,9,0,9,..,3,0,3,0,3,..,7,4,11,0,11,..,0,0,5,0,5,..,5,0,5,0,5,..,4,0,6,0,6,..,4,0,7,0,7,..,5,0,5,0,5,..,5,0,5,0,5,..,0,0,0,0,0,..,10,0,8,0,8,..,0,0,0,0,0,..,7,0,7,0,7,..,3,0,3,0,3,..,0,0,0,0,0,..,18,0,18,0,18,..,16,0,22,0,20,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,20,9,32,0,32,..,90,11,101,0,104,..,475,44,523,7,527,..,6,3,13,68,80,2393,485,53,535,72,2997,4732,..,..,..,..,4732,..,12,0,12,0,12,..,35,9,38,0,38,..,0,0,0,0,0,..,30,0,30,3,31,..,95,18,114,3,120
SAL80103,0,0,..,42,0,42,0,42,..,14,0,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,6,0,6,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,5,3,13,0,13,..,18,0,18,0,18,..,216,7,226,0,226,..,0,0,0,12,14,234,218,7,230,12,476,491,..,..,..,..,491,..,0,0,0,0,0,..,27,0,25,0,25,..,0,0,0,0,0,..,33,0,26,0,26,..,43,8,46,0,46
SAL80104,0,0,..,12,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,29,0,31,0,34,..,0,0,0,32,30,77,32,0,37,35,146,208,..,..,..,..,208,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,3,8,0,8
SAL80105,0,0,..,11,0,13,0,13,..,4,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,4,0,4,0,4,..,6,0,6,0,6,..,4,0,4,0,4,..,12,0,12,0,12,..,5,0,5,0,5,..,4,0,4,0,4,..,3,0,6,0,6,..,0,0,0,0,0,..,3,0,4,0,9,..,23,0,23,0,23,..,117,9,121,0,130,..,0,0,0,33,33,677,115,8,126,30,835,1392,..,..,..,..,1392,..,6,0,6,0,6,..,27,4,32,0,32,..,10,0,10,0,10,..,13,4,18,0,16,..,4,4,10,0,10
SAL80106,0,0,..,60,9,59,0,59,..,8,5,15,0,18,..,5,0,5,0,5,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,12,0,12,0,12,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,8,5,7,0,7,..,0,0,0,0,0,..,3,0,5,0,5,..,13,0,13,0,13,..,0,0,0,0,0,..,17,0,23,0,23,..,15,4,21,0,24,..,0,0,0,0,0,..,6,0,10,0,10,..,0,0,0,0,0,..,25,8,30,0,30,..,56,14,65,0,72,..,305,66,374,6,377,..,3,0,3,85,83,1138,308,70,373,91,1604,2140,..,..,..,..,2140,..,0,0,0,0,0,..,21,9,27,0,30,..,0,0,0,0,0,..,21,8,26,0,26,..,69,16,82,0,87
SAL80107,0,9,..,119,11,133,0,133,..,14,3,19,0,19,..,13,0,13,0,13,..,4,0,7,0,7,..,25,6,35,0,35,..,19,0,17,0,17,..,8,0,4,0,4,..,4,0,4,0,4,..,8,0,8,0,8,..,12,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,6,0,6,0,6,..,8,0,8,0,8,..,19,0,19,0,19,..,11,0,11,0,11,..,53,0,53,0,53,..,26,0,27,0,27,..,19,3,23,0,23,..,11,6,19,0,16,..,6,0,6,0,6,..,53,27,82,0,82,..,95,28,123,4,128,..,718,159,879,9,891,..,12,5,12,82,97,1834,729,165,892,92,2818,3652,..,..,..,..,3652,..,6,0,6,0,6,..,54,15,67,4,72,..,4,0,4,0,4,..,64,29,93,0,93,..,202,62,268,0,267
SAL80108,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
SAL80109,0,0,..,51,3,59,0,59,..,24,0,25,0,25,..,5,0,5,0,5,..,0,0,0,0,0,..,3,0,4,0,4,..,3,0,10,0,10,..,14,0,14,0,14,..,0,0,0,0,0,..,6,0,6,0,6,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,3,0,3,..,8,0,8,0,8,..,3,0,3,0,3,..,13,0,20,0,20,..,14,0,10,0,10,..,3,0,7,0,7,..,4,0,4,0,4,..,0,0,0,0,0,..,6,0,6,0,6,..,29,3,29,0,29,..,231,21,254,0,259,..,3,0,3,37,42,1046,236,20,258,38,1348,2113,..,..,..,..,2113,..,4,0,4,0,4,..,19,0,18,0,18,..,3,0,3,0,3,..,13,4,14,0,14,..,27,3,31,3,30
SAL80110,0,4,..,266,14,281,4,283,..,5,0,13,0,11,..,15,0,15,0,15,..,0,0,0,0,0,..,33,10,44,0,42,..,9,0,9,0,9,..,115,17,130,7,134,..,6,0,12,0,12,..,4,0,4,0,4,..,10,0,10,0,11,..,5,0,4,0,4,..,0,0,0,0,0,..,6,0,6,0,3,..,55,0,55,0,55,..,9,0,9,0,9,..,74,0,74,0,74,..,14,0,14,0,14,..,149,0,149,0,149,..,22,3,18,0,21,..,17,0,23,0,23,..,3,4,11,0,12,..,4,0,4,0,4,..,11,0,14,0,14,..,129,10,139,3,137,..,1004,86,1089,19,1107,..,24,4,24,88,113,1459,1022,91,1112,106,2678,2877,..,..,..,..,2877,..,3,0,3,0,3,..,58,5,62,0,62,..,5,0,5,0,5,..,72,11,82,0,82,..,141,32,181,0,181
